iso3,year,activity,item,value,unit_mult
LVA,2021,Q87,N117N,0.209,6
LVA,2021,Q87,N11ON,13.776,6
LVA,2021,Q87_88,N112N,136.359,6
LVA,2021,Q87_88,N1131N,6.668,6
LVA,2021,Q87_88,N1132N,1.626,6
LVA,2021,Q87_88,N115N,0.025,6
LVA,2021,Q87_88,N117N,0.94,6
LVA,2021,Q87_88,N11ON,15.938,6
LVA,2021,Q88,N112N,15.263,6
LVA,2021,Q88,N1131N,5.421,6
LVA,2021,Q88,N1132N,0.636,6
LVA,2021,Q88,N115N,0,6
LVA,2021,Q88,N117N,0.731,6
LVA,2021,Q88,N11ON,2.162,6
LVA,2021,R,N112N,1076.78,6
LVA,2021,R,N1131N,15.423,6
LVA,2021,R,N1132N,18.963,6
LVA,2021,R,N115N,0.209,6
LVA,2021,R,N117N,12.892,6
LVA,2021,R,N11ON,218.875,6
LVA,2021,R90,N112N,90.1,6
LVA,2021,R90,N1131N,1.48,6
LVA,2021,R90,N1132N,2.15,6
LVA,2021,R90,N115N,0.02,6
LVA,2021,R90,N117N,3.716,6
LVA,2021,R90,N11ON,30.811,6
LVA,2021,R90T92,N112N,660.645,6
LVA,2021,R90T92,N1131N,8.519,6
LVA,2021,R90T92,N1132N,8.485,6
LVA,2021,R90T92,N115N,0.181,6
LVA,2021,R90T92,N117N,11.981,6
LVA,2021,R90T92,N11ON,132.033,6
LVA,2021,R91,N112N,230.714,6
LVA,2021,R91,N1131N,2.053,6
LVA,2021,R91,N1132N,3.058,6
LVA,2021,R91,N115N,0.16,6
LVA,2021,R91,N117N,5.566,6
LVA,2021,R91,N11ON,36.902,6
LVA,2021,R92,N112N,339.831,6
LVA,2021,R92,N1131N,4.985,6
LVA,2021,R92,N1132N,3.277,6
LVA,2021,R92,N115N,0.001,6
LVA,2021,R92,N117N,2.699,6
LVA,2021,R92,N11ON,64.32,6
LVA,2021,R93,N112N,416.136,6
LVA,2021,R93,N1131N,6.904,6
LVA,2021,R93,N1132N,10.478,6
LVA,2021,R93,N115N,0.028,6
LVA,2021,R93,N117N,0.911,6
LVA,2021,R93,N11ON,86.843,6
LVA,2021,S,N112N,192.886,6
LVA,2021,S,N1131N,39.551,6
LVA,2021,S,N1132N,3.368,6
LVA,2021,S,N115N,0.033,6
LVA,2021,S,N117N,1.86,6
LVA,2021,S,N11ON,78.291,6
LVA,2021,S94,N112N,89.061,6
LVA,2021,S94,N1131N,11.326,6
LVA,2021,S94,N1132N,2.655,6
LVA,2021,S94,N115N,0,6
LVA,2021,S94,N117N,0.689,6
LVA,2021,S94,N11ON,32.069,6
LVA,2021,S95,N112N,51.022,6
LVA,2021,S95,N1131N,2.107,6
LVA,2021,S95,N1132N,0.324,6
LVA,2021,S95,N115N,0.002,6
LVA,2021,S95,N117N,0.571,6
LVA,2021,S95,N11ON,1.227,6
LVA,2021,S96,N112N,52.803,6
LVA,2021,S96,N1131N,26.119,6
LVA,2021,S96,N1132N,0.389,6
LVA,2021,S96,N115N,0.031,6
LVA,2021,S96,N117N,0.601,6
LVA,2021,S96,N11ON,44.995,6
LVA,2021,T,N112N,0,6
LVA,2021,T,N1131N,0,6
LVA,2021,T,N1132N,0,6
LVA,2021,T,N115N,0,6
LVA,2021,T,N117N,0,6
LVA,2021,T,N11ON,0,6
LVA,2021,T97,N112N,0,6
LVA,2021,T97,N1131N,0,6
LVA,2021,T97,N1132N,0,6
LVA,2021,T97,N115N,0,6
LVA,2021,T97,N117N,0,6
LVA,2021,T97,N11ON,0,6
LVA,2021,_T,N112N,48082.269,6
LVA,2021,_T,N1131N,2901.262,6
LVA,2021,_T,N1132N,921.946,6
LVA,2021,_T,N115N,192.592,6
LVA,2021,_T,N117N,1894.847,6
LVA,2021,_T,N11ON,12847.018,6
LVA,2022,A,N112N,2771.433,6
LVA,2022,A,N1131N,371.74,6
LVA,2022,A,N1132N,12.605,6
LVA,2022,A,N115N,251.206,6
LVA,2022,A,N117N,20.832,6
LVA,2022,A,N11ON,2095.227,6
LVA,2022,A01,N112N,1353.551,6
LVA,2022,A01,N1131N,194.135,6
LVA,2022,A01,N1132N,4.145,6
LVA,2022,A01,N115N,74.983,6
LVA,2022,A01,N117N,2.291,6
LVA,2022,A01,N11ON,1754.981,6
LVA,2022,A02,N112N,1385.178,6
LVA,2022,A02,N1131N,176.286,6
LVA,2022,A02,N1132N,8.321,6
LVA,2022,A02,N115N,175.765,6
LVA,2022,A02,N117N,15.4,6
LVA,2022,A02,N11ON,309.517,6
LVA,2022,A03,N112N,32.704,6
LVA,2022,A03,N1131N,1.32,6
LVA,2022,A03,N1132N,0.138,6
LVA,2022,A03,N115N,0.457,6
LVA,2022,A03,N117N,3.14,6
LVA,2022,A03,N11ON,30.728,6
LVA,2022,B,N112N,126.077,6
LVA,2022,B,N1131N,24.715,6
LVA,2022,B,N1132N,0.669,6
LVA,2022,B,N115N,0.097,6
LVA,2022,B,N117N,14.996,6
LVA,2022,B,N11ON,168.137,6
LVA,2022,B05,N112N,0.289,6
LVA,2022,B05,N1131N,0.001,6
LVA,2022,B05,N1132N,0,6
LVA,2022,B05,N115N,0,6
LVA,2022,B05,N117N,0,6
LVA,2022,B05,N11ON,0,6
LVA,2022,B06,N112N,0.943,6
LVA,2022,B06,N1131N,0.022,6
LVA,2022,B06,N1132N,0.008,6
LVA,2022,B06,N115N,0,6
LVA,2022,B06,N117N,0,6
LVA,2022,B06,N11ON,0.915,6
LVA,2022,B07,N112N,0,6
LVA,2022,B07,N1131N,0,6
LVA,2022,B07,N1132N,0,6
LVA,2022,B07,N115N,0,6
LVA,2022,B07,N117N,0,6
LVA,2022,B07,N11ON,0,6
LVA,2022,B08,N112N,123.151,6
LVA,2022,B08,N1131N,24.687,6
LVA,2022,B08,N1132N,0.66,6
LVA,2022,B08,N115N,0.097,6
LVA,2022,B08,N117N,0.939,6
LVA,2022,B08,N11ON,165.887,6
LVA,2022,B09,N112N,1.694,6
LVA,2022,B09,N1131N,0.006,6
LVA,2022,B09,N1132N,0.001,6
LVA,2022,B09,N115N,0,6
LVA,2022,B09,N117N,14.057,6
LVA,2022,B09,N11ON,1.334,6
LVA,2022,C,N112N,2553.628,6
LVA,2022,C,N1131N,236.996,6
LVA,2022,C,N1132N,35.216,6
LVA,2022,C,N115N,17.427,6
LVA,2022,C,N117N,299.392,6
LVA,2022,C,N11ON,3891.102,6
LVA,2022,C10,N112N,569.578,6
LVA,2022,C10,N1131N,50.553,6
LVA,2022,C10,N1132N,7.856,6
LVA,2022,C10,N115N,0.256,6
LVA,2022,C10,N117N,17.496,6
LVA,2022,C10,N11ON,650.353,6
LVA,2022,C10T12,N112N,673.974,6
LVA,2022,C10T12,N1131N,54.668,6
LVA,2022,C10T12,N1132N,8.247,6
LVA,2022,C10T12,N115N,0.275,6
LVA,2022,C10T12,N117N,19.315,6
LVA,2022,C10T12,N11ON,785.285,6
LVA,2022,C11,N112N,102.432,6
LVA,2022,C11,N1131N,4.105,6
LVA,2022,C11,N1132N,0.389,6
LVA,2022,C11,N115N,0.019,6
LVA,2022,C11,N117N,1.82,6
LVA,2022,C11,N11ON,134.641,6
LVA,2022,C12,N112N,1.965,6
LVA,2022,C12,N1131N,0.009,6
LVA,2022,C12,N1132N,0.002,6
LVA,2022,C12,N115N,0,6
LVA,2022,C12,N117N,0,6
LVA,2022,C12,N11ON,0.291,6
LVA,2022,C13,N112N,23.942,6
LVA,2022,C13,N1131N,2.053,6
LVA,2022,C13,N1132N,0.494,6
LVA,2022,C13,N115N,0,6
LVA,2022,C13,N117N,1.046,6
LVA,2022,C13,N11ON,39.519,6
LVA,2022,C13T15,N112N,44.517,6
LVA,2022,C13T15,N1131N,4.74,6
LVA,2022,C13T15,N1132N,1.32,6
LVA,2022,C13T15,N115N,0.1,6
LVA,2022,C13T15,N117N,2.548,6
LVA,2022,C13T15,N11ON,71.186,6
LVA,2022,C14,N112N,19.398,6
LVA,2022,C14,N1131N,2.681,6
LVA,2022,C14,N1132N,0.817,6
LVA,2022,C14,N115N,0.1,6
LVA,2022,C14,N117N,1.491,6
LVA,2022,C14,N11ON,31.209,6
LVA,2022,C15,N112N,1.178,6
LVA,2022,C15,N1131N,0.006,6
LVA,2022,C15,N1132N,0.009,6
LVA,2022,C15,N115N,0,6
LVA,2022,C15,N117N,0.011,6
LVA,2022,C15,N11ON,0.459,6
LVA,2022,C16,N112N,731.41,6
LVA,2022,C16,N1131N,88.91,6
LVA,2022,C16,N1132N,4.187,6
LVA,2022,C16,N115N,16.971,6
LVA,2022,C16,N117N,15.247,6
LVA,2022,C16,N11ON,1230.374,6
LVA,2022,C16T18,N112N,816.777,6
LVA,2022,C16T18,N1131N,90.569,6
LVA,2022,C16T18,N1132N,6.188,6
LVA,2022,C16T18,N115N,16.993,6
LVA,2022,C16T18,N117N,25.335,6
LVA,2022,C16T18,N11ON,1442.351,6
LVA,2022,C17,N112N,22.684,6
LVA,2022,C17,N1131N,1.424,6
LVA,2022,C17,N1132N,0.13,6
LVA,2022,C17,N115N,0.001,6
LVA,2022,C17,N117N,0.306,6
LVA,2022,C17,N11ON,67.478,6
LVA,2022,C18,N112N,62.683,6
LVA,2022,C18,N1131N,0.235,6
LVA,2022,C18,N1132N,1.871,6
LVA,2022,C18,N115N,0.021,6
LVA,2022,C18,N117N,9.782,6
LVA,2022,C18,N11ON,144.499,6
LVA,2022,C19,N112N,2.811,6
LVA,2022,C19,N1131N,0,6
LVA,2022,C19,N1132N,0.693,6
LVA,2022,C19,N115N,0,6
LVA,2022,C19,N117N,0.005,6
LVA,2022,C19,N11ON,1.308,6
LVA,2022,C20,N112N,82.846,6
LVA,2022,C20,N1131N,6.437,6
LVA,2022,C20,N1132N,1.135,6
LVA,2022,C20,N115N,0.024,6
LVA,2022,C20,N117N,7.798,6
LVA,2022,C20,N11ON,99.76,6
LVA,2022,C21,N112N,79.054,6
LVA,2022,C21,N1131N,2.416,6
LVA,2022,C21,N1132N,4.255,6
LVA,2022,C21,N115N,0,6
LVA,2022,C21,N117N,75.765,6
LVA,2022,C21,N11ON,68.402,6
LVA,2022,C22,N112N,70.48,6
LVA,2022,C22,N1131N,4.633,6
LVA,2022,C22,N1132N,1.163,6
LVA,2022,C22,N115N,0.007,6
LVA,2022,C22,N117N,4.761,6
LVA,2022,C22,N11ON,134.27,6
LVA,2022,C22_23,N112N,257.853,6
LVA,2022,C22_23,N1131N,14.406,6
LVA,2022,C22_23,N1132N,3.594,6
LVA,2022,C22_23,N115N,0.007,6
LVA,2022,C22_23,N117N,17.184,6
LVA,2022,C22_23,N11ON,511.874,6
LVA,2022,C23,N112N,187.374,6
LVA,2022,C23,N1131N,9.773,6
LVA,2022,C23,N1132N,2.431,6
LVA,2022,C23,N115N,0,6
LVA,2022,C23,N117N,12.423,6
LVA,2022,C23,N11ON,377.605,6
LVA,2022,C24,N112N,65.383,6
LVA,2022,C24,N1131N,0.899,6
LVA,2022,C24,N1132N,0.244,6
LVA,2022,C24,N115N,0,6
LVA,2022,C24,N117N,0.864,6
LVA,2022,C24,N11ON,131.45,6
LVA,2022,C24_25,N112N,213.314,6
LVA,2022,C24_25,N1131N,15.038,6
LVA,2022,C24_25,N1132N,3.209,6
LVA,2022,C24_25,N115N,0.011,6
LVA,2022,C24_25,N117N,12.306,6
LVA,2022,C24_25,N11ON,361.929,6
LVA,2022,C25,N112N,147.931,6
LVA,2022,C25,N1131N,14.138,6
LVA,2022,C25,N1132N,2.965,6
LVA,2022,C25,N115N,0.011,6
LVA,2022,C25,N117N,11.442,6
LVA,2022,C25,N11ON,230.479,6
LVA,2022,C26,N112N,35.939,6
LVA,2022,C26,N1131N,0.527,6
LVA,2022,C26,N1132N,1.175,6
LVA,2022,C26,N115N,0.001,6
LVA,2022,C26,N117N,54.91,6
LVA,2022,C26,N11ON,56.138,6
LVA,2022,C27,N112N,55.783,6
LVA,2022,C27,N1131N,0.912,6
LVA,2022,C27,N1132N,0.376,6
LVA,2022,C27,N115N,0,6
LVA,2022,C27,N117N,49.863,6
LVA,2022,C27,N11ON,114.185,6
LVA,2022,C28,N112N,54.322,6
LVA,2022,C28,N1131N,2.042,6
LVA,2022,C28,N1132N,1.35,6
LVA,2022,C28,N115N,0.002,6
LVA,2022,C28,N117N,11.346,6
LVA,2022,C28,N11ON,93.288,6
LVA,2022,C29,N112N,56.301,6
LVA,2022,C29,N1131N,0.287,6
LVA,2022,C29,N1132N,0.104,6
LVA,2022,C29,N115N,0,6
LVA,2022,C29,N117N,11.076,6
LVA,2022,C29,N11ON,103.864,6
LVA,2022,C29_30,N112N,100.39,6
LVA,2022,C29_30,N1131N,1.867,6
LVA,2022,C29_30,N1132N,1.734,6
LVA,2022,C29_30,N115N,0,6
LVA,2022,C29_30,N117N,19.886,6
LVA,2022,C29_30,N11ON,134.794,6
LVA,2022,C30,N112N,44.089,6
LVA,2022,C30,N1131N,1.58,6
LVA,2022,C30,N1132N,1.629,6
LVA,2022,C30,N115N,0,6
LVA,2022,C30,N117N,8.809,6
LVA,2022,C30,N11ON,30.931,6
LVA,2022,C31,N112N,84.295,6
LVA,2022,C31,N1131N,5.317,6
LVA,2022,C31,N1132N,1.014,6
LVA,2022,C31,N115N,0.002,6
LVA,2022,C31,N117N,0.582,6
LVA,2022,C31,N11ON,100.239,6
LVA,2022,C31T33,N112N,136.046,6
LVA,2022,C31T33,N1131N,43.373,6
LVA,2022,C31T33,N1132N,1.941,6
LVA,2022,C31T33,N115N,0.015,6
LVA,2022,C31T33,N117N,3.13,6
LVA,2022,C31T33,N11ON,150.6,6
LVA,2022,C31_32,N112N,101.502,6
LVA,2022,C31_32,N1131N,8.075,6
LVA,2022,C31_32,N1132N,1.225,6
LVA,2022,C31_32,N115N,0.012,6
LVA,2022,C31_32,N117N,1.859,6
LVA,2022,C31_32,N11ON,129.438,6
LVA,2022,C32,N112N,17.207,6
LVA,2022,C32,N1131N,2.758,6
LVA,2022,C32,N1132N,0.211,6
LVA,2022,C32,N115N,0.01,6
LVA,2022,C32,N117N,1.277,6
LVA,2022,C32,N11ON,29.199,6
LVA,2022,C33,N112N,34.544,6
LVA,2022,C33,N1131N,35.298,6
LVA,2022,C33,N1132N,0.716,6
LVA,2022,C33,N115N,0.004,6
LVA,2022,C33,N117N,1.271,6
LVA,2022,C33,N11ON,21.162,6
LVA,2022,D,N112N,4548.819,6
LVA,2022,D,N1131N,85.769,6
LVA,2022,D,N1132N,95.848,6
LVA,2022,D,N115N,0.272,6
LVA,2022,D,N117N,41.777,6
LVA,2022,D,N11ON,1092.303,6
LVA,2022,E,N112N,1443.73,6
LVA,2022,E,N1131N,74.024,6
LVA,2022,E,N1132N,11.148,6
LVA,2022,E,N115N,0.008,6
LVA,2022,E,N117N,3.818,6
LVA,2022,E,N11ON,242.749,6
LVA,2022,E36,N112N,630.107,6
LVA,2022,E36,N1131N,9.379,6
LVA,2022,E36,N1132N,1.289,6
LVA,2022,E36,N115N,0,6
LVA,2022,E36,N117N,1.782,6
LVA,2022,E36,N11ON,56.863,6
LVA,2022,E37,N112N,566.449,6
LVA,2022,E37,N1131N,7.603,6
LVA,2022,E37,N1132N,1.004,6
LVA,2022,E37,N115N,0.007,6
LVA,2022,E37,N117N,0.265,6
LVA,2022,E37,N11ON,43.171,6
LVA,2022,E37T39,N112N,813.623,6
LVA,2022,E37T39,N1131N,64.644,6
LVA,2022,E37T39,N1132N,9.859,6
LVA,2022,E37T39,N115N,0.008,6
LVA,2022,E37T39,N117N,2.036,6
LVA,2022,E37T39,N11ON,185.886,6
LVA,2022,E38,N112N,244.777,6
LVA,2022,E38,N1131N,56.879,6
LVA,2022,E38,N1132N,8.786,6
LVA,2022,E38,N115N,0.001,6
LVA,2022,E38,N117N,1.747,6
LVA,2022,E38,N11ON,141.746,6
LVA,2022,E39,N112N,2.398,6
LVA,2022,E39,N1131N,0.162,6
LVA,2022,E39,N1132N,0.069,6
LVA,2022,E39,N115N,0,6
LVA,2022,E39,N117N,0.023,6
LVA,2022,E39,N11ON,0.969,6
LVA,2022,F,N112N,1213.281,6
LVA,2022,F,N1131N,253.34,6
LVA,2022,F,N1132N,15.377,6
LVA,2022,F,N115N,0.333,6
LVA,2022,F,N117N,10.27,6
LVA,2022,F,N11ON,505.408,6
LVA,2022,F41,N112N,1010.263,6
LVA,2022,F41,N1131N,76.542,6
LVA,2022,F41,N1132N,6.25,6
LVA,2022,F41,N115N,0.079,6
LVA,2022,F41,N117N,4.132,6
LVA,2022,F41,N11ON,130.911,6
LVA,2022,F42,N112N,108.041,6
LVA,2022,F42,N1131N,95.3,6
LVA,2022,F42,N1132N,4.119,6
LVA,2022,F42,N115N,0.124,6
LVA,2022,F42,N117N,1.888,6
LVA,2022,F42,N11ON,235.285,6
LVA,2022,F43,N112N,94.977,6
LVA,2022,F43,N1131N,81.497,6
LVA,2022,F43,N1132N,5.008,6
LVA,2022,F43,N115N,0.13,6
LVA,2022,F43,N117N,4.25,6
LVA,2022,F43,N11ON,139.212,6
LVA,2022,G,N112N,2279.15,6
LVA,2022,G,N1131N,274.526,6
LVA,2022,G,N1132N,90.819,6
LVA,2022,G,N115N,2.808,6
LVA,2022,G,N117N,51.188,6
LVA,2022,G,N11ON,1373.531,6
LVA,2022,G45,N112N,298.218,6
LVA,2022,G45,N1131N,73.574,6
LVA,2022,G45,N1132N,4.654,6
LVA,2022,G45,N115N,0,6
LVA,2022,G45,N117N,2.188,6
LVA,2022,G45,N11ON,87.006,6
LVA,2022,G46,N112N,913.712,6
LVA,2022,G46,N1131N,144.287,6
LVA,2022,G46,N1132N,33.756,6
LVA,2022,G46,N115N,2.805,6
LVA,2022,G46,N117N,35.799,6
LVA,2022,G46,N11ON,795.37,6
LVA,2022,G47,N112N,1067.219,6
LVA,2022,G47,N1131N,56.665,6
LVA,2022,G47,N1132N,52.409,6
LVA,2022,G47,N115N,0.004,6
LVA,2022,G47,N117N,13.201,6
LVA,2022,G47,N11ON,491.155,6
LVA,2022,H,N112N,4337.916,6
LVA,2022,H,N1131N,1425.734,6
LVA,2022,H,N1132N,131,6
LVA,2022,H,N115N,0.969,6
LVA,2022,H,N117N,38.008,6
LVA,2022,H,N11ON,990.364,6
LVA,2022,H49,N112N,1098.823,6
LVA,2022,H49,N1131N,965.674,6
LVA,2022,H49,N1132N,14.422,6
LVA,2022,H49,N115N,0.913,6
LVA,2022,H49,N117N,8.334,6
LVA,2022,H49,N11ON,412.292,6
LVA,2022,H50,N112N,1.844,6
LVA,2022,H50,N1131N,106.463,6
LVA,2022,H50,N1132N,0.09,6
LVA,2022,H50,N115N,0,6
LVA,2022,H50,N117N,0.48,6
LVA,2022,H50,N11ON,0.027,6
LVA,2022,H51,N112N,52.232,6
LVA,2022,H51,N1131N,216.653,6
LVA,2022,H51,N1132N,23.91,6
LVA,2022,H51,N115N,0,6
LVA,2022,H51,N117N,10.741,6
LVA,2022,H51,N11ON,128.64,6
LVA,2022,H52,N112N,3165.131,6
LVA,2022,H52,N1131N,133.475,6
LVA,2022,H52,N1132N,71.034,6
LVA,2022,H52,N115N,0.055,6
LVA,2022,H52,N117N,12.202,6
LVA,2022,H52,N11ON,432.645,6
LVA,2022,H53,N112N,19.886,6
LVA,2022,H53,N1131N,3.469,6
LVA,2022,H53,N1132N,21.544,6
LVA,2022,H53,N115N,0,6
LVA,2022,H53,N117N,6.25,6
LVA,2022,H53,N11ON,16.76,6
LVA,2022,I,N112N,1049.247,6
LVA,2022,I,N1131N,19.717,6
LVA,2022,I,N1132N,3.318,6
LVA,2022,I,N115N,0.612,6
LVA,2022,I,N117N,14.564,6
LVA,2022,I,N11ON,143.844,6
LVA,2022,I55,N112N,842.391,6
LVA,2022,I55,N1131N,10.716,6
LVA,2022,I55,N1132N,1.402,6
LVA,2022,I55,N115N,0.547,6
LVA,2022,I55,N117N,13.336,6
LVA,2022,I55,N11ON,47.196,6
LVA,2022,I56,N112N,206.856,6
LVA,2022,I56,N1131N,9.002,6
LVA,2022,I56,N1132N,1.916,6
LVA,2022,I56,N115N,0.065,6
LVA,2022,I56,N117N,1.228,6
LVA,2022,I56,N11ON,96.649,6
LVA,2022,J,N112N,943.134,6
LVA,2022,J,N1131N,24.827,6
LVA,2022,J,N1132N,258.709,6
LVA,2022,J,N115N,0.087,6
LVA,2022,J,N117N,619.283,6
LVA,2022,J,N11ON,440.961,6
LVA,2022,J58,N112N,22.938,6
LVA,2022,J58,N1131N,1.97,6
LVA,2022,J58,N1132N,2.157,6
LVA,2022,J58,N115N,0,6
LVA,2022,J58,N117N,3.388,6
LVA,2022,J58,N11ON,3.634,6
LVA,2022,J58T60,N112N,68.817,6
LVA,2022,J58T60,N1131N,8.088,6
LVA,2022,J58T60,N1132N,15.716,6
LVA,2022,J58T60,N115N,0,6
LVA,2022,J58T60,N117N,248.88,6
LVA,2022,J58T60,N11ON,24.663,6
LVA,2022,J59,N112N,24.093,6
LVA,2022,J59,N1131N,3.028,6
LVA,2022,J59,N1132N,7.139,6
LVA,2022,J59,N115N,0,6
LVA,2022,J59,N117N,140.924,6
LVA,2022,J59,N11ON,11.055,6
LVA,2022,J59_60,N112N,45.879,6
LVA,2022,J59_60,N1131N,6.117,6
LVA,2022,J59_60,N1132N,13.559,6
LVA,2022,J59_60,N115N,0,6
LVA,2022,J59_60,N117N,245.492,6
LVA,2022,J59_60,N11ON,21.029,6
LVA,2022,J60,N112N,21.786,6
LVA,2022,J60,N1131N,3.09,6
LVA,2022,J60,N1132N,6.419,6
LVA,2022,J60,N115N,0,6
LVA,2022,J60,N117N,104.567,6
LVA,2022,J60,N11ON,9.974,6
LVA,2022,J61,N112N,744.886,6
LVA,2022,J61,N1131N,7.369,6
LVA,2022,J61,N1132N,176.313,6
LVA,2022,J61,N115N,0,6
LVA,2022,J61,N117N,64.24,6
LVA,2022,J61,N11ON,345.52,6
LVA,2022,J62,N112N,65.849,6
LVA,2022,J62,N1131N,8.557,6
LVA,2022,J62,N1132N,37.723,6
LVA,2022,J62,N115N,0,6
LVA,2022,J62,N117N,218.131,6
LVA,2022,J62,N11ON,37.882,6
LVA,2022,J62_63,N112N,129.432,6
LVA,2022,J62_63,N1131N,9.37,6
LVA,2022,J62_63,N1132N,66.68,6
LVA,2022,J62_63,N115N,0.087,6
LVA,2022,J62_63,N117N,306.162,6
LVA,2022,J62_63,N11ON,70.778,6
LVA,2022,J63,N112N,63.583,6
LVA,2022,J63,N1131N,0.813,6
LVA,2022,J63,N1132N,28.958,6
LVA,2022,J63,N115N,0.087,6
LVA,2022,J63,N117N,88.031,6
LVA,2022,J63,N11ON,32.896,6
LVA,2022,K,N112N,620.727,6
LVA,2022,K,N1131N,11.155,6
LVA,2022,K,N1132N,7.037,6
LVA,2022,K,N115N,0.201,6
LVA,2022,K,N117N,100.721,6
LVA,2022,K,N11ON,73.07,6
LVA,2022,K64,N112N,577.211,6
LVA,2022,K64,N1131N,9.365,6
LVA,2022,K64,N1132N,3.675,6
LVA,2022,K64,N115N,0.179,6
LVA,2022,K64,N117N,56.137,6
LVA,2022,K64,N11ON,62.336,6
LVA,2022,K65,N112N,18.44,6
LVA,2022,K65,N1131N,0.722,6
LVA,2022,K65,N1132N,1.98,6
LVA,2022,K65,N115N,0,6
LVA,2022,K65,N117N,28.923,6
LVA,2022,K65,N11ON,5.387,6
LVA,2022,K66,N112N,25.076,6
LVA,2022,K66,N1131N,1.069,6
LVA,2022,K66,N1132N,1.382,6
LVA,2022,K66,N115N,0.023,6
LVA,2022,K66,N117N,15.661,6
LVA,2022,K66,N11ON,5.347,6
LVA,2022,L,N112N,9756.328,6
LVA,2022,L,N1131N,96.142,6
LVA,2022,L,N1132N,24.223,6
LVA,2022,L,N115N,31.407,6
LVA,2022,L,N117N,10.338,6
LVA,2022,L,N11ON,592.234,6
LVA,2022,L68A,N112N,476.226,6
LVA,2022,L68A,N1131N,0,6
LVA,2022,L68A,N1132N,0,6
LVA,2022,L68A,N115N,0,6
LVA,2022,L68A,N117N,0,6
LVA,2022,L68A,N11ON,0,6
LVA,2022,M,N112N,674.318,6
LVA,2022,M,N1131N,66.425,6
LVA,2022,M,N1132N,39.458,6
LVA,2022,M,N115N,0.557,6
LVA,2022,M,N117N,511.56,6
LVA,2022,M,N11ON,260.243,6
LVA,2022,M69,N112N,102.949,6
LVA,2022,M69,N1131N,14.095,6
LVA,2022,M69,N1132N,9.893,6
LVA,2022,M69,N115N,0.111,6
LVA,2022,M69,N117N,7.859,6
LVA,2022,M69,N11ON,30.29,6
LVA,2022,M69T71,N112N,469.782,6
LVA,2022,M69T71,N1131N,45.826,6
LVA,2022,M69T71,N1132N,26.114,6
LVA,2022,M69T71,N115N,0.37,6
LVA,2022,M69T71,N117N,65.632,6
LVA,2022,M69T71,N11ON,120.6,6
LVA,2022,M69_70,N112N,336.531,6
LVA,2022,M69_70,N1131N,27.759,6
LVA,2022,M69_70,N1132N,16.556,6
LVA,2022,M69_70,N115N,0.262,6
LVA,2022,M69_70,N117N,50.608,6
LVA,2022,M69_70,N11ON,63.464,6
LVA,2022,M70,N112N,233.582,6
LVA,2022,M70,N1131N,13.664,6
LVA,2022,M70,N1132N,6.663,6
LVA,2022,M70,N115N,0.151,6
LVA,2022,M70,N117N,42.749,6
LVA,2022,M70,N11ON,33.174,6
LVA,2022,M71,N112N,133.251,6
LVA,2022,M71,N1131N,18.067,6
LVA,2022,M71,N1132N,9.558,6
LVA,2022,M71,N115N,0.107,6
LVA,2022,M71,N117N,15.024,6
LVA,2022,M71,N11ON,57.136,6
LVA,2022,M72,N112N,60.18,6
LVA,2022,M72,N1131N,7.754,6
LVA,2022,M72,N1132N,1.963,6
LVA,2022,M72,N115N,0,6
LVA,2022,M72,N117N,394.197,6
LVA,2022,M72,N11ON,64.108,6
LVA,2022,M73,N112N,80.456,6
LVA,2022,M73,N1131N,5.892,6
LVA,2022,M73,N1132N,5.726,6
LVA,2022,M73,N115N,0.16,6
LVA,2022,M73,N117N,19.586,6
LVA,2022,M73,N11ON,29.586,6
LVA,2022,M73T75,N112N,144.356,6
LVA,2022,M73T75,N1131N,12.845,6
LVA,2022,M73T75,N1132N,11.381,6
LVA,2022,M73T75,N115N,0.187,6
LVA,2022,M73T75,N117N,51.731,6
LVA,2022,M73T75,N11ON,75.535,6
LVA,2022,M74,N112N,58.677,6
LVA,2022,M74,N1131N,5.218,6
LVA,2022,M74,N1132N,5.495,6
LVA,2022,M74,N115N,0.005,6
LVA,2022,M74,N117N,32.045,6
LVA,2022,M74,N11ON,39.242,6
LVA,2022,M74_75,N112N,63.9,6
LVA,2022,M74_75,N1131N,6.954,6
LVA,2022,M74_75,N1132N,5.655,6
LVA,2022,M74_75,N115N,0.027,6
LVA,2022,M74_75,N117N,32.145,6
LVA,2022,M74_75,N11ON,45.949,6
LVA,2022,M75,N112N,5.222,6
LVA,2022,M75,N1131N,1.736,6
LVA,2022,M75,N1132N,0.16,6
LVA,2022,M75,N115N,0.022,6
LVA,2022,M75,N117N,0.1,6
LVA,2022,M75,N11ON,6.707,6
LVA,2022,N,N112N,461.179,6
LVA,2022,N,N1131N,158.415,6
LVA,2022,N,N1132N,7.508,6
LVA,2022,N,N115N,0.585,6
LVA,2022,N,N117N,27.428,6
LVA,2022,N,N11ON,560.149,6
LVA,2022,N77,N112N,178.622,6
LVA,2022,N77,N1131N,104.982,6
LVA,2022,N77,N1132N,2.21,6
LVA,2022,N77,N115N,0.044,6
LVA,2022,N77,N117N,0.796,6
LVA,2022,N77,N11ON,480.107,6
LVA,2022,N78,N112N,7.074,6
LVA,2022,N78,N1131N,2.779,6
LVA,2022,N78,N1132N,0.577,6
LVA,2022,N78,N115N,0.058,6
LVA,2022,N78,N117N,5.538,6
LVA,2022,N78,N11ON,2.108,6
