industry,asset,year,value
487S,SB31,2023,0.0
487S,SB31,2024,0.0
487S,SB32,2015,0.0
487S,SB32,2016,0.0
487S,SB32,2017,0.0
487S,SB32,2018,0.0
487S,SB32,2019,0.0
487S,SB32,2020,0.0
487S,SB32,2021,0.0
487S,SB32,2022,0.0
487S,SB32,2023,0.0
487S,SB32,2024,0.0
487S,SB41,2015,0.0
487S,SB41,2016,0.0
487S,SB41,2017,1077.0
487S,SB41,2018,2020.0
487S,SB41,2019,1973.0
487S,SB41,2020,3322.0
487S,SB41,2021,2779.0
487S,SB41,2022,1665.0
487S,SB41,2023,2142.0
487S,SB41,2024,1995.0
487S,SB42,2015,2.0
487S,SB42,2016,2.0
487S,SB42,2017,3.0
487S,SB42,2018,5.0
487S,SB42,2019,4.0
487S,SB42,2020,8.0
487S,SB42,2021,11.0
487S,SB42,2022,7.0
487S,SB42,2023,7.0
487S,SB42,2024,7.0
487S,SB43,2015,0.0
487S,SB43,2016,0.0
487S,SB43,2017,0.0
487S,SB43,2018,0.0
487S,SB43,2019,0.0
487S,SB43,2020,0.0
487S,SB43,2021,0.0
487S,SB43,2022,0.0
487S,SB43,2023,0.0
487S,SB43,2024,0.0
487S,SB44,2015,0.0
487S,SB44,2016,0.0
487S,SB44,2017,0.0
487S,SB44,2018,0.0
487S,SB44,2019,0.0
487S,SB44,2020,0.0
487S,SB44,2021,0.0
487S,SB44,2022,0.0
487S,SB44,2023,0.0
487S,SB44,2024,0.0
487S,SB45,2015,1.0
487S,SB45,2016,0.0
487S,SB45,2017,1.0
487S,SB45,2018,5.0
487S,SB45,2019,3.0
487S,SB45,2020,7.0
487S,SB45,2021,9.0
487S,SB45,2022,1.0
487S,SB45,2023,1.0
487S,SB45,2024,1.0
487S,SB46,2015,11.0
487S,SB46,2016,7.0
487S,SB46,2017,5.0
487S,SB46,2018,24.0
487S,SB46,2019,13.0
487S,SB46,2020,22.0
487S,SB46,2021,34.0
487S,SB46,2022,29.0
487S,SB46,2023,31.0
487S,SB46,2024,21.0
487S,SC01,2015,508.0
487S,SC01,2016,649.0
487S,SC01,2017,813.0
487S,SC01,2018,1652.0
487S,SC01,2019,1620.0
487S,SC01,2020,3073.0
487S,SC01,2021,4627.0
487S,SC01,2022,3885.0
487S,SC01,2023,4376.0
487S,SC01,2024,3416.0
487S,SC02,2015,11.0
487S,SC02,2016,12.0
487S,SC02,2017,12.0
487S,SC02,2018,20.0
487S,SC02,2019,16.0
487S,SC02,2020,30.0
487S,SC02,2021,36.0
487S,SC02,2022,25.0
487S,SC02,2023,30.0
487S,SC02,2024,28.0
487S,SC03,2015,1.0
487S,SC03,2016,1.0
487S,SC03,2017,1.0
487S,SC03,2018,2.0
487S,SC03,2019,1.0
487S,SC03,2020,1.0
487S,SC03,2021,1.0
487S,SC03,2022,1.0
487S,SC03,2023,1.0
487S,SC03,2024,1.0
487S,SC04,2015,0.0
487S,SC04,2016,0.0
487S,SC04,2017,0.0
487S,SC04,2018,0.0
487S,SC04,2019,0.0
487S,SC04,2020,1.0
487S,SC04,2021,1.0
487S,SC04,2022,1.0
487S,SC04,2023,1.0
487S,SC04,2024,1.0
487S,SI00,2015,39.0
487S,SI00,2016,29.0
487S,SI00,2017,13.0
487S,SI00,2018,20.0
487S,SI00,2019,23.0
487S,SI00,2020,34.0
487S,SI00,2021,51.0
487S,SI00,2022,58.0
487S,SI00,2023,122.0
487S,SI00,2024,142.0
487S,SM01,2015,0.0
487S,SM01,2016,0.0
487S,SM01,2017,0.0
487S,SM01,2018,0.0
487S,SM01,2019,0.0
487S,SM01,2020,0.0
487S,SM01,2021,0.0
487S,SM01,2022,0.0
487S,SM01,2023,0.0
487S,SM01,2024,0.0
487S,SM02,2015,0.0
487S,SM02,2016,0.0
487S,SM02,2017,0.0
487S,SM02,2018,0.0
487S,SM02,2019,0.0
487S,SM02,2020,0.0
487S,SM02,2021,0.0
487S,SM02,2022,0.0
487S,SM02,2023,0.0
487S,SM02,2024,0.0
487S,SN00,2015,0.0
487S,SN00,2016,0.0
487S,SN00,2017,0.0
487S,SN00,2018,0.0
487S,SN00,2019,0.0
487S,SN00,2020,0.0
487S,SN00,2021,0.0
487S,SN00,2022,0.0
487S,SN00,2023,0.0
487S,SN00,2024,0.0
487S,SO01,2015,0.0
487S,SO01,2016,0.0
487S,SO01,2017,0.0
487S,SO01,2018,0.0
487S,SO01,2019,0.0
487S,SO01,2020,0.0
487S,SO01,2021,0.0
487S,SO01,2022,0.0
487S,SO01,2023,0.0
487S,SO01,2024,0.0
487S,SO02,2015,0.0
487S,SO02,2016,0.0
487S,SO02,2017,0.0
487S,SO02,2018,0.0
487S,SO02,2019,0.0
487S,SO02,2020,0.0
487S,SO02,2021,0.0
487S,SO02,2022,0.0
487S,SO02,2023,0.0
487S,SO02,2024,0.0
487S,SO03,2015,0.0
487S,SO03,2016,0.0
487S,SO03,2017,0.0
487S,SO03,2018,0.0
487S,SO03,2019,0.0
487S,SO03,2020,0.0
487S,SO03,2021,0.0
487S,SO03,2022,0.0
487S,SO03,2023,0.0
487S,SO03,2024,0.0
487S,SO04,2015,8.0
487S,SO04,2016,3.0
487S,SO04,2017,2.0
487S,SO04,2018,6.0
487S,SO04,2019,7.0
487S,SO04,2020,9.0
487S,SO04,2021,16.0
487S,SO04,2022,17.0
487S,SO04,2023,20.0
487S,SO04,2024,24.0
487S,SOMO,2015,0.0
487S,SOMO,2016,0.0
487S,SOMO,2017,0.0
487S,SOMO,2018,0.0
487S,SOMO,2019,0.0
487S,SOMO,2020,0.0
487S,SOMO,2021,0.0
487S,SOMO,2022,0.0
487S,SOMO,2023,0.0
487S,SOMO,2024,0.0
487S,SOO1,2015,134.0
487S,SOO1,2016,85.0
487S,SOO1,2017,37.0
487S,SOO1,2018,65.0
487S,SOO1,2019,60.0
487S,SOO1,2020,110.0
487S,SOO1,2021,144.0
487S,SOO1,2022,80.0
487S,SOO1,2023,86.0
487S,SOO1,2024,85.0
487S,SOO2,2015,0.0
487S,SOO2,2016,0.0
487S,SOO2,2017,0.0
487S,SOO2,2018,0.0
487S,SOO2,2019,0.0
487S,SOO2,2020,0.0
487S,SOO2,2021,0.0
487S,SOO2,2022,0.0
487S,SOO2,2023,0.0
487S,SOO2,2024,0.0
487S,ST00,2015,1688.0
487S,ST00,2016,1508.0
487S,ST00,2017,2444.0
487S,ST00,2018,4521.0
487S,ST00,2019,4396.0
487S,ST00,2020,7536.0
487S,ST00,2021,8896.0
487S,ST00,2022,6764.0
487S,ST00,2023,7844.0
487S,ST00,2024,6721.0
487S,SU11,2015,512.0
487S,SU11,2016,445.0
487S,SU11,2017,411.0
487S,SU11,2018,603.0
487S,SU11,2019,580.0
487S,SU11,2020,746.0
487S,SU11,2021,911.0
487S,SU11,2022,845.0
487S,SU11,2023,846.0
487S,SU11,2024,838.0
487S,SU12,2015,0.0
487S,SU12,2016,0.0
487S,SU12,2017,0.0
487S,SU12,2018,0.0
487S,SU12,2019,0.0
487S,SU12,2020,0.0
487S,SU12,2021,0.0
487S,SU12,2022,0.0
487S,SU12,2023,0.0
487S,SU12,2024,0.0
487S,SU20,2015,30.0
487S,SU20,2016,12.0
487S,SU20,2017,0.0
487S,SU20,2018,0.0
487S,SU20,2019,0.0
487S,SU20,2020,0.0
487S,SU20,2021,0.0
487S,SU20,2022,0.0
487S,SU20,2023,0.0
487S,SU20,2024,0.0
487S,SU30,2015,0.0
487S,SU30,2016,0.0
487S,SU30,2017,0.0
487S,SU30,2018,0.0
487S,SU30,2019,0.0
487S,SU30,2020,0.0
487S,SU30,2021,0.0
487S,SU30,2022,0.0
487S,SU30,2023,0.0
487S,SU30,2024,0.0
487S,SU40,2015,34.0
487S,SU40,2016,47.0
487S,SU40,2017,45.0
487S,SU40,2018,77.0
487S,SU40,2019,58.0
487S,SU40,2020,125.0
487S,SU40,2021,246.0
487S,SU40,2022,137.0
487S,SU40,2023,170.0
487S,SU40,2024,149.0
487S,SU50,2015,32.0
487S,SU50,2016,19.0
487S,SU50,2017,25.0
487S,SU50,2018,21.0
487S,SU50,2019,37.0
487S,SU50,2020,50.0
487S,SU50,2021,31.0
487S,SU50,2022,12.0
487S,SU50,2023,10.0
487S,SU50,2024,11.0
487S,SU60,2015,364.0
487S,SU60,2016,198.0
487S,SU60,2017,0.0
487S,SU60,2018,0.0
487S,SU60,2019,0.0
487S,SU60,2020,0.0
487S,SU60,2021,0.0
487S,SU60,2022,0.0
487S,SU60,2023,0.0
487S,SU60,2024,0.0
4930,AE10,2015,0.0
4930,AE10,2016,0.0
4930,AE10,2017,0.0
4930,AE10,2018,0.0
4930,AE10,2019,0.0
4930,AE10,2020,0.0
4930,AE10,2021,0.0
4930,AE10,2022,0.0
4930,AE10,2023,0.0
4930,AE10,2024,0.0
4930,AE20,2015,0.0
4930,AE20,2016,0.0
4930,AE20,2017,0.0
4930,AE20,2018,0.0
4930,AE20,2019,0.0
4930,AE20,2020,0.0
4930,AE20,2021,0.0
4930,AE20,2022,0.0
4930,AE20,2023,0.0
4930,AE20,2024,0.0
4930,AE30,2015,0.0
4930,AE30,2016,0.0
4930,AE30,2017,0.0
4930,AE30,2018,0.0
4930,AE30,2019,0.0
4930,AE30,2020,0.0
4930,AE30,2021,0.0
4930,AE30,2022,0.0
4930,AE30,2023,0.0
4930,AE30,2024,0.0
4930,AE40,2015,0.0
4930,AE40,2016,0.0
4930,AE40,2017,0.0
4930,AE40,2018,0.0
4930,AE40,2019,0.0
4930,AE40,2020,0.0
4930,AE40,2021,0.0
4930,AE40,2022,0.0
4930,AE40,2023,0.0
4930,AE40,2024,0.0
4930,AE50,2015,0.0
4930,AE50,2016,0.0
4930,AE50,2017,0.0
4930,AE50,2018,0.0
4930,AE50,2019,0.0
4930,AE50,2020,0.0
4930,AE50,2021,0.0
4930,AE50,2022,0.0
4930,AE50,2023,0.0
4930,AE50,2024,0.0
4930,EI11,2015,0.0
4930,EI11,2016,0.0
4930,EI11,2017,0.0
4930,EI11,2018,0.0
4930,EI11,2019,0.0
4930,EI11,2020,0.0
4930,EI11,2021,0.0
4930,EI11,2022,0.0
4930,EI11,2023,0.0
4930,EI11,2024,0.0
4930,EI12,2015,101.0
4930,EI12,2016,149.0
4930,EI12,2017,207.0
4930,EI12,2018,246.0
4930,EI12,2019,275.0
4930,EI12,2020,267.0
4930,EI12,2021,314.0
4930,EI12,2022,323.0
4930,EI12,2023,333.0
4930,EI12,2024,351.0
4930,EI21,2015,0.0
4930,EI21,2016,0.0
4930,EI21,2017,0.0
4930,EI21,2018,0.0
4930,EI21,2019,0.0
4930,EI21,2020,0.0
4930,EI21,2021,0.0
4930,EI21,2022,0.0
4930,EI21,2023,0.0
4930,EI21,2024,0.0
4930,EI22,2015,1.0
4930,EI22,2016,1.0
4930,EI22,2017,1.0
4930,EI22,2018,1.0
4930,EI22,2019,1.0
4930,EI22,2020,1.0
4930,EI22,2021,1.0
4930,EI22,2022,1.0
4930,EI22,2023,1.0
4930,EI22,2024,1.0
4930,EI30,2015,0.0
4930,EI30,2016,0.0
4930,EI30,2017,308.0
4930,EI30,2018,334.0
4930,EI30,2019,354.0
4930,EI30,2020,366.0
4930,EI30,2021,447.0
4930,EI30,2022,429.0
4930,EI30,2023,479.0
4930,EI30,2024,485.0
4930,EI40,2015,10.0
4930,EI40,2016,11.0
4930,EI40,2017,12.0
4930,EI40,2018,13.0
4930,EI40,2019,16.0
4930,EI40,2020,15.0
4930,EI40,2021,17.0
4930,EI40,2022,16.0
4930,EI40,2023,17.0
4930,EI40,2024,18.0
4930,EI50,2015,566.0
4930,EI50,2016,603.0
4930,EI50,2017,630.0
4930,EI50,2018,735.0
4930,EI50,2019,831.0
4930,EI50,2020,862.0
4930,EI50,2021,1049.0
4930,EI50,2022,1014.0
4930,EI50,2023,1123.0
4930,EI50,2024,1150.0
4930,EI60,2015,2.0
4930,EI60,2016,2.0
4930,EI60,2017,2.0
4930,EI60,2018,2.0
4930,EI60,2019,2.0
4930,EI60,2020,2.0
4930,EI60,2021,3.0
4930,EI60,2022,3.0
4930,EI60,2023,4.0
4930,EI60,2024,4.0
4930,ENS1,2015,216.0
4930,ENS1,2016,298.0
4930,ENS1,2017,359.0
4930,ENS1,2018,440.0
4930,ENS1,2019,499.0
4930,ENS1,2020,582.0
4930,ENS1,2021,644.0
4930,ENS1,2022,619.0
4930,ENS1,2023,679.0
4930,ENS1,2024,754.0
4930,ENS2,2015,232.0
4930,ENS2,2016,312.0
4930,ENS2,2017,363.0
4930,ENS2,2018,426.0
4930,ENS2,2019,463.0
4930,ENS2,2020,510.0
4930,ENS2,2021,553.0
4930,ENS2,2022,524.0
4930,ENS2,2023,558.0
4930,ENS2,2024,583.0
4930,ENS3,2015,161.0
4930,ENS3,2016,210.0
4930,ENS3,2017,232.0
4930,ENS3,2018,255.0
4930,ENS3,2019,290.0
4930,ENS3,2020,313.0
4930,ENS3,2021,300.0
4930,ENS3,2022,271.0
4930,ENS3,2023,303.0
4930,ENS3,2024,318.0
4930,EO11,2015,0.0
4930,EO11,2016,0.0
4930,EO11,2017,0.0
4930,EO11,2018,0.0
4930,EO11,2019,0.0
4930,EO11,2020,0.0
4930,EO11,2021,0.0
4930,EO11,2022,0.0
4930,EO11,2023,0.0
4930,EO11,2024,0.0
4930,EO12,2015,42.0
4930,EO12,2016,50.0
4930,EO12,2017,52.0
4930,EO12,2018,60.0
4930,EO12,2019,63.0
4930,EO12,2020,59.0
4930,EO12,2021,62.0
4930,EO12,2022,62.0
4930,EO12,2023,61.0
4930,EO12,2024,64.0
4930,EO21,2015,0.0
4930,EO21,2016,0.0
4930,EO21,2017,0.0
4930,EO21,2018,0.0
4930,EO21,2019,0.0
4930,EO21,2020,0.0
4930,EO21,2021,0.0
4930,EO21,2022,0.0
4930,EO21,2023,0.0
4930,EO21,2024,0.0
4930,EO22,2015,0.0
4930,EO22,2016,0.0
4930,EO22,2017,0.0
4930,EO22,2018,0.0
4930,EO22,2019,0.0
4930,EO22,2020,0.0
4930,EO22,2021,0.0
4930,EO22,2022,0.0
4930,EO22,2023,0.0
4930,EO22,2024,0.0
4930,EO30,2015,0.0
4930,EO30,2016,0.0
4930,EO30,2017,0.0
4930,EO30,2018,0.0
4930,EO30,2019,0.0
4930,EO30,2020,0.0
4930,EO30,2021,0.0
4930,EO30,2022,0.0
4930,EO30,2023,0.0
4930,EO30,2024,0.0
4930,EO40,2015,0.0
4930,EO40,2016,0.0
4930,EO40,2017,0.0
4930,EO40,2018,0.0
4930,EO40,2019,0.0
4930,EO40,2020,0.0
4930,EO40,2021,0.0
4930,EO40,2022,0.0
4930,EO40,2023,0.0
4930,EO40,2024,0.0
4930,EO50,2015,209.0
4930,EO50,2016,280.0
4930,EO50,2017,379.0
4930,EO50,2018,428.0
4930,EO50,2019,425.0
4930,EO50,2020,516.0
4930,EO50,2021,608.0
4930,EO50,2022,519.0
4930,EO50,2023,573.0
4930,EO50,2024,544.0
4930,EO60,2015,170.0
4930,EO60,2016,213.0
4930,EO60,2017,188.0
4930,EO60,2018,214.0
4930,EO60,2019,232.0
4930,EO60,2020,258.0
4930,EO60,2021,282.0
4930,EO60,2022,266.0
4930,EO60,2023,297.0
4930,EO60,2024,306.0
4930,EO71,2015,0.0
4930,EO71,2016,0.0
4930,EO71,2017,15.0
4930,EO71,2018,16.0
4930,EO71,2019,18.0
4930,EO71,2020,19.0
4930,EO71,2021,25.0
4930,EO71,2022,21.0
4930,EO71,2023,20.0
4930,EO71,2024,21.0
4930,EO72,2015,0.0
4930,EO72,2016,0.0
4930,EO72,2017,102.0
4930,EO72,2018,119.0
4930,EO72,2019,129.0
4930,EO72,2020,137.0
4930,EO72,2021,142.0
4930,EO72,2022,148.0
4930,EO72,2023,155.0
4930,EO72,2024,160.0
4930,EO80,2015,364.0
4930,EO80,2016,439.0
4930,EO80,2017,461.0
4930,EO80,2018,495.0
4930,EO80,2019,541.0
4930,EO80,2020,606.0
4930,EO80,2021,690.0
4930,EO80,2022,627.0
4930,EO80,2023,643.0
4930,EO80,2024,686.0
4930,EP12,2015,22.0
4930,EP12,2016,30.0
4930,EP12,2017,31.0
4930,EP12,2018,34.0
4930,EP12,2019,33.0
4930,EP12,2020,33.0
4930,EP12,2021,37.0
4930,EP12,2022,40.0
4930,EP12,2023,35.0
4930,EP12,2024,32.0
4930,EP1A,2015,42.0
4930,EP1A,2016,46.0
4930,EP1A,2017,44.0
4930,EP1A,2018,53.0
4930,EP1A,2019,52.0
4930,EP1A,2020,60.0
4930,EP1A,2021,57.0
4930,EP1A,2022,61.0
4930,EP1A,2023,53.0
4930,EP1A,2024,83.0
4930,EP1B,2015,30.0
4930,EP1B,2016,33.0
4930,EP1B,2017,35.0
4930,EP1B,2018,37.0
4930,EP1B,2019,41.0
4930,EP1B,2020,50.0
4930,EP1B,2021,56.0
4930,EP1B,2022,44.0
4930,EP1B,2023,38.0
4930,EP1B,2024,47.0
4930,EP1C,2015,0.0
4930,EP1C,2016,0.0
4930,EP1C,2017,0.0
4930,EP1C,2018,0.0
4930,EP1C,2019,0.0
4930,EP1C,2020,0.0
4930,EP1C,2021,0.0
4930,EP1C,2022,0.0
4930,EP1C,2023,0.0
4930,EP1C,2024,0.0
4930,EP1D,2015,10.0
4930,EP1D,2016,10.0
4930,EP1D,2017,10.0
4930,EP1D,2018,10.0
4930,EP1D,2019,10.0
4930,EP1D,2020,9.0
4930,EP1D,2021,10.0
4930,EP1D,2022,11.0
4930,EP1D,2023,8.0
4930,EP1D,2024,12.0
4930,EP1E,2015,12.0
4930,EP1E,2016,14.0
4930,EP1E,2017,16.0
4930,EP1E,2018,16.0
4930,EP1E,2019,17.0
4930,EP1E,2020,18.0
4930,EP1E,2021,21.0
4930,EP1E,2022,16.0
4930,EP1E,2023,13.0
4930,EP1E,2024,13.0
4930,EP1F,2015,0.0
4930,EP1F,2016,0.0
4930,EP1F,2017,0.0
4930,EP1F,2018,0.0
4930,EP1F,2019,0.0
4930,EP1F,2020,0.0
4930,EP1F,2021,0.0
4930,EP1F,2022,0.0
4930,EP1F,2023,0.0
4930,EP1F,2024,0.0
4930,EP1G,2015,13.0
4930,EP1G,2016,13.0
4930,EP1G,2017,12.0
4930,EP1G,2018,12.0
4930,EP1G,2019,12.0
4930,EP1G,2020,11.0
4930,EP1G,2021,11.0
4930,EP1G,2022,11.0
4930,EP1G,2023,10.0
4930,EP1G,2024,11.0
4930,EP1H,2015,32.0
4930,EP1H,2016,40.0
4930,EP1H,2017,44.0
4930,EP1H,2018,66.0
4930,EP1H,2019,71.0
4930,EP1H,2020,78.0
4930,EP1H,2021,94.0
4930,EP1H,2022,84.0
4930,EP1H,2023,89.0
4930,EP1H,2024,92.0
4930,EP20,2015,45.0
4930,EP20,2016,46.0
4930,EP20,2017,40.0
4930,EP20,2018,44.0
4930,EP20,2019,46.0
4930,EP20,2020,49.0
4930,EP20,2021,50.0
4930,EP20,2022,49.0
4930,EP20,2023,49.0
4930,EP20,2024,48.0
4930,EP31,2015,19.0
4930,EP31,2016,30.0
4930,EP31,2017,37.0
4930,EP31,2018,38.0
4930,EP31,2019,40.0
4930,EP31,2020,41.0
4930,EP31,2021,51.0
4930,EP31,2022,46.0
4930,EP31,2023,45.0
4930,EP31,2024,48.0
4930,EP34,2015,0.0
4930,EP34,2016,0.0
4930,EP34,2017,0.0
4930,EP34,2018,0.0
4930,EP34,2019,0.0
4930,EP34,2020,0.0
4930,EP34,2021,0.0
4930,EP34,2022,0.0
4930,EP34,2023,0.0
4930,EP34,2024,0.0
4930,EP35,2015,0.0
4930,EP35,2016,0.0
4930,EP35,2017,0.0
4930,EP35,2018,0.0
4930,EP35,2019,0.0
4930,EP35,2020,0.0
4930,EP35,2021,0.0
4930,EP35,2022,0.0
4930,EP35,2023,0.0
4930,EP35,2024,0.0
4930,EP36,2015,0.0
4930,EP36,2016,0.0
4930,EP36,2017,52.0
4930,EP36,2018,64.0
4930,EP36,2019,69.0
4930,EP36,2020,65.0
4930,EP36,2021,69.0
4930,EP36,2022,68.0
4930,EP36,2023,71.0
4930,EP36,2024,71.0
4930,EQ00,2015,1963.0
4930,EQ00,2016,2290.0
4930,EQ00,2017,2956.0
4930,EQ00,2018,3396.0
4930,EQ00,2019,3703.0
4930,EQ00,2020,3866.0
4930,EQ00,2021,4506.0
4930,EQ00,2022,4298.0
4930,EQ00,2023,4642.0
4930,EQ00,2024,4751.0
4930,ET11,2015,94.0
4930,ET11,2016,108.0
4930,ET11,2017,86.0
4930,ET11,2018,110.0
4930,ET11,2019,131.0
4930,ET11,2020,99.0
4930,ET11,2021,91.0
4930,ET11,2022,84.0
4930,ET11,2023,138.0
4930,ET11,2024,158.0
4930,ET12,2015,164.0
4930,ET12,2016,161.0
4930,ET12,2017,179.0
4930,ET12,2018,240.0
4930,ET12,2019,283.0
4930,ET12,2020,237.0
4930,ET12,2021,310.0
4930,ET12,2022,347.0
4930,ET12,2023,373.0
4930,ET12,2024,327.0
4930,ET20,2015,14.0
4930,ET20,2016,11.0
4930,ET20,2017,5.0
4930,ET20,2018,4.0
4930,ET20,2019,4.0
4930,ET20,2020,1.0
4930,ET20,2021,3.0
4930,ET20,2022,2.0
4930,ET20,2023,6.0
4930,ET20,2024,8.0
4930,ET30,2015,0.0
4930,ET30,2016,0.0
4930,ET30,2017,0.0
4930,ET30,2018,0.0
4930,ET30,2019,0.0
4930,ET30,2020,0.0
4930,ET30,2021,0.0
4930,ET30,2022,0.0
4930,ET30,2023,0.0
4930,ET30,2024,0.0
4930,ET40,2015,0.0
4930,ET40,2016,0.0
4930,ET40,2017,2.0
4930,ET40,2018,1.0
4930,ET40,2019,2.0
4930,ET40,2020,2.0
4930,ET40,2021,2.0
4930,ET40,2022,2.0
4930,ET40,2023,2.0
4930,ET40,2024,2.0
4930,ET50,2015,0.0
4930,ET50,2016,0.0
4930,ET50,2017,5.0
4930,ET50,2018,5.0
4930,ET50,2019,5.0
4930,ET50,2020,5.0
4930,ET50,2021,4.0
4930,ET50,2022,6.0
4930,ET50,2023,7.0
4930,ET50,2024,8.0
4930,IP00,2015,622.0
4930,IP00,2016,836.0
4930,IP00,2017,973.0
4930,IP00,2018,1145.0
4930,IP00,2019,1286.0
4930,IP00,2020,1445.0
4930,IP00,2021,1548.0
4930,IP00,2022,1477.0
4930,IP00,2023,1608.0
4930,IP00,2024,1725.0
4930,RD11,2015,0.0
4930,RD11,2016,0.0
4930,RD11,2017,0.0
4930,RD11,2018,0.0
4930,RD11,2019,0.0
4930,RD11,2020,0.0
4930,RD11,2021,0.0
4930,RD11,2022,0.0
4930,RD11,2023,0.0
4930,RD11,2024,0.0
4930,RD12,2015,0.0
4930,RD12,2016,0.0
4930,RD12,2017,0.0
4930,RD12,2018,0.0
4930,RD12,2019,0.0
4930,RD12,2020,0.0
4930,RD12,2021,0.0
4930,RD12,2022,0.0
4930,RD12,2023,0.0
4930,RD12,2024,0.0
4930,RD21,2015,0.0
4930,RD21,2016,0.0
4930,RD21,2017,0.0
4930,RD21,2018,0.0
4930,RD21,2019,0.0
4930,RD21,2020,0.0
4930,RD21,2021,0.0
4930,RD21,2022,0.0
4930,RD21,2023,0.0
4930,RD21,2024,0.0
4930,RD22,2015,0.0
4930,RD22,2016,0.0
4930,RD22,2017,0.0
4930,RD22,2018,0.0
4930,RD22,2019,0.0
4930,RD22,2020,0.0
4930,RD22,2021,0.0
4930,RD22,2022,0.0
4930,RD22,2023,0.0
4930,RD22,2024,0.0
4930,RD23,2015,0.0
4930,RD23,2016,0.0
4930,RD23,2017,0.0
4930,RD23,2018,0.0
4930,RD23,2019,0.0
4930,RD23,2020,0.0
4930,RD23,2021,0.0
4930,RD23,2022,0.0
4930,RD23,2023,0.0
4930,RD23,2024,0.0
4930,RD24,2015,0.0
4930,RD24,2016,0.0
4930,RD24,2017,0.0
4930,RD24,2018,0.0
4930,RD24,2019,0.0
4930,RD24,2020,0.0
4930,RD24,2021,0.0
4930,RD24,2022,0.0
4930,RD24,2023,0.0
4930,RD24,2024,0.0
4930,RD25,2015,0.0
4930,RD25,2016,0.0
4930,RD25,2017,0.0
4930,RD25,2018,0.0
4930,RD25,2019,0.0
4930,RD25,2020,0.0
4930,RD25,2021,0.0
4930,RD25,2022,0.0
4930,RD25,2023,0.0
4930,RD25,2024,0.0
4930,RD31,2015,0.0
4930,RD31,2016,0.0
4930,RD31,2017,0.0
4930,RD31,2018,0.0
4930,RD31,2019,0.0
4930,RD31,2020,0.0
4930,RD31,2021,0.0
4930,RD31,2022,0.0
4930,RD31,2023,0.0
4930,RD31,2024,0.0
4930,RD32,2015,0.0
4930,RD32,2016,0.0
4930,RD32,2017,0.0
4930,RD32,2018,0.0
4930,RD32,2019,0.0
4930,RD32,2020,0.0
4930,RD32,2021,0.0
4930,RD32,2022,0.0
4930,RD32,2023,0.0
4930,RD32,2024,0.0
4930,RD40,2015,0.0
4930,RD40,2016,0.0
4930,RD40,2017,0.0
4930,RD40,2018,0.0
4930,RD40,2019,0.0
4930,RD40,2020,0.0
4930,RD40,2021,0.0
4930,RD40,2022,0.0
4930,RD40,2023,0.0
4930,RD40,2024,0.0
4930,RD50,2015,0.0
4930,RD50,2016,0.0
4930,RD50,2017,0.0
4930,RD50,2018,0.0
4930,RD50,2019,0.0
4930,RD50,2020,0.0
4930,RD50,2021,0.0
4930,RD50,2022,0.0
4930,RD50,2023,0.0
4930,RD50,2024,0.0
4930,RD60,2015,0.0
4930,RD60,2016,0.0
4930,RD60,2017,0.0
4930,RD60,2018,0.0
4930,RD60,2019,0.0
4930,RD60,2020,0.0
4930,RD60,2021,0.0
4930,RD60,2022,0.0
4930,RD60,2023,0.0
4930,RD60,2024,0.0
4930,RD70,2015,0.0
4930,RD70,2016,0.0
4930,RD70,2017,0.0
4930,RD70,2018,0.0
4930,RD70,2019,0.0
4930,RD70,2020,0.0
4930,RD70,2021,0.0
4930,RD70,2022,0.0
4930,RD70,2023,0.0
4930,RD70,2024,0.0
4930,RD80,2015,13.0
4930,RD80,2016,15.0
4930,RD80,2017,19.0
4930,RD80,2018,25.0
4930,RD80,2019,34.0
4930,RD80,2020,39.0
4930,RD80,2021,51.0
4930,RD80,2022,63.0
4930,RD80,2023,68.0
4930,RD80,2024,71.0
4930,RD91,2015,0.0
4930,RD91,2016,0.0
4930,RD91,2017,0.0
4930,RD91,2018,0.0
4930,RD91,2019,0.0
4930,RD91,2020,0.0
4930,RD91,2021,0.0
4930,RD91,2022,0.0
4930,RD91,2023,0.0
4930,RD91,2024,0.0
4930,RD92,2015,0.0
4930,RD92,2016,0.0
4930,RD92,2017,0.0
4930,RD92,2018,0.0
4930,RD92,2019,0.0
4930,RD92,2020,0.0
4930,RD92,2021,0.0
4930,RD92,2022,0.0
4930,RD92,2023,0.0
4930,RD92,2024,0.0
4930,RDOM,2015,0.0
4930,RDOM,2016,0.0
4930,RDOM,2017,0.0
4930,RDOM,2018,0.0
4930,RDOM,2019,0.0
4930,RDOM,2020,0.0
4930,RDOM,2021,0.0
4930,RDOM,2022,0.0
4930,RDOM,2023,0.0
4930,RDOM,2024,0.0
4930,SB10,2015,0.0
4930,SB10,2016,0.0
4930,SB10,2017,0.0
4930,SB10,2018,0.0
4930,SB10,2019,0.0
4930,SB10,2020,0.0
4930,SB10,2021,0.0
4930,SB10,2022,0.0
4930,SB10,2023,0.0
4930,SB10,2024,0.0
4930,SB20,2015,0.0
4930,SB20,2016,0.0
4930,SB20,2017,0.0
4930,SB20,2018,0.0
4930,SB20,2019,0.0
4930,SB20,2020,0.0
4930,SB20,2021,0.0
4930,SB20,2022,0.0
4930,SB20,2023,0.0
4930,SB20,2024,0.0
4930,SB31,2015,0.0
4930,SB31,2016,0.0
