industry,asset,year,value
4450,RD92,2023,0.0
4450,RD92,2024,0.0
4450,RDOM,2023,0.0
4450,RDOM,2024,0.0
4450,SB10,2023,0.0
4450,SB10,2024,0.0
4450,SB20,2023,0.0
4450,SB20,2024,0.0
4450,SB31,2023,0.0
4450,SB31,2024,0.0
4450,SB32,2023,0.0
4450,SB32,2024,0.0
4450,SB41,2023,0.0
4450,SB41,2024,0.0
4450,SB42,2023,0.0
4450,SB42,2024,0.0
4450,SB43,2023,0.0
4450,SB43,2024,0.0
4450,SB44,2023,0.0
4450,SB44,2024,0.0
4450,SB45,2023,0.0
4450,SB45,2024,0.0
4450,SB46,2023,0.0
4450,SB46,2024,0.0
4450,SC01,2023,605.0
4450,SC01,2024,626.0
4450,SC02,2023,1379.0
4450,SC02,2024,1341.0
4450,SC03,2023,1317.0
4450,SC03,2024,1289.0
4450,SC04,2023,3721.0
4450,SC04,2024,3728.0
4450,SI00,2023,4.0
4450,SI00,2024,4.0
4450,SM01,2023,0.0
4450,SM01,2024,0.0
4450,SM02,2023,0.0
4450,SM02,2024,0.0
4450,SN00,2023,64.0
4450,SN00,2024,69.0
4450,SO01,2023,0.0
4450,SO01,2024,0.0
4450,SO02,2023,1.0
4450,SO02,2024,1.0
4450,SO03,2023,0.0
4450,SO03,2024,0.0
4450,SO04,2023,2.0
4450,SO04,2024,2.0
4450,SOMO,2023,1.0
4450,SOMO,2024,1.0
4450,SOO1,2023,107.0
4450,SOO1,2024,110.0
4450,SOO2,2023,1.0
4450,SOO2,2024,1.0
4450,ST00,2023,7200.0
4450,ST00,2024,7171.0
4450,SU11,2023,0.0
4450,SU11,2024,0.0
4450,SU12,2023,0.0
4450,SU12,2024,0.0
4450,SU20,2023,0.0
4450,SU20,2024,0.0
4450,SU30,2023,0.0
4450,SU30,2024,0.0
4450,SU40,2023,0.0
4450,SU40,2024,0.0
4450,SU50,2023,0.0
4450,SU50,2024,0.0
4450,SU60,2023,0.0
4450,SU60,2024,0.0
4520,AE10,2023,0.0
4520,AE10,2024,0.0
4520,AE20,2023,0.0
4520,AE20,2024,0.0
4520,AE30,2023,0.0
4520,AE30,2024,0.0
4520,AE40,2023,0.0
4520,AE40,2024,0.0
4520,AE50,2023,0.0
4520,AE50,2024,0.0
4520,EI11,2023,0.0
4520,EI11,2024,0.0
4520,EI12,2023,68.0
4520,EI12,2024,66.0
4520,EI21,2023,0.0
4520,EI21,2024,0.0
4520,EI22,2023,0.0
4520,EI22,2024,0.0
4520,EI30,2023,2.0
4520,EI30,2024,2.0
4520,EI40,2023,261.0
4520,EI40,2024,285.0
4520,EI50,2023,1765.0
4520,EI50,2024,1969.0
4520,EI60,2023,27.0
4520,EI60,2024,28.0
4520,ENS1,2023,6799.0
4520,ENS1,2024,7764.0
4520,ENS2,2023,620.0
4520,ENS2,2024,676.0
4520,ENS3,2023,10.0
4520,ENS3,2024,11.0
4520,EO11,2023,0.0
4520,EO11,2024,0.0
4520,EO12,2023,2231.0
4520,EO12,2024,2233.0
4520,EO21,2023,0.0
4520,EO21,2024,0.0
4520,EO22,2023,1.0
4520,EO22,2024,0.0
4520,EO30,2023,0.0
4520,EO30,2024,0.0
4520,EO40,2023,11.0
4520,EO40,2024,10.0
4520,EO50,2023,0.0
4520,EO50,2024,0.0
4520,EO60,2023,102.0
4520,EO60,2024,104.0
4520,EO71,2023,22.0
4520,EO71,2024,22.0
4520,EO72,2023,88.0
4520,EO72,2024,90.0
4520,EO80,2023,2319.0
4520,EO80,2024,2447.0
4520,EP12,2023,1.0
4520,EP12,2024,1.0
4520,EP1A,2023,81.0
4520,EP1A,2024,90.0
4520,EP1B,2023,655.0
4520,EP1B,2024,673.0
4520,EP1C,2023,0.0
4520,EP1C,2024,0.0
4520,EP1D,2023,210.0
4520,EP1D,2024,223.0
4520,EP1E,2023,345.0
4520,EP1E,2024,346.0
4520,EP1F,2023,0.0
4520,EP1F,2024,0.0
4520,EP1G,2023,88.0
4520,EP1G,2024,88.0
4520,EP1H,2023,1832.0
4520,EP1H,2024,1991.0
4520,EP20,2023,1213.0
4520,EP20,2024,1377.0
4520,EP31,2023,5.0
4520,EP31,2024,4.0
4520,EP34,2023,14.0
4520,EP34,2024,16.0
4520,EP35,2023,0.0
4520,EP35,2024,0.0
4520,EP36,2023,1.0
4520,EP36,2024,1.0
4520,EQ00,2023,12029.0
4520,EQ00,2024,12820.0
4520,ET11,2023,126.0
4520,ET11,2024,142.0
4520,ET12,2023,80.0
4520,ET12,2024,87.0
4520,ET20,2023,12.0
4520,ET20,2024,12.0
4520,ET30,2023,469.0
4520,ET30,2024,511.0
4520,ET40,2023,0.0
4520,ET40,2024,0.0
4520,ET50,2023,0.0
4520,ET50,2024,0.0
4520,IP00,2023,9591.0
4520,IP00,2024,10880.0
4520,RD11,2023,0.0
4520,RD11,2024,0.0
4520,RD12,2023,0.0
4520,RD12,2024,0.0
4520,RD21,2023,0.0
4520,RD21,2024,0.0
4520,RD22,2023,0.0
4520,RD22,2024,0.0
4520,RD23,2023,0.0
4520,RD23,2024,0.0
4520,RD24,2023,0.0
4520,RD24,2024,0.0
4520,RD25,2023,0.0
4520,RD25,2024,0.0
4520,RD31,2023,0.0
4520,RD31,2024,0.0
4520,RD32,2023,0.0
4520,RD32,2024,0.0
4520,RD40,2023,0.0
4520,RD40,2024,0.0
4520,RD50,2023,0.0
4520,RD50,2024,0.0
4520,RD60,2023,0.0
4520,RD60,2024,0.0
4520,RD70,2023,0.0
4520,RD70,2024,0.0
4520,RD80,2023,2162.0
4520,RD80,2024,2429.0
4520,RD91,2023,0.0
4520,RD91,2024,0.0
4520,RD92,2023,0.0
4520,RD92,2024,0.0
4520,RDOM,2023,0.0
4520,RDOM,2024,0.0
4520,SB10,2023,0.0
4520,SB10,2024,0.0
4520,SB20,2023,0.0
4520,SB20,2024,0.0
4520,SB31,2023,0.0
4520,SB31,2024,0.0
4520,SB32,2023,0.0
4520,SB32,2024,0.0
4520,SB41,2023,0.0
4520,SB41,2024,0.0
4520,SB42,2023,2.0
4520,SB42,2024,2.0
4520,SB43,2023,0.0
4520,SB43,2024,0.0
4520,SB44,2023,0.0
4520,SB44,2024,0.0
4520,SB45,2023,0.0
4520,SB45,2024,0.0
4520,SB46,2023,0.0
4520,SB46,2024,0.0
4520,SC01,2023,1510.0
4520,SC01,2024,1646.0
4520,SC02,2023,112.0
4520,SC02,2024,110.0
4520,SC03,2023,5888.0
4520,SC03,2024,5867.0
4520,SC04,2023,252.0
4520,SC04,2024,246.0
4520,SI00,2023,0.0
4520,SI00,2024,0.0
4520,SM01,2023,0.0
4520,SM01,2024,0.0
4520,SM02,2023,0.0
4520,SM02,2024,0.0
4520,SN00,2023,0.0
4520,SN00,2024,0.0
4520,SO01,2023,1.0
4520,SO01,2024,1.0
4520,SO02,2023,0.0
4520,SO02,2024,0.0
4520,SO03,2023,0.0
4520,SO03,2024,0.0
4520,SO04,2023,3.0
4520,SO04,2024,3.0
4520,SOMO,2023,0.0
4520,SOMO,2024,0.0
4520,SOO1,2023,223.0
4520,SOO1,2024,234.0
4520,SOO2,2023,0.0
4520,SOO2,2024,0.0
4520,ST00,2023,7992.0
4520,ST00,2024,8109.0
4520,SU11,2023,0.0
4520,SU11,2024,0.0
4520,SU12,2023,0.0
4520,SU12,2024,0.0
4520,SU20,2023,0.0
4520,SU20,2024,0.0
4520,SU30,2023,0.0
4520,SU30,2024,0.0
4520,SU40,2023,0.0
4520,SU40,2024,0.0
4520,SU50,2023,0.0
4520,SU50,2024,0.0
4520,SU60,2023,0.0
4520,SU60,2024,0.0
4810,AE10,2023,0.0
4810,AE10,2024,0.0
4810,AE20,2023,0.0
4810,AE20,2024,0.0
4810,AE30,2023,0.0
4810,AE30,2024,0.0
4810,AE40,2023,0.0
4810,AE40,2024,0.0
4810,AE50,2023,0.0
4810,AE50,2024,0.0
4810,EI11,2023,0.0
4810,EI11,2024,0.0
4810,EI12,2023,20.0
4810,EI12,2024,19.0
4810,EI21,2023,0.0
4810,EI21,2024,0.0
4810,EI22,2023,9.0
4810,EI22,2024,10.0
4810,EI30,2023,5.0
4810,EI30,2024,5.0
4810,EI40,2023,1.0
4810,EI40,2024,1.0
4810,EI50,2023,126.0
4810,EI50,2024,115.0
4810,EI60,2023,39.0
4810,EI60,2024,38.0
4810,ENS1,2023,745.0
4810,ENS1,2024,888.0
4810,ENS2,2023,576.0
4810,ENS2,2024,640.0
4810,ENS3,2023,159.0
4810,ENS3,2024,173.0
4810,EO11,2023,0.0
4810,EO11,2024,0.0
4810,EO12,2023,44.0
4810,EO12,2024,40.0
4810,EO21,2023,0.0
4810,EO21,2024,0.0
4810,EO22,2023,0.0
4810,EO22,2024,0.0
4810,EO30,2023,0.0
4810,EO30,2024,0.0
4810,EO40,2023,2.0
4810,EO40,2024,1.0
4810,EO50,2023,0.0
4810,EO50,2024,0.0
4810,EO60,2023,46.0
4810,EO60,2024,40.0
4810,EO71,2023,0.0
4810,EO71,2024,0.0
4810,EO72,2023,2.0
4810,EO72,2024,1.0
4810,EO80,2023,1462.0
4810,EO80,2024,1474.0
4810,EP12,2023,0.0
4810,EP12,2024,0.0
4810,EP1A,2023,98.0
4810,EP1A,2024,106.0
4810,EP1B,2023,74.0
4810,EP1B,2024,78.0
4810,EP1C,2023,0.0
4810,EP1C,2024,0.0
4810,EP1D,2023,16.0
4810,EP1D,2024,17.0
4810,EP1E,2023,29.0
4810,EP1E,2024,28.0
4810,EP1F,2023,0.0
4810,EP1F,2024,0.0
4810,EP1G,2023,11.0
4810,EP1G,2024,11.0
4810,EP1H,2023,163.0
4810,EP1H,2024,180.0
4810,EP20,2023,127.0
4810,EP20,2024,117.0
4810,EP31,2023,2.0
4810,EP31,2024,2.0
4810,EP34,2023,1.0
4810,EP34,2024,0.0
4810,EP35,2023,0.0
4810,EP35,2024,0.0
4810,EP36,2023,62.0
4810,EP36,2024,56.0
4810,EQ00,2023,17468.0
4810,EQ00,2024,18016.0
4810,ET11,2023,4.0
4810,ET11,2024,4.0
4810,ET12,2023,97.0
4810,ET12,2024,96.0
4810,ET20,2023,5.0
4810,ET20,2024,4.0
4810,ET30,2023,15023.0
4810,ET30,2024,15573.0
4810,ET40,2023,0.0
4810,ET40,2024,0.0
4810,ET50,2023,0.0
4810,ET50,2024,0.0
4810,IP00,2023,1663.0
4810,IP00,2024,1901.0
4810,RD11,2023,0.0
4810,RD11,2024,0.0
4810,RD12,2023,0.0
4810,RD12,2024,0.0
4810,RD21,2023,0.0
4810,RD21,2024,0.0
4810,RD22,2023,0.0
4810,RD22,2024,0.0
4810,RD23,2023,0.0
4810,RD23,2024,0.0
4810,RD24,2023,0.0
4810,RD24,2024,0.0
4810,RD25,2023,0.0
4810,RD25,2024,0.0
4810,RD31,2023,0.0
4810,RD31,2024,0.0
4810,RD32,2023,0.0
4810,RD32,2024,0.0
4810,RD40,2023,0.0
4810,RD40,2024,0.0
4810,RD50,2023,0.0
4810,RD50,2024,0.0
4810,RD60,2023,0.0
4810,RD60,2024,0.0
4810,RD70,2023,0.0
4810,RD70,2024,0.0
4810,RD80,2023,184.0
4810,RD80,2024,201.0
4810,RD91,2023,0.0
4810,RD91,2024,0.0
4810,RD92,2023,0.0
4810,RD92,2024,0.0
4810,RDOM,2023,0.0
4810,RDOM,2024,0.0
4810,SB10,2023,0.0
4810,SB10,2024,0.0
4810,SB20,2023,1.0
4810,SB20,2024,1.0
4810,SB31,2023,0.0
4810,SB31,2024,0.0
4810,SB32,2023,0.0
4810,SB32,2024,0.0
4810,SB41,2023,0.0
4810,SB41,2024,0.0
4810,SB42,2023,0.0
4810,SB42,2024,0.0
4810,SB43,2023,1742.0
4810,SB43,2024,1867.0
4810,SB44,2023,0.0
4810,SB44,2024,0.0
4810,SB45,2023,0.0
4810,SB45,2024,0.0
4810,SB46,2023,0.0
4810,SB46,2024,0.0
4810,SC01,2023,403.0
4810,SC01,2024,393.0
4810,SC02,2023,76.0
4810,SC02,2024,74.0
4810,SC03,2023,0.0
4810,SC03,2024,0.0
4810,SC04,2023,0.0
4810,SC04,2024,0.0
4810,SI00,2023,3.0
4810,SI00,2024,3.0
4810,SM01,2023,0.0
4810,SM01,2024,0.0
4810,SM02,2023,0.0
4810,SM02,2024,0.0
4810,SN00,2023,0.0
4810,SN00,2024,0.0
4810,SO01,2023,18.0
4810,SO01,2024,18.0
4810,SO02,2023,8.0
4810,SO02,2024,8.0
4810,SO03,2023,18.0
4810,SO03,2024,18.0
4810,SO04,2023,41.0
4810,SO04,2024,42.0
4810,SOMO,2023,0.0
4810,SOMO,2024,0.0
4810,SOO1,2023,278.0
4810,SOO1,2024,284.0
4810,SOO2,2023,0.0
4810,SOO2,2024,0.0
4810,ST00,2023,2588.0
4810,ST00,2024,2707.0
4810,SU11,2023,0.0
4810,SU11,2024,0.0
4810,SU12,2023,0.0
4810,SU12,2024,0.0
4810,SU20,2023,0.0
4810,SU20,2024,0.0
4810,SU30,2023,0.0
4810,SU30,2024,0.0
4810,SU40,2023,0.0
4810,SU40,2024,0.0
4810,SU50,2023,0.0
4810,SU50,2024,0.0
4810,SU60,2023,0.0
4810,SU60,2024,0.0
4820,AE10,2023,0.0
4820,AE10,2024,0.0
4820,AE20,2023,0.0
4820,AE20,2024,0.0
4820,AE30,2023,0.0
4820,AE30,2024,0.0
4820,AE40,2023,0.0
4820,AE40,2024,0.0
4820,AE50,2023,0.0
4820,AE50,2024,0.0
4820,EI11,2023,0.0
4820,EI11,2024,0.0
4820,EI12,2023,14.0
4820,EI12,2024,13.0
4820,EI21,2023,0.0
4820,EI21,2024,0.0
4820,EI22,2023,1.0
4820,EI22,2024,1.0
4820,EI30,2023,29.0
4820,EI30,2024,26.0
4820,EI40,2023,1.0
4820,EI40,2024,1.0
4820,EI50,2023,73.0
4820,EI50,2024,73.0
4820,EI60,2023,65.0
4820,EI60,2024,63.0
4820,ENS1,2023,474.0
4820,ENS1,2024,527.0
4820,ENS2,2023,384.0
4820,ENS2,2024,401.0
4820,ENS3,2023,69.0
4820,ENS3,2024,70.0
4820,EO11,2023,0.0
4820,EO11,2024,0.0
4820,EO12,2023,18.0
4820,EO12,2024,16.0
4820,EO21,2023,0.0
4820,EO21,2024,0.0
4820,EO22,2023,2.0
4820,EO22,2024,2.0
4820,EO30,2023,0.0
4820,EO30,2024,0.0
4820,EO40,2023,15.0
4820,EO40,2024,13.0
4820,EO50,2023,9.0
4820,EO50,2024,10.0
4820,EO60,2023,7.0
4820,EO60,2024,6.0
4820,EO71,2023,0.0
4820,EO71,2024,0.0
4820,EO72,2023,1.0
4820,EO72,2024,1.0
4820,EO80,2023,282.0
4820,EO80,2024,250.0
4820,EP12,2023,0.0
4820,EP12,2024,0.0
4820,EP1A,2023,23.0
4820,EP1A,2024,23.0
4820,EP1B,2023,23.0
4820,EP1B,2024,22.0
4820,EP1C,2023,0.0
4820,EP1C,2024,0.0
4820,EP1D,2023,1.0
4820,EP1D,2024,1.0
4820,EP1E,2023,2.0
4820,EP1E,2024,2.0
4820,EP1F,2023,0.0
4820,EP1F,2024,0.0
4820,EP1G,2023,3.0
4820,EP1G,2024,2.0
4820,EP1H,2023,24.0
4820,EP1H,2024,25.0
4820,EP20,2023,73.0
4820,EP20,2024,76.0
4820,EP31,2023,2.0
4820,EP31,2024,2.0
4820,EP34,2023,0.0
4820,EP34,2024,0.0
4820,EP35,2023,0.0
4820,EP35,2024,0.0
4820,EP36,2023,2.0
4820,EP36,2024,1.0
4820,EQ00,2023,4389.0
4820,EQ00,2024,4499.0
4820,ET11,2023,82.0
4820,ET11,2024,84.0
4820,ET12,2023,25.0
4820,ET12,2024,25.0
4820,ET20,2023,8.0
4820,ET20,2024,8.0
4820,ET30,2023,0.0
4820,ET30,2024,0.0
4820,ET40,2023,3.0
4820,ET40,2024,4.0
4820,ET50,2023,3604.0
4820,ET50,2024,3753.0
4820,IP00,2023,1099.0
4820,IP00,2024,1187.0
4820,RD11,2023,0.0
4820,RD11,2024,0.0
4820,RD12,2023,0.0
4820,RD12,2024,0.0
4820,RD21,2023,0.0
4820,RD21,2024,0.0
4820,RD22,2023,0.0
4820,RD22,2024,0.0
4820,RD23,2023,0.0
4820,RD23,2024,0.0
4820,RD24,2023,0.0
4820,RD24,2024,0.0
4820,RD25,2023,0.0
4820,RD25,2024,0.0
4820,RD31,2023,0.0
4820,RD31,2024,0.0
4820,RD32,2023,0.0
4820,RD32,2024,0.0
4820,RD40,2023,0.0
4820,RD40,2024,0.0
4820,RD50,2023,0.0
4820,RD50,2024,0.0
4820,RD60,2023,0.0
4820,RD60,2024,0.0
4820,RD70,2023,0.0
4820,RD70,2024,0.0
4820,RD80,2023,172.0
4820,RD80,2024,189.0
4820,RD91,2023,0.0
4820,RD91,2024,0.0
4820,RD92,2023,0.0
4820,RD92,2024,0.0
4820,RDOM,2023,0.0
4820,RDOM,2024,0.0
4820,SB10,2023,0.0
4820,SB10,2024,0.0
4820,SB20,2023,0.0
4820,SB20,2024,0.0
4820,SB31,2023,0.0
4820,SB31,2024,0.0
4820,SB32,2023,0.0
4820,SB32,2024,0.0
4820,SB41,2023,0.0
4820,SB41,2024,0.0
4820,SB42,2023,0.0
4820,SB42,2024,0.0
4820,SB43,2023,0.0
4820,SB43,2024,0.0
4820,SB44,2023,0.0
4820,SB44,2024,0.0
4820,SB45,2023,0.0
4820,SB45,2024,0.0
4820,SB46,2023,0.0
4820,SB46,2024,0.0
4820,SC01,2023,9.0
4820,SC01,2024,9.0
4820,SC02,2023,4.0
4820,SC02,2024,4.0
4820,SC03,2023,0.0
4820,SC03,2024,0.0
4820,SC04,2023,0.0
4820,SC04,2024,0.0
4820,SI00,2023,24.0
4820,SI00,2024,28.0
4820,SM01,2023,0.0
4820,SM01,2024,0.0
4820,SM02,2023,0.0
4820,SM02,2024,0.0
4820,SN00,2023,0.0
4820,SN00,2024,0.0
4820,SO01,2023,0.0
4820,SO01,2024,0.0
4820,SO02,2023,0.0
4820,SO02,2024,0.0
4820,SO03,2023,0.0
4820,SO03,2024,0.0
4820,SO04,2023,11.0
4820,SO04,2024,11.0
4820,SOMO,2023,0.0
4820,SOMO,2024,0.0
4820,SOO1,2023,37.0
4820,SOO1,2024,40.0
4820,SOO2,2023,0.0
4820,SOO2,2024,0.0
4820,ST00,2023,10225.0
4820,ST00,2024,10598.0
4820,SU11,2023,3012.0
4820,SU11,2024,3080.0
4820,SU12,2023,7055.0
4820,SU12,2024,7351.0
4820,SU20,2023,60.0
4820,SU20,2024,61.0
4820,SU30,2023,0.0
4820,SU30,2024,0.0
4820,SU40,2023,0.0
4820,SU40,2024,0.0
4820,SU50,2023,0.0
4820,SU50,2024,0.0
4820,SU60,2023,12.0
4820,SU60,2024,14.0
4830,AE10,2023,0.0
4830,AE10,2024,0.0
4830,AE20,2023,0.0
4830,AE20,2024,0.0
4830,AE30,2023,0.0
4830,AE30,2024,0.0
4830,AE40,2023,0.0
4830,AE40,2024,0.0
4830,AE50,2023,0.0
4830,AE50,2024,0.0
4830,EI11,2023,0.0
4830,EI11,2024,0.0
4830,EI12,2023,40.0
4830,EI12,2024,39.0
4830,EI21,2023,0.0
4830,EI21,2024,0.0
4830,EI22,2023,8.0
4830,EI22,2024,8.0
4830,EI30,2023,0.0
4830,EI30,2024,0.0
4830,EI40,2023,0.0
4830,EI40,2024,0.0
4830,EI50,2023,28.0
4830,EI50,2024,27.0
4830,EI60,2023,5.0
4830,EI60,2024,5.0
4830,ENS1,2023,1408.0
4830,ENS1,2024,1622.0
4830,ENS2,2023,1091.0
4830,ENS2,2024,1185.0
4830,ENS3,2023,12.0
4830,ENS3,2024,12.0
4830,EO11,2023,0.0
4830,EO11,2024,0.0
4830,EO12,2023,15.0
4830,EO12,2024,14.0
4830,EO21,2023,35.0
4830,EO21,2024,39.0
4830,EO22,2023,1.0
4830,EO22,2024,1.0
4830,EO30,2023,0.0
4830,EO30,2024,0.0
4830,EO40,2023,6.0
4830,EO40,2024,5.0
4830,EO50,2023,16.0
4830,EO50,2024,16.0
4830,EO60,2023,4.0
4830,EO60,2024,4.0
4830,EO71,2023,0.0
4830,EO71,2024,0.0
4830,EO72,2023,0.0
4830,EO72,2024,0.0
4830,EO80,2023,95.0
4830,EO80,2024,88.0
4830,EP12,2023,1.0
4830,EP12,2024,1.0
4830,EP1A,2023,19.0
4830,EP1A,2024,20.0
4830,EP1B,2023,11.0
4830,EP1B,2024,11.0
4830,EP1C,2023,0.0
4830,EP1C,2024,0.0
4830,EP1D,2023,1.0
4830,EP1D,2024,1.0
4830,EP1E,2023,2.0
4830,EP1E,2024,2.0
4830,EP1F,2023,0.0
4830,EP1F,2024,0.0
4830,EP1G,2023,1.0
4830,EP1G,2024,1.0
4830,EP1H,2023,13.0
4830,EP1H,2024,14.0
4830,EP20,2023,31.0
4830,EP20,2024,30.0
4830,EP31,2023,2.0
4830,EP31,2024,2.0
4830,EP34,2023,0.0
4830,EP34,2024,0.0
4830,EP35,2023,0.0
4830,EP35,2024,0.0
4830,EP36,2023,51.0
4830,EP36,2024,53.0
4830,EQ00,2023,3977.0
4830,EQ00,2024,4061.0
4830,ET11,2023,39.0
4830,ET11,2024,42.0
4830,ET12,2023,12.0
4830,ET12,2024,13.0
4830,ET20,2023,7.0
4830,ET20,2024,6.0
4830,ET30,2023,56.0
4830,ET30,2024,51.0
4830,ET40,2023,3478.0
4830,ET40,2024,3568.0
4830,ET50,2023,0.0
4830,ET50,2024,0.0
4830,IP00,2023,2548.0
4830,IP00,2024,2859.0
4830,RD11,2023,0.0
4830,RD11,2024,0.0
4830,RD12,2023,0.0
4830,RD12,2024,0.0
4830,RD21,2023,0.0
4830,RD21,2024,0.0
4830,RD22,2023,0.0
4830,RD22,2024,0.0
4830,RD23,2023,0.0
4830,RD23,2024,0.0
4830,RD24,2023,0.0
4830,RD24,2024,0.0
4830,RD25,2023,0.0
4830,RD25,2024,0.0
4830,RD31,2023,0.0
4830,RD31,2024,0.0
4830,RD32,2023,0.0
4830,RD32,2024,0.0
4830,RD40,2023,0.0
4830,RD40,2024,0.0
4830,RD50,2023,0.0
4830,RD50,2024,0.0
4830,RD60,2023,0.0
4830,RD60,2024,0.0
4830,RD70,2023,0.0
4830,RD70,2024,0.0
4830,RD80,2023,37.0
4830,RD80,2024,40.0
4830,RD91,2023,0.0
4830,RD91,2024,0.0
4830,RD92,2023,0.0
4830,RD92,2024,0.0
4830,RDOM,2023,0.0
4830,RDOM,2024,0.0
4830,SB10,2023,0.0
4830,SB10,2024,0.0
4830,SB20,2023,0.0
4830,SB20,2024,0.0
4830,SB31,2023,0.0
4830,SB31,2024,0.0
4830,SB32,2023,0.0
4830,SB32,2024,0.0
4830,SB41,2023,0.0
4830,SB41,2024,0.0
4830,SB42,2023,0.0
4830,SB42,2024,0.0
4830,SB43,2023,0.0
4830,SB43,2024,0.0
4830,SB44,2023,0.0
4830,SB44,2024,0.0
4830,SB45,2023,207.0
4830,SB45,2024,214.0
4830,SB46,2023,0.0
4830,SB46,2024,0.0
4830,SC01,2023,12.0
4830,SC01,2024,12.0
4830,SC02,2023,4.0
4830,SC02,2024,4.0
4830,SC03,2023,0.0
4830,SC03,2024,0.0
4830,SC04,2023,0.0
4830,SC04,2024,0.0
4830,SI00,2023,38.0
4830,SI00,2024,36.0
4830,SM01,2023,0.0
4830,SM01,2024,0.0
4830,SM02,2023,0.0
4830,SM02,2024,0.0
4830,SN00,2023,0.0
4830,SN00,2024,0.0
4830,SO01,2023,0.0
4830,SO01,2024,0.0
4830,SO02,2023,0.0
4830,SO02,2024,0.0
4830,SO03,2023,47.0
4830,SO03,2024,47.0
4830,SO04,2023,1.0
4830,SO04,2024,1.0
4830,SOMO,2023,0.0
4830,SOMO,2024,0.0
4830,SOO1,2023,19.0
4830,SOO1,2024,19.0
4830,SOO2,2023,0.0
4830,SOO2,2024,0.0
4830,ST00,2023,328.0
4830,ST00,2024,334.0
4830,SU11,2023,0.0
4830,SU11,2024,0.0
4830,SU12,2023,0.0
4830,SU12,2024,0.0
4830,SU20,2023,0.0
4830,SU20,2024,0.0
4830,SU30,2023,0.0
4830,SU30,2024,0.0
4830,SU40,2023,0.0
4830,SU40,2024,0.0
4830,SU50,2023,0.0
4830,SU50,2024,0.0
4830,SU60,2023,0.0
4830,SU60,2024,0.0
4840,AE10,2023,0.0
4840,AE10,2024,0.0
4840,AE20,2023,0.0
4840,AE20,2024,0.0
4840,AE30,2023,0.0
4840,AE30,2024,0.0
4840,AE40,2023,0.0
4840,AE40,2024,0.0
4840,AE50,2023,0.0
4840,AE50,2024,0.0
4840,EI11,2023,0.0
4840,EI11,2024,0.0
4840,EI12,2023,78.0
4840,EI12,2024,83.0
4840,EI21,2023,18.0
4840,EI21,2024,18.0
4840,EI22,2023,27.0
4840,EI22,2024,29.0
4840,EI30,2023,296.0
4840,EI30,2024,330.0
4840,EI40,2023,6.0
4840,EI40,2024,6.0
4840,EI50,2023,431.0
4840,EI50,2024,459.0
4840,EI60,2023,31.0
4840,EI60,2024,32.0
4840,ENS1,2023,762.0
4840,ENS1,2024,873.0
4840,ENS2,2023,591.0
4840,ENS2,2024,639.0
4840,ENS3,2023,137.0
4840,ENS3,2024,146.0
4840,EO11,2023,0.0
4840,EO11,2024,0.0
4840,EO12,2023,129.0
4840,EO12,2024,127.0
4840,EO21,2023,13.0
4840,EO21,2024,12.0
4840,EO22,2023,66.0
4840,EO22,2024,65.0
4840,EO30,2023,0.0
4840,EO30,2024,0.0
4840,EO40,2023,620.0
4840,EO40,2024,635.0
4840,EO50,2023,74.0
4840,EO50,2024,73.0
4840,EO60,2023,137.0
4840,EO60,2024,144.0
4840,EO71,2023,0.0
4840,EO71,2024,0.0
4840,EO72,2023,64.0
4840,EO72,2024,55.0
4840,EO80,2023,1108.0
4840,EO80,2024,1125.0
4840,EP12,2023,14.0
4840,EP12,2024,14.0
4840,EP1A,2023,94.0
4840,EP1A,2024,98.0
4840,EP1B,2023,73.0
4840,EP1B,2024,73.0
4840,EP1C,2023,0.0
4840,EP1C,2024,0.0
4840,EP1D,2023,9.0
4840,EP1D,2024,9.0
4840,EP1E,2023,15.0
4840,EP1E,2024,14.0
4840,EP1F,2023,0.0
4840,EP1F,2024,0.0
4840,EP1G,2023,16.0
4840,EP1G,2024,15.0
4840,EP1H,2023,102.0
4840,EP1H,2024,108.0
4840,EP20,2023,198.0
4840,EP20,2024,206.0
4840,EP31,2023,25.0
4840,EP31,2024,26.0
4840,EP34,2023,2.0
4840,EP34,2024,2.0
4840,EP35,2023,0.0
4840,EP35,2024,0.0
4840,EP36,2023,221.0
4840,EP36,2024,200.0
4840,EQ00,2023,30799.0
4840,EQ00,2024,32354.0
4840,ET11,2023,1235.0
4840,ET11,2024,1334.0
4840,ET12,2023,25524.0
4840,ET12,2024,26880.0
4840,ET20,2023,69.0
4840,ET20,2024,71.0
4840,ET30,2023,74.0
4840,ET30,2024,78.0
4840,ET40,2023,10.0
4840,ET40,2024,10.0
4840,ET50,2023,20.0
4840,ET50,2024,23.0
4840,IP00,2023,1616.0
4840,IP00,2024,1797.0
4840,RD11,2023,0.0
4840,RD11,2024,0.0
4840,RD12,2023,0.0
4840,RD12,2024,0.0
4840,RD21,2023,0.0
4840,RD21,2024,0.0
4840,RD22,2023,0.0
4840,RD22,2024,0.0
4840,RD23,2023,0.0
4840,RD23,2024,0.0
4840,RD24,2023,0.0
4840,RD24,2024,0.0
4840,RD25,2023,0.0
4840,RD25,2024,0.0
4840,RD31,2023,0.0
4840,RD31,2024,0.0
4840,RD32,2023,0.0
4840,RD32,2024,0.0
4840,RD40,2023,0.0
4840,RD40,2024,0.0
4840,RD50,2023,0.0
4840,RD50,2024,0.0
