iso3,year,source,catalog,ages,sex,one_person,couple_only,with_partner,with_children_under_20,with_children_20_plus
MLI,2015,MICS,5677,60 or over,Both sexes,0.53,1.97,69.83,12.27,72.11
MLI,2015,MICS,5677,60 or over,Females,0.73,1.66,42.46,3.95,75.46
MLI,2015,MICS,5677,60 or over,Males,0.39,2.18,88.94,18.09,69.76
MLI,2015,MICS,5677,65 or over,Both sexes,0.57,2.12,66.38,10.18,74.73
MLI,2015,MICS,5677,65 or over,Females,0.77,1.17,32.62,3.26,77.23
MLI,2015,MICS,5677,65 or over,Males,0.45,2.75,88.63,14.74,73.09
MLI,2015,MICS,5677,80 or over,Both sexes,1.22,2.43,52.28,4.77,79.67
MLI,2015,MICS,5677,80 or over,Females,1.85,0.00,6.95,1.02,79.52
MLI,2015,MICS,5677,80 or over,Males,0.83,3.94,80.60,7.11,79.77
MLI,2018,DHS,7626,60 or over,Both sexes,1.67,6.24,74.00,24.55,50.37
MLI,2018,DHS,7626,60 or over,Females,3.11,4.90,45.40,9.98,58.28
MLI,2018,DHS,7626,60 or over,Males,0.79,7.06,91.41,33.42,45.55
MLI,2018,DHS,7626,65 or over,Both sexes,1.94,7.61,70.06,17.75,53.62
MLI,2018,DHS,7626,65 or over,Females,3.52,4.75,35.85,4.41,61.74
MLI,2018,DHS,7626,65 or over,Males,1.01,9.28,90.03,25.54,48.87
MLI,2018,DHS,7626,80 or over,Both sexes,2.83,10.95,60.37,10.87,55.29
MLI,2018,DHS,7626,80 or over,Females,7.12,6.35,12.18,4.56,61.56
MLI,2018,DHS,7626,80 or over,Males,0.68,13.25,84.45,14.03,52.16
MLI,2021,DHS,9190,60 or over,Both sexes,0.63,0.74,64.14,11.11,74.34
MLI,2021,DHS,9190,60 or over,Females,0.95,0.42,33.77,3.09,78.57
MLI,2021,DHS,9190,60 or over,Males,0.40,0.98,86.38,17.00,71.23
MLI,2021,DHS,9190,65 or over,Both sexes,0.47,0.86,60.35,8.73,78.08
MLI,2021,DHS,9190,65 or over,Females,0.64,0.38,23.89,2.29,80.28
MLI,2021,DHS,9190,65 or over,Males,0.35,1.22,87.56,13.53,76.43
MLI,2021,DHS,9190,80 or over,Both sexes,0.39,2.19,46.25,3.69,82.08
MLI,2021,DHS,9190,80 or over,Females,0.86,1.20,6.06,2.07,81.15
MLI,2021,DHS,9190,80 or over,Males,0.00,3.03,80.06,5.06,82.87
MLI,2024,DHS,9450,60 or over,Both sexes,0.51,1.18,61.97,10.44,70.80
MLI,2024,DHS,9450,60 or over,Females,0.48,0.69,36.05,3.04,74.11
MLI,2024,DHS,9450,60 or over,Males,0.54,1.65,86.70,17.50,67.64
MLI,2024,DHS,9450,65 or over,Both sexes,0.50,1.21,58.39,7.67,73.69
MLI,2024,DHS,9450,65 or over,Females,0.46,0.33,28.01,1.46,76.55
MLI,2024,DHS,9450,65 or over,Males,0.54,2.00,86.11,13.33,71.07
MLI,2024,DHS,9450,80 or over,Both sexes,0.34,1.21,43.09,2.34,80.74
MLI,2024,DHS,9450,80 or over,Females,0.00,0.00,7.66,0.00,81.82
MLI,2024,DHS,9450,80 or over,Males,0.70,2.47,80.03,4.79,79.63
MLT,1995,DYB,223,60 or over,Both sexes,18.16,,,,
MLT,1995,DYB,223,60 or over,Females,23.46,,,,
MLT,1995,DYB,223,60 or over,Males,11.57,,,,
MLT,1995,DYB,223,65 or over,Both sexes,21.04,,,,
MLT,1995,DYB,223,65 or over,Females,27.21,,,,
MLT,1995,DYB,223,65 or over,Males,13.27,,,,
MLT,1995,DYB,223,80 or over,Both sexes,29.79,,,,
MLT,1995,DYB,223,80 or over,Females,32.65,,,,
MLT,1995,DYB,223,80 or over,Males,25.05,,,,
MLT,2005,DYB,286,60 or over,Both sexes,18.10,,,,
MLT,2005,DYB,286,60 or over,Females,23.43,,,,
MLT,2005,DYB,286,60 or over,Males,11.71,,,,
MLT,2005,DYB,286,65 or over,Both sexes,21.57,,,,
MLT,2005,DYB,286,65 or over,Females,28.07,,,,
MLT,2005,DYB,286,65 or over,Males,13.32,,,,
MLT,2005,DYB,286,80 or over,Both sexes,33.92,,,,
MLT,2005,DYB,286,80 or over,Females,39.23,,,,
MLT,2005,DYB,286,80 or over,Males,25.34,,,,
MLT,2011,DYB,5313,60 or over,Both sexes,17.89,39.71,,,
MLT,2011,DYB,5313,60 or over,Females,22.30,36.02,,,
MLT,2011,DYB,5313,60 or over,Males,12.94,43.87,,,
MLT,2011,DYB,5313,65 or over,Both sexes,21.36,42.13,,,
MLT,2011,DYB,5313,65 or over,Females,27.28,35.87,,,
MLT,2011,DYB,5313,65 or over,Males,14.35,49.55,,,
MLT,2011,DYB,5313,80 or over,Both sexes,37.52,18.11,,,
MLT,2011,DYB,5313,80 or over,Females,42.95,7.48,,,
MLT,2011,DYB,5313,80 or over,Males,28.99,34.80,,,
MLT,2021,DYB,7321,60 or over,Both sexes,19.15,39.74,,,
MLT,2021,DYB,7321,60 or over,Females,21.45,37.76,,,
MLT,2021,DYB,7321,60 or over,Males,16.72,41.84,,,
MLT,2021,DYB,7321,65 or over,Both sexes,20.86,43.06,,,
MLT,2021,DYB,7321,65 or over,Females,24.65,39.02,,,
MLT,2021,DYB,7321,65 or over,Males,16.75,47.45,,,
MLT,2021,DYB,7321,80 or over,Both sexes,37.50,23.12,,,
MLT,2021,DYB,7321,80 or over,Females,44.06,11.40,,,
MLT,2021,DYB,7321,80 or over,Males,27.52,40.98,,,
MMR,2000,MICS,4442,60 or over,Both sexes,2.21,,,,
MMR,2000,MICS,4442,60 or over,Females,2.88,,,,
MMR,2000,MICS,4442,60 or over,Males,1.36,,,,
MMR,2000,MICS,4442,65 or over,Both sexes,2.55,,,,
MMR,2000,MICS,4442,65 or over,Females,3.26,,,,
MMR,2000,MICS,4442,65 or over,Males,1.63,,,,
MMR,2000,MICS,4442,80 or over,Both sexes,1.71,,,,
MMR,2000,MICS,4442,80 or over,Females,1.67,,,,
MMR,2000,MICS,4442,80 or over,Males,1.78,,,,
MMR,2014,IPUMS,5295,60 or over,Both sexes,4.60,7.58,48.76,2.99,69.20
MMR,2014,IPUMS,5295,60 or over,Females,5.53,5.81,34.79,1.36,69.37
MMR,2014,IPUMS,5295,60 or over,Males,3.32,10.02,67.92,5.22,68.97
MMR,2014,IPUMS,5295,65 or over,Both sexes,5.08,7.07,41.72,1.75,70.85
MMR,2014,IPUMS,5295,65 or over,Females,6.05,5.00,27.64,0.75,70.93
MMR,2014,IPUMS,5295,65 or over,Males,3.69,10.06,62.02,3.20,70.74
MMR,2014,IPUMS,5295,80 or over,Both sexes,5.37,4.23,20.66,1.68,72.37
MMR,2014,IPUMS,5295,80 or over,Females,6.00,2.27,10.37,1.14,72.45
MMR,2014,IPUMS,5295,80 or over,Males,4.29,7.61,38.40,2.61,72.22
MMR,2016,DHS,6084,60 or over,Both sexes,5.04,8.84,54.02,2.50,68.85
MMR,2016,DHS,6084,60 or over,Females,6.41,6.81,39.59,0.96,68.22
MMR,2016,DHS,6084,60 or over,Males,3.22,11.55,73.16,4.55,69.69
MMR,2016,DHS,6084,65 or over,Both sexes,5.68,8.47,48.10,0.98,71.18
MMR,2016,DHS,6084,65 or over,Females,7.24,5.84,33.08,0.22,70.61
MMR,2016,DHS,6084,65 or over,Males,3.55,12.05,68.50,2.02,71.95
MMR,2016,DHS,6084,80 or over,Both sexes,7.66,3.63,27.00,0.37,76.14
MMR,2016,DHS,6084,80 or over,Females,8.73,1.61,14.33,0.00,75.04
MMR,2016,DHS,6084,80 or over,Males,5.94,6.88,47.37,0.96,77.90
MNE,2005,MICS,2456,60 or over,Both sexes,14.62,21.34,58.23,0.51,59.51
MNE,2005,MICS,2456,60 or over,Females,20.10,17.36,41.04,0.00,57.17
MNE,2005,MICS,2456,60 or over,Males,7.48,26.53,80.61,1.17,62.55
MNE,2005,MICS,2456,65 or over,Both sexes,16.67,22.45,53.63,0.25,56.64
MNE,2005,MICS,2456,65 or over,Females,22.55,16.91,35.07,0.00,55.47
MNE,2005,MICS,2456,65 or over,Males,8.75,29.92,78.66,0.58,58.22
MNE,2005,MICS,2456,80 or over,Both sexes,27.34,18.43,29.86,0.00,45.50
MNE,2005,MICS,2456,80 or over,Females,36.59,5.92,9.03,0.00,47.02
MNE,2005,MICS,2456,80 or over,Males,10.53,41.17,67.75,0.00,42.73
MNE,2011,DYB,5314,60 or over,Both sexes,16.52,25.95,,,
MNE,2011,DYB,5314,60 or over,Females,21.31,21.20,,,
MNE,2011,DYB,5314,60 or over,Males,10.44,31.98,,,
MNE,2011,DYB,5314,65 or over,Both sexes,19.09,26.61,,,
MNE,2011,DYB,5314,65 or over,Females,25.02,19.48,,,
MNE,2011,DYB,5314,65 or over,Males,11.18,36.14,,,
MNE,2011,DYB,5314,80 or over,Both sexes,26.61,11.98,,,
MNE,2011,DYB,5314,80 or over,Females,30.72,3.31,,,
MNE,2011,DYB,5314,80 or over,Males,18.91,28.22,,,
MNE,2013,MICS,5015,60 or over,Both sexes,15.28,24.84,60.74,1.43,53.96
MNE,2013,MICS,5015,60 or over,Females,19.97,20.56,45.61,0.22,54.01
MNE,2013,MICS,5015,60 or over,Males,9.58,30.03,79.15,2.90,53.90
MNE,2013,MICS,5015,65 or over,Both sexes,18.04,24.54,54.09,0.64,53.45
MNE,2013,MICS,5015,65 or over,Females,24.48,16.88,35.24,0.19,54.35
MNE,2013,MICS,5015,65 or over,Males,10.00,34.11,77.63,1.21,52.32
MNE,2013,MICS,5015,80 or over,Both sexes,29.09,11.10,29.62,0.44,55.33
MNE,2013,MICS,5015,80 or over,Females,36.81,5.77,10.37,0.00,52.34
MNE,2013,MICS,5015,80 or over,Males,17.76,18.93,57.88,1.09,59.73
MNE,2018,MICS,7589,60 or over,Both sexes,14.51,26.02,58.42,1.96,50.04
MNE,2018,MICS,7589,60 or over,Females,19.10,20.64,42.23,0.29,51.61
MNE,2018,MICS,7589,60 or over,Males,9.15,32.29,77.27,3.92,48.23
MNE,2018,MICS,7589,65 or over,Both sexes,16.71,27.10,53.39,0.54,49.51
MNE,2018,MICS,7589,65 or over,Females,22.62,18.07,34.68,0.16,52.14
MNE,2018,MICS,7589,65 or over,Males,9.30,38.40,76.80,1.02,46.22
MNE,2018,MICS,7589,80 or over,Both sexes,16.31,16.36,28.10,0.08,57.97
MNE,2018,MICS,7589,80 or over,Females,19.21,5.43,10.56,0.13,63.64
MNE,2018,MICS,7589,80 or over,Males,11.32,35.11,58.21,0.00,48.23
MNG,1989,IPUMS,867,60 or over,Both sexes,14.96,17.05,47.48,9.96,46.73
MNG,1989,IPUMS,867,60 or over,Females,17.77,13.79,31.60,6.22,48.22
MNG,1989,IPUMS,867,60 or over,Males,11.46,21.10,67.22,14.61,44.86
MNG,1989,IPUMS,867,65 or over,Both sexes,17.45,16.90,39.81,7.08,45.23
MNG,1989,IPUMS,867,65 or over,Females,20.28,12.14,23.87,4.18,47.26
MNG,1989,IPUMS,867,65 or over,Males,13.56,23.44,61.69,11.06,42.43
MNG,1989,IPUMS,867,80 or over,Both sexes,18.72,10.36,17.78,2.51,47.06
MNG,1989,IPUMS,867,80 or over,Females,18.59,4.93,7.32,1.26,50.90
MNG,1989,IPUMS,867,80 or over,Males,18.97,19.89,36.18,4.71,40.31
MNG,2000,IPUMS,871,60 or over,Both sexes,10.09,11.10,46.07,5.81,58.64
MNG,2000,IPUMS,871,60 or over,Females,12.08,8.50,30.28,3.87,59.39
MNG,2000,IPUMS,871,60 or over,Males,7.54,14.42,66.27,8.28,57.69
MNG,2000,IPUMS,871,65 or over,Both sexes,11.97,11.73,38.98,4.20,55.49
MNG,2000,IPUMS,871,65 or over,Females,14.32,8.33,23.11,2.80,55.87
MNG,2000,IPUMS,871,65 or over,Males,8.72,16.43,60.86,6.14,54.96
MNG,2000,IPUMS,871,80 or over,Both sexes,17.15,5.34,14.52,2.71,50.31
MNG,2000,IPUMS,871,80 or over,Females,18.73,1.69,4.16,1.69,51.89
MNG,2000,IPUMS,871,80 or over,Males,13.90,12.83,35.83,4.81,47.06
MNG,2010,IPUMS,4793,60 or over,Both sexes,14.75,17.02,47.30,2.88,53.07
MNG,2010,IPUMS,4793,60 or over,Females,17.26,12.32,31.87,1.89,55.56
MNG,2010,IPUMS,4793,60 or over,Males,11.35,23.38,68.17,4.21,49.70
MNG,2010,IPUMS,4793,65 or over,Both sexes,17.27,16.30,40.46,2.15,51.29
MNG,2010,IPUMS,4793,65 or over,Females,20.22,10.44,23.87,1.40,54.17
MNG,2010,IPUMS,4793,65 or over,Males,13.14,24.49,63.65,3.19,47.27
MNG,2010,IPUMS,4793,80 or over,Both sexes,24.73,7.11,16.42,1.24,50.04
MNG,2010,IPUMS,4793,80 or over,Females,27.47,2.52,6.23,1.03,51.96
MNG,2010,IPUMS,4793,80 or over,Males,18.31,17.86,40.24,1.74,45.57
MNG,2010,MICS,5014,60 or over,Both sexes,17.30,21.78,49.97,2.85,47.62
MNG,2010,MICS,5014,60 or over,Females,22.80,16.13,33.88,1.66,48.90
MNG,2010,MICS,5014,60 or over,Males,10.10,29.17,71.03,4.41,45.95
MNG,2010,MICS,5014,65 or over,Both sexes,21.11,21.59,42.17,1.54,44.34
MNG,2010,MICS,5014,65 or over,Females,27.19,14.81,26.52,0.83,45.21
MNG,2010,MICS,5014,65 or over,Males,12.39,31.33,64.65,2.55,43.09
MNG,2010,MICS,5014,80 or over,Both sexes,23.76,11.55,19.65,0.46,48.15
MNG,2010,MICS,5014,80 or over,Females,31.08,4.42,7.28,0.72,46.58
MNG,2010,MICS,5014,80 or over,Males,10.87,24.09,41.43,0.00,50.91
MNG,2013,MICS,5579,60 or over,Both sexes,17.23,24.34,49.29,1.92,45.46
MNG,2013,MICS,5579,60 or over,Females,22.06,17.94,33.74,1.16,47.37
MNG,2013,MICS,5579,60 or over,Males,10.43,33.37,71.21,3.00,42.76
MNG,2013,MICS,5579,65 or over,Both sexes,20.27,21.89,41.33,1.26,45.05
MNG,2013,MICS,5579,65 or over,Females,26.04,13.96,24.19,0.50,47.70
MNG,2013,MICS,5579,65 or over,Males,11.85,33.48,66.39,2.37,41.19
MNG,2013,MICS,5579,80 or over,Both sexes,24.44,11.77,18.27,0.00,50.66
MNG,2013,MICS,5579,80 or over,Females,28.33,4.48,7.25,0.00,52.02
MNG,2013,MICS,5579,80 or over,Males,15.13,29.24,44.67,0.00,47.38
MNG,2018,MICS,7588,60 or over,Both sexes,12.22,24.08,53.43,1.34,48.93
MNG,2018,MICS,7588,60 or over,Females,15.74,17.40,37.98,1.25,52.15
MNG,2018,MICS,7588,60 or over,Males,7.32,33.36,74.89,1.46,44.47
MNG,2018,MICS,7588,65 or over,Both sexes,15.01,20.41,42.76,0.37,52.86
MNG,2018,MICS,7588,65 or over,Females,18.91,13.46,27.77,0.46,55.81
MNG,2018,MICS,7588,65 or over,Males,8.90,31.27,66.20,0.22,48.25
MNG,2018,MICS,7588,80 or over,Both sexes,17.32,12.08,22.49,0.00,57.73
MNG,2018,MICS,7588,80 or over,Females,19.94,5.17,10.74,0.00,61.66
MNG,2018,MICS,7588,80 or over,Males,12.69,24.30,43.28,0.00,50.78
MNG,2020,IPUMS,7210,60 or over,Both sexes,20.88,20.21,47.23,2.30,46.60
MNG,2020,IPUMS,7210,60 or over,Females,24.83,14.95,33.32,1.76,48.20
MNG,2020,IPUMS,7210,60 or over,Males,15.11,27.90,67.56,3.10,44.25
MNG,2020,IPUMS,7210,65 or over,Both sexes,24.56,19.52,40.27,1.64,43.85
MNG,2020,IPUMS,7210,65 or over,Females,29.31,12.64,25.26,1.29,45.91
MNG,2020,IPUMS,7210,65 or over,Males,17.08,30.36,63.91,2.20,40.60
MNG,2020,IPUMS,7210,80 or over,Both sexes,33.68,9.76,19.12,0.83,44.44
MNG,2020,IPUMS,7210,80 or over,Females,36.54,3.45,6.50,0.80,47.61
MNG,2020,IPUMS,7210,80 or over,Males,28.15,21.98,43.57,0.90,38.30
MOZ,1997,DHS,1767,60 or over,Both sexes,14.16,14.03,54.89,16.85,33.77
MOZ,1997,DHS,1767,60 or over,Females,17.58,8.70,30.05,6.89,45.34
MOZ,1997,DHS,1767,60 or over,Males,11.10,18.81,77.12,25.76,23.42
MOZ,1997,DHS,1767,65 or over,Both sexes,17.95,14.86,50.33,14.70,31.68
MOZ,1997,DHS,1767,65 or over,Females,22.23,8.52,22.05,6.10,41.93
MOZ,1997,DHS,1767,65 or over,Males,14.47,20.02,73.33,21.69,23.34
MOZ,1997,DHS,1767,80 or over,Both sexes,18.09,14.48,42.57,7.52,40.37
MOZ,1997,DHS,1767,80 or over,Females,28.24,5.30,22.28,0.00,53.29
MOZ,1997,DHS,1767,80 or over,Males,3.29,27.88,72.17,18.49,21.53
MOZ,1997,IPUMS,1414,60 or over,Both sexes,15.05,11.96,51.80,20.55,29.78
MOZ,1997,IPUMS,1414,60 or over,Females,21.30,7.61,26.09,11.16,32.74
MOZ,1997,IPUMS,1414,60 or over,Males,8.33,16.65,79.45,30.65,26.60
MOZ,1997,IPUMS,1414,65 or over,Both sexes,16.24,12.68,49.03,17.59,29.52
MOZ,1997,IPUMS,1414,65 or over,Females,23.12,7.19,21.52,8.39,32.88
MOZ,1997,IPUMS,1414,65 or over,Males,8.97,18.48,78.08,27.30,25.98
MOZ,1997,IPUMS,1414,80 or over,Both sexes,19.30,12.31,39.68,12.61,30.84
MOZ,1997,IPUMS,1414,80 or over,Females,26.43,3.81,10.29,4.76,36.58
MOZ,1997,IPUMS,1414,80 or over,Males,11.39,21.73,72.24,21.30,24.50
MOZ,2003,DHS,1758,60 or over,Both sexes,10.77,13.42,56.76,16.12,35.19
MOZ,2003,DHS,1758,60 or over,Females,15.69,8.97,27.82,5.36,40.66
MOZ,2003,DHS,1758,60 or over,Males,5.68,18.03,86.68,27.24,29.53
MOZ,2003,DHS,1758,65 or over,Both sexes,12.52,13.54,51.96,12.08,36.03
MOZ,2003,DHS,1758,65 or over,Females,17.88,7.85,21.99,2.53,41.85
MOZ,2003,DHS,1758,65 or over,Males,6.99,19.42,82.91,21.94,30.02
MOZ,2003,DHS,1758,80 or over,Both sexes,15.08,12.95,46.18,5.93,41.69
MOZ,2003,DHS,1758,80 or over,Females,20.37,5.24,13.31,1.94,49.60
MOZ,2003,DHS,1758,80 or over,Males,9.44,21.19,81.33,10.20,33.23
MOZ,2007,IPUMS,1267,60 or over,Both sexes,15.97,12.65,51.79,18.51,29.95
MOZ,2007,IPUMS,1267,60 or over,Females,22.44,8.27,26.78,9.44,31.88
MOZ,2007,IPUMS,1267,60 or over,Males,8.64,17.62,80.15,28.80,27.77
MOZ,2007,IPUMS,1267,65 or over,Both sexes,17.63,13.17,48.83,15.55,29.41
MOZ,2007,IPUMS,1267,65 or over,Females,24.87,7.52,22.37,7.12,31.52
MOZ,2007,IPUMS,1267,65 or over,Males,9.50,19.51,78.55,25.01,27.05
MOZ,2007,IPUMS,1267,80 or over,Both sexes,21.52,13.14,38.32,10.60,28.05
MOZ,2007,IPUMS,1267,80 or over,Females,28.67,4.56,10.99,4.01,32.53
MOZ,2007,IPUMS,1267,80 or over,Males,12.93,23.44,71.14,18.51,22.68
MOZ,2008,MICS,4871,60 or over,Both sexes,13.26,12.43,53.97,15.54,33.30
MOZ,2008,MICS,4871,60 or over,Females,18.87,8.54,29.31,6.96,35.97
MOZ,2008,MICS,4871,60 or over,Males,6.80,16.91,82.30,25.36,30.20
MOZ,2008,MICS,4871,65 or over,Both sexes,14.35,11.42,50.24,12.89,33.83
MOZ,2008,MICS,4871,65 or over,Females,19.91,6.82,23.73,4.27,37.25
MOZ,2008,MICS,4871,65 or over,Males,8.15,16.60,80.11,22.60,29.88
MOZ,2008,MICS,4871,80 or over,Both sexes,21.65,7.93,32.60,7.88,37.68
MOZ,2008,MICS,4871,80 or over,Females,24.27,1.31,4.90,0.54,44.58
MOZ,2008,MICS,4871,80 or over,Males,18.07,16.98,70.53,17.93,28.23
MOZ,2009,DHS,4693,60 or over,Both sexes,17.12,14.75,52.43,15.82,27.40
MOZ,2009,DHS,4693,60 or over,Females,24.70,10.25,28.37,5.37,30.86
MOZ,2009,DHS,4693,60 or over,Males,7.61,20.39,82.64,28.94,23.06
MOZ,2009,DHS,4693,65 or over,Both sexes,17.75,15.31,47.94,10.04,29.14
MOZ,2009,DHS,4693,65 or over,Females,25.21,10.04,24.68,2.16,33.09
MOZ,2009,DHS,4693,65 or over,Males,7.38,22.64,80.26,20.98,23.64
MOZ,2009,DHS,4693,80 or over,Both sexes,29.14,11.64,26.94,1.24,41.72
MOZ,2009,DHS,4693,80 or over,Females,31.81,1.93,5.52,0.00,50.86
MOZ,2009,DHS,4693,80 or over,Males,25.17,26.05,58.70,3.07,28.17
MOZ,2011,DHS,5064,60 or over,Both sexes,12.36,13.39,53.40,14.44,29.99
MOZ,2011,DHS,5064,60 or over,Females,18.50,8.50,26.99,5.18,33.91
MOZ,2011,DHS,5064,60 or over,Males,5.49,18.85,82.95,24.81,25.59
MOZ,2011,DHS,5064,65 or over,Both sexes,13.26,14.31,51.34,11.44,29.46
MOZ,2011,DHS,5064,65 or over,Females,20.27,7.54,22.20,2.65,34.96
MOZ,2011,DHS,5064,65 or over,Males,6.05,21.29,81.36,20.50,23.80
MOZ,2011,DHS,5064,80 or over,Both sexes,16.22,12.58,39.80,5.47,34.44
MOZ,2011,DHS,5064,80 or over,Females,22.14,3.31,14.70,1.83,37.18
MOZ,2011,DHS,5064,80 or over,Males,8.59,24.52,72.10,10.17,30.91
MOZ,2017,IPUMS,7173,60 or over,Both sexes,14.87,11.27,51.34,19.78,29.50
MOZ,2017,IPUMS,7173,60 or over,Females,20.40,7.64,28.69,12.71,30.62
MOZ,2017,IPUMS,7173,60 or over,Males,8.22,15.65,78.61,28.28,28.16
MOZ,2017,IPUMS,7173,65 or over,Both sexes,16.54,11.85,48.44,17.86,27.97
MOZ,2017,IPUMS,7173,65 or over,Females,22.68,7.31,25.28,11.57,29.27
MOZ,2017,IPUMS,7173,65 or over,Males,8.99,17.41,76.86,25.57,26.38
MOZ,2017,IPUMS,7173,80 or over,Both sexes,19.50,10.88,42.29,20.02,24.60
MOZ,2017,IPUMS,7173,80 or over,Females,25.52,4.85,20.70,15.56,28.05
MOZ,2017,IPUMS,7173,80 or over,Males,11.43,18.97,71.27,26.01,19.96
MOZ,2018,DHS,7627,60 or over,Both sexes,13.17,8.94,51.42,10.81,39.87
MOZ,2018,DHS,7627,60 or over,Females,16.47,5.14,27.61,4.52,43.66
MOZ,2018,DHS,7627,60 or over,Males,9.34,13.36,79.17,18.14,35.44
MOZ,2018,DHS,7627,65 or over,Both sexes,14.97,9.26,47.98,9.34,38.50
MOZ,2018,DHS,7627,65 or over,Females,18.83,4.28,22.84,4.11,40.55
MOZ,2018,DHS,7627,65 or over,Males,10.39,15.19,77.85,15.56,36.06
MOZ,2018,DHS,7627,80 or over,Both sexes,16.75,12.42,31.31,5.65,35.65
MOZ,2018,DHS,7627,80 or over,Females,19.12,3.23,11.05,2.52,41.41
MOZ,2018,DHS,7627,80 or over,Males,12.80,27.74,65.07,10.87,26.03
MOZ,2022,DHS,7843,60 or over,Both sexes,13.84,12.25,53.91,14.90,32.68
MOZ,2022,DHS,7843,60 or over,Females,18.94,8.00,29.31,6.10,35.38
MOZ,2022,DHS,7843,60 or over,Males,7.90,17.20,82.57,25.15,29.53
MOZ,2022,DHS,7843,65 or over,Both sexes,16.25,12.53,47.31,8.53,33.85
MOZ,2022,DHS,7843,65 or over,Females,22.12,6.15,21.28,2.69,35.83
MOZ,2022,DHS,7843,65 or over,Males,8.90,20.50,79.85,15.82,31.38
MOZ,2022,DHS,7843,80 or over,Both sexes,23.13,11.84,33.35,3.18,34.47
MOZ,2022,DHS,7843,80 or over,Females,26.86,4.51,8.22,0.00,41.69
MOZ,2022,DHS,7843,80 or over,Males,17.96,21.99,68.11,7.58,24.47
MRT,2007,MICS,2443,60 or over,Both sexes,3.02,4.76,58.07,15.82,59.30
MRT,2007,MICS,2443,60 or over,Females,4.19,3.86,26.32,5.75,61.34
MRT,2007,MICS,2443,60 or over,Males,2.04,5.52,84.69,24.27,57.58
MRT,2007,MICS,2443,65 or over,Both sexes,3.35,5.61,54.77,12.13,59.49
MRT,2007,MICS,2443,65 or over,Females,4.98,3.65,20.61,3.54,59.60
MRT,2007,MICS,2443,65 or over,Males,1.99,7.25,83.28,19.30,59.40
MRT,2007,MICS,2443,80 or over,Both sexes,4.39,6.58,40.26,9.00,56.34
MRT,2007,MICS,2443,80 or over,Females,5.02,3.40,9.47,1.37,57.89
MRT,2007,MICS,2443,80 or over,Males,3.73,9.87,72.17,16.91,54.74
MRT,2011,MICS,5012,60 or over,Both sexes,1.82,2.93,58.81,12.97,66.20
MRT,2011,MICS,5012,60 or over,Females,2.06,2.18,27.37,3.52,68.30
MRT,2011,MICS,5012,60 or over,Males,1.63,3.56,85.02,20.84,64.44
MRT,2011,MICS,5012,65 or over,Both sexes,1.93,3.71,53.01,9.26,66.74
MRT,2011,MICS,5012,65 or over,Females,2.29,2.01,19.16,2.11,66.09
MRT,2011,MICS,5012,65 or over,Males,1.62,5.19,82.67,15.53,67.30
MRT,2011,MICS,5012,80 or over,Both sexes,2.09,4.58,37.12,4.12,63.60
MRT,2011,MICS,5012,80 or over,Females,2.06,0.72,5.62,0.00,64.16
MRT,2011,MICS,5012,80 or over,Males,2.13,8.76,71.32,8.60,63.00
MRT,2015,MICS,5638,60 or over,Both sexes,2.90,3.30,55.54,12.66,65.35
MRT,2015,MICS,5638,60 or over,Females,4.00,2.19,24.03,2.62,68.67
MRT,2015,MICS,5638,60 or over,Males,1.84,4.39,86.21,22.44,62.12
MRT,2015,MICS,5638,65 or over,Both sexes,3.24,3.40,52.18,10.15,66.03
MRT,2015,MICS,5638,65 or over,Females,4.48,1.80,18.81,1.88,67.26
MRT,2015,MICS,5638,65 or over,Males,2.03,4.97,84.92,18.27,64.82
MRT,2015,MICS,5638,80 or over,Both sexes,2.62,4.79,46.73,3.76,70.67
MRT,2015,MICS,5638,80 or over,Females,3.75,1.35,10.28,0.00,73.24
MRT,2015,MICS,5638,80 or over,Males,1.62,7.87,79.23,7.11,68.38
MUS,1990,IPUMS,1559,60 or over,Both sexes,7.32,9.85,50.61,2.40,64.62
MUS,1990,IPUMS,1559,60 or over,Females,9.95,7.40,29.53,0.72,61.84
MUS,1990,IPUMS,1559,60 or over,Males,4.05,12.88,76.78,4.49,68.08
MUS,1990,IPUMS,1559,65 or over,Both sexes,9.10,10.28,43.55,1.50,61.04
MUS,1990,IPUMS,1559,65 or over,Females,12.03,6.80,21.79,0.35,57.71
MUS,1990,IPUMS,1559,65 or over,Males,5.23,14.86,72.23,3.03,65.42
MUS,1990,IPUMS,1559,80 or over,Both sexes,12.40,4.99,19.44,0.13,52.43
MUS,1990,IPUMS,1559,80 or over,Females,13.75,1.32,4.14,0.00,49.15
MUS,1990,IPUMS,1559,80 or over,Males,9.56,12.75,51.79,0.40,59.36
MUS,2000,IPUMS,1445,60 or over,Both sexes,8.37,13.48,53.21,2.16,64.17
MUS,2000,IPUMS,1445,60 or over,Females,11.56,9.87,32.19,0.50,63.05
MUS,2000,IPUMS,1445,60 or over,Males,4.28,18.12,80.17,4.30,65.61
MUS,2000,IPUMS,1445,65 or over,Both sexes,9.93,13.54,46.66,1.14,62.17
MUS,2000,IPUMS,1445,65 or over,Females,13.59,8.46,24.82,0.12,61.06
MUS,2000,IPUMS,1445,65 or over,Males,5.03,20.32,75.85,2.50,63.65
MUS,2000,IPUMS,1445,80 or over,Both sexes,11.90,8.71,23.79,0.09,54.05
MUS,2000,IPUMS,1445,80 or over,Females,14.77,2.68,5.91,0.13,51.81
