iso3,row,product,value
SVK,CPA_M71,CPA_C21,5.598
SVK,CPA_M71,CPA_C22,26.278
SVK,CPA_M71,CPA_C23,18.581
SVK,CPA_M71,CPA_C24,10.514
SVK,CPA_M71,CPA_C25,25.292
SVK,CPA_M71,CPA_C26,5.876
SVK,CPA_M71,CPA_C27,40.394
SVK,CPA_M71,CPA_C28,49.899
SVK,CPA_M71,CPA_C29,754.441
SVK,CPA_M71,CPA_C30,5.281
SVK,CPA_M71,CPA_C31_32,5.304
SVK,CPA_M71,CPA_C33,14.075
SVK,CPA_M71,CPA_D35,134.113
SVK,CPA_M71,CPA_E36,8.924
SVK,CPA_M71,CPA_E37-39,15.243
SVK,CPA_M71,CPA_F,252.963
SVK,CPA_M71,CPA_G45,1.254
SVK,CPA_M71,CPA_G46,87.443
SVK,CPA_M71,CPA_G47,54.964
SVK,CPA_M71,CPA_H49,18.489
SVK,CPA_M71,CPA_H50,0.680
SVK,CPA_M71,CPA_H51,0.062
SVK,CPA_M71,CPA_H52,6.729
SVK,CPA_M71,CPA_H53,0.065
SVK,CPA_M71,CPA_I,4.784
SVK,CPA_M71,CPA_J58,3.033
SVK,CPA_M71,CPA_J59_60,0.388
SVK,CPA_M71,CPA_J61,4.242
SVK,CPA_M71,CPA_J62_63,85.986
SVK,CPA_M71,CPA_K64,1.609
SVK,CPA_M71,CPA_K65,0.022
SVK,CPA_M71,CPA_K66,1.872
SVK,CPA_M71,CPA_L,163.071
SVK,CPA_M71,CPA_M69_70,24.865
SVK,CPA_M71,CPA_M71,466.477
SVK,CPA_M71,CPA_M72,14.363
SVK,CPA_M71,CPA_M73,8.211
SVK,CPA_M71,CPA_M74_75,16.317
SVK,CPA_M71,CPA_N77,8.403
SVK,CPA_M71,CPA_N78,6.945
SVK,CPA_M71,CPA_N79,0.697
SVK,CPA_M71,CPA_N80-82,20.617
SVK,CPA_M71,CPA_O84,32.180
SVK,CPA_M71,CPA_P85,4.388
SVK,CPA_M71,CPA_Q86,3.963
SVK,CPA_M71,CPA_Q87_88,0.528
SVK,CPA_M71,CPA_R90-92,3.358
SVK,CPA_M71,CPA_R93,2.080
SVK,CPA_M71,CPA_S94,0.755
SVK,CPA_M71,CPA_S95,0.176
SVK,CPA_M71,CPA_S96,0.907
SVK,CPA_M71,CPA_T,0.000
SVK,CPA_M71,CPA_U,0.000
SVK,CPA_M72,CPA_A01,0.016
SVK,CPA_M72,CPA_A02,0.001
SVK,CPA_M72,CPA_A03,0.065
SVK,CPA_M72,CPA_B,0.007
SVK,CPA_M72,CPA_C10-12,0.045
SVK,CPA_M72,CPA_C13-15,0.002
SVK,CPA_M72,CPA_C16,0.001
SVK,CPA_M72,CPA_C17,0.007
SVK,CPA_M72,CPA_C18,0.005
SVK,CPA_M72,CPA_C19,0.008
SVK,CPA_M72,CPA_C20,0.151
SVK,CPA_M72,CPA_C21,0.073
SVK,CPA_M72,CPA_C22,0.031
SVK,CPA_M72,CPA_C23,0.013
SVK,CPA_M72,CPA_C24,0.064
SVK,CPA_M72,CPA_C25,0.014
SVK,CPA_M72,CPA_C26,0.010
SVK,CPA_M72,CPA_C27,0.059
SVK,CPA_M72,CPA_C28,0.090
SVK,CPA_M72,CPA_C29,1.083
SVK,CPA_M72,CPA_C30,0.001
SVK,CPA_M72,CPA_C31_32,0.007
SVK,CPA_M72,CPA_C33,0.042
SVK,CPA_M72,CPA_D35,0.028
SVK,CPA_M72,CPA_E36,0.004
SVK,CPA_M72,CPA_E37-39,0.024
SVK,CPA_M72,CPA_F,0.032
SVK,CPA_M72,CPA_G45,0.003
SVK,CPA_M72,CPA_G46,0.205
SVK,CPA_M72,CPA_G47,0.026
SVK,CPA_M72,CPA_H49,0.020
SVK,CPA_M72,CPA_H50,0.000
SVK,CPA_M72,CPA_H51,0.001
SVK,CPA_M72,CPA_H52,0.002
SVK,CPA_M72,CPA_H53,0.003
SVK,CPA_M72,CPA_I,0.043
SVK,CPA_M72,CPA_J58,0.028
SVK,CPA_M72,CPA_J59_60,0.004
SVK,CPA_M72,CPA_J61,0.005
SVK,CPA_M72,CPA_J62_63,0.037
SVK,CPA_M72,CPA_K64,0.001
SVK,CPA_M72,CPA_K65,0.001
SVK,CPA_M72,CPA_K66,0.004
SVK,CPA_M72,CPA_L,0.049
SVK,CPA_M72,CPA_M69_70,0.076
SVK,CPA_M72,CPA_M71,0.045
SVK,CPA_M72,CPA_M72,3.225
SVK,CPA_M72,CPA_M73,0.027
SVK,CPA_M72,CPA_M74_75,0.025
SVK,CPA_M72,CPA_N77,0.006
SVK,CPA_M72,CPA_N78,0.003
SVK,CPA_M72,CPA_N79,0.001
SVK,CPA_M72,CPA_N80-82,0.044
SVK,CPA_M72,CPA_O84,0.553
SVK,CPA_M72,CPA_P85,0.104
SVK,CPA_M72,CPA_Q86,0.025
SVK,CPA_M72,CPA_Q87_88,0.018
SVK,CPA_M72,CPA_R90-92,0.942
SVK,CPA_M72,CPA_R93,0.016
SVK,CPA_M72,CPA_S94,1.560
SVK,CPA_M72,CPA_S95,0.002
SVK,CPA_M72,CPA_S96,0.002
SVK,CPA_M72,CPA_T,0.000
SVK,CPA_M72,CPA_U,0.000
SVK,CPA_M73,CPA_A01,7.898
SVK,CPA_M73,CPA_A02,3.329
SVK,CPA_M73,CPA_A03,0.156
SVK,CPA_M73,CPA_B,3.277
SVK,CPA_M73,CPA_C10-12,175.944
SVK,CPA_M73,CPA_C13-15,7.971
SVK,CPA_M73,CPA_C16,8.459
SVK,CPA_M73,CPA_C17,11.662
SVK,CPA_M73,CPA_C18,4.180
SVK,CPA_M73,CPA_C19,5.753
SVK,CPA_M73,CPA_C20,8.312
SVK,CPA_M73,CPA_C21,5.245
SVK,CPA_M73,CPA_C22,6.803
SVK,CPA_M73,CPA_C23,10.106
SVK,CPA_M73,CPA_C24,11.085
SVK,CPA_M73,CPA_C25,21.595
SVK,CPA_M73,CPA_C26,5.507
SVK,CPA_M73,CPA_C27,3.958
SVK,CPA_M73,CPA_C28,11.424
SVK,CPA_M73,CPA_C29,3.275
SVK,CPA_M73,CPA_C30,1.114
SVK,CPA_M73,CPA_C31_32,5.656
SVK,CPA_M73,CPA_C33,11.026
SVK,CPA_M73,CPA_D35,19.552
SVK,CPA_M73,CPA_E36,0.356
SVK,CPA_M73,CPA_E37-39,6.656
SVK,CPA_M73,CPA_F,38.167
SVK,CPA_M73,CPA_G45,28.938
SVK,CPA_M73,CPA_G46,324.015
SVK,CPA_M73,CPA_G47,223.589
SVK,CPA_M73,CPA_H49,27.546
SVK,CPA_M73,CPA_H50,0.256
SVK,CPA_M73,CPA_H51,0.396
SVK,CPA_M73,CPA_H52,11.029
SVK,CPA_M73,CPA_H53,5.062
SVK,CPA_M73,CPA_I,47.158
SVK,CPA_M73,CPA_J58,14.547
SVK,CPA_M73,CPA_J59_60,12.491
SVK,CPA_M73,CPA_J61,41.627
SVK,CPA_M73,CPA_J62_63,55.486
SVK,CPA_M73,CPA_K64,32.518
SVK,CPA_M73,CPA_K65,13.166
SVK,CPA_M73,CPA_K66,7.476
SVK,CPA_M73,CPA_L,69.469
SVK,CPA_M73,CPA_M69_70,79.683
SVK,CPA_M73,CPA_M71,16.764
SVK,CPA_M73,CPA_M72,6.143
SVK,CPA_M73,CPA_M73,539.733
SVK,CPA_M73,CPA_M74_75,5.950
SVK,CPA_M73,CPA_N77,26.624
SVK,CPA_M73,CPA_N78,10.808
SVK,CPA_M73,CPA_N79,4.018
SVK,CPA_M73,CPA_N80-82,108.897
SVK,CPA_M73,CPA_O84,20.443
SVK,CPA_M73,CPA_P85,5.485
SVK,CPA_M73,CPA_Q86,10.454
SVK,CPA_M73,CPA_Q87_88,0.516
SVK,CPA_M73,CPA_R90-92,108.142
SVK,CPA_M73,CPA_R93,24.274
SVK,CPA_M73,CPA_S94,7.169
SVK,CPA_M73,CPA_S95,0.581
SVK,CPA_M73,CPA_S96,2.041
SVK,CPA_M73,CPA_T,0.000
SVK,CPA_M73,CPA_U,0.000
SVK,CPA_M74_75,CPA_A01,5.903
SVK,CPA_M74_75,CPA_A02,0.346
SVK,CPA_M74_75,CPA_A03,0.157
SVK,CPA_M74_75,CPA_B,0.316
SVK,CPA_M74_75,CPA_C10-12,3.826
SVK,CPA_M74_75,CPA_C13-15,1.159
SVK,CPA_M74_75,CPA_C16,0.846
SVK,CPA_M74_75,CPA_C17,2.366
SVK,CPA_M74_75,CPA_C18,0.163
SVK,CPA_M74_75,CPA_C19,1.701
SVK,CPA_M74_75,CPA_C20,4.898
SVK,CPA_M74_75,CPA_C21,0.923
SVK,CPA_M74_75,CPA_C22,26.344
SVK,CPA_M74_75,CPA_C23,2.616
SVK,CPA_M74_75,CPA_C24,8.656
SVK,CPA_M74_75,CPA_C25,4.698
SVK,CPA_M74_75,CPA_C26,26.816
SVK,CPA_M74_75,CPA_C27,14.524
SVK,CPA_M74_75,CPA_C28,13.338
SVK,CPA_M74_75,CPA_C29,13.356
SVK,CPA_M74_75,CPA_C30,1.159
SVK,CPA_M74_75,CPA_C31_32,4.213
SVK,CPA_M74_75,CPA_C33,1.649
SVK,CPA_M74_75,CPA_D35,34.574
SVK,CPA_M74_75,CPA_E36,0.285
SVK,CPA_M74_75,CPA_E37-39,1.577
SVK,CPA_M74_75,CPA_F,10.450
SVK,CPA_M74_75,CPA_G45,0.725
SVK,CPA_M74_75,CPA_G46,31.604
SVK,CPA_M74_75,CPA_G47,20.377
SVK,CPA_M74_75,CPA_H49,4.211
SVK,CPA_M74_75,CPA_H50,0.023
SVK,CPA_M74_75,CPA_H51,0.035
SVK,CPA_M74_75,CPA_H52,1.393
SVK,CPA_M74_75,CPA_H53,0.034
SVK,CPA_M74_75,CPA_I,1.013
SVK,CPA_M74_75,CPA_J58,2.497
SVK,CPA_M74_75,CPA_J59_60,2.377
SVK,CPA_M74_75,CPA_J61,4.117
SVK,CPA_M74_75,CPA_J62_63,6.125
SVK,CPA_M74_75,CPA_K64,2.281
SVK,CPA_M74_75,CPA_K65,0.596
SVK,CPA_M74_75,CPA_K66,0.572
SVK,CPA_M74_75,CPA_L,18.661
SVK,CPA_M74_75,CPA_M69_70,20.922
SVK,CPA_M74_75,CPA_M71,5.771
SVK,CPA_M74_75,CPA_M72,8.260
SVK,CPA_M74_75,CPA_M73,5.036
SVK,CPA_M74_75,CPA_M74_75,66.030
SVK,CPA_M74_75,CPA_N77,2.328
SVK,CPA_M74_75,CPA_N78,0.290
SVK,CPA_M74_75,CPA_N79,0.172
SVK,CPA_M74_75,CPA_N80-82,7.317
SVK,CPA_M74_75,CPA_O84,6.932
SVK,CPA_M74_75,CPA_P85,2.963
SVK,CPA_M74_75,CPA_Q86,4.969
SVK,CPA_M74_75,CPA_Q87_88,0.367
SVK,CPA_M74_75,CPA_R90-92,7.013
SVK,CPA_M74_75,CPA_R93,1.676
SVK,CPA_M74_75,CPA_S94,3.840
SVK,CPA_M74_75,CPA_S95,0.043
SVK,CPA_M74_75,CPA_S96,0.430
SVK,CPA_M74_75,CPA_T,0.000
SVK,CPA_M74_75,CPA_U,0.000
SVK,CPA_N77,CPA_A01,18.267
SVK,CPA_N77,CPA_A02,1.572
SVK,CPA_N77,CPA_A03,0.025
SVK,CPA_N77,CPA_B,4.951
SVK,CPA_N77,CPA_C10-12,48.542
SVK,CPA_N77,CPA_C13-15,3.467
SVK,CPA_N77,CPA_C16,4.409
SVK,CPA_N77,CPA_C17,7.031
SVK,CPA_N77,CPA_C18,0.738
SVK,CPA_N77,CPA_C19,1.269
SVK,CPA_N77,CPA_C20,7.524
SVK,CPA_N77,CPA_C21,0.632
SVK,CPA_N77,CPA_C22,43.159
SVK,CPA_N77,CPA_C23,19.910
SVK,CPA_N77,CPA_C24,12.715
SVK,CPA_N77,CPA_C25,54.531
SVK,CPA_N77,CPA_C26,8.996
SVK,CPA_N77,CPA_C27,18.439
SVK,CPA_N77,CPA_C28,48.993
SVK,CPA_N77,CPA_C29,179.865
SVK,CPA_N77,CPA_C30,3.031
SVK,CPA_N77,CPA_C31_32,8.507
SVK,CPA_N77,CPA_C33,8.239
SVK,CPA_N77,CPA_D35,27.142
SVK,CPA_N77,CPA_E36,0.980
SVK,CPA_N77,CPA_E37-39,7.627
SVK,CPA_N77,CPA_F,86.492
SVK,CPA_N77,CPA_G45,4.576
SVK,CPA_N77,CPA_G46,58.193
SVK,CPA_N77,CPA_G47,40.728
SVK,CPA_N77,CPA_H49,81.688
SVK,CPA_N77,CPA_H50,0.191
SVK,CPA_N77,CPA_H51,53.031
SVK,CPA_N77,CPA_H52,22.441
SVK,CPA_N77,CPA_H53,3.555
SVK,CPA_N77,CPA_I,8.140
SVK,CPA_N77,CPA_J58,3.916
SVK,CPA_N77,CPA_J59_60,17.988
SVK,CPA_N77,CPA_J61,38.759
SVK,CPA_N77,CPA_J62_63,29.239
SVK,CPA_N77,CPA_K64,8.154
SVK,CPA_N77,CPA_K65,0.215
SVK,CPA_N77,CPA_K66,3.086
SVK,CPA_N77,CPA_L,18.032
SVK,CPA_N77,CPA_M69_70,11.598
SVK,CPA_N77,CPA_M71,10.402
SVK,CPA_N77,CPA_M72,2.915
SVK,CPA_N77,CPA_M73,14.751
SVK,CPA_N77,CPA_M74_75,2.292
SVK,CPA_N77,CPA_N77,50.232
SVK,CPA_N77,CPA_N78,1.260
SVK,CPA_N77,CPA_N79,0.181
SVK,CPA_N77,CPA_N80-82,16.945
SVK,CPA_N77,CPA_O84,8.275
SVK,CPA_N77,CPA_P85,6.566
SVK,CPA_N77,CPA_Q86,21.602
SVK,CPA_N77,CPA_Q87_88,0.426
SVK,CPA_N77,CPA_R90-92,96.368
SVK,CPA_N77,CPA_R93,2.691
SVK,CPA_N77,CPA_S94,0.997
SVK,CPA_N77,CPA_S95,0.479
SVK,CPA_N77,CPA_S96,2.818
SVK,CPA_N77,CPA_T,0.000
SVK,CPA_N77,CPA_U,0.000
SVK,CPA_N78,CPA_A01,3.650
SVK,CPA_N78,CPA_A02,1.833
SVK,CPA_N78,CPA_A03,0.054
SVK,CPA_N78,CPA_B,2.491
SVK,CPA_N78,CPA_C10-12,25.833
SVK,CPA_N78,CPA_C13-15,4.535
SVK,CPA_N78,CPA_C16,5.206
SVK,CPA_N78,CPA_C17,3.603
SVK,CPA_N78,CPA_C18,1.709
SVK,CPA_N78,CPA_C19,2.508
SVK,CPA_N78,CPA_C20,4.170
SVK,CPA_N78,CPA_C21,1.730
SVK,CPA_N78,CPA_C22,28.236
SVK,CPA_N78,CPA_C23,8.910
SVK,CPA_N78,CPA_C24,8.874
SVK,CPA_N78,CPA_C25,26.750
SVK,CPA_N78,CPA_C26,22.905
SVK,CPA_N78,CPA_C27,18.657
SVK,CPA_N78,CPA_C28,37.046
SVK,CPA_N78,CPA_C29,109.359
SVK,CPA_N78,CPA_C30,2.898
SVK,CPA_N78,CPA_C31_32,3.583
SVK,CPA_N78,CPA_C33,5.831
SVK,CPA_N78,CPA_D35,5.277
SVK,CPA_N78,CPA_E36,0.640
SVK,CPA_N78,CPA_E37-39,8.584
SVK,CPA_N78,CPA_F,31.578
SVK,CPA_N78,CPA_G45,2.754
SVK,CPA_N78,CPA_G46,37.844
SVK,CPA_N78,CPA_G47,35.641
SVK,CPA_N78,CPA_H49,22.156
SVK,CPA_N78,CPA_H50,0.365
SVK,CPA_N78,CPA_H51,1.779
SVK,CPA_N78,CPA_H52,17.182
SVK,CPA_N78,CPA_H53,6.610
SVK,CPA_N78,CPA_I,3.924
SVK,CPA_N78,CPA_J58,3.129
SVK,CPA_N78,CPA_J59_60,1.177
SVK,CPA_N78,CPA_J61,14.617
SVK,CPA_N78,CPA_J62_63,20.996
SVK,CPA_N78,CPA_K64,1.870
SVK,CPA_N78,CPA_K65,0.702
SVK,CPA_N78,CPA_K66,2.142
SVK,CPA_N78,CPA_L,8.409
SVK,CPA_N78,CPA_M69_70,47.591
SVK,CPA_N78,CPA_M71,19.269
SVK,CPA_N78,CPA_M72,2.569
SVK,CPA_N78,CPA_M73,5.011
SVK,CPA_N78,CPA_M74_75,1.513
SVK,CPA_N78,CPA_N77,3.750
SVK,CPA_N78,CPA_N78,30.808
SVK,CPA_N78,CPA_N79,0.655
SVK,CPA_N78,CPA_N80-82,13.883
SVK,CPA_N78,CPA_O84,2.893
SVK,CPA_N78,CPA_P85,7.858
SVK,CPA_N78,CPA_Q86,3.203
SVK,CPA_N78,CPA_Q87_88,1.220
SVK,CPA_N78,CPA_R90-92,1.701
SVK,CPA_N78,CPA_R93,3.778
SVK,CPA_N78,CPA_S94,2.007
SVK,CPA_N78,CPA_S95,1.423
SVK,CPA_N78,CPA_S96,1.147
SVK,CPA_N78,CPA_T,0.000
SVK,CPA_N78,CPA_U,0.000
SVK,CPA_N79,CPA_A01,2.808
SVK,CPA_N79,CPA_A02,2.044
SVK,CPA_N79,CPA_A03,0.173
SVK,CPA_N79,CPA_B,1.800
SVK,CPA_N79,CPA_C10-12,3.383
SVK,CPA_N79,CPA_C13-15,2.500
SVK,CPA_N79,CPA_C16,2.254
SVK,CPA_N79,CPA_C17,2.523
SVK,CPA_N79,CPA_C18,0.740
SVK,CPA_N79,CPA_C19,3.133
SVK,CPA_N79,CPA_C20,3.825
SVK,CPA_N79,CPA_C21,1.569
SVK,CPA_N79,CPA_C22,2.809
SVK,CPA_N79,CPA_C23,2.388
SVK,CPA_N79,CPA_C24,3.151
SVK,CPA_N79,CPA_C25,4.454
SVK,CPA_N79,CPA_C26,2.010
SVK,CPA_N79,CPA_C27,2.833
SVK,CPA_N79,CPA_C28,3.901
SVK,CPA_N79,CPA_C29,3.050
SVK,CPA_N79,CPA_C30,2.237
SVK,CPA_N79,CPA_C31_32,2.958
SVK,CPA_N79,CPA_C33,2.860
SVK,CPA_N79,CPA_D35,5.072
SVK,CPA_N79,CPA_E36,0.894
SVK,CPA_N79,CPA_E37-39,3.127
SVK,CPA_N79,CPA_F,7.205
SVK,CPA_N79,CPA_G45,3.450
SVK,CPA_N79,CPA_G46,10.463
SVK,CPA_N79,CPA_G47,9.805
SVK,CPA_N79,CPA_H49,5.390
SVK,CPA_N79,CPA_H50,0.363
SVK,CPA_N79,CPA_H51,1.321
SVK,CPA_N79,CPA_H52,3.925
SVK,CPA_N79,CPA_H53,1.021
SVK,CPA_N79,CPA_I,17.113
SVK,CPA_N79,CPA_J58,2.970
SVK,CPA_N79,CPA_J59_60,18.840
SVK,CPA_N79,CPA_J61,1.975
SVK,CPA_N79,CPA_J62_63,7.712
SVK,CPA_N79,CPA_K64,5.004
SVK,CPA_N79,CPA_K65,0.259
SVK,CPA_N79,CPA_K66,1.849
SVK,CPA_N79,CPA_L,7.926
SVK,CPA_N79,CPA_M69_70,7.733
SVK,CPA_N79,CPA_M71,6.688
SVK,CPA_N79,CPA_M72,5.920
SVK,CPA_N79,CPA_M73,12.442
SVK,CPA_N79,CPA_M74_75,2.917
SVK,CPA_N79,CPA_N77,2.318
SVK,CPA_N79,CPA_N78,0.588
SVK,CPA_N79,CPA_N79,419.562
SVK,CPA_N79,CPA_N80-82,40.538
SVK,CPA_N79,CPA_O84,4.007
SVK,CPA_N79,CPA_P85,3.234
SVK,CPA_N79,CPA_Q86,5.481
SVK,CPA_N79,CPA_Q87_88,1.414
SVK,CPA_N79,CPA_R90-92,2.321
SVK,CPA_N79,CPA_R93,1.670
SVK,CPA_N79,CPA_S94,5.209
SVK,CPA_N79,CPA_S95,0.999
SVK,CPA_N79,CPA_S96,1.431
SVK,CPA_N79,CPA_T,0.000
SVK,CPA_N79,CPA_U,0.000
SVK,CPA_N80-82,CPA_A01,74.375
SVK,CPA_N80-82,CPA_A02,20.791
SVK,CPA_N80-82,CPA_A03,0.431
SVK,CPA_N80-82,CPA_B,15.699
SVK,CPA_N80-82,CPA_C10-12,136.884
SVK,CPA_N80-82,CPA_C13-15,30.705
SVK,CPA_N80-82,CPA_C16,25.207
SVK,CPA_N80-82,CPA_C17,35.652
SVK,CPA_N80-82,CPA_C18,5.520
SVK,CPA_N80-82,CPA_C19,35.666
SVK,CPA_N80-82,CPA_C20,47.679
SVK,CPA_N80-82,CPA_C21,10.355
SVK,CPA_N80-82,CPA_C22,36.302
SVK,CPA_N80-82,CPA_C23,32.338
SVK,CPA_N80-82,CPA_C24,37.467
SVK,CPA_N80-82,CPA_C25,102.921
SVK,CPA_N80-82,CPA_C26,52.994
SVK,CPA_N80-82,CPA_C27,51.754
SVK,CPA_N80-82,CPA_C28,66.868
SVK,CPA_N80-82,CPA_C29,183.064
SVK,CPA_N80-82,CPA_C30,14.363
SVK,CPA_N80-82,CPA_C31_32,36.559
SVK,CPA_N80-82,CPA_C33,26.924
SVK,CPA_N80-82,CPA_D35,179.732
SVK,CPA_N80-82,CPA_E36,8.375
SVK,CPA_N80-82,CPA_E37-39,31.307
SVK,CPA_N80-82,CPA_F,164.923
SVK,CPA_N80-82,CPA_G45,17.886
SVK,CPA_N80-82,CPA_G46,268.688
SVK,CPA_N80-82,CPA_G47,331.561
SVK,CPA_N80-82,CPA_H49,116.841
SVK,CPA_N80-82,CPA_H50,2.028
SVK,CPA_N80-82,CPA_H51,6.388
SVK,CPA_N80-82,CPA_H52,32.199
SVK,CPA_N80-82,CPA_H53,12.861
SVK,CPA_N80-82,CPA_I,45.912
SVK,CPA_N80-82,CPA_J58,18.460
SVK,CPA_N80-82,CPA_J59_60,7.924
SVK,CPA_N80-82,CPA_J61,20.475
SVK,CPA_N80-82,CPA_J62_63,123.174
SVK,CPA_N80-82,CPA_K64,44.146
SVK,CPA_N80-82,CPA_K65,48.739
SVK,CPA_N80-82,CPA_K66,23.458
SVK,CPA_N80-82,CPA_L,225.683
SVK,CPA_N80-82,CPA_M69_70,152.808
SVK,CPA_N80-82,CPA_M71,57.717
SVK,CPA_N80-82,CPA_M72,20.137
SVK,CPA_N80-82,CPA_M73,94.238
SVK,CPA_N80-82,CPA_M74_75,19.294
SVK,CPA_N80-82,CPA_N77,31.441
SVK,CPA_N80-82,CPA_N78,20.293
SVK,CPA_N80-82,CPA_N79,6.925
SVK,CPA_N80-82,CPA_N80-82,645.739
SVK,CPA_N80-82,CPA_O84,111.848
SVK,CPA_N80-82,CPA_P85,72.440
SVK,CPA_N80-82,CPA_Q86,56.863
SVK,CPA_N80-82,CPA_Q87_88,7.138
SVK,CPA_N80-82,CPA_R90-92,158.892
SVK,CPA_N80-82,CPA_R93,16.157
SVK,CPA_N80-82,CPA_S94,12.135
SVK,CPA_N80-82,CPA_S95,4.901
SVK,CPA_N80-82,CPA_S96,20.380
SVK,CPA_N80-82,CPA_T,0.000
SVK,CPA_N80-82,CPA_U,0.000
SVK,CPA_O84,CPA_A01,1.797
SVK,CPA_O84,CPA_A02,0.981
SVK,CPA_O84,CPA_A03,0.026
SVK,CPA_O84,CPA_B,0.908
SVK,CPA_O84,CPA_C10-12,19.997
SVK,CPA_O84,CPA_C13-15,4.403
SVK,CPA_O84,CPA_C16,0.917
SVK,CPA_O84,CPA_C17,2.900
SVK,CPA_O84,CPA_C18,0.157
SVK,CPA_O84,CPA_C19,4.629
SVK,CPA_O84,CPA_C20,5.142
SVK,CPA_O84,CPA_C21,0.211
SVK,CPA_O84,CPA_C22,9.383
SVK,CPA_O84,CPA_C23,1.206
SVK,CPA_O84,CPA_C24,1.145
SVK,CPA_O84,CPA_C25,4.562
SVK,CPA_O84,CPA_C26,0.574
SVK,CPA_O84,CPA_C27,3.143
SVK,CPA_O84,CPA_C28,2.292
SVK,CPA_O84,CPA_C29,12.047
SVK,CPA_O84,CPA_C30,0.119
SVK,CPA_O84,CPA_C31_32,1.107
SVK,CPA_O84,CPA_C33,1.520
SVK,CPA_O84,CPA_D35,11.635
SVK,CPA_O84,CPA_E36,0.155
SVK,CPA_O84,CPA_E37-39,4.082
SVK,CPA_O84,CPA_F,24.501
SVK,CPA_O84,CPA_G45,3.274
SVK,CPA_O84,CPA_G46,16.550
SVK,CPA_O84,CPA_G47,25.112
SVK,CPA_O84,CPA_H49,9.305
SVK,CPA_O84,CPA_H50,0.187
SVK,CPA_O84,CPA_H51,0.059
SVK,CPA_O84,CPA_H52,3.843
SVK,CPA_O84,CPA_H53,0.041
SVK,CPA_O84,CPA_I,8.117
SVK,CPA_O84,CPA_J58,1.712
SVK,CPA_O84,CPA_J59_60,0.071
SVK,CPA_O84,CPA_J61,0.149
SVK,CPA_O84,CPA_J62_63,7.071
SVK,CPA_O84,CPA_K64,0.860
SVK,CPA_O84,CPA_K65,0.154
SVK,CPA_O84,CPA_K66,4.068
SVK,CPA_O84,CPA_L,19.199
SVK,CPA_O84,CPA_M69_70,21.336
SVK,CPA_O84,CPA_M71,3.896
SVK,CPA_O84,CPA_M72,2.086
SVK,CPA_O84,CPA_M73,6.326
SVK,CPA_O84,CPA_M74_75,1.191
SVK,CPA_O84,CPA_N77,1.409
SVK,CPA_O84,CPA_N78,22.199
SVK,CPA_O84,CPA_N79,0.145
SVK,CPA_O84,CPA_N80-82,18.160
SVK,CPA_O84,CPA_O84,378.969
SVK,CPA_O84,CPA_P85,12.106
SVK,CPA_O84,CPA_Q86,47.828
SVK,CPA_O84,CPA_Q87_88,4.674
SVK,CPA_O84,CPA_R90-92,2.136
SVK,CPA_O84,CPA_R93,0.667
SVK,CPA_O84,CPA_S94,0.666
SVK,CPA_O84,CPA_S95,0.070
SVK,CPA_O84,CPA_S96,0.203
SVK,CPA_O84,CPA_T,0.000
SVK,CPA_O84,CPA_U,0.000
SVK,CPA_P85,CPA_A01,0.317
SVK,CPA_P85,CPA_A02,0.076
SVK,CPA_P85,CPA_A03,0.130
SVK,CPA_P85,CPA_B,0.047
SVK,CPA_P85,CPA_C10-12,0.840
SVK,CPA_P85,CPA_C13-15,0.117
SVK,CPA_P85,CPA_C16,0.147
SVK,CPA_P85,CPA_C17,0.200
SVK,CPA_P85,CPA_C18,0.066
SVK,CPA_P85,CPA_C19,0.097
SVK,CPA_P85,CPA_C20,0.305
SVK,CPA_P85,CPA_C21,0.061
SVK,CPA_P85,CPA_C22,0.246
SVK,CPA_P85,CPA_C23,0.255
SVK,CPA_P85,CPA_C24,0.215
SVK,CPA_P85,CPA_C25,0.508
SVK,CPA_P85,CPA_C26,0.238
SVK,CPA_P85,CPA_C27,0.374
SVK,CPA_P85,CPA_C28,0.717
SVK,CPA_P85,CPA_C29,1.477
SVK,CPA_P85,CPA_C30,0.041
SVK,CPA_P85,CPA_C31_32,0.161
SVK,CPA_P85,CPA_C33,0.299
SVK,CPA_P85,CPA_D35,0.604
SVK,CPA_P85,CPA_E36,0.076
SVK,CPA_P85,CPA_E37-39,0.325
SVK,CPA_P85,CPA_F,0.893
SVK,CPA_P85,CPA_G45,0.249
SVK,CPA_P85,CPA_G46,1.896
SVK,CPA_P85,CPA_G47,0.934
SVK,CPA_P85,CPA_H49,0.956
SVK,CPA_P85,CPA_H50,0.006
SVK,CPA_P85,CPA_H51,0.014
SVK,CPA_P85,CPA_H52,0.566
SVK,CPA_P85,CPA_H53,0.039
SVK,CPA_P85,CPA_I,1.352
SVK,CPA_P85,CPA_J58,0.236
SVK,CPA_P85,CPA_J59_60,0.185
SVK,CPA_P85,CPA_J61,0.274
SVK,CPA_P85,CPA_J62_63,1.660
SVK,CPA_P85,CPA_K64,1.763
SVK,CPA_P85,CPA_K65,0.108
SVK,CPA_P85,CPA_K66,0.277
SVK,CPA_P85,CPA_L,1.575
SVK,CPA_P85,CPA_M69_70,1.350
SVK,CPA_P85,CPA_M71,0.361
SVK,CPA_P85,CPA_M72,2.864
SVK,CPA_P85,CPA_M73,0.589
SVK,CPA_P85,CPA_M74_75,0.210
SVK,CPA_P85,CPA_N77,0.117
SVK,CPA_P85,CPA_N78,0.141
