iso3,sex,age,qx,lx
BOL,female,43,0.00353368,90726.761
BOL,female,44,0.00376009,90406.162
BOL,female,45,0.0040116,90066.227
BOL,female,46,0.00428467,89704.917
BOL,female,47,0.00457395,89320.561
BOL,female,48,0.00487646,88912.014
BOL,female,49,0.00519543,88478.438
BOL,female,50,0.0055383,88018.754
BOL,female,51,0.00591958,87531.28
BOL,female,52,0.00635502,87013.132
BOL,female,53,0.00685775,86460.161
BOL,female,54,0.00743847,85867.239
BOL,female,55,0.00809844,85228.518
BOL,female,56,0.0088357,84538.3
BOL,female,57,0.00964561,83791.344
BOL,female,58,0.01052436,82983.126
BOL,female,59,0.01147949,82109.781
BOL,female,60,0.01252536,81167.203
BOL,female,61,0.01368977,80150.555
BOL,female,62,0.01500738,79053.312
BOL,female,63,0.01650973,77866.929
BOL,female,64,0.01822778,76581.367
BOL,female,65,0.020177,75185.459
BOL,female,66,0.02236333,73668.442
BOL,female,67,0.02477874,72020.97
BOL,female,68,0.02740166,70236.381
BOL,female,69,0.03020068,68311.788
BOL,female,70,0.03313348,66248.726
BOL,female,71,0.03616462,64053.675
BOL,female,72,0.03926581,61737.198
BOL,female,73,0.04245997,59313.037
BOL,female,74,0.04581235,56794.607
BOL,female,75,0.04945838,54192.713
BOL,female,76,0.05358961,51512.429
BOL,female,77,0.05838126,48751.898
BOL,female,78,0.0640037,45905.701
BOL,female,79,0.07051977,42967.566
BOL,female,80,0.07789028,39937.503
BOL,female,81,0.08597915,36826.76
BOL,female,82,0.09454514,33660.426
BOL,female,83,0.10338765,30477.996
BOL,female,84,0.11235971,27326.948
BOL,female,85,0.12143347,24256.5
BOL,female,86,0.13071606,21310.949
BOL,female,87,0.14037408,18525.266
BOL,female,88,0.15063373,15924.799
BOL,female,89,0.16173558,13525.987
BOL,female,90,0.1739264,11338.354
BOL,female,91,0.18740171,9366.315
BOL,female,92,0.20227078,7611.051
BOL,female,93,0.21849589,6071.558
BOL,female,94,0.2358169,4744.947
BOL,female,95,0.25383602,3626.009
BOL,female,96,0.27200355,2705.597
BOL,female,97,0.28985468,1969.665
BOL,female,98,0.30717496,1398.748
BOL,female,99,0.32394127,969.088
BOL,female,100,1,655.16
BOL,male,0,0.0344942,100000
BOL,male,1,0.00285563,96550.58
BOL,male,2,0.00263547,96274.868
BOL,male,3,0.00242912,96021.138
BOL,male,4,0.00222498,95787.892
BOL,male,5,0.00201758,95574.766
BOL,male,6,0.00180689,95381.936
BOL,male,7,0.0015985,95209.592
BOL,male,8,0.00140663,95057.399
BOL,male,9,0.00124334,94923.689
BOL,male,10,0.00112049,94805.666
BOL,male,11,0.00104432,94699.437
BOL,male,12,0.001016,94600.541
BOL,male,13,0.00103721,94504.426
BOL,male,14,0.00110545,94406.405
BOL,male,15,0.00121917,94302.044
BOL,male,16,0.0013713,94187.073
BOL,male,17,0.00154993,94057.915
BOL,male,18,0.00174166,93912.131
BOL,male,19,0.00192982,93748.568
BOL,male,20,0.00210409,93567.65
BOL,male,21,0.00225741,93370.776
BOL,male,22,0.00238823,93160
BOL,male,23,0.00249807,92937.512
BOL,male,24,0.0025891,92705.348
BOL,male,25,0.00266431,92465.324
BOL,male,26,0.00272707,92218.968
BOL,male,27,0.00278137,91967.48
BOL,male,28,0.0028326,91711.684
BOL,male,29,0.00288697,91451.902
BOL,male,30,0.00295166,91187.883
BOL,male,31,0.0030342,90918.727
BOL,male,32,0.00313977,90642.861
BOL,male,33,0.00327237,90358.263
BOL,male,34,0.00343125,90062.578
BOL,male,35,0.00361293,89753.551
BOL,male,36,0.00381144,89429.277
BOL,male,37,0.00401922,89088.423
BOL,male,38,0.00423301,88730.357
BOL,male,39,0.00445264,88354.76
BOL,male,40,0.00468417,87961.348
BOL,male,41,0.00493803,87549.322
BOL,male,42,0.0052238,87117
BOL,male,43,0.00555058,86661.919
BOL,male,44,0.00592107,86180.895
BOL,male,45,0.00633277,85670.612
BOL,male,46,0.00677951,85128.08
BOL,male,47,0.00725198,84550.953
BOL,male,48,0.00774696,83937.791
BOL,male,49,0.00826727,83287.528
BOL,male,50,0.0088253,82598.968
BOL,male,51,0.00944266,81870.007
BOL,male,52,0.01013961,81096.937
BOL,male,53,0.01093482,80274.645
BOL,male,54,0.01183536,79396.857
BOL,male,55,0.01283473,78457.167
BOL,male,56,0.01391862,77450.19
BOL,male,57,0.01506408,76372.19
BOL,male,58,0.01625871,75221.713
BOL,male,59,0.01750544,73998.706
BOL,male,60,0.01882687,72703.326
BOL,male,61,0.0202699,71334.55
BOL,male,62,0.0218831,69888.606
BOL,male,63,0.02371356,68359.226
BOL,male,64,0.02579258,66738.186
BOL,male,65,0.02812513,65016.836
BOL,male,66,0.03070126,63188.229
BOL,male,67,0.03349087,61248.271
BOL,male,68,0.03646612,59197.013
BOL,male,69,0.03961179,57038.328
BOL,male,70,0.04292698,54778.937
BOL,male,71,0.04643712,52427.443
BOL,male,72,0.05017696,49992.863
BOL,male,73,0.05419048,47484.374
BOL,male,74,0.05852525,44911.172
BOL,male,75,0.06322799,42282.735
BOL,male,76,0.0683478,39609.282
BOL,male,77,0.07393309,36902.075
BOL,male,78,0.08003496,34173.791
BOL,male,79,0.08670464,31438.693
BOL,male,80,0.09399146,28712.812
BOL,male,81,0.10193646,26014.053
BOL,male,82,0.11056537,23362.273
BOL,male,83,0.11987096,20779.214
BOL,male,84,0.12981628,18288.39
BOL,male,85,0.14031912,15914.259
BOL,male,86,0.15130113,13681.185
BOL,male,87,0.16274645,11611.206
BOL,male,88,0.17471954,9721.523
BOL,male,89,0.18747426,8022.983
BOL,male,90,0.20134742,6518.88
BOL,male,91,0.21674009,5206.321
BOL,male,92,0.23398395,4077.902
BOL,male,93,0.25304934,3123.739
BOL,male,94,0.27367088,2333.279
BOL,male,95,0.29513589,1694.728
BOL,male,96,0.31659812,1194.553
BOL,male,97,0.33742654,816.36
BOL,male,98,0.35717829,540.898
BOL,male,99,0.37602283,347.701
BOL,male,100,1,216.958
BRA,female,0,0.01056626,100000
BRA,female,1,0.00064945,98943.374
BRA,female,2,0.00045398,98879.115
BRA,female,3,0.00032222,98834.226
BRA,female,4,0.00023525,98802.38
BRA,female,5,0.00017661,98779.137
BRA,female,6,0.00013968,98761.692
BRA,female,7,0.0001203,98747.897
BRA,female,8,0.00011381,98736.018
BRA,female,9,0.00011598,98724.781
BRA,female,10,0.00012322,98713.331
BRA,female,11,0.00013937,98701.167
BRA,female,12,0.00016586,98687.411
BRA,female,13,0.00020405,98671.042
BRA,female,14,0.00025385,98650.909
BRA,female,15,0.00031326,98625.867
BRA,female,16,0.00037744,98594.971
BRA,female,17,0.00043867,98557.757
BRA,female,18,0.00049001,98514.523
BRA,female,19,0.00052647,98466.25
BRA,female,20,0.00054905,98414.411
BRA,female,21,0.00056191,98360.376
BRA,female,22,0.00057072,98305.106
BRA,female,23,0.00058151,98249.001
BRA,female,24,0.00059714,98191.869
BRA,female,25,0.0006186,98133.235
BRA,female,26,0.0006451,98072.53
BRA,female,27,0.00067546,98009.263
BRA,female,28,0.00070907,97943.062
BRA,female,29,0.00074624,97873.614
BRA,female,30,0.0007879,97800.577
BRA,female,31,0.00083523,97723.52
BRA,female,32,0.00088952,97641.898
BRA,female,33,0.00095213,97555.043
BRA,female,34,0.00102344,97462.158
BRA,female,35,0.00110323,97362.411
BRA,female,36,0.00119085,97254.998
BRA,female,37,0.00128537,97139.182
BRA,female,38,0.00138603,97014.322
BRA,female,39,0.00149248,96879.857
BRA,female,40,0.00160452,96735.266
BRA,female,41,0.0017221,96580.052
BRA,female,42,0.00184578,96413.731
BRA,female,43,0.00197708,96235.772
BRA,female,44,0.00211804,96045.507
BRA,female,45,0.00227105,95842.079
BRA,female,46,0.00243904,95624.416
BRA,female,47,0.00262543,95391.185
BRA,female,48,0.00283168,95140.742
BRA,female,49,0.00305923,94871.334
BRA,female,50,0.0033078,94581.101
BRA,female,51,0.00357449,94268.245
BRA,female,52,0.0038571,93931.284
BRA,female,53,0.00415981,93568.982
BRA,female,54,0.00448538,93179.752
BRA,female,55,0.00483276,92761.806
BRA,female,56,0.00520456,92313.511
BRA,female,57,0.00560714,91833.06
BRA,female,58,0.00605244,91318.139
BRA,female,59,0.00655787,90765.441
BRA,female,60,0.00713162,90170.213
BRA,female,61,0.00777511,89527.153
BRA,female,62,0.00848623,88831.07
BRA,female,63,0.00926499,88077.229
BRA,female,64,0.01010135,87261.195
BRA,female,65,0.0109743,86379.739
BRA,female,66,0.01186863,85431.782
BRA,female,67,0.01277865,84417.824
BRA,female,68,0.01372468,83339.078
BRA,female,69,0.01476218,82195.276
BRA,female,70,0.01596816,80981.895
BRA,female,71,0.01745211,79688.763
BRA,female,72,0.01932684,78298.026
BRA,female,73,0.02170382,76784.772
BRA,female,74,0.02465226,75118.249
BRA,female,75,0.02804605,73266.415
BRA,female,76,0.03189601,71211.581
BRA,female,77,0.03625329,68940.216
BRA,female,78,0.04118244,66440.906
BRA,female,79,0.04677107,63704.707
BRA,female,80,0.05311756,60725.17
BRA,female,81,0.06033002,57499.597
BRA,female,82,0.0685269,54030.645
BRA,female,83,0.07816853,50328.093
BRA,female,84,0.08958037,46394.019
BRA,female,85,0.10269833,42238.026
BRA,female,86,0.11747603,37900.251
BRA,female,87,0.13026917,33447.88
BRA,female,88,0.14357769,29090.653
BRA,female,89,0.15753309,24913.884
BRA,female,90,0.1722446,20989.123
BRA,female,91,0.18785107,17373.86
BRA,female,92,0.20452096,14110.162
BRA,female,93,0.22252368,11224.338
BRA,female,94,0.24201933,8726.657
BRA,female,95,0.26383734,6614.637
BRA,female,96,0.28582476,4869.449
BRA,female,97,0.30877693,3477.64
BRA,female,98,0.33330625,2403.825
BRA,female,99,0.35969744,1602.615
BRA,female,100,1,1026.159
BRA,male,0,0.01347391,100000
BRA,male,1,0.00065829,98652.609
BRA,male,2,0.00049478,98587.666
BRA,male,3,0.00037502,98538.887
BRA,male,4,0.0002882,98501.933
BRA,male,5,0.00022427,98473.545
BRA,male,6,0.00017928,98451.46
BRA,male,7,0.00015084,98433.81
BRA,male,8,0.00013616,98418.962
BRA,male,9,0.00013266,98405.561
BRA,male,10,0.00013821,98392.506
BRA,male,11,0.00015973,98378.907
BRA,male,12,0.00020616,98363.193
BRA,male,13,0.00029466,98342.914
BRA,male,14,0.00045277,98313.937
BRA,male,15,0.00072031,98269.423
BRA,male,16,0.00112177,98198.639
BRA,male,17,0.00161884,98088.483
BRA,male,18,0.00210383,97929.693
BRA,male,19,0.00242497,97723.665
BRA,male,20,0.00253464,97486.689
BRA,male,21,0.00248944,97239.595
BRA,male,22,0.00237819,96997.522
BRA,male,23,0.00228159,96766.844
BRA,male,24,0.00222652,96546.062
BRA,male,25,0.00221492,96331.1
BRA,male,26,0.00223202,96117.735
BRA,male,27,0.00225612,95903.198
BRA,male,28,0.00227489,95686.829
BRA,male,29,0.00228304,95469.152
BRA,male,30,0.00228548,95251.193
BRA,male,31,0.00229299,95033.498
BRA,male,32,0.00231491,94815.587
BRA,male,33,0.00235975,94596.098
BRA,male,34,0.0024302,94372.875
BRA,male,35,0.00252447,94143.53
BRA,male,36,0.00263891,93905.867
BRA,male,37,0.00276775,93658.058
BRA,male,38,0.00290701,93398.836
BRA,male,39,0.00305446,93127.325
BRA,male,40,0.00320897,92842.871
BRA,male,41,0.00337141,92544.941
BRA,male,42,0.00354428,92232.934
BRA,male,43,0.00373283,91906.035
BRA,male,44,0.00394353,91562.966
BRA,male,45,0.00418456,91201.885
BRA,male,46,0.00446449,90820.245
BRA,male,47,0.00479134,90414.78
BRA,male,48,0.00516978,89981.572
BRA,male,49,0.00559872,89516.387
BRA,male,50,0.00607271,89015.209
BRA,male,51,0.00657667,88474.646
BRA,male,52,0.00709415,87892.778
BRA,male,53,0.00762265,87269.253
BRA,male,54,0.00815951,86604.029
BRA,male,55,0.00871257,85897.383
BRA,male,56,0.00929784,85148.996
BRA,male,57,0.00993711,84357.294
BRA,male,58,0.01066319,83519.026
BRA,male,59,0.01150322,82628.447
BRA,male,60,0.01247139,81677.953
BRA,male,61,0.01356114,80659.315
BRA,male,62,0.01475478,79565.483
BRA,male,63,0.01604666,78391.512
BRA,male,64,0.0174102,77133.59
BRA,male,65,0.01880269,75790.679
BRA,male,66,0.0201877,74365.61
BRA,male,67,0.02155931,72864.339
BRA,male,68,0.02294918,71293.434
BRA,male,69,0.02445956,69657.309
BRA,male,70,0.02622527,67953.521
BRA,male,71,0.02841093,66171.422
BRA,male,72,0.03121316,64291.43
BRA,male,73,0.03477225,62284.692
BRA,male,74,0.03918528,60118.913
BRA,male,75,0.04357574,57763.136
BRA,male,76,0.04844665,55246.065
BRA,male,77,0.05384152,52569.578
BRA,male,78,0.05979891,49739.152
BRA,male,79,0.06638405,46764.805
BRA,male,80,0.07368757,43660.367
BRA,male,81,0.08180475,40443.141
BRA,male,82,0.09083554,37134.7
BRA,male,83,0.10120406,33761.549
BRA,male,84,0.1132045,30344.743
BRA,male,85,0.12675134,26909.582
BRA,male,86,0.14176859,23498.756
BRA,male,87,0.15542238,20167.371
BRA,male,88,0.16997758,17032.91
BRA,male,89,0.18559179,14137.697
BRA,male,90,0.20211645,11513.857
BRA,male,91,0.21941474,9186.717
BRA,male,92,0.23737168,7171.016
BRA,male,93,0.25611167,5468.82
BRA,male,94,0.27590834,4068.191
BRA,male,95,0.29931348,2945.743
BRA,male,96,0.32287178,2064.043
BRA,male,97,0.34780524,1397.621
BRA,male,98,0.37574422,911.521
BRA,male,99,0.40744118,569.023
BRA,male,100,1,337.179
BRB,female,0,0.00849262,100000
BRB,female,1,0.0005259,99150.738
BRB,female,2,0.00027134,99098.595
BRB,female,3,0.00017057,99071.706
BRB,female,4,0.00011696,99054.807
BRB,female,5,0.00008701,99043.222
BRB,female,6,0.00007621,99034.604
BRB,female,7,0.00007927,99027.057
BRB,female,8,0.00009092,99019.206
BRB,female,9,0.00010587,99010.203
BRB,female,10,0.00011886,98999.721
BRB,female,11,0.00011922,98987.954
BRB,female,12,0.00012403,98976.152
BRB,female,13,0.000137,98963.877
BRB,female,14,0.00016014,98950.319
BRB,female,15,0.00019237,98934.473
BRB,female,16,0.00022726,98915.44
BRB,female,17,0.00026184,98892.961
BRB,female,18,0.00029591,98867.067
BRB,female,19,0.00033124,98837.811
BRB,female,20,0.00036844,98805.071
BRB,female,21,0.00040587,98768.667
BRB,female,22,0.00044292,98728.58
BRB,female,23,0.00047852,98684.852
BRB,female,24,0.00051279,98637.629
BRB,female,25,0.00054719,98587.049
BRB,female,26,0.00058465,98533.103
BRB,female,27,0.00062629,98475.496
BRB,female,28,0.00067197,98413.821
BRB,female,29,0.00072113,98347.69
BRB,female,30,0.0007743,98276.769
BRB,female,31,0.00083321,98200.673
BRB,female,32,0.00089969,98118.851
BRB,female,33,0.00097512,98030.574
BRB,female,34,0.00106034,97934.983
BRB,female,35,0.00115642,97831.138
BRB,female,36,0.00126373,97718.004
BRB,female,37,0.00138352,97594.515
BRB,female,38,0.00151666,97459.491
BRB,female,39,0.00166465,97311.679
BRB,female,40,0.00183006,97149.689
BRB,female,41,0.00191668,96971.899
BRB,female,42,0.00201604,96786.034
BRB,female,43,0.00213001,96590.91
BRB,female,44,0.00225858,96385.17
BRB,female,45,0.00240061,96167.476
BRB,female,46,0.0025527,95936.615
BRB,female,47,0.00271393,95691.717
BRB,female,48,0.00288496,95432.017
BRB,female,49,0.00306757,95156.699
BRB,female,50,0.00326397,94864.8
BRB,female,51,0.0034751,94555.164
BRB,female,52,0.00370005,94226.575
BRB,female,53,0.00393639,93877.933
BRB,female,54,0.00418439,93508.393
BRB,female,55,0.00445029,93117.117
BRB,female,56,0.00474786,92702.719
BRB,female,57,0.00508373,92262.58
BRB,female,58,0.00546056,91793.542
BRB,female,59,0.00587861,91292.298
BRB,female,60,0.00634222,90755.626
BRB,female,61,0.0068594,90180.033
BRB,female,62,0.00743744,89561.452
BRB,female,63,0.00816709,88895.345
BRB,female,64,0.00909872,88169.328
BRB,female,65,0.01017925,87367.1
BRB,female,66,0.01136704,86477.769
BRB,female,67,0.01261475,85494.773
BRB,female,68,0.01392112,84416.277
BRB,female,69,0.015329,83241.108
BRB,female,70,0.01686151,81965.105
BRB,female,71,0.01938814,80583.05
BRB,female,72,0.02228516,79020.694
BRB,female,73,0.02569083,77259.706
BRB,female,74,0.02964426,75274.84
BRB,female,75,0.03405486,73043.373
BRB,female,76,0.03890918,70555.891
BRB,female,77,0.04417774,67810.619
BRB,female,78,0.05002982,64814.899
BRB,female,79,0.05670466,61572.222
BRB,female,80,0.06487761,58080.79
BRB,female,81,0.07303629,54312.647
BRB,female,82,0.08219393,50345.853
BRB,female,83,0.09217793,46207.729
BRB,female,84,0.10300617,41948.396
BRB,female,85,0.11506002,37627.453
BRB,female,86,0.12870088,33298.037
BRB,female,87,0.14426299,29012.551
BRB,female,88,0.16163693,24827.113
BRB,female,89,0.18052799,20814.135
BRB,female,90,0.20095219,17056.601
BRB,female,91,0.21718519,13629.04
BRB,female,92,0.2340114,10669.014
BRB,female,93,0.2513498,8172.343
BRB,female,94,0.2691089,6118.226
BRB,female,95,0.29530196,4471.757
BRB,female,96,0.31711537,3151.239
BRB,female,97,0.33906891,2151.932
BRB,female,98,0.36097279,1422.279
BRB,female,99,0.38263893,908.875
BRB,female,100,1,561.104
BRB,male,0,0.0102605,100000
BRB,male,1,0.00063934,98973.95
BRB,male,2,0.00027017,98910.672
BRB,male,3,0.00013277,98883.949
BRB,male,4,0.00006959,98870.82
BRB,male,5,0.00003955,98863.94
BRB,male,6,0.00003863,98860.03
BRB,male,7,0.00006455,98856.21
BRB,male,8,0.00011499,98849.829
BRB,male,9,0.00018766,98838.463
BRB,male,10,0.00028021,98819.915
BRB,male,11,0.00026701,98792.224
BRB,male,12,0.00026931,98765.846
BRB,male,13,0.00029696,98739.248
BRB,male,14,0.00035241,98709.926
BRB,male,15,0.00042815,98675.139
BRB,male,16,0.00050391,98632.892
BRB,male,17,0.00057214,98583.19
BRB,male,18,0.00063467,98526.787
BRB,male,19,0.00069567,98464.255
BRB,male,20,0.00075231,98395.756
BRB,male,21,0.00081329,98321.732
BRB,male,22,0.00085633,98241.768
BRB,male,23,0.00088794,98157.641
BRB,male,24,0.00091736,98070.483
BRB,male,25,0.00094631,97980.516
BRB,male,26,0.00098171,97887.796
BRB,male,27,0.00102187,97791.698
BRB,male,28,0.00106929,97691.768
BRB,male,29,0.00112727,97587.307
BRB,male,30,0.00119559,97477.3
BRB,male,31,0.00127031,97360.757
BRB,male,32,0.00135173,97237.079
BRB,male,33,0.00144269,97105.64
BRB,male,34,0.00154699,96965.547
BRB,male,35,0.00166648,96815.542
BRB,male,36,0.00180429,96654.201
BRB,male,37,0.00196275,96479.809
BRB,male,38,0.00214249,96290.443
BRB,male,39,0.0023465,96084.142
BRB,male,40,0.00258096,95858.681
BRB,male,41,0.00272992,95611.273
BRB,male,42,0.00290657,95350.262
BRB,male,43,0.00311299,95073.12
BRB,male,44,0.00334922,94777.159
BRB,male,45,0.00361875,94459.729
BRB,male,46,0.00391444,94117.903
BRB,male,47,0.00423719,93749.484
BRB,male,48,0.00458439,93352.249
BRB,male,49,0.00495446,92924.286
BRB,male,50,0.00535121,92463.896
BRB,male,51,0.00579325,91969.102
BRB,male,52,0.00628762,91436.301
BRB,male,53,0.00684255,90861.385
BRB,male,54,0.00745981,90239.661
BRB,male,55,0.00813637,89566.49
BRB,male,56,0.00885011,88837.744
BRB,male,57,0.00959499,88051.52
BRB,male,58,0.01037853,87206.667
BRB,male,59,0.01121724,86301.59
BRB,male,60,0.01212511,85333.524
BRB,male,61,0.01313155,84298.846
BRB,male,62,0.01424553,83191.872
BRB,male,63,0.01554692,82006.76
BRB,male,64,0.01707306,80731.807
BRB,male,65,0.01877125,79353.469
BRB,male,66,0.02060121,77863.905
BRB,male,67,0.02251714,76259.814
BRB,male,68,0.02451845,74542.661
BRB,male,69,0.02664675,72714.99
BRB,male,70,0.02892489,70777.372
BRB,male,71,0.03260277,68730.144
BRB,male,72,0.03671578,66489.352
BRB,male,73,0.04125974,64048.143
BRB,male,74,0.04627082,61405.533
BRB,male,75,0.05187051,58564.249
BRB,male,76,0.05825572,55526.491
BRB,male,77,0.06559204,52291.756
BRB,male,78,0.07415141,48861.833
BRB,male,79,0.08409327,45238.659
BRB,male,80,0.09497354,41434.392
BRB,male,81,0.10786018,37499.221
BRB,male,82,0.12211059,33454.549
BRB,male,83,0.1382019,29369.394
BRB,male,84,0.15638264,25310.488
BRB,male,85,0.17631513,21352.367
BRB,male,86,0.19766985,17587.622
BRB,male,87,0.22012791,14111.079
BRB,male,88,0.24351424,11004.837
BRB,male,89,0.2680207,8325.002
BRB,male,90,0.29384861,6093.729
BRB,male,91,0.31305569,4303.095
BRB,male,92,0.33289556,2955.987
BRB,male,93,0.35345692,1971.952
BRB,male,94,0.37467369,1274.952
BRB,male,95,0.40812141,797.261
BRB,male,96,0.43546761,471.882
BRB,male,97,0.46322906,266.393
BRB,male,98,0.49187787,142.992
BRB,male,99,0.52159083,72.657
BRB,male,100,1,34.76
BRN,female,0,0.00748116,100000
BRN,female,1,0.00044727,99251.884
BRN,female,2,0.00039148,99207.492
BRN,female,3,0.00034312,99168.654
BRN,female,4,0.00030162,99134.627
BRN,female,5,0.00026655,99104.726
BRN,female,6,0.00023771,99078.31
BRN,female,7,0.00021498,99054.758
BRN,female,8,0.00019867,99033.464
BRN,female,9,0.00018922,99013.789
BRN,female,10,0.00018758,98995.054
BRN,female,11,0.00019519,98976.484
BRN,female,12,0.00021361,98957.164
BRN,female,13,0.00024526,98936.026
BRN,female,14,0.00029111,98911.761
BRN,female,15,0.00035054,98882.967
BRN,female,16,0.00041806,98848.304
BRN,female,17,0.00048257,98806.98
BRN,female,18,0.00053358,98759.299
BRN,female,19,0.00056303,98706.602
BRN,female,20,0.00057326,98651.028
BRN,female,21,0.00057241,98594.475
BRN,female,22,0.00056907,98538.038
BRN,female,23,0.00057094,98481.963
BRN,female,24,0.00058088,98425.736
BRN,female,25,0.0005996,98368.563
BRN,female,26,0.00062569,98309.581
BRN,female,27,0.00065647,98248.069
BRN,female,28,0.00069027,98183.572
BRN,female,29,0.00072608,98115.799
BRN,female,30,0.00076443,98044.559
BRN,female,31,0.00080708,97969.611
BRN,female,32,0.00085593,97890.541
BRN,female,33,0.00091297,97806.754
BRN,female,34,0.00097936,97717.459
BRN,female,35,0.00105534,97621.759
BRN,female,36,0.00114067,97518.734
BRN,female,37,0.00123445,97407.497
BRN,female,38,0.00133635,97287.253
BRN,female,39,0.00144694,97157.243
BRN,female,40,0.00156784,97016.663
BRN,female,41,0.00170218,96864.556
BRN,female,42,0.00185321,96699.675
BRN,female,43,0.00202394,96520.471
BRN,female,44,0.00221634,96325.119
BRN,female,45,0.00243023,96111.63
BRN,female,46,0.00266431,95878.056
BRN,female,47,0.00291595,95622.607
BRN,female,48,0.00318276,95343.776
BRN,female,49,0.00346441,95040.319
BRN,female,50,0.0037621,94711.061
BRN,female,51,0.00408031,94354.748
BRN,female,52,0.00442445,93969.751
BRN,female,53,0.0047998,93553.987
BRN,female,54,0.00521124,93104.947
BRN,female,55,0.00566116,92619.755
BRN,female,56,0.00615137,92095.419
BRN,female,57,0.00668322,91528.907
BRN,female,58,0.00725887,90917.199
BRN,female,59,0.00788406,90257.243
BRN,female,60,0.00856705,89545.65
BRN,female,61,0.00932037,88778.508
BRN,female,62,0.01015924,87951.059
BRN,female,63,0.01109902,87057.543
BRN,female,64,0.01215625,86091.29
BRN,female,65,0.01334528,85044.743
BRN,female,66,0.01468063,83909.797
BRN,female,67,0.01617797,82677.948
BRN,female,68,0.01785493,81340.387
BRN,female,69,0.01973532,79888.06
BRN,female,70,0.02184838,78311.444
BRN,female,71,0.02423051,76600.465
BRN,female,72,0.02692489,74744.397
BRN,female,73,0.02997729,72731.912
BRN,female,74,0.03343734,70551.606
BRN,female,75,0.03735382,68192.549
BRN,female,76,0.04177573,65645.296
BRN,female,77,0.04675307,62902.916
BRN,female,78,0.05233619,59962.012
BRN,female,79,0.05857817,56823.828
BRN,female,80,0.06553339,53495.193
BRN,female,81,0.07325584,49989.471
BRN,female,82,0.08179714,46327.451
BRN,female,83,0.09120049,42537.998
BRN,female,84,0.10149761,38658.512
BRN,female,85,0.11270651,34734.765
BRN,female,86,0.12482894,30819.931
BRN,female,87,0.13786249,26972.712
BRN,female,88,0.15180313,23254.186
BRN,female,89,0.16665413,19724.128
BRN,female,90,0.18243169,16437.021
BRN,female,91,0.19914269,13438.387
BRN,female,92,0.21677937,10762.231
BRN,female,93,0.2352911,8429.201
BRN,female,94,0.25456552,6445.885
BRN,female,95,0.27445065,4804.985
BRN,female,96,0.29475322,3486.254
BRN,female,97,0.31529737,2458.669
BRN,female,98,0.33596529,1683.457
BRN,female,99,0.35667782,1117.874
BRN,female,100,1,719.153
BRN,male,0,0.00867691,100000
BRN,male,1,0.00053225,99132.309
BRN,male,2,0.00045112,99079.545
BRN,male,3,0.00038293,99034.848
BRN,male,4,0.00032613,98996.924
BRN,male,5,0.00027943,98964.638
BRN,male,6,0.00024199,98936.984
BRN,male,7,0.00021317,98913.043
BRN,male,8,0.00019299,98891.957
BRN,male,9,0.00018166,98872.872
BRN,male,10,0.0001803,98854.911
BRN,male,11,0.00019097,98837.087
BRN,male,12,0.00021686,98818.212
BRN,male,13,0.00026364,98796.782
BRN,male,14,0.00033733,98770.735
BRN,male,15,0.0004439,98737.416
BRN,male,16,0.00058144,98693.586
BRN,male,17,0.00073452,98636.202
BRN,male,18,0.00087861,98563.751
BRN,male,19,0.00098482,98477.152
BRN,male,20,0.00104426,98380.17
BRN,male,21,0.00106367,98277.435
BRN,male,22,0.00105936,98172.901
BRN,male,23,0.00104899,98068.9
BRN,male,24,0.00104136,97966.026
BRN,male,25,0.00104139,97864.009
BRN,male,26,0.00104886,97762.095
BRN,male,27,0.00106213,97659.555
BRN,male,28,0.00108032,97555.828
BRN,male,29,0.00110307,97450.436
BRN,male,30,0.00113142,97342.942
BRN,male,31,0.00116713,97232.806
BRN,male,32,0.00121201,97119.323
BRN,male,33,0.00126804,97001.613
BRN,male,34,0.00133653,96878.611
BRN,male,35,0.0014185,96749.13
BRN,male,36,0.00151463,96611.891
BRN,male,37,0.00162541,96465.56
BRN,male,38,0.00175177,96308.764
BRN,male,39,0.00189501,96140.053
BRN,male,40,0.00205719,95957.867
BRN,male,41,0.00224102,95760.463
BRN,male,42,0.00244954,95545.862
BRN,male,43,0.00268613,95311.819
BRN,male,44,0.00295401,95055.799
BRN,male,45,0.00325618,94775.003
BRN,male,46,0.00359539,94466.399
BRN,male,47,0.00397399,94126.755
BRN,male,48,0.00439437,93752.696
BRN,male,49,0.00485882,93340.712
BRN,male,50,0.0053699,92887.186
BRN,male,51,0.00593034,92388.392
BRN,male,52,0.00654347,91840.497
BRN,male,53,0.00721327,91239.541
BRN,male,54,0.00794494,90581.406
BRN,male,55,0.00874519,89861.742
BRN,male,56,0.00962192,89075.884
BRN,male,57,0.01058437,88218.804
BRN,male,58,0.01164181,87285.064
BRN,male,59,0.01280322,86268.907
BRN,male,60,0.01407682,85164.387
BRN,male,61,0.01546962,83965.544
BRN,male,62,0.01698926,82666.629
BRN,male,63,0.01864443,81262.184
BRN,male,64,0.02044646,79747.098
BRN,male,65,0.02241058,78116.551
BRN,male,66,0.02455519,76365.914
BRN,male,67,0.02690259,74490.735
BRN,male,68,0.02947732,72486.741
BRN,male,69,0.03230562,70350.026
BRN,male,70,0.03541551,68077.325
BRN,male,71,0.03883612,65666.332
BRN,male,72,0.04259929,63116.106
BRN,male,73,0.04673972,60427.405
BRN,male,74,0.05129575,57603.045
