iso3,year,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49
PNG,1999,33.212,52.163,74.021,98.415,125.711,154.943,179.06,196.948,208.68,214.666,216.505,215.04,210.855,204.561,198.104,192.113,185.899,179.464,171.961,163.568,155.256,148.34,140.513,131.657,122.887,114.939,102.505,86.881,71.27,56.614,43.257,32.793,24.627,18.357,12.043
PNG,2000,34.784,54.697,76.65,100.068,125.433,152.057,174.267,191.189,202.764,209.29,212.019,211.588,208.227,202.468,196.293,190.342,184.015,177.339,169.572,160.926,152.433,145.411,137.576,128.81,120.213,112.481,100.411,85.242,70.117,55.947,43.088,32.891,24.862,18.603,12.223
PNG,2001,35.425,55.952,78.084,101.089,125.328,150.267,171.241,187.544,199.017,205.872,209.104,209.202,206.243,200.715,194.6,188.532,182.047,175.188,167.309,158.621,150.115,143.009,135.131,126.367,117.776,109.981,98.096,83.273,68.561,54.831,42.479,32.573,24.73,18.555,12.203
PNG,2002,34.17,54.206,76.461,100.232,125.402,151.195,172.37,188.188,198.93,204.956,207.47,207.044,203.819,198.274,192.26,186.36,179.966,173.112,165.199,156.45,147.864,140.644,132.677,123.865,115.278,107.493,95.827,81.361,67.068,53.779,41.916,32.267,24.604,18.537,12.228
PNG,2003,32.931,52.428,74.717,99.139,125.15,151.75,173.101,188.431,198.439,203.633,205.427,204.48,200.998,195.446,189.548,183.838,177.556,170.726,162.793,153.993,145.339,138.025,129.996,121.167,112.617,104.887,93.464,79.37,65.499,52.646,41.247,31.861,24.386,18.438,12.196
PNG,2004,31.732,50.646,72.894,97.866,124.6,151.871,173.238,187.901,197.048,201.348,202.426,201.019,197.357,191.882,186.171,180.692,174.499,167.607,159.563,150.621,141.817,134.313,126.148,117.259,108.741,101.061,90.009,76.493,63.291,51.14,40.508,31.531,24.328,18.517,12.304
PNG,2005,30.773,49.396,71.532,96.552,123.236,150.291,171.342,185.627,194.51,198.69,199.763,198.44,194.851,189.412,183.704,178.224,171.998,165.058,156.901,147.809,138.926,131.56,123.623,115.038,106.906,99.77,89.079,75.823,62.787,50.718,40.029,31.082,23.925,18.19,12.083
PNG,2006,29.846,48.245,70.313,95.377,121.887,148.49,169.016,182.78,191.395,195.601,196.914,195.985,192.749,187.571,181.994,176.525,170.133,162.881,154.317,144.773,135.51,127.972,120.011,111.545,103.679,96.994,86.742,73.946,61.341,49.656,39.254,30.527,23.537,17.926,11.925
PNG,2007,29.03,47.262,69.334,94.523,120.909,147.066,167.014,180.157,188.422,192.606,194.151,193.648,190.816,185.958,180.558,175.119,168.523,160.867,151.799,141.709,131.968,124.128,116.021,107.572,99.892,93.563,83.78,71.547,59.524,48.402,38.515,30.107,23.334,17.849,11.909
PNG,2008,27.825,45.514,67.561,93.28,120.352,147.135,167.04,179.464,186.886,190.284,191.323,190.674,187.956,183.418,178.392,173.359,166.925,159.199,149.834,139.28,129.088,121.04,112.861,104.482,97.044,91.209,81.821,69.959,58.261,47.413,37.654,29.409,22.778,17.429,11.64
PNG,2009,26.473,43.612,65.623,91.845,119.514,146.775,166.53,178.184,184.75,187.378,187.933,187.158,184.572,180.368,175.722,171.095,164.838,157.077,147.457,136.482,125.882,117.668,109.462,101.194,94.027,88.713,79.728,68.233,56.846,46.247,36.573,28.494,22.019,16.834,11.245
PNG,2010,26.249,43.814,66.504,93.5,121.321,147.974,166.643,176.896,182.319,184.207,184.482,183.861,181.634,177.908,173.686,169.397,163.214,155.28,145.291,133.813,122.73,114.217,105.856,97.584,90.568,85.587,76.996,65.968,55.06,44.924,35.639,27.847,21.581,16.536,11.06
PNG,2011,25.064,42.733,65.656,92.868,120.304,145.981,164.126,174.396,180.085,182.344,182.817,182.1,179.716,175.8,171.297,166.564,160.195,152.312,142.793,132.096,121.687,113.185,104.67,96.104,88.525,82.438,73.545,62.712,52.26,42.751,34.476,27.176,21.259,16.407,11.01
PNG,2012,23.978,41.705,64.762,92.058,119.045,143.766,161.42,171.738,177.702,180.321,180.977,180.156,177.611,173.509,168.738,163.591,157.06,149.251,140.199,130.259,120.504,112.039,103.404,94.588,86.498,79.395,70.222,59.559,49.511,40.556,33.166,26.332,20.758,16.115,10.838
PNG,2013,23.092,40.929,64.169,91.595,118.193,142.025,159.201,169.527,175.718,178.659,179.492,178.599,175.952,171.741,166.772,161.254,154.544,146.729,138.048,128.763,119.546,110.965,102.066,92.871,84.161,75.926,66.463,56.025,46.476,38.201,31.85,25.567,20.381,15.95,10.765
PNG,2014,21.397,38.396,61.175,88.601,115.547,139.996,157.884,168.902,175.473,178.418,178.883,177.303,174.08,169.477,164.219,158.436,151.734,144.162,136.076,127.632,119.108,110.593,101.572,92.097,82.842,73.59,63.762,53.35,44.031,36.123,30.41,24.509,19.631,15.427,10.433
PNG,2015,19.707,35.874,58.163,85.521,112.725,137.684,156.204,167.859,174.782,177.722,177.829,175.587,171.814,166.846,161.319,155.296,148.627,141.327,133.84,126.221,118.379,109.97,100.881,91.188,81.456,71.293,61.126,50.721,41.579,33.965,28.761,23.209,18.634,14.68,9.938
PNG,2016,18.277,33.569,55.26,82.413,109.859,135.447,154.612,166.808,173.96,176.785,176.495,173.649,169.387,164.101,158.372,152.229,145.646,138.619,131.595,124.559,117.207,108.986,99.982,90.281,80.374,69.811,59.472,49.042,39.925,32.371,27.28,21.897,17.512,13.769,9.311
PNG,2017,17.909,33.075,54.597,81.509,108.567,133.637,152.338,164.165,171.066,173.76,173.451,170.696,166.633,161.629,156.152,150.206,143.757,136.808,129.831,122.814,115.427,107.115,98.05,88.325,78.384,67.785,57.497,47.203,38.24,30.844,25.866,20.683,16.487,12.932,8.729
PNG,2018,17.574,32.647,54.031,80.738,107.477,132.135,150.499,162.09,168.839,171.455,171.128,168.421,164.474,159.64,154.311,148.491,142.155,135.314,128.402,121.403,113.997,105.711,96.709,87.08,77.221,66.761,56.492,46.185,37.157,29.661,24.459,19.319,15.226,11.848,7.957
PNG,2019,17.207,32.145,53.313,79.706,106.018,130.172,148.136,159.464,166.048,168.588,168.25,165.601,161.782,157.129,151.959,146.285,140.087,133.389,126.572,119.62,112.226,104.012,95.121,85.635,75.905,65.641,55.422,45.12,36.032,28.429,22.982,17.886,13.901,10.709,7.145
PNG,2020,16.9,31.768,52.807,78.984,104.952,128.661,146.272,157.371,163.817,166.297,165.958,163.366,159.663,155.17,150.137,144.583,138.504,131.933,125.198,118.284,110.895,102.739,93.941,84.575,74.948,64.847,54.642,44.306,35.124,27.385,21.671,16.596,12.697,9.668,6.401
PNG,2021,16.563,31.301,52.106,77.929,103.422,126.579,143.766,154.598,160.89,163.31,162.977,160.453,156.876,152.553,147.673,142.262,136.331,129.923,123.313,116.484,109.153,101.105,92.445,83.24,73.756,63.851,53.709,43.39,34.164,26.335,20.403,15.372,11.568,8.698,5.71
PNG,2022,16.276,30.935,51.563,77.085,102.154,124.801,141.599,152.194,158.351,160.725,160.404,157.947,154.485,150.313,145.569,140.286,134.491,128.236,121.748,115.007,107.739,99.793,91.257,82.192,72.827,63.085,52.983,42.662,33.38,25.457,19.315,14.316,10.591,7.857,5.11
PNG,2023,15.938,30.442,50.77,75.829,100.324,122.341,138.668,148.98,154.981,157.302,156.998,154.619,151.283,147.273,142.686,137.557,131.933,125.87,119.554,112.961,105.821,98.03,89.666,80.785,71.584,62.035,52.032,41.78,32.516,24.571,18.3,13.366,9.732,7.127,4.592
POL,1950,2.014,7.553,25.927,57.916,97.906,142.105,177.53,201.901,216.706,222.737,221.884,215.643,207.512,198.344,188.296,177.521,166.276,154.845,143.943,133.472,122.294,110.256,98.024,85.72,73.241,60.807,48.319,36.263,25.538,16.459,8.444,4.205,1.685,0.641,0.23
POL,1951,1.227,5.753,24.313,57.927,100.505,147.758,184.161,207.346,220.343,224.502,222.531,216.25,208.718,200.636,191.832,182.45,171.668,159.831,147.587,135.075,121.89,108.893,96.121,83.7,71.745,60.877,49.036,37.208,26.502,17.286,8.457,4.182,1.644,0.632,0.243
POL,1952,0.461,3.946,22.34,56.866,101.072,150.283,186.888,208.471,219.39,221.469,218.107,211.391,204.044,196.653,188.794,180.583,170.324,158.383,145.346,131.534,117.129,103.742,90.91,78.76,67.587,58.276,47.408,36.268,26.064,17.188,8.256,4.12,1.657,0.684,0.314
POL,1953,0.55,2.881,21.323,56.765,102.872,154.069,191.583,212.435,221.857,222.023,216.943,208.983,200.857,193.143,185.311,177.468,167.355,155.332,141.889,127.438,112.5,99.086,86.4,74.562,63.997,55.717,45.598,35.052,25.328,16.821,8.057,4.062,1.679,0.74,0.385
POL,1954,0.656,4.52,23.691,59.344,104.635,154.73,191.921,213.676,224.089,224.905,219.47,209.914,199.737,189.744,179.735,169.785,158.804,147.055,135.094,123.035,110.515,98.252,86.231,74.569,63.454,53.381,42.739,32.294,22.957,15.022,7.773,4.004,1.756,0.831,0.464
POL,1955,1.361,6.276,26.203,62.132,107.157,156.593,194.095,217.081,228.531,229.812,223.815,212.535,200.306,188.162,176.173,164.374,152.703,141.318,130.811,121.012,110.715,99.436,87.894,76.21,64.361,52.34,40.973,30.375,21.181,13.6,7.508,3.892,1.773,0.911,0.531
POL,1956,1.952,7.716,28.164,64.096,108.44,156.609,193.365,216.178,227.524,228.568,221.892,209.36,195.734,182.17,168.908,155.952,143.864,132.727,123.169,114.85,106.098,95.661,84.694,73.318,61.389,48.531,37.261,27.171,18.658,11.846,7.038,3.77,1.89,1.126,0.717
POL,1957,2.048,8.211,30.295,69.095,116.569,167.615,205.554,227.746,237.515,236.327,227.224,212.291,196.679,181.619,167.282,153.612,141.046,129.614,119.92,111.598,102.938,92.514,81.544,70.15,58.22,45.248,34.29,24.719,16.811,10.633,6.632,3.675,2.01,1.353,0.938
POL,1958,2.1,8.459,31.351,71.52,120.245,172.077,209.334,229.414,236.672,232.926,221.688,205.219,188.61,173.061,158.654,145.316,133.085,121.96,112.347,103.938,95.349,85.473,75.177,64.56,53.614,41.965,31.982,23.199,15.907,10.178,6.394,3.621,2.058,1.446,1.033
POL,1959,1.869,7.886,30.551,70.637,119.302,170.973,207.355,225.878,231.512,226.272,213.899,196.735,179.654,163.828,149.393,136.341,124.399,113.567,104.007,95.487,87.002,77.916,68.588,59.072,49.471,39.649,30.786,22.743,15.894,10.354,6.364,3.618,2.051,1.434,1.033
POL,1960,0.181,3.506,23.258,60.665,107.875,159.432,195.624,213.755,218.995,213.46,201.092,184.334,167.691,152.298,138.429,126.184,114.796,104.307,94.675,85.799,77.182,68.905,60.666,52.482,44.613,37.273,29.865,22.705,16.328,10.918,6.435,3.654,2.034,1.396,1.017
POL,1961,0.21,3.626,23.71,61.634,109.117,160.515,195.68,211.979,215.268,207.882,194.015,176.198,158.873,143.148,129.222,117.171,105.997,95.718,86.207,77.398,68.978,61.154,53.467,45.922,38.833,32.433,25.958,19.724,14.192,9.516,5.666,3.251,1.867,1.352,1.028
POL,1962,0,2.791,20.656,55.332,102.179,155.251,192.334,209.764,213.125,204.873,189.916,171.201,153.285,137.332,123.576,112.09,101.328,91.29,81.755,72.716,64.12,56.431,48.951,41.686,35.09,29.462,23.602,17.888,12.838,8.603,5.051,2.871,1.643,1.224,0.968
POL,1963,0,2.449,18.126,49.254,94.84,150.867,190.144,209.345,213.531,205.182,189.76,170.561,152.278,136.141,122.445,111.277,100.693,90.687,80.992,71.641,62.744,54.94,47.38,40.079,33.591,28.257,22.594,17.023,12.13,8.067,4.607,2.55,1.412,1.057,0.864
POL,1964,0,2.196,16.251,44.64,88.595,142.897,182.456,202.684,207.856,200.272,185.378,166.514,148.432,132.398,118.808,107.755,97.346,87.564,78.181,69.208,60.672,53.063,45.641,38.425,31.969,26.532,20.971,15.601,10.971,7.21,4.132,2.259,1.247,0.962,0.811
POL,1965,0,3.449,13.057,39.293,78.217,122.944,176.48,193.495,200.031,207.916,181.888,157.689,147.36,134.867,124.341,108.763,92.537,83.883,77.884,72.476,62.975,53.495,44.982,37.05,30.859,25.617,21.877,16.174,10.378,6.17,3.853,2.01,1.089,0.792,0.682
POL,1966,0,3.206,11.714,35.635,79.284,134.909,180.22,185.346,187.909,183.808,167.312,153.09,145.09,133.731,121.583,107.568,91.85,80.455,72.596,67.389,59.838,51.235,44.081,36.541,29.001,23.493,19.922,14.847,9.491,5.638,3.541,1.727,0.95,0.745,0.661
POL,1967,0,3.236,11.452,34.729,77.424,142.752,192.806,177.475,169.759,160.926,149.255,146.372,140.803,131.655,119.921,102.25,87.867,79.256,70.45,63.307,54.288,47.89,43.139,35.772,28.792,22.426,18.391,13.699,8.82,5.255,3.199,1.558,0.902,0.679,0.615
POL,1968,0,1.796,13.292,36.851,74.962,125.106,161.22,180.117,185.236,178.583,165.179,148.125,131.811,117.407,105.272,95.476,86.283,77.664,69.424,61.558,54.033,47.216,40.519,33.971,28.063,22.992,17.93,13.112,9.009,5.729,3.077,1.529,0.726,0.551,0.511
POL,1969,0,2.038,15.082,41.168,80.284,129.189,163.686,180.797,184.586,177.139,163.236,145.801,129.194,114.55,102.147,92.02,82.63,73.939,65.795,58.164,50.924,44.275,37.757,31.396,25.621,20.551,15.757,11.355,7.685,4.815,2.666,1.323,0.663,0.566,0.55
POL,1970,0,2.441,10.407,34.433,79.916,122.977,176.344,194.201,188.047,154.049,143.028,150.259,132.133,118.464,112.719,96.878,81.536,73.72,65.711,58.667,50.225,42.94,37.093,31.822,27.7,20.842,16.018,12.105,7.736,4.642,2.508,1.214,0.566,0.439,0.439
POL,1971,0.928,3.76,14.063,38.306,84.236,135.63,170.917,184.511,183.06,171.255,157.39,145.171,132.017,116.515,105.201,92.801,81.432,71.797,62.562,55.16,48.53,41.252,35.951,30.379,25.128,21.295,15.495,10.296,6.412,3.812,2.193,1.349,0.708,0.337,0.146
POL,1972,0.914,4.2,14.347,37.555,80.244,130.418,166.699,184.64,186.393,173.702,164.005,147.437,126.929,122.369,103.525,89.674,79.417,71.968,62.08,54.83,46.753,40.757,35.073,29.759,24.145,20.873,15.173,9.824,5.87,3.332,2.042,1.237,0.642,0.315,0.14
POL,1973,0.893,4.125,15.026,38.533,83.499,127.75,168.841,186.283,185.733,177.207,165.346,149.324,132.105,116.154,109.253,90.684,79.581,69.162,63.248,55.101,47.124,40.911,34.659,29.358,23.667,20.174,14.563,9.468,5.71,3.291,1.888,1.145,0.609,0.289,0.134
POL,1974,1.017,4.554,15.838,41.446,87.244,131.868,165.937,189.134,187.884,177.801,167.269,150.843,134.949,117.827,104.955,95.003,78.404,68.443,61.179,53.596,46.994,40.588,33.221,28.196,23.702,19.843,14.21,9.225,5.594,3.239,1.771,1.08,0.568,0.275,0.123
POL,1975,1.199,5.005,17.485,43.491,91.8,132.733,169.872,185.415,190.626,180.765,168.87,152.336,134.147,119.99,104.939,91.57,84.319,68.715,60.713,53.482,47.056,38.974,33.766,27.35,22.76,17.291,13.203,9.254,6.364,4.147,1.83,0.955,0.462,0.221,0.101
POL,1976,1.187,5.818,18.881,46.762,94.532,136.733,172.31,192.797,190.094,185.147,171.625,155.198,136.023,119.697,105.624,92.547,80.927,74.965,61.067,53.759,45.151,39.353,32.827,26.581,21.32,16.395,12.506,9.207,5.918,3.679,1.665,0.896,0.448,0.214,0.097
POL,1977,1.246,5.866,19.652,47.671,95.29,134.253,170.577,186.743,189.892,178.66,167.625,149.389,133.666,118.096,101.948,89.567,78.375,68.191,63.387,50.724,41.733,36.323,30.932,24.668,20.172,15.378,11.518,8.361,5.343,3.118,1.506,0.873,0.454,0.214,0.103
POL,1978,1.161,5.742,19.283,47.579,95.776,136.457,169.253,187.881,187.419,180.194,166.006,150.295,131.581,115.598,101.636,90.966,77.239,67.228,58.115,53.192,39.981,33.66,28.641,24.368,18.813,14.049,10.401,7.599,4.797,2.963,1.455,0.8,0.405,0.193,0.096
POL,1979,1.211,5.56,18.744,46.713,97.396,140.178,174.542,192.588,194.016,183.801,170.991,152.403,136.841,118.304,102.691,92.765,79.032,69.53,58.016,50.463,43.444,34.876,28.353,22.631,19.212,14.288,10.18,7.478,4.756,2.622,1.315,0.756,0.395,0.189,0.095
POL,1980,1.249,5.27,18.667,46.383,93.753,141.756,178.597,195.138,195.972,187.778,169.866,154.783,134.062,118.879,103.376,91.728,78.455,67.336,57.258,50.091,40.985,36.366,27.891,22.411,18.073,14.19,9.859,6.841,4.421,2.659,1.243,0.699,0.363,0.173,0.086
POL,1981,1.258,5.516,18.437,44.078,93.095,136.079,176.196,196.76,197.175,186.372,168.938,150.225,133.523,115.273,102.251,89.278,76.001,65.236,56.883,47.676,40.797,33.977,30.357,22.443,17.771,13.549,10.275,6.557,4.262,2.512,1.186,0.646,0.328,0.164,0.077
POL,1982,1.26,6.197,19.829,48.055,95.243,142.969,178.888,204.764,204.22,194.339,174.623,156.12,136.577,121.011,103.952,93.466,78.849,69.001,59.152,51.132,44.229,37.745,30.848,26.608,19.32,14.413,10.1,7.173,4.623,2.452,1.074,0.608,0.316,0.158,0.071
POL,1983,1.428,6.531,20.536,49.384,97.599,143.038,184.131,204.97,210.901,204.405,183.519,164.609,144.276,125.177,110.979,97.962,83.215,72.087,61.14,51.821,45.627,37.694,30.254,25.447,20.568,13.577,9.48,6.519,4.304,2.47,1.03,0.559,0.284,0.142,0.071
POL,1984,1.556,6.899,21.676,49.958,97.472,143.582,180.821,201.83,205.056,199.451,181.337,162.084,140.921,123.057,108.802,95.952,80.788,70.158,60.727,52.162,45.074,37.153,29.861,23.951,18.671,13.591,9.034,6.447,3.929,2.322,0.954,0.534,0.275,0.137,0.069
POL,1985,1.444,6.842,20.826,49.151,95.146,142.997,176.406,196.816,203.381,191.135,177.925,158.966,139.719,120.949,104.283,92.898,79.554,67.874,58.209,50.78,43.291,36.568,29.887,23.02,17.718,12.907,9.952,5.999,3.344,2.296,0.942,0.511,0.234,0.124,0.044
POL,1986,1.166,6.267,19.671,45.688,91.565,139.175,173.174,188.255,190.863,184.218,166.754,152.721,134.245,116.561,99.454,87.512,74.42,64.697,54.953,47.796,40.495,34.122,28.32,21.876,16.837,12.702,9.418,6.32,3.802,2.01,0.882,0.519,0.19,0.115,0.074
POL,1987,1.262,6.031,19.199,45.108,88.662,138.101,170.444,186.098,185.827,178.135,162.566,144.308,129.971,113.659,98.419,83.898,72.417,61.999,53.325,44.651,38.773,32.691,27.085,20.831,16.695,12.592,9.176,6.436,4.179,2.074,0.833,0.477,0.252,0.095,0.061
POL,1988,1.179,5.771,18.416,44.296,88.382,136.197,170.35,186,186.964,175.73,161.006,147.169,127.219,113.224,97.165,84.796,71.785,61.629,52.071,44.239,37.673,31.785,26.161,20.698,15.963,13.125,8.939,6.083,3.63,2.311,0.937,0.4,0.17,0.111,0.043
POL,1989,1.323,5.751,18.414,43.654,86.242,135.697,167.005,186.481,184.13,175.598,158.001,142.491,125.208,109.114,94.644,82.915,70.113,59.068,49.819,42.246,36.653,29.414,24.955,19.717,15.258,12.012,8.483,5.583,3.541,2.031,0.929,0.329,0.177,0.11,0.068
POL,1990,1.428,6.358,19.255,45.325,86.149,134.586,167.741,180.111,181.36,171.728,155.611,138.851,121.952,107.419,91.679,79.716,67.937,58.324,49.59,41.625,35.951,29.569,23.853,19.531,15.562,11.955,8.55,5.77,3.31,1.846,0.93,0.314,0.178,0.073,0.084
POL,1991,1.545,6.658,20.126,46.136,85.519,130.328,164.739,181.21,177.412,171.035,156.16,139.994,122.204,107.24,93.219,80.359,69.599,59.774,50.716,41.708,36.914,30.16,25.049,19.552,15.678,11.766,8.89,5.479,3.485,1.837,0.847,0.38,0.175,0.058,0.058
POL,1992,1.492,6.32,18.698,42.087,79.667,118.79,147.278,165.282,168.405,160.221,150.853,133.552,118.016,103.453,91.338,78.079,66.94,57.076,49.322,41.518,36.134,29.667,24.367,19.473,15.158,11.607,8.322,5.423,3.4,1.763,0.8,0.358,0.16,0.113,0.056
POL,1993,1.306,6.087,17.711,39.536,72.465,106.768,133.636,149.674,155.194,153.22,142.123,129.291,116.289,101.499,89.25,77.41,66.351,57.447,49.356,42.685,36.481,30.948,24.901,20.145,16.154,11.869,8.731,5.842,3.633,1.951,0.794,0.467,0.139,0.04,0.05
POL,1994,1.31,5.632,16.355,36.61,67.979,98.244,121.969,137.874,143.229,144.765,138.13,126.5,113.928,100.809,88.693,76.427,66.793,58.336,49.201,43.54,36.775,30.669,25.609,20.691,16.345,12.692,8.608,5.763,3.419,1.935,0.862,0.357,0.159,0.069,0.02
POL,1995,1.157,4.783,14.58,32.255,58.792,85.712,108.023,122.167,128.534,128.231,126.937,117.697,105.232,94.108,83.655,71.803,61.946,53.784,46.18,39.792,33.795,27.91,23.229,18.411,14.601,10.881,7.834,5.046,2.878,1.689,0.893,0.429,0.131,0.071,0.012
POL,1996,0.991,4.701,13.594,30.506,56.437,80.237,100.814,115.268,121.953,123.116,122.291,115.03,106.244,93.355,83.772,71.802,62.517,52.858,46.219,40.042,32.824,27.844,23.168,18.384,13.785,10.722,7.445,4.79,3.026,1.533,0.801,0.439,0.154,0.044,0.011
POL,1997,1.072,4.327,13.128,27.937,51.823,75.237,92.372,106.927,114.759,116.707,115.72,110.965,102.085,93.415,80.731,70.621,61.112,53.072,44.715,38.889,32.256,26.839,21.99,17.639,13.552,10.426,7.045,4.74,2.788,1.5,0.869,0.385,0.161,0.025,0.025
POL,1998,0.878,4.078,12.428,27.666,48.299,68.285,84.639,97.918,105.69,109.368,110.7,106.527,98.13,88.852,80.045,67.787,60.641,51.205,43.999,37.843,31.192,26.2,20.691,16.81,12.812,9.487,6.585,4.423,2.482,1.541,0.814,0.373,0.138,0.069,0.014
POL,1999,0.969,4.111,11.954,25.274,44.818,62.107,77.952,89.963,98.576,103.502,106.309,102.952,96,87.385,76.569,68.25,57.748,50.58,43.124,36.853,30.594,25.3,20.787,16.548,12.972,9.284,6.758,4.341,2.605,1.411,0.836,0.457,0.104,0.039,0.013
POL,2000,0.957,4.202,11.769,24.8,43.128,60.492,73.871,85.5,94.771,100.939,105.541,104.276,96.741,88.083,77.869,69.235,60.213,49.643,43.645,37.135,31.295,25.598,20.949,16.676,12.73,9.364,6.548,4.274,2.422,1.329,0.846,0.357,0.119,0.053,0
POL,2001,0.965,4.112,11.525,24.014,39.407,54.009,66.136,77.422,86.975,94.361,99.618,100.818,94.635,86.978,79.279,69.649,59.923,51.263,43.672,37.513,31.369,25.271,20.307,17.269,13.288,9.151,6.558,4.267,2.613,1.409,0.818,0.365,0.126,0.05,0.013
POL,2002,0.831,3.741,10.621,22.998,37.682,49.356,59.502,69.173,77.804,85.696,92.715,95.371,92.776,85.815,77.571,68.215,59.492,50.535,43.828,36.805,30.424,25.892,20.502,16.3,13.106,9.39,6.292,4.002,2.347,1.212,0.822,0.348,0.139,0.042,0.014
POL,2003,0.918,3.44,10.141,21.684,36.025,45.975,55.048,64.183,73.761,81.028,89.481,92.565,91.527,86.448,78.591,70.595,61.487,51.6,43.221,37.631,30.303,25.807,20.209,16.379,12.014,9.269,6.368,3.865,2.366,1.324,0.844,0.318,0.138,0.055,0.014
POL,2004,0.958,3.663,9.872,20.969,33.546,43.739,52.678,60.55,68.734,78.81,87.215,92.288,92.409,88.501,81.605,74.132,63.84,55.123,45.987,38.427,32.101,26.261,21.057,16.652,12.984,9.629,6.536,3.941,2.556,1.278,0.787,0.326,0.112,0.056,0.011
POL,2005,0.958,3.767,10.007,20.235,33.241,42.142,50.744,59.587,66.198,75.671,84.692,92.775,93.4,91.929,85.388,78.632,68.033,58.245,49.068,40.509,33.754,27.199,21.743,17.124,13.373,9.532,6.504,4.209,2.51,1.309,0.693,0.308,0.132,0.033,0.011
POL,2006,1.022,3.656,10.617,21.028,33.256,43.073,49.698,57.608,65.909,73.207,84.216,92.668,94.657,92.306,88.005,82.488,72.355,61.968,52.505,43.368,35.347,28.918,23.4,18.053,14.155,9.712,6.732,4.128,2.524,1.257,0.706,0.268,0.139,0.043,0
POL,2007,1.028,4.379,11.83,22.222,34.288,43.286,50.768,57.326,65.963,74.55,83.212,90.655,96.287,95.532,91.862,86.139,76.69,65.925,56.759,46.722,39.28,30.775,24.794,19.179,14.485,10.428,6.645,4.626,2.695,1.49,0.631,0.258,0.134,0.048,0.019
POL,2008,1.367,4.928,12.989,23.917,36.712,45.715,52.97,60.415,66.282,77.415,85.9,94.492,98.733,100.423,96.492,91.378,82.408,71.879,61.107,51.652,42.759,34.507,26.968,20.855,15.455,10.787,7.427,4.805,2.792,1.456,0.62,0.28,0.122,0.026,0.017
POL,2009,1.481,5.57,12.797,24.394,36.124,45.235,51.226,57.915,65.392,74.333,85.048,94.348,99.824,100.494,99.593,92.9,84.082,74.104,63.852,53.813,45.684,36.127,28.64,21.929,16.482,11.549,8.003,4.918,2.775,1.492,0.619,0.254,0.119,0.034,0.025
POL,2010,1.416,5.633,12.566,23.386,33.726,42.317,49.402,56.201,62.609,73.796,82.815,94.964,101.671,102.171,99.139,94.415,84.471,74.69,66.258,56.007,47.068,38.965,29.873,23.472,17.256,12.346,8.462,5.138,3.058,1.743,0.663,0.309,0.1,0.036,0
POL,2011,1.355,4.732,11.786,21.615,31.53,37.842,44.327,51.192,59.28,69.136,79.155,88.304,96.182,99.076,95.541,89.283,82.744,72.634,62.933,54.711,46.466,37.152,29.186,22.859,16.823,12.012,8.448,5.615,3.163,1.453,0.705,0.361,0.095,0.026,0.017
POL,2012,1.478,4.715,11.792,21.013,31.494,37.8,43.105,49.592,58.534,66.931,77.995,87.932,93.399,97.748,94.994,89.459,81.847,73.226,63.229,54.252,46.48,38.005,29.622,23.471,17.565,12.773,8.415,5.248,3.24,1.76,0.776,0.368,0.143,0.02,0.02
POL,2013,1.274,4.591,11.425,20.408,30.401,36.122,41.78,47.111,55.414,63.89,75.245,85.732,91.471,93.157,94.036,88.876,80.261,70.853,61.94,54.212,45.312,37.04,29.057,22.325,17.052,12.765,8.496,5.396,3.183,1.66,0.829,0.355,0.118,0.049,0.039
POL,2014,1.397,4.431,10.626,19.783,28.939,36.008,40.413,46.586,54.558,63.113,75.171,85.048,93.248,97.072,94.751,92.284,84.728,74.68,65.094,55.99,47.184,38.741,30.903,24.027,17.91,13.528,8.931,5.478,3.159,1.669,0.822,0.38,0.175,0.062,0.031
POL,2015,1.282,4.189,9.733,18.352,27.616,34.826,39.927,46.295,54.084,62.763,73.861,85.898,92.668,97.219,96.994,92.742,86.163,77.843,66.547,57.548,48.42,39.178,31.172,24.277,18.359,13.762,8.87,5.805,3.254,1.785,0.881,0.391,0.185,0.065,0.033
POL,2016,1.172,4.292,9.321,17.553,27.092,34.388,41.35,46.684,55.836,65.726,77.826,89.131,97.565,102.128,102.413,100.372,89.446,81.89,72.282,60.58,51.871,42.651,33.902,25.961,19.688,14.019,9.831,6.271,3.56,1.885,0.883,0.336,0.21,0.042,0.042
POL,2017,0.993,3.534,8.428,16.385,26.13,33.505,42.006,49.306,58.672,70.482,81.896,95.14,102.154,108.424,109.208,106.26,98.384,86.998,78.066,66.569,56.641,46.064,36.784,28.392,21.654,15.407,10.848,6.311,3.484,2.013,0.875,0.408,0.194,0.058,0.029
POL,2018,0.957,3.137,7.766,14.884,24.347,32.277,39.824,47.421,57.079,67.828,80.513,93.536,103.049,107.205,108.073,102.978,96.192,85.504,74.905,65.435,56.541,46.182,36.862,28.462,21.96,15.733,10.427,6.612,3.816,1.847,0.949,0.438,0.182,0.036,0.046
POL,2019,0.875,2.966,7.076,13.411,22.083,31.063,37.769,45.933,54.463,66.968,79.081,91.911,102.023,107.662,107.277,103.925,95.946,86.042,76.742,65.63,57.855,47.872,37.529,29.282,22.38,16.401,10.958,6.606,4.013,2.078,0.974,0.492,0.225,0.086,0.043
