iso3,year,q5,srb
MCO,2004,6.13,104.4
MCO,2005,5.9924,104.4
MCO,2006,6.0722,104.3
MCO,2007,6.2531,104.3
MCO,2008,6.2926,104.3
MCO,2009,6.0432,104.4
MCO,2010,5.7301,104.5
MCO,2011,5.4768,104.5
MCO,2012,5.417,104.5
MCO,2013,5.375,104.5
MCO,2014,5.3267,104.5
MCO,2015,5.1757,104.6
MCO,2016,4.9881,104.7
MCO,2017,4.8472,104.7
MCO,2018,4.7342,104.8
MCO,2019,4.6973,104.8
MCO,2020,4.6078,104.8
MCO,2021,4.5771,104.8
MCO,2022,4.5541,104.8
MCO,2023,4.5734,104.9
MDA,1950,140.0178,106.1
MDA,1951,135.1318,106.1
MDA,1952,130.3354,106.1
MDA,1953,125.6178,106.1
MDA,1954,120.9466,106.1
MDA,1955,116.3049,106.1
MDA,1956,111.6999,106.1
MDA,1957,107.145,106.1
MDA,1958,102.6669,106.1
MDA,1959,98.2365,106.1
MDA,1960,93.9624,106.1
MDA,1961,89.8883,106.1
MDA,1962,86.0308,106.1
MDA,1963,82.4095,106.1
MDA,1964,79.0529,106.1
MDA,1965,75.9881,106.1
MDA,1966,73.2236,106.1
MDA,1967,70.7549,106.1
MDA,1968,68.5573,106.1
MDA,1969,66.5898,106.1
MDA,1970,64.8001,106.1
MDA,1971,63.135,106.1
MDA,1972,61.5424,106.1
MDA,1973,59.9844,106.1
MDA,1974,58.4398,106.1
MDA,1975,56.9003,106.1
MDA,1976,55.3658,106.1
MDA,1977,53.8324,106.1
MDA,1978,52.2908,106.1
MDA,1979,50.7246,106.1
MDA,1980,49.1285,106.1
MDA,1981,47.4593,106.1
MDA,1982,45.7259,106.1
MDA,1983,43.9493,106.1
MDA,1984,42.1707,106
MDA,1985,40.4649,105.9
MDA,1986,38.8981,105.9
MDA,1987,37.5535,105.8
MDA,1988,36.5028,105.7
MDA,1989,35.7863,105.5
MDA,1990,35.4495,105.5
MDA,1991,35.4027,105.5
MDA,1992,35.6032,105.5
MDA,1993,35.9201,105.7
MDA,1994,36.4059,105.8
MDA,1995,36.2357,105.9
MDA,1996,35.8958,106
MDA,1997,35.1438,106.1
MDA,1998,33.8227,106.2
MDA,1999,32.1342,106.2
MDA,2000,30.1749,106.3
MDA,2001,28.0867,106.3
MDA,2002,26.0532,106.4
MDA,2003,24.157,106.4
MDA,2004,22.4915,106.4
MDA,2005,21.0837,106.4
MDA,2006,19.9302,106.4
MDA,2007,19.0073,106.4
MDA,2008,18.2936,106.4
MDA,2009,17.7002,106.4
MDA,2010,17.24,106.3
MDA,2011,16.8482,106.3
MDA,2012,16.5175,106.3
MDA,2013,16.2212,106.3
MDA,2014,15.9483,106.4
MDA,2015,15.6916,106.4
MDA,2016,15.4471,106.4
MDA,2017,15.2101,106.4
MDA,2018,14.9804,106.4
MDA,2019,14.7552,106.3
MDA,2020,14.5347,106.3
MDA,2021,14.3024,106.3
MDA,2022,14.0962,106.3
MDA,2023,13.8939,106.2
MDG,1950,238.2257,103.8
MDG,1951,235.1728,103.8
MDG,1952,232.0417,103.8
MDG,1953,229.1463,103.7
MDG,1954,226.593,103.7
MDG,1955,223.6037,103.7
MDG,1956,220.4817,103.7
MDG,1957,217.4469,103.7
MDG,1958,214.2825,103.8
MDG,1959,211.1035,103.8
MDG,1960,208.0343,103.8
MDG,1961,204.9162,103.8
MDG,1962,201.7994,103.8
MDG,1963,198.7065,103.8
MDG,1964,195.5488,103.8
MDG,1965,192.349,103.8
MDG,1966,188.8167,103.8
MDG,1967,185.2438,103.7
MDG,1968,181.8981,103.7
MDG,1969,178.8312,103.7
MDG,1970,175.2824,103.7
MDG,1971,172.195,103.7
MDG,1972,169.7092,103.7
MDG,1973,167.5877,103.7
MDG,1974,166.1297,103.7
MDG,1975,165.3045,103.8
MDG,1976,165.3281,103.8
MDG,1977,166.1045,103.8
MDG,1978,167.4268,103.9
MDG,1979,169.2136,103.9
MDG,1980,171.2389,104
MDG,1981,173.3385,104.1
MDG,1982,174.6312,104.2
MDG,1983,175.5537,104.2
MDG,1984,175.8643,104.3
MDG,1985,174.8071,104.4
MDG,1986,172.7367,104.4
MDG,1987,169.3461,104.3
MDG,1988,165.252,104.2
MDG,1989,160.5131,104.1
MDG,1990,155.4441,104.1
MDG,1991,150.3221,104.1
MDG,1992,145.1805,103.9
MDG,1993,139.9212,103.9
MDG,1994,135.1174,103.7
MDG,1995,129.9891,103.6
MDG,1996,124.9397,103.6
MDG,1997,119.9781,103.7
MDG,1998,114.867,103.7
MDG,1999,110.1062,103.6
MDG,2000,105.8355,103.6
MDG,2001,100.6621,103.5
MDG,2002,96.4651,103.4
MDG,2003,92.1875,103.4
MDG,2004,88.4484,103.4
MDG,2005,84.7084,103.4
MDG,2006,81.3113,103.4
MDG,2007,78.4009,103.4
MDG,2008,75.6159,103.5
MDG,2009,73.3173,103.6
MDG,2010,71.3458,103.7
MDG,2011,69.667,103.8
MDG,2012,68.4511,103.8
MDG,2013,67.4809,103.9
MDG,2014,66.7471,103.9
MDG,2015,66.3534,104
MDG,2016,66.0565,104
MDG,2017,66.1026,104
MDG,2018,66.0282,104
MDG,2019,66.0274,103.9
MDG,2020,66.004,103.9
MDG,2021,65.8689,103.9
MDG,2022,65.8194,103.9
MDG,2023,65.5959,103.8
MDV,1950,380.677,105.4
MDV,1951,377.8631,105.4
MDV,1952,376.0853,105.4
MDV,1953,374.1065,105.4
MDV,1954,371.7526,105.4
MDV,1955,368.8643,105.4
MDV,1956,365.3329,105.4
MDV,1957,361.0607,105.4
MDV,1958,356.1611,105.4
MDV,1959,350.5923,105.4
MDV,1960,344.3643,105.4
MDV,1961,337.5318,105.4
MDV,1962,330.2191,105.4
MDV,1963,322.2313,105.4
MDV,1964,313.7493,105.5
MDV,1965,304.8853,105.5
MDV,1966,295.7554,105.5
MDV,1967,286.3265,105.5
MDV,1968,276.7367,105.5
MDV,1969,266.8847,105.5
MDV,1970,256.6613,105.5
MDV,1971,245.9758,105.6
MDV,1972,234.9279,105.6
MDV,1973,223.608,105.6
MDV,1974,212.1863,105.7
MDV,1975,200.8653,105.7
MDV,1976,189.845,105.6
MDV,1977,179.2631,105.6
MDV,1978,179.6608,105.6
MDV,1979,159.7447,105.6
MDV,1980,150.8517,105.6
MDV,1981,142.519,105.6
MDV,1982,134.7081,105.5
MDV,1983,127.3699,105.6
MDV,1984,120.4709,105.6
MDV,1985,113.9717,105.5
MDV,1986,107.7915,105.5
MDV,1987,101.9057,105.6
MDV,1988,96.2844,105.7
MDV,1989,90.9661,105.7
MDV,1990,85.8378,105.8
MDV,1991,80.8501,105.9
MDV,1992,75.9915,105.9
MDV,1993,71.2047,105.9
MDV,1994,66.4533,105.8
MDV,1995,61.7028,105.7
MDV,1996,56.9457,105.7
MDV,1997,52.2332,105.7
MDV,1998,47.5803,105.7
MDV,1999,43.0335,105.7
MDV,2000,38.6698,105.6
MDV,2001,34.564,105.7
MDV,2002,30.7967,105.7
MDV,2003,27.4207,105.8
MDV,2004,27.4878,105.8
MDV,2005,21.9231,105.8
MDV,2006,19.765,105.9
MDV,2007,17.9429,105.9
MDV,2008,16.4118,106
MDV,2009,15.113,105.9
MDV,2010,13.9931,106
MDV,2011,13.1033,106
MDV,2012,12.1098,105.8
MDV,2013,11.2762,105.4
MDV,2014,10.4807,105
MDV,2015,9.7133,104.6
MDV,2016,8.9729,104.4
MDV,2017,8.2785,104.4
MDV,2018,7.6359,104.6
MDV,2019,7.0528,104.7
MDV,2020,6.834,104.8
MDV,2021,6.0319,104.9
MDV,2022,5.6101,105
MDV,2023,5.2162,105.1
MEX,1950,248.1428,103.8
MEX,1951,237.0422,103.8
MEX,1952,226.2282,103.8
MEX,1953,215.7687,103.8
MEX,1954,205.694,103.7
MEX,1955,196.0692,103.7
MEX,1956,186.8998,103.7
MEX,1957,178.352,103.7
MEX,1958,170.3325,103.7
MEX,1959,162.854,103.6
MEX,1960,155.8943,103.6
MEX,1961,149.4311,103.6
MEX,1962,143.452,103.7
MEX,1963,137.9001,103.7
MEX,1964,132.7262,103.7
MEX,1965,127.859,103.7
MEX,1966,123.2611,103.8
MEX,1967,118.8706,103.7
MEX,1968,114.6629,103.8
MEX,1969,110.5866,103.8
MEX,1970,106.623,103.7
MEX,1971,102.7234,103.7
MEX,1972,98.8946,103.6
MEX,1973,95.1701,103.6
MEX,1974,91.5489,103.5
MEX,1975,88.0203,103.6
MEX,1976,84.5525,103.7
MEX,1977,81.1592,103.8
MEX,1978,77.8376,103.9
MEX,1979,74.5777,104
MEX,1980,71.3933,104
MEX,1981,68.292,103.9
MEX,1982,65.2865,103.9
MEX,1983,62.3857,103.9
MEX,1984,59.5966,103.8
MEX,1985,56.9206,103.8
MEX,1986,54.3596,103.8
MEX,1987,51.9052,103.8
MEX,1988,49.5527,103.8
MEX,1989,47.2972,103.8
MEX,1990,45.1331,103.8
MEX,1991,43.06,103.8
MEX,1992,41.0746,103.8
MEX,1993,39.1762,103.8
MEX,1994,37.3608,103.8
MEX,1995,35.6281,103.8
MEX,1996,33.977,103.8
MEX,1997,32.4072,103.8
MEX,1998,30.9198,103.8
MEX,1999,29.517,103.8
MEX,2000,28.2,103.8
MEX,2001,26.9699,103.9
MEX,2002,25.8253,103.9
MEX,2003,24.762,103.9
MEX,2004,23.7774,103.9
MEX,2005,22.8946,103.8
MEX,2006,22.0242,103.9
MEX,2007,21.2408,103.9
MEX,2008,20.5079,103.9
MEX,2009,19.8169,103.9
MEX,2010,19.1596,103.9
MEX,2011,18.5308,103.9
MEX,2012,17.926,103.9
MEX,2013,17.3417,103.9
MEX,2014,16.777,103.9
MEX,2015,16.23,103.9
MEX,2016,15.6992,103.9
MEX,2017,15.184,103.9
MEX,2018,14.6829,103.9
MEX,2019,14.195,103.9
MEX,2020,13.7959,103.9
MEX,2021,13.3561,103.9
MEX,2022,13.6518,103.9
MEX,2023,12.4236,103.9
MHL,1950,131.2408,107
MHL,1951,130.8513,107
MHL,1952,130.4665,107
MHL,1953,129.9911,107
MHL,1954,129.357,107
MHL,1955,128.4892,107
MHL,1956,127.2288,107
MHL,1957,125.5159,107
MHL,1958,123.2956,107
MHL,1959,120.5627,107
MHL,1960,117.3588,107
MHL,1961,113.7814,107
MHL,1962,109.7517,107
MHL,1963,105.5038,107
MHL,1964,101.247,107
MHL,1965,97.1427,107
MHL,1966,93.2011,107
MHL,1967,89.4805,107
MHL,1968,85.9268,107
MHL,1969,82.7126,107
MHL,1970,79.8049,107
MHL,1971,77.1729,107
MHL,1972,74.8589,107
MHL,1973,72.8154,107
MHL,1974,71.0764,107
MHL,1975,69.5848,107
MHL,1976,68.2733,107
MHL,1977,67.0522,107
MHL,1978,65.9158,107
MHL,1979,64.7622,107
MHL,1980,63.5639,107
MHL,1981,62.2868,107
MHL,1982,60.9166,107
MHL,1983,59.4432,107
MHL,1984,57.8746,107
MHL,1985,56.2414,107
MHL,1986,54.5547,107
MHL,1987,52.8339,107
MHL,1988,51.1266,107
MHL,1989,49.4814,107
MHL,1990,47.8589,107
MHL,1991,46.4038,107
MHL,1992,45.1253,107
MHL,1993,44.0541,107
MHL,1994,43.224,107
MHL,1995,42.6563,107
MHL,1996,42.2809,107
MHL,1997,42.0737,107
MHL,1998,41.9979,107
MHL,1999,41.9643,107
MHL,2000,42.9613,107
MHL,2001,41.8946,107
MHL,2002,41.796,107
MHL,2003,41.6245,107
MHL,2004,41.3855,107
MHL,2005,41.0807,107
MHL,2006,40.7109,107
MHL,2007,40.3329,107
MHL,2008,39.9145,107
MHL,2009,39.4237,107
MHL,2010,38.8969,107
MHL,2011,38.3263,107
MHL,2012,37.6647,107
MHL,2013,36.9101,107
MHL,2014,36.1212,107
MHL,2015,35.2746,107
MHL,2016,34.3848,107
MHL,2017,33.4581,107
MHL,2018,32.5114,107
MHL,2019,31.5606,107
MHL,2020,30.5964,107
MHL,2021,29.6397,107
MHL,2022,28.6819,107
MHL,2023,27.7676,107
MKD,1950,210.5193,107.1
MKD,1951,238.5202,107.1
MKD,1952,203.8711,107.1
MKD,1953,206.3976,107.1
MKD,1954,186.5633,107
MKD,1955,200.0942,107
MKD,1956,155.4496,107
MKD,1957,191.0272,106.9
MKD,1958,141.9428,106.8
MKD,1959,154.0686,106.8
MKD,1960,142.9236,106.7
MKD,1961,129.0859,106.7
MKD,1962,159.4793,106.8
MKD,1963,126.8185,106.7
MKD,1964,143.175,106.7
MKD,1965,127.6982,106.9
MKD,1966,118.3201,107.1
MKD,1967,117.7441,107.2
MKD,1968,105.8342,107.1
MKD,1969,110.5073,107.2
MKD,1970,101.745,107.1
MKD,1971,96.3263,107.2
MKD,1972,88.7367,107.2
MKD,1973,76.5324,107.2
MKD,1974,76.5654,106.9
MKD,1975,75.9454,107.2
MKD,1976,70.1275,107.2
MKD,1977,66.2432,107.4
MKD,1978,58.9292,107.4
MKD,1979,55.588,107.4
MKD,1980,58.1193,107.3
MKD,1981,53.1213,107.2
MKD,1982,49.4401,107.2
MKD,1983,50.0526,107.3
MKD,1984,45.0133,107.4
MKD,1985,45.2887,107.5
MKD,1986,45.7073,107.7
MKD,1987,45.3177,108.1
MKD,1988,44.4251,108.3
MKD,1989,39.6818,108.5
MKD,1990,35.1456,108.5
MKD,1991,32.2671,108.1
MKD,1992,35.0635,107.9
MKD,1993,28.1765,107.8
MKD,1994,28.7017,107.9
MKD,1995,25.6316,108.2
MKD,1996,18.8321,108.2
MKD,1997,18.5432,108.1
MKD,1998,20.1231,108
MKD,1999,17.8506,107.9
MKD,2000,15.4726,107.8
MKD,2001,14.5468,107.5
MKD,2002,13.7213,107.2
MKD,2003,14.7476,107.1
MKD,2004,14.6929,107
MKD,2005,14.0489,106.8
MKD,2006,12.9316,106.9
MKD,2007,11.6177,107.1
MKD,2008,11.0012,107.3
MKD,2009,13.5438,107.5
MKD,2010,8.4817,107.5
MKD,2011,8.4031,107.5
MKD,2012,11.2664,107.6
MKD,2013,11.1718,107.7
MKD,2014,10.8265,107.6
MKD,2015,9.6159,107.5
MKD,2016,13.0418,107.5
MKD,2017,10.0656,107.6
MKD,2018,6.3466,108.2
MKD,2019,6.62,108
MKD,2020,6.4048,107.9
MKD,2021,5.3537,107.8
MKD,2022,3.6116,107.7
MKD,2023,5.7105,107.7
MLI,1950,459.7221,103.2
MLI,1951,456.8495,103.2
MLI,1952,453.1557,103.2
MLI,1953,449.2902,103.2
MLI,1954,447.2258,103.2
MLI,1955,444.2378,103.2
MLI,1956,441.5382,103.2
MLI,1957,438.7449,103.2
MLI,1958,436.2815,103.2
MLI,1959,434.3007,103.2
MLI,1960,431.9189,103.2
MLI,1961,429.4938,103.2
MLI,1962,426.4639,103.3
MLI,1963,423.3566,103.3
MLI,1964,420.0811,103.3
MLI,1965,415.6887,103.3
MLI,1966,411.3678,103.3
MLI,1967,405.3955,103.3
MLI,1968,400.0461,103.4
MLI,1969,394.2344,103.4
MLI,1970,387.1711,103.5
MLI,1971,380.3845,103.5
MLI,1972,372.0979,103.5
MLI,1973,363.973,103.6
MLI,1974,355.6632,103.6
MLI,1975,346.8532,103.6
MLI,1976,338.1318,103.7
MLI,1977,329.2055,103.7
MLI,1978,320.5262,103.7
MLI,1979,312.0314,103.8
MLI,1980,303.5523,103.8
MLI,1981,295.4634,103.8
MLI,1982,287.2165,103.7
MLI,1983,279.4007,103.7
MLI,1984,271.9857,103.7
MLI,1985,265.0056,103.7
MLI,1986,257.5409,103.7
MLI,1987,250.9786,103.7
MLI,1988,244.8256,103.7
MLI,1989,239.1501,103.7
MLI,1990,234.1939,103.7
MLI,1991,229.2442,103.7
MLI,1992,224.655,103.7
MLI,1993,220.2244,103.7
MLI,1994,216.2946,103.8
MLI,1995,211.847,104
MLI,1996,207.831,104.1
MLI,1997,202.5558,104.1
MLI,1998,197.6701,104.2
MLI,1999,192.5894,104.3
MLI,2000,187.1258,104.2
MLI,2001,181.4571,104.2
MLI,2002,175.7211,104
MLI,2003,170.042,104
MLI,2004,164.3149,103.9
MLI,2005,158.8215,103.8
MLI,2006,153.5008,103.8
MLI,2007,148.4569,103.6
MLI,2008,143.563,103.6
MLI,2009,139.1028,103.7
MLI,2010,134.7431,103.6
MLI,2011,130.6749,103.6
MLI,2012,126.7226,103.5
MLI,2013,123.0024,103.4
MLI,2014,119.2885,103.3
MLI,2015,115.7968,103.2
MLI,2016,112.3174,103.2
MLI,2017,109.1863,103.3
MLI,2018,106.1375,103.3
MLI,2019,103.0879,103.3
MLI,2020,100.0619,103.3
MLI,2021,96.927,103.3
MLI,2022,94.635,103.3
MLI,2023,91.7074,103.3
MLT,1950,84.7785,106.6
MLT,1951,80.6228,106.6
MLT,1952,80.0161,106.9
MLT,1953,75.8578,106.9
MLT,1954,71.6083,106.9
MLT,1955,56.3156,107
MLT,1956,50.8575,107
MLT,1957,43.1777,106.8
MLT,1958,41.2549,106.7
MLT,1959,38.9425,106.7
MLT,1960,37.9655,106.9
MLT,1961,36.835,107
MLT,1962,36.649,107.2
MLT,1963,35.9914,107.2
MLT,1964,36.4438,107.2
MLT,1965,35.3687,107.3
MLT,1966,34.5691,107.4
MLT,1967,32.7928,107.2
MLT,1968,31.3681,107.3
MLT,1969,29.7843,107.6
MLT,1970,26.9515,107.6
MLT,1971,25.8926,107.5
MLT,1972,24.2151,107.4
MLT,1973,22.0953,107.3
MLT,1974,20.056,107.4
MLT,1975,19.4517,107.4
MLT,1976,17.7048,107.3
MLT,1977,17.1101,107.4
MLT,1978,16.7294,107.3
MLT,1979,15.8039,107.1
MLT,1980,16.3086,107
MLT,1981,16.3881,106.9
MLT,1982,15.7091,106.8
MLT,1983,15.3479,106.8
MLT,1984,15.3398,106.8
MLT,1985,13.4966,106.7
MLT,1986,12.0137,106.7
MLT,1987,11.3407,106.4
MLT,1988,10.1947,106.3
MLT,1989,10.0117,106.2
MLT,1990,10.7371,106.3
MLT,1991,10.7259,106.2
MLT,1992,10.6401,106.3
MLT,1993,10.6265,106.5
MLT,1994,11.1334,106.6
MLT,1995,11.9,106.7
MLT,1996,14.8937,106.6
MLT,1997,9.1097,106.5
MLT,1998,9.0222,106.3
MLT,1999,8.6848,106.2
MLT,2000,6.9708,106.1
MLT,2001,6.1982,106.3
MLT,2002,7.0032,106.5
MLT,2003,6.3597,106.4
MLT,2004,7.8087,106.6
MLT,2005,7.149,106.8
MLT,2006,4.9472,107
MLT,2007,7.1937,107.2
MLT,2008,10.3715,107.1
MLT,2009,6.4074,107.1
MLT,2010,6.7931,107
MLT,2011,7.553,107
MLT,2012,6.1421,107.1
MLT,2013,7.2667,107.3
MLT,2014,5.6932,107.4
MLT,2015,6.7661,107.2
MLT,2016,7.955,107.2
MLT,2017,7.6291,106.9
MLT,2018,6.5767,106.8
MLT,2019,8.0884,106.8
MLT,2020,4.6132,106.7
MLT,2021,4.3822,106.8
MLT,2022,8.3753,106.7
MLT,2023,7.7371,106.7
MMR,1950,352.6701,106.6
MMR,1951,340.5408,106.6
MMR,1952,326.1179,106.6
MMR,1953,314.2094,106.6
MMR,1954,302.5053,106.6
MMR,1955,291.3622,106.6
MMR,1956,281.4117,106.6
MMR,1957,271.71,106.6
MMR,1958,262.8646,106.6
MMR,1959,254.8728,106.6
MMR,1960,246.913,106.6
MMR,1961,239.4365,106.6
MMR,1962,231.7463,106.6
MMR,1963,223.8355,106.6
MMR,1964,215.5136,106.6
MMR,1965,207.213,106.5
MMR,1966,199.2587,106.6
MMR,1967,192.0927,106.6
MMR,1968,185.8315,106.6
MMR,1969,179.9849,106.6
MMR,1970,175.4284,106.6
MMR,1971,171.2176,106.6
MMR,1972,167.468,106.6
MMR,1973,163.8883,106.6
MMR,1974,160.4575,106.6
MMR,1975,156.9176,106.6
MMR,1976,153.369,106.6
MMR,1977,149.9059,106.6
MMR,1978,147.1749,106.6
MMR,1979,143.5601,106.6
MMR,1980,140.4147,106.6
MMR,1981,137.4687,106.6
MMR,1982,134.6834,106.6
MMR,1983,132.0582,106.6
MMR,1984,129.4816,106.6
MMR,1985,127.1062,106.6
MMR,1986,124.6979,106.6
MMR,1987,122.2953,106.6
MMR,1988,120.0489,106.6
MMR,1989,117.428,106.6
MMR,1990,114.9037,106.6
MMR,1991,112.479,106.5
MMR,1992,109.7536,106.5
MMR,1993,107.0257,106.5
MMR,1994,104.3633,106.5
MMR,1995,101.9857,106.5
MMR,1996,99.1098,106.6
MMR,1997,96.6304,106.6
MMR,1998,94.0594,106.7
MMR,1999,91.6374,106.7
MMR,2000,89.2229,106.7
MMR,2001,86.7473,106.7
MMR,2002,84.2383,106.7
MMR,2003,81.7353,106.7
MMR,2004,79.2237,106.7
MMR,2005,76.5768,106.7
MMR,2006,73.9492,106.7
MMR,2007,71.2687,106.7
MMR,2008,101.4588,106.6
MMR,2009,65.7948,106.6
MMR,2010,63.1674,106.6
MMR,2011,60.6241,106.6
MMR,2012,58.1595,106.6
MMR,2013,55.79,106.6
MMR,2014,53.6059,106.7
MMR,2015,51.634,106.7
MMR,2016,49.6775,106.7
MMR,2017,47.9459,106.7
MMR,2018,46.1493,106.7
MMR,2019,44.5912,106.7
MMR,2020,43.045,106.6
MMR,2021,42.1106,106.6
MMR,2022,40.9084,106.6
MMR,2023,39.3468,106.6
MNE,1950,126.4064,105.6
MNE,1951,121.1177,105.6
MNE,1952,116.0252,105.6
MNE,1953,111.623,105.6
MNE,1954,103.371,105.6
MNE,1955,106.1105,105.6
MNE,1956,99.761,105.6
MNE,1957,93.7976,105.6
MNE,1958,89.985,105.6
MNE,1959,85.45,105.5
MNE,1960,77.7154,105.5
MNE,1961,73.875,105.5
MNE,1962,71.8631,105.5
MNE,1963,68.0565,105.5
MNE,1964,63.9284,105.5
MNE,1965,58.9328,105.5
MNE,1966,54.5213,105.5
MNE,1967,50.0835,105.5
MNE,1968,45.267,105.5
MNE,1969,41.8163,105.5
MNE,1970,39.3878,105.5
MNE,1971,37.6168,105.5
MNE,1972,34.7528,105.5
MNE,1973,33.0222,105.5
MNE,1974,32.3902,105.5
MNE,1975,31.592,105.5
MNE,1976,29.7899,105.5
MNE,1977,29.6975,105.5
MNE,1978,28.3187,105.5
MNE,1979,29.0778,105.5
MNE,1980,25.673,105.6
MNE,1981,25.8675,105.8
MNE,1982,25.3579,106
MNE,1983,25.5352,106.2
MNE,1984,26.546,106.5
MNE,1985,25.6554,106.8
MNE,1986,23.7495,107.1
MNE,1987,21.7721,107.4
MNE,1988,20.189,107.8
MNE,1989,16.8368,108.2
MNE,1990,15.6572,108.5
MNE,1991,15.0918,108.8
MNE,1992,15.0991,109
MNE,1993,14.5663,109.2
MNE,1994,15.1732,109.3
MNE,1995,15.4004,109.4
MNE,1996,15.4065,109.5
MNE,1997,15.2345,109.6
MNE,1998,15.1297,109.7
MNE,1999,15.4044,109.7
MNE,2000,14.3163,109.7
MNE,2001,13.4586,109.7
MNE,2002,12.2928,109.8
MNE,2003,11.8181,109.7
MNE,2004,10.9709,109.7
MNE,2005,10.4101,109.8
MNE,2006,9.8993,109.9
MNE,2007,9.5615,109.8
MNE,2008,8.8967,109.7
MNE,2009,7.6925,109.5
MNE,2010,7.2271,109.2
MNE,2011,6.5291,109
MNE,2012,6.5369,108.8
MNE,2013,5.7839,108.6
MNE,2014,5.5632,108.5
MNE,2015,3.8927,108.3
MNE,2016,4.8297,108.1
MNE,2017,3.3219,108
MNE,2018,3.2573,107.9
MNE,2019,3.9366,107.7
MNE,2020,4.1607,107.5
MNE,2021,3.3559,107.3
MNE,2022,4.8252,107.1
MNE,2023,3.3358,106.9
MNG,1950,304.3157,103.6
MNG,1951,300.4287,103.6
MNG,1952,296.943,103.5
MNG,1953,293.0757,103.5
MNG,1954,288.5079,103.4
MNG,1955,282.9739,103.4
MNG,1956,276.3705,103.3
MNG,1957,275.6724,103.2
MNG,1958,260.3455,103
MNG,1959,251.129,102.9
MNG,1960,241.495,102.8
MNG,1961,231.7603,102.6
MNG,1962,222.2034,102.4
MNG,1963,213.0507,102.2
MNG,1964,204.6417,101.9
MNG,1965,196.9631,101.6
MNG,1966,190.6873,101.3
MNG,1967,183.8539,100.9
MNG,1968,178.3588,100.5
MNG,1969,173.5762,101.2
MNG,1970,169.5181,101.9
MNG,1971,166.0459,102.4
MNG,1972,163.1024,102.8
MNG,1973,160.6486,103.2
MNG,1974,158.626,103.4
MNG,1975,156.9642,103.5
MNG,1976,155.563,103.6
MNG,1977,154.2974,103.7
MNG,1978,153.0106,103.9
MNG,1979,151.5019,103.9
MNG,1980,149.7735,103.8
MNG,1981,147.4916,103.7
MNG,1982,144.6011,103.9
MNG,1983,141.0548,104
MNG,1984,136.9033,104
MNG,1985,132.2658,104
MNG,1986,127.2946,103.9
MNG,1987,122.1689,104
MNG,1988,117.0345,104.1
MNG,1989,111.9837,104
MNG,1990,107.4015,103.9
MNG,1991,102.566,103.8
MNG,1992,98.0107,103.8
MNG,1993,93.6317,104
MNG,1994,89.2832,104
MNG,1995,84.8521,103.8
MNG,1996,80.7987,103.4
MNG,1997,75.8443,103.5
MNG,1998,71.2106,103.6
MNG,1999,66.5239,103.7
MNG,2000,61.95,103.7
MNG,2001,57.3406,103.6
MNG,2002,52.8115,103.8
MNG,2003,48.6857,103.6
MNG,2004,44.5281,103.7
MNG,2005,40.7995,103.7
MNG,2006,37.3771,103.7
MNG,2007,34.2703,103.6
MNG,2008,31.7401,103.6
MNG,2009,29.2317,103.4
MNG,2010,26.8443,103.5
MNG,2011,24.953,103.4
MNG,2012,23.3047,103.1
MNG,2013,21.8698,104.1
MNG,2014,20.5941,104.6
MNG,2015,19.4455,104.9
MNG,2016,18.396,105.1
MNG,2017,17.4645,105.3
MNG,2018,16.5206,105.1
MNG,2019,15.7492,105
MNG,2020,14.9622,104.8
MNG,2021,14.1878,104.6
MNG,2022,13.417,104.5
MNG,2023,12.7831,104.4
MNP,1950,62.9532,106.6
MNP,1951,61.0174,106.7
MNP,1952,59.172,106.7
MNP,1953,57.2747,106.7
MNP,1954,55.3875,106.7
MNP,1955,53.5026,106.8
MNP,1956,51.9279,106.8
MNP,1957,50.0346,106.9
MNP,1958,48.1212,106.9
MNP,1959,46.267,107
MNP,1960,44.4381,107
MNP,1961,42.6841,107.1
MNP,1962,40.9777,107.2
MNP,1963,39.3195,107.2
MNP,1964,37.7523,107.3
MNP,1965,36.1813,107.4
MNP,1966,34.616,107.5
MNP,1967,33.0586,107.6
MNP,1968,31.5437,107.6
MNP,1969,30.0605,107.7
MNP,1970,28.626,107.8
MNP,1971,27.3172,107.9
MNP,1972,26.0112,108
MNP,1973,24.6412,108.1
MNP,1974,23.2384,108.3
MNP,1975,21.8508,108.4
MNP,1976,20.5281,108.5
MNP,1977,19.3359,108.6
MNP,1978,18.3133,108.8
MNP,1979,17.4089,109
MNP,1980,16.5715,109.1
MNP,1981,15.7057,109.3
MNP,1982,14.7723,109.5
MNP,1983,13.8094,109.6
MNP,1984,12.8602,109.8
MNP,1985,12.0046,110
MNP,1986,11.2874,110.2
MNP,1987,10.7097,110.4
MNP,1988,10.2409,110.7
MNP,1989,9.8396,111
MNP,1990,9.4612,111.3
MNP,1991,9.0781,111.6
MNP,1992,8.6974,111.9
MNP,1993,8.3619,112.2
MNP,1994,8.0999,112.4
MNP,1995,7.9156,112.7
MNP,1996,7.7776,113
MNP,1997,7.6376,113.4
MNP,1998,7.4491,114
MNP,1999,7.2095,114.6
MNP,2000,6.9399,115.3
MNP,2001,6.6959,116
MNP,2002,6.5411,116.6
MNP,2003,6.4743,117
MNP,2004,7.0489,117.3
MNP,2005,6.6049,117.4
MNP,2006,6.73,117.4
MNP,2007,6.8671,117.4
MNP,2008,7.0122,117.3
MNP,2009,7.1821,117.2
MNP,2010,7.3852,117.1
MNP,2011,7.6242,117.1
