iso3,year,activity,status,value,source
MNG,2019,O,TOTAL,85.97,LFS - Labour Force Survey
MNG,2019,P,2,1.453,LFS - Labour Force Survey
MNG,2019,P,3,1.738,LFS - Labour Force Survey
MNG,2019,P,TOTAL,99.3,LFS - Labour Force Survey
MNG,2019,Q,3,1.542,LFS - Labour Force Survey
MNG,2019,Q,TOTAL,43.174,LFS - Labour Force Survey
MNG,2019,R,3,2.412,LFS - Labour Force Survey
MNG,2019,R,TOTAL,17.262,LFS - Labour Force Survey
MNG,2019,S,2,1.394,LFS - Labour Force Survey
MNG,2019,S,3,9.462,LFS - Labour Force Survey
MNG,2019,S,TOTAL,22.456,LFS - Labour Force Survey
MNG,2019,T,3,0.304,LFS - Labour Force Survey
MNG,2019,T,TOTAL,2.657,LFS - Labour Force Survey
MNG,2019,TOTAL,2,33.94,LFS - Labour Force Survey
MNG,2019,TOTAL,3,522.511,LFS - Labour Force Survey
MNG,2019,TOTAL,TOTAL,1290.597,LFS - Labour Force Survey
MNG,2019,U,TOTAL,2.047,LFS - Labour Force Survey
MNG,2019,X,TOTAL,24.06,LFS - Labour Force Survey
MNG,2020,A,2,6.715,LFS - Labour Force Survey
MNG,2020,A,3,348.264,LFS - Labour Force Survey
MNG,2020,A,TOTAL,375.508,LFS - Labour Force Survey
MNG,2020,B,3,1.718,LFS - Labour Force Survey
MNG,2020,B,TOTAL,55.46,LFS - Labour Force Survey
MNG,2020,C,2,3.133,LFS - Labour Force Survey
MNG,2020,C,3,27.833,LFS - Labour Force Survey
MNG,2020,C,TOTAL,92.832,LFS - Labour Force Survey
MNG,2020,D,2,0.226,LFS - Labour Force Survey
MNG,2020,D,TOTAL,13.962,LFS - Labour Force Survey
MNG,2020,E,3,1.379,LFS - Labour Force Survey
MNG,2020,E,TOTAL,8.151,LFS - Labour Force Survey
MNG,2020,F,2,3.247,LFS - Labour Force Survey
MNG,2020,F,3,8.534,LFS - Labour Force Survey
MNG,2020,F,TOTAL,81.103,LFS - Labour Force Survey
MNG,2020,G,2,8.914,LFS - Labour Force Survey
MNG,2020,G,3,74.157,LFS - Labour Force Survey
MNG,2020,G,TOTAL,165.011,LFS - Labour Force Survey
MNG,2020,H,2,1.107,LFS - Labour Force Survey
MNG,2020,H,3,26.81,LFS - Labour Force Survey
MNG,2020,H,TOTAL,64.322,LFS - Labour Force Survey
MNG,2020,I,2,2.223,LFS - Labour Force Survey
MNG,2020,I,3,4.055,LFS - Labour Force Survey
MNG,2020,I,TOTAL,28.823,LFS - Labour Force Survey
MNG,2020,J,2,0.842,LFS - Labour Force Survey
MNG,2020,J,3,1.289,LFS - Labour Force Survey
MNG,2020,J,TOTAL,17.61,LFS - Labour Force Survey
MNG,2020,K,3,1.32,LFS - Labour Force Survey
MNG,2020,K,TOTAL,29.952,LFS - Labour Force Survey
MNG,2020,L,TOTAL,3.057,LFS - Labour Force Survey
MNG,2020,M,2,0.256,LFS - Labour Force Survey
MNG,2020,M,3,3.122,LFS - Labour Force Survey
MNG,2020,M,TOTAL,13.367,LFS - Labour Force Survey
MNG,2020,N,3,2.89,LFS - Labour Force Survey
MNG,2020,N,TOTAL,18.407,LFS - Labour Force Survey
MNG,2020,O,TOTAL,86.447,LFS - Labour Force Survey
MNG,2020,P,3,0.72,LFS - Labour Force Survey
MNG,2020,P,TOTAL,110.929,LFS - Labour Force Survey
MNG,2020,Q,2,1.901,LFS - Labour Force Survey
MNG,2020,Q,3,1.454,LFS - Labour Force Survey
MNG,2020,Q,TOTAL,59.35,LFS - Labour Force Survey
MNG,2020,R,3,1.876,LFS - Labour Force Survey
MNG,2020,R,TOTAL,11.805,LFS - Labour Force Survey
MNG,2020,S,2,2.187,LFS - Labour Force Survey
MNG,2020,S,3,14.585,LFS - Labour Force Survey
MNG,2020,S,TOTAL,30.345,LFS - Labour Force Survey
MNG,2020,T,3,0.07,LFS - Labour Force Survey
MNG,2020,T,TOTAL,2.96,LFS - Labour Force Survey
MNG,2020,TOTAL,2,32.745,LFS - Labour Force Survey
MNG,2020,TOTAL,3,520.566,LFS - Labour Force Survey
MNG,2020,TOTAL,TOTAL,1297.517,LFS - Labour Force Survey
MNG,2020,U,TOTAL,2.35,LFS - Labour Force Survey
MNG,2020,X,TOTAL,25.766,LFS - Labour Force Survey
MNG,2021,A,2,9.727,LFS - Labour Force Survey
MNG,2021,A,3,340.434,LFS - Labour Force Survey
MNG,2021,A,TOTAL,363.029,LFS - Labour Force Survey
MNG,2021,B,2,0.729,LFS - Labour Force Survey
MNG,2021,B,3,0.622,LFS - Labour Force Survey
MNG,2021,B,TOTAL,63.2,LFS - Labour Force Survey
MNG,2021,C,2,4.928,LFS - Labour Force Survey
MNG,2021,C,3,26.574,LFS - Labour Force Survey
MNG,2021,C,TOTAL,89.45,LFS - Labour Force Survey
MNG,2021,D,TOTAL,19.576,LFS - Labour Force Survey
MNG,2021,E,3,0.668,LFS - Labour Force Survey
MNG,2021,E,TOTAL,7.884,LFS - Labour Force Survey
MNG,2021,F,2,5.357,LFS - Labour Force Survey
MNG,2021,F,3,7.986,LFS - Labour Force Survey
MNG,2021,F,TOTAL,87.772,LFS - Labour Force Survey
MNG,2021,G,2,11.389,LFS - Labour Force Survey
MNG,2021,G,3,58.83,LFS - Labour Force Survey
MNG,2021,G,TOTAL,151.662,LFS - Labour Force Survey
MNG,2021,H,2,0.915,LFS - Labour Force Survey
MNG,2021,H,3,23.525,LFS - Labour Force Survey
MNG,2021,H,TOTAL,58.418,LFS - Labour Force Survey
MNG,2021,I,2,4.323,LFS - Labour Force Survey
MNG,2021,I,3,2.749,LFS - Labour Force Survey
MNG,2021,I,TOTAL,37.649,LFS - Labour Force Survey
MNG,2021,J,2,1.519,LFS - Labour Force Survey
MNG,2021,J,3,0.81,LFS - Labour Force Survey
MNG,2021,J,TOTAL,17.739,LFS - Labour Force Survey
MNG,2021,K,3,0.955,LFS - Labour Force Survey
MNG,2021,K,TOTAL,27.088,LFS - Labour Force Survey
MNG,2021,L,TOTAL,2.346,LFS - Labour Force Survey
MNG,2021,M,2,1.463,LFS - Labour Force Survey
MNG,2021,M,3,2.186,LFS - Labour Force Survey
MNG,2021,M,TOTAL,13.045,LFS - Labour Force Survey
MNG,2021,N,TOTAL,17.893,LFS - Labour Force Survey
MNG,2021,O,TOTAL,86.157,LFS - Labour Force Survey
MNG,2021,P,3,0.307,LFS - Labour Force Survey
MNG,2021,P,TOTAL,101.609,LFS - Labour Force Survey
MNG,2021,Q,2,1.73,LFS - Labour Force Survey
MNG,2021,Q,3,1.159,LFS - Labour Force Survey
MNG,2021,Q,TOTAL,48.201,LFS - Labour Force Survey
MNG,2021,R,3,0.866,LFS - Labour Force Survey
MNG,2021,R,TOTAL,7.479,LFS - Labour Force Survey
MNG,2021,S,2,0.65,LFS - Labour Force Survey
MNG,2021,S,3,12.162,LFS - Labour Force Survey
MNG,2021,S,TOTAL,22.171,LFS - Labour Force Survey
MNG,2021,T,TOTAL,1.685,LFS - Labour Force Survey
MNG,2021,TOTAL,2,43.946,LFS - Labour Force Survey
MNG,2021,TOTAL,3,481.083,LFS - Labour Force Survey
MNG,2021,TOTAL,TOTAL,1251.82,LFS - Labour Force Survey
MNG,2021,X,TOTAL,27.267,LFS - Labour Force Survey
MNG,2022,A,2,10.512,LFS - Labour Force Survey
MNG,2022,A,3,350.079,LFS - Labour Force Survey
MNG,2022,A,TOTAL,377.646,LFS - Labour Force Survey
MNG,2022,B,3,0.592,LFS - Labour Force Survey
MNG,2022,B,TOTAL,67.397,LFS - Labour Force Survey
MNG,2022,C,2,7.457,LFS - Labour Force Survey
MNG,2022,C,3,32.515,LFS - Labour Force Survey
MNG,2022,C,TOTAL,119.786,LFS - Labour Force Survey
MNG,2022,D,TOTAL,23.082,LFS - Labour Force Survey
MNG,2022,E,2,0.724,LFS - Labour Force Survey
MNG,2022,E,TOTAL,7.021,LFS - Labour Force Survey
MNG,2022,F,2,4.071,LFS - Labour Force Survey
MNG,2022,F,3,11.252,LFS - Labour Force Survey
MNG,2022,F,TOTAL,82.532,LFS - Labour Force Survey
MNG,2022,G,2,11.838,LFS - Labour Force Survey
MNG,2022,G,3,58.392,LFS - Labour Force Survey
MNG,2022,G,TOTAL,150.688,LFS - Labour Force Survey
MNG,2022,H,2,1.948,LFS - Labour Force Survey
MNG,2022,H,3,26.656,LFS - Labour Force Survey
MNG,2022,H,TOTAL,69.389,LFS - Labour Force Survey
MNG,2022,I,2,2.003,LFS - Labour Force Survey
MNG,2022,I,3,2.677,LFS - Labour Force Survey
MNG,2022,I,TOTAL,32.882,LFS - Labour Force Survey
MNG,2022,J,3,0.724,LFS - Labour Force Survey
MNG,2022,J,TOTAL,20.05,LFS - Labour Force Survey
MNG,2022,K,3,0.922,LFS - Labour Force Survey
MNG,2022,K,TOTAL,25.44,LFS - Labour Force Survey
MNG,2022,L,TOTAL,2.708,LFS - Labour Force Survey
MNG,2022,M,2,0.537,LFS - Labour Force Survey
MNG,2022,M,3,3.07,LFS - Labour Force Survey
MNG,2022,M,TOTAL,15.955,LFS - Labour Force Survey
MNG,2022,N,2,0.908,LFS - Labour Force Survey
MNG,2022,N,3,1.051,LFS - Labour Force Survey
MNG,2022,N,TOTAL,14.16,LFS - Labour Force Survey
MNG,2022,O,TOTAL,87.615,LFS - Labour Force Survey
MNG,2022,P,2,1.498,LFS - Labour Force Survey
MNG,2022,P,3,1.001,LFS - Labour Force Survey
MNG,2022,P,TOTAL,109.428,LFS - Labour Force Survey
MNG,2022,Q,2,1.251,LFS - Labour Force Survey
MNG,2022,Q,3,1.129,LFS - Labour Force Survey
MNG,2022,Q,TOTAL,52.022,LFS - Labour Force Survey
MNG,2022,R,3,1.162,LFS - Labour Force Survey
MNG,2022,R,TOTAL,14.759,LFS - Labour Force Survey
MNG,2022,S,2,1.108,LFS - Labour Force Survey
MNG,2022,S,3,17.122,LFS - Labour Force Survey
MNG,2022,S,TOTAL,34.339,LFS - Labour Force Survey
MNG,2022,T,TOTAL,0.986,LFS - Labour Force Survey
MNG,2022,TOTAL,2,44.894,LFS - Labour Force Survey
MNG,2022,TOTAL,3,509.138,LFS - Labour Force Survey
MNG,2022,TOTAL,TOTAL,1330.811,LFS - Labour Force Survey
MNG,2022,U,TOTAL,2.127,LFS - Labour Force Survey
MNG,2022,X,TOTAL,20.799,LFS - Labour Force Survey
MNG,2023,A,2,8.691,LFS - Labour Force Survey
MNG,2023,A,3,344.063,LFS - Labour Force Survey
MNG,2023,A,TOTAL,369.717,LFS - Labour Force Survey
MNG,2023,B,TOTAL,73.016,LFS - Labour Force Survey
MNG,2023,C,2,7.156,LFS - Labour Force Survey
MNG,2023,C,3,30.598,LFS - Labour Force Survey
MNG,2023,C,TOTAL,108.832,LFS - Labour Force Survey
MNG,2023,D,TOTAL,20.088,LFS - Labour Force Survey
MNG,2023,E,3,0.722,LFS - Labour Force Survey
MNG,2023,E,TOTAL,10.725,LFS - Labour Force Survey
MNG,2023,F,2,4.25,LFS - Labour Force Survey
MNG,2023,F,3,4.781,LFS - Labour Force Survey
MNG,2023,F,TOTAL,82.068,LFS - Labour Force Survey
MNG,2023,G,2,9.405,LFS - Labour Force Survey
MNG,2023,G,3,64.679,LFS - Labour Force Survey
MNG,2023,G,TOTAL,160.342,LFS - Labour Force Survey
MNG,2023,H,2,1.078,LFS - Labour Force Survey
MNG,2023,H,3,23.914,LFS - Labour Force Survey
MNG,2023,H,TOTAL,66.68,LFS - Labour Force Survey
MNG,2023,I,2,1.975,LFS - Labour Force Survey
MNG,2023,I,3,3.662,LFS - Labour Force Survey
MNG,2023,I,TOTAL,34.449,LFS - Labour Force Survey
MNG,2023,J,3,1.891,LFS - Labour Force Survey
MNG,2023,J,TOTAL,19.895,LFS - Labour Force Survey
MNG,2023,K,3,0.361,LFS - Labour Force Survey
MNG,2023,K,TOTAL,22.134,LFS - Labour Force Survey
MNG,2023,L,TOTAL,1.625,LFS - Labour Force Survey
MNG,2023,M,2,0.588,LFS - Labour Force Survey
MNG,2023,M,3,2.578,LFS - Labour Force Survey
MNG,2023,M,TOTAL,18.077,LFS - Labour Force Survey
MNG,2023,N,3,1.272,LFS - Labour Force Survey
MNG,2023,N,TOTAL,14.602,LFS - Labour Force Survey
MNG,2023,O,TOTAL,80.805,LFS - Labour Force Survey
MNG,2023,P,2,1.097,LFS - Labour Force Survey
MNG,2023,P,3,1.255,LFS - Labour Force Survey
MNG,2023,P,TOTAL,124.294,LFS - Labour Force Survey
MNG,2023,Q,2,1.298,LFS - Labour Force Survey
MNG,2023,Q,3,0.997,LFS - Labour Force Survey
MNG,2023,Q,TOTAL,52.461,LFS - Labour Force Survey
MNG,2023,R,3,1.371,LFS - Labour Force Survey
MNG,2023,R,TOTAL,9.649,LFS - Labour Force Survey
MNG,2023,S,2,0.463,LFS - Labour Force Survey
MNG,2023,S,3,15.435,LFS - Labour Force Survey
MNG,2023,S,TOTAL,30.712,LFS - Labour Force Survey
MNG,2023,T,3,0.349,LFS - Labour Force Survey
MNG,2023,T,TOTAL,1.193,LFS - Labour Force Survey
MNG,2023,TOTAL,2,36.421,LFS - Labour Force Survey
MNG,2023,TOTAL,3,499.035,LFS - Labour Force Survey
MNG,2023,TOTAL,TOTAL,1317.22,LFS - Labour Force Survey
MNG,2023,U,TOTAL,0.837,LFS - Labour Force Survey
MNG,2023,X,TOTAL,15.019,LFS - Labour Force Survey
MNG,2024,A,2,7.234,LFS - Labour Force Survey
MNG,2024,A,3,298.471,LFS - Labour Force Survey
MNG,2024,A,TOTAL,318.912,LFS - Labour Force Survey
MNG,2024,B,2,0.334,LFS - Labour Force Survey
MNG,2024,B,3,0.278,LFS - Labour Force Survey
MNG,2024,B,TOTAL,77.313,LFS - Labour Force Survey
MNG,2024,C,2,5.503,LFS - Labour Force Survey
MNG,2024,C,3,25.534,LFS - Labour Force Survey
MNG,2024,C,TOTAL,108.743,LFS - Labour Force Survey
MNG,2024,D,2,0.171,LFS - Labour Force Survey
MNG,2024,D,TOTAL,23.027,LFS - Labour Force Survey
MNG,2024,E,TOTAL,7.55,LFS - Labour Force Survey
MNG,2024,F,2,5.801,LFS - Labour Force Survey
MNG,2024,F,3,7.817,LFS - Labour Force Survey
MNG,2024,F,TOTAL,93.165,LFS - Labour Force Survey
MNG,2024,G,2,17.426,LFS - Labour Force Survey
MNG,2024,G,3,76.964,LFS - Labour Force Survey
MNG,2024,G,TOTAL,195.018,LFS - Labour Force Survey
MNG,2024,H,2,1.149,LFS - Labour Force Survey
MNG,2024,H,3,34.753,LFS - Labour Force Survey
MNG,2024,H,TOTAL,81.009,LFS - Labour Force Survey
MNG,2024,I,2,5.088,LFS - Labour Force Survey
MNG,2024,I,3,3.066,LFS - Labour Force Survey
MNG,2024,I,TOTAL,43.337,LFS - Labour Force Survey
MNG,2024,J,2,0.335,LFS - Labour Force Survey
MNG,2024,J,3,2.213,LFS - Labour Force Survey
MNG,2024,J,TOTAL,21.152,LFS - Labour Force Survey
MNG,2024,K,3,1.099,LFS - Labour Force Survey
MNG,2024,K,TOTAL,30.519,LFS - Labour Force Survey
MNG,2024,L,2,1.019,LFS - Labour Force Survey
MNG,2024,L,TOTAL,4.931,LFS - Labour Force Survey
MNG,2024,M,2,1.31,LFS - Labour Force Survey
MNG,2024,M,3,2.811,LFS - Labour Force Survey
MNG,2024,M,TOTAL,19.788,LFS - Labour Force Survey
MNG,2024,N,2,0.916,LFS - Labour Force Survey
MNG,2024,N,3,1.301,LFS - Labour Force Survey
MNG,2024,N,TOTAL,16.153,LFS - Labour Force Survey
MNG,2024,O,TOTAL,96.142,LFS - Labour Force Survey
MNG,2024,P,2,0.275,LFS - Labour Force Survey
MNG,2024,P,3,1.007,LFS - Labour Force Survey
MNG,2024,P,TOTAL,132.314,LFS - Labour Force Survey
MNG,2024,Q,2,1.024,LFS - Labour Force Survey
MNG,2024,Q,3,0.35,LFS - Labour Force Survey
MNG,2024,Q,TOTAL,59.062,LFS - Labour Force Survey
MNG,2024,R,3,1.052,LFS - Labour Force Survey
MNG,2024,R,TOTAL,12.8,LFS - Labour Force Survey
MNG,2024,S,2,1.24,LFS - Labour Force Survey
MNG,2024,S,3,13.684,LFS - Labour Force Survey
MNG,2024,S,TOTAL,27.856,LFS - Labour Force Survey
MNG,2024,T,TOTAL,0.55,LFS - Labour Force Survey
MNG,2024,TOTAL,2,49.636,LFS - Labour Force Survey
MNG,2024,TOTAL,3,470.583,LFS - Labour Force Survey
MNG,2024,TOTAL,TOTAL,1370.272,LFS - Labour Force Survey
MNG,2024,X,TOTAL,0.769,LFS - Labour Force Survey
MNG,2025,A,2,8.912,LFS - Labour Force Survey
MNG,2025,A,3,299.713,LFS - Labour Force Survey
MNG,2025,A,TOTAL,323.881,LFS - Labour Force Survey
MNG,2025,B,2,1.601,LFS - Labour Force Survey
MNG,2025,B,3,0.596,LFS - Labour Force Survey
MNG,2025,B,TOTAL,93.773,LFS - Labour Force Survey
MNG,2025,C,2,12.574,LFS - Labour Force Survey
MNG,2025,C,3,23.013,LFS - Labour Force Survey
MNG,2025,C,TOTAL,118.428,LFS - Labour Force Survey
MNG,2025,D,TOTAL,19.284,LFS - Labour Force Survey
MNG,2025,E,3,0.317,LFS - Labour Force Survey
MNG,2025,E,TOTAL,7.385,LFS - Labour Force Survey
MNG,2025,F,2,6.763,LFS - Labour Force Survey
MNG,2025,F,3,14.432,LFS - Labour Force Survey
MNG,2025,F,TOTAL,97.232,LFS - Labour Force Survey
MNG,2025,G,2,12.822,LFS - Labour Force Survey
MNG,2025,G,3,73.769,LFS - Labour Force Survey
MNG,2025,G,TOTAL,175.8,LFS - Labour Force Survey
MNG,2025,H,2,1.778,LFS - Labour Force Survey
MNG,2025,H,3,31.531,LFS - Labour Force Survey
MNG,2025,H,TOTAL,86.337,LFS - Labour Force Survey
MNG,2025,I,2,5.637,LFS - Labour Force Survey
MNG,2025,I,3,4.33,LFS - Labour Force Survey
MNG,2025,I,TOTAL,41.111,LFS - Labour Force Survey
MNG,2025,J,2,2.377,LFS - Labour Force Survey
MNG,2025,J,3,0.531,LFS - Labour Force Survey
MNG,2025,J,TOTAL,20.613,LFS - Labour Force Survey
MNG,2025,K,3,0.548,LFS - Labour Force Survey
MNG,2025,K,TOTAL,25.24,LFS - Labour Force Survey
MNG,2025,L,TOTAL,2.289,LFS - Labour Force Survey
MNG,2025,M,2,0.814,LFS - Labour Force Survey
MNG,2025,M,3,3.955,LFS - Labour Force Survey
MNG,2025,M,TOTAL,21.204,LFS - Labour Force Survey
MNG,2025,N,2,0.99,LFS - Labour Force Survey
MNG,2025,N,3,1.156,LFS - Labour Force Survey
MNG,2025,N,TOTAL,15.336,LFS - Labour Force Survey
MNG,2025,O,TOTAL,94.982,LFS - Labour Force Survey
MNG,2025,P,2,1.79,LFS - Labour Force Survey
MNG,2025,P,3,0.66,LFS - Labour Force Survey
MNG,2025,P,TOTAL,119.462,LFS - Labour Force Survey
MNG,2025,Q,2,0.69,LFS - Labour Force Survey
MNG,2025,Q,3,2.005,LFS - Labour Force Survey
MNG,2025,Q,TOTAL,59.765,LFS - Labour Force Survey
MNG,2025,R,2,1.312,LFS - Labour Force Survey
MNG,2025,R,3,0.9,LFS - Labour Force Survey
MNG,2025,R,TOTAL,11.35,LFS - Labour Force Survey
MNG,2025,S,2,0.989,LFS - Labour Force Survey
MNG,2025,S,3,11.941,LFS - Labour Force Survey
MNG,2025,S,TOTAL,30.383,LFS - Labour Force Survey
MNG,2025,T,3,0.849,LFS - Labour Force Survey
MNG,2025,T,TOTAL,2.889,LFS - Labour Force Survey
MNG,2025,TOTAL,2,59.633,LFS - Labour Force Survey
MNG,2025,TOTAL,3,470.417,LFS - Labour Force Survey
MNG,2025,TOTAL,TOTAL,1367.92,LFS - Labour Force Survey
MNG,2025,U,TOTAL,0.97,LFS - Labour Force Survey
MOZ,2015,A,2,94.98,HIES - Household Budget Survey
MOZ,2015,A,3,4817.85,HIES - Household Budget Survey
MOZ,2015,A,TOTAL,7083.697,HIES - Household Budget Survey
MOZ,2015,B,3,25.209,HIES - Household Budget Survey
MOZ,2015,B,TOTAL,52.001,HIES - Household Budget Survey
MOZ,2015,C,2,22.206,HIES - Household Budget Survey
MOZ,2015,C,3,235.251,HIES - Household Budget Survey
MOZ,2015,C,TOTAL,399.398,HIES - Household Budget Survey
MOZ,2015,D,TOTAL,5.1,HIES - Household Budget Survey
MOZ,2015,E,3,1.234,HIES - Household Budget Survey
MOZ,2015,E,TOTAL,9.994,HIES - Household Budget Survey
MOZ,2015,F,2,33.433,HIES - Household Budget Survey
MOZ,2015,F,3,102.021,HIES - Household Budget Survey
MOZ,2015,F,TOTAL,294.35,HIES - Household Budget Survey
MOZ,2015,G,2,54.338,HIES - Household Budget Survey
MOZ,2015,G,3,679.988,HIES - Household Budget Survey
MOZ,2015,G,TOTAL,953.938,HIES - Household Budget Survey
MOZ,2015,H,2,6.141,HIES - Household Budget Survey
MOZ,2015,H,3,28.799,HIES - Household Budget Survey
MOZ,2015,H,TOTAL,129.812,HIES - Household Budget Survey
MOZ,2015,I,2,1.715,HIES - Household Budget Survey
MOZ,2015,I,TOTAL,41.209,HIES - Household Budget Survey
MOZ,2015,J,TOTAL,15.445,HIES - Household Budget Survey
MOZ,2015,K,TOTAL,12.254,HIES - Household Budget Survey
MOZ,2015,L,TOTAL,1.624,HIES - Household Budget Survey
MOZ,2015,M,3,2.914,HIES - Household Budget Survey
MOZ,2015,M,TOTAL,12.22,HIES - Household Budget Survey
MOZ,2015,N,3,6.345,HIES - Household Budget Survey
MOZ,2015,N,TOTAL,103.108,HIES - Household Budget Survey
MOZ,2015,O,TOTAL,156.944,HIES - Household Budget Survey
MOZ,2015,P,3,3.986,HIES - Household Budget Survey
MOZ,2015,P,TOTAL,194.49,HIES - Household Budget Survey
MOZ,2015,Q,2,2.973,HIES - Household Budget Survey
MOZ,2015,Q,3,15.168,HIES - Household Budget Survey
MOZ,2015,Q,TOTAL,76.514,HIES - Household Budget Survey
MOZ,2015,R,3,3.212,HIES - Household Budget Survey
MOZ,2015,R,TOTAL,9.535,HIES - Household Budget Survey
MOZ,2015,S,2,6.315,HIES - Household Budget Survey
MOZ,2015,S,3,43.459,HIES - Household Budget Survey
MOZ,2015,S,TOTAL,79.918,HIES - Household Budget Survey
MOZ,2015,T,3,5.645,HIES - Household Budget Survey
MOZ,2015,T,TOTAL,186.773,HIES - Household Budget Survey
MOZ,2015,TOTAL,2,227.823,HIES - Household Budget Survey
MOZ,2015,TOTAL,3,5978.451,HIES - Household Budget Survey
MOZ,2015,TOTAL,TOTAL,9830.616,HIES - Household Budget Survey
MOZ,2015,U,TOTAL,4.292,HIES - Household Budget Survey
MOZ,2015,X,TOTAL,8,HIES - Household Budget Survey
MOZ,2022,A,2,25.641,HIES - Household Budget Survey
MOZ,2022,A,3,7231.802,HIES - Household Budget Survey
MOZ,2022,A,TOTAL,8954.879,HIES - Household Budget Survey
MOZ,2022,B,2,3.7,HIES - Household Budget Survey
MOZ,2022,B,3,63.788,HIES - Household Budget Survey
MOZ,2022,B,TOTAL,93.245,HIES - Household Budget Survey
MOZ,2022,C,2,17.41,HIES - Household Budget Survey
MOZ,2022,C,3,191.84,HIES - Household Budget Survey
MOZ,2022,C,TOTAL,335.17,HIES - Household Budget Survey
MOZ,2022,D,TOTAL,9.138,HIES - Household Budget Survey
MOZ,2022,E,3,5.239,HIES - Household Budget Survey
MOZ,2022,E,TOTAL,15.144,HIES - Household Budget Survey
MOZ,2022,F,2,50.592,HIES - Household Budget Survey
MOZ,2022,F,3,110.451,HIES - Household Budget Survey
MOZ,2022,F,TOTAL,324.377,HIES - Household Budget Survey
MOZ,2022,G,2,77.103,HIES - Household Budget Survey
MOZ,2022,G,3,819.019,HIES - Household Budget Survey
MOZ,2022,G,TOTAL,1147.738,HIES - Household Budget Survey
MOZ,2022,H,2,6.487,HIES - Household Budget Survey
MOZ,2022,H,3,57.037,HIES - Household Budget Survey
MOZ,2022,H,TOTAL,185.879,HIES - Household Budget Survey
MOZ,2022,I,2,2.07,HIES - Household Budget Survey
MOZ,2022,I,TOTAL,39.342,HIES - Household Budget Survey
MOZ,2022,J,3,2.2,HIES - Household Budget Survey
MOZ,2022,J,TOTAL,18.245,HIES - Household Budget Survey
MOZ,2022,K,3,6.976,HIES - Household Budget Survey
MOZ,2022,K,TOTAL,22.247,HIES - Household Budget Survey
MOZ,2022,L,3,1.939,HIES - Household Budget Survey
MOZ,2022,L,TOTAL,3.291,HIES - Household Budget Survey
MOZ,2022,M,2,1.608,HIES - Household Budget Survey
MOZ,2022,M,3,3.915,HIES - Household Budget Survey
MOZ,2022,M,TOTAL,19.287,HIES - Household Budget Survey
MOZ,2022,N,2,3.247,HIES - Household Budget Survey
MOZ,2022,N,3,5.949,HIES - Household Budget Survey
MOZ,2022,N,TOTAL,119.818,HIES - Household Budget Survey
MOZ,2022,O,TOTAL,177.323,HIES - Household Budget Survey
MOZ,2022,P,3,2.498,HIES - Household Budget Survey
MOZ,2022,P,TOTAL,259.921,HIES - Household Budget Survey
MOZ,2022,Q,2,3.875,HIES - Household Budget Survey
MOZ,2022,Q,3,21.199,HIES - Household Budget Survey
MOZ,2022,Q,TOTAL,97.814,HIES - Household Budget Survey
MOZ,2022,R,3,2.943,HIES - Household Budget Survey
MOZ,2022,R,TOTAL,9.179,HIES - Household Budget Survey
MOZ,2022,S,2,5.038,HIES - Household Budget Survey
MOZ,2022,S,3,50.409,HIES - Household Budget Survey
MOZ,2022,S,TOTAL,112.537,HIES - Household Budget Survey
MOZ,2022,T,TOTAL,240.572,HIES - Household Budget Survey
MOZ,2022,TOTAL,2,198.243,HIES - Household Budget Survey
MOZ,2022,TOTAL,3,8578.77,HIES - Household Budget Survey
MOZ,2022,TOTAL,TOTAL,12194.325,HIES - Household Budget Survey
MOZ,2022,U,TOTAL,1.769,HIES - Household Budget Survey
MOZ,2022,X,TOTAL,7.411,HIES - Household Budget Survey
MRT,2017,A,2,9.925,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,A,3,136.157,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,A,TOTAL,243.597,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,B,3,1.039,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,B,TOTAL,9.2,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,C,2,4.119,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,C,3,52.335,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,C,TOTAL,85.378,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,D,TOTAL,3.411,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,E,TOTAL,3.263,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,F,2,3.339,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,F,3,1.762,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,F,TOTAL,34.075,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,G,2,7.276,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,G,3,97.645,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,G,TOTAL,163.015,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,H,2,0.473,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
