iso3,year,activity,occupation,value,source
JPN,2019,D,4,192.395,LFS - Labour Force Survey
JPN,2019,D,5,36.295,LFS - Labour Force Survey
JPN,2019,D,7,75.21,LFS - Labour Force Survey
JPN,2019,D,8,189.671,LFS - Labour Force Survey
JPN,2019,D,9,31.056,LFS - Labour Force Survey
JPN,2019,D,TOTAL,648.945,LFS - Labour Force Survey
JPN,2019,E,1,9.879,LFS - Labour Force Survey
JPN,2019,E,2,4.797,LFS - Labour Force Survey
JPN,2019,E,4,50.506,LFS - Labour Force Survey
JPN,2019,E,5,12.957,LFS - Labour Force Survey
JPN,2019,E,6,0.464,LFS - Labour Force Survey
JPN,2019,E,7,3.217,LFS - Labour Force Survey
JPN,2019,E,8,71.111,LFS - Labour Force Survey
JPN,2019,E,9,169.273,LFS - Labour Force Survey
JPN,2019,E,TOTAL,322.791,LFS - Labour Force Survey
JPN,2019,F,1,183.863,LFS - Labour Force Survey
JPN,2019,F,2,359.458,LFS - Labour Force Survey
JPN,2019,F,4,846.655,LFS - Labour Force Survey
JPN,2019,F,5,272.991,LFS - Labour Force Survey
JPN,2019,F,6,25.175,LFS - Labour Force Survey
JPN,2019,F,7,334.071,LFS - Labour Force Survey
JPN,2019,F,8,216.593,LFS - Labour Force Survey
JPN,2019,F,9,2721.399,LFS - Labour Force Survey
JPN,2019,F,TOTAL,4960.678,LFS - Labour Force Survey
JPN,2019,G,1,256.939,LFS - Labour Force Survey
JPN,2019,G,2,344.088,LFS - Labour Force Survey
JPN,2019,G,4,1906.57,LFS - Labour Force Survey
JPN,2019,G,5,5721.694,LFS - Labour Force Survey
JPN,2019,G,6,12.525,LFS - Labour Force Survey
JPN,2019,G,7,753.817,LFS - Labour Force Survey
JPN,2019,G,8,657.772,LFS - Labour Force Survey
JPN,2019,G,9,1159.834,LFS - Labour Force Survey
JPN,2019,G,TOTAL,10816.374,LFS - Labour Force Survey
JPN,2019,G,X,3.136,LFS - Labour Force Survey
JPN,2019,H,1,64.584,LFS - Labour Force Survey
JPN,2019,H,2,28.575,LFS - Labour Force Survey
JPN,2019,H,4,942.196,LFS - Labour Force Survey
JPN,2019,H,5,134.947,LFS - Labour Force Survey
JPN,2019,H,7,17.493,LFS - Labour Force Survey
JPN,2019,H,8,1447.838,LFS - Labour Force Survey
JPN,2019,H,9,1085.376,LFS - Labour Force Survey
JPN,2019,H,TOTAL,3723.131,LFS - Labour Force Survey
JPN,2019,H,X,1.765,LFS - Labour Force Survey
JPN,2019,I,1,46.837,LFS - Labour Force Survey
JPN,2019,I,2,38.231,LFS - Labour Force Survey
JPN,2019,I,4,136.76,LFS - Labour Force Survey
JPN,2019,I,5,3692.072,LFS - Labour Force Survey
JPN,2019,I,6,0.951,LFS - Labour Force Survey
JPN,2019,I,7,14.261,LFS - Labour Force Survey
JPN,2019,I,8,10.347,LFS - Labour Force Survey
JPN,2019,I,9,243.634,LFS - Labour Force Survey
JPN,2019,I,TOTAL,4183.713,LFS - Labour Force Survey
JPN,2019,J,1,66.629,LFS - Labour Force Survey
JPN,2019,J,2,1909.521,LFS - Labour Force Survey
JPN,2019,J,4,756.788,LFS - Labour Force Survey
JPN,2019,J,5,277.73,LFS - Labour Force Survey
JPN,2019,J,6,0.797,LFS - Labour Force Survey
JPN,2019,J,7,136.148,LFS - Labour Force Survey
JPN,2019,J,8,43.235,LFS - Labour Force Survey
JPN,2019,J,9,76.615,LFS - Labour Force Survey
JPN,2019,J,TOTAL,3273.18,LFS - Labour Force Survey
JPN,2019,J,X,5.716,LFS - Labour Force Survey
JPN,2019,K,1,39.489,LFS - Labour Force Survey
JPN,2019,K,2,51.559,LFS - Labour Force Survey
JPN,2019,K,4,897.325,LFS - Labour Force Survey
JPN,2019,K,5,652.033,LFS - Labour Force Survey
JPN,2019,K,8,2.634,LFS - Labour Force Survey
JPN,2019,K,9,2.463,LFS - Labour Force Survey
JPN,2019,K,TOTAL,1646.138,LFS - Labour Force Survey
JPN,2019,L,1,73.165,LFS - Labour Force Survey
JPN,2019,L,2,19.915,LFS - Labour Force Survey
JPN,2019,L,4,277.761,LFS - Labour Force Survey
JPN,2019,L,5,563.475,LFS - Labour Force Survey
JPN,2019,L,7,2.87,LFS - Labour Force Survey
JPN,2019,L,8,7.706,LFS - Labour Force Survey
JPN,2019,L,9,50.764,LFS - Labour Force Survey
JPN,2019,L,TOTAL,997.422,LFS - Labour Force Survey
JPN,2019,L,X,0.992,LFS - Labour Force Survey
JPN,2019,M,1,30.663,LFS - Labour Force Survey
JPN,2019,M,2,734.974,LFS - Labour Force Survey
JPN,2019,M,4,498.888,LFS - Labour Force Survey
JPN,2019,M,5,93.809,LFS - Labour Force Survey
JPN,2019,M,6,7.334,LFS - Labour Force Survey
JPN,2019,M,7,19.315,LFS - Labour Force Survey
JPN,2019,M,8,3.798,LFS - Labour Force Survey
JPN,2019,M,9,12.707,LFS - Labour Force Survey
JPN,2019,M,TOTAL,1402.161,LFS - Labour Force Survey
JPN,2019,N,1,72.526,LFS - Labour Force Survey
JPN,2019,N,2,109.762,LFS - Labour Force Survey
JPN,2019,N,4,1203.023,LFS - Labour Force Survey
JPN,2019,N,5,810.449,LFS - Labour Force Survey
JPN,2019,N,6,6.613,LFS - Labour Force Survey
JPN,2019,N,7,82.437,LFS - Labour Force Survey
JPN,2019,N,8,169.192,LFS - Labour Force Survey
JPN,2019,N,9,1167.601,LFS - Labour Force Survey
JPN,2019,N,TOTAL,3643.131,LFS - Labour Force Survey
JPN,2019,N,X,21.528,LFS - Labour Force Survey
JPN,2019,O,1,49.149,LFS - Labour Force Survey
JPN,2019,O,2,176.643,LFS - Labour Force Survey
JPN,2019,O,4,1356.317,LFS - Labour Force Survey
JPN,2019,O,5,725.343,LFS - Labour Force Survey
JPN,2019,O,6,1.372,LFS - Labour Force Survey
JPN,2019,O,7,2.624,LFS - Labour Force Survey
JPN,2019,O,8,14.514,LFS - Labour Force Survey
JPN,2019,O,9,34.207,LFS - Labour Force Survey
JPN,2019,O,TOTAL,2361.358,LFS - Labour Force Survey
JPN,2019,O,X,1.189,LFS - Labour Force Survey
JPN,2019,P,1,26.508,LFS - Labour Force Survey
JPN,2019,P,2,2422.364,LFS - Labour Force Survey
JPN,2019,P,4,589.95,LFS - Labour Force Survey
JPN,2019,P,5,175.834,LFS - Labour Force Survey
JPN,2019,P,6,11.244,LFS - Labour Force Survey
JPN,2019,P,7,8.344,LFS - Labour Force Survey
JPN,2019,P,8,26.453,LFS - Labour Force Survey
JPN,2019,P,9,66.649,LFS - Labour Force Survey
JPN,2019,P,TOTAL,3327.575,LFS - Labour Force Survey
JPN,2019,Q,1,56.994,LFS - Labour Force Survey
JPN,2019,Q,2,4162.745,LFS - Labour Force Survey
JPN,2019,Q,4,1126.369,LFS - Labour Force Survey
JPN,2019,Q,5,2726.112,LFS - Labour Force Survey
JPN,2019,Q,6,3.026,LFS - Labour Force Survey
JPN,2019,Q,7,48.573,LFS - Labour Force Survey
JPN,2019,Q,8,105.102,LFS - Labour Force Survey
JPN,2019,Q,9,131.717,LFS - Labour Force Survey
JPN,2019,Q,TOTAL,8364.065,LFS - Labour Force Survey
JPN,2019,Q,X,3.428,LFS - Labour Force Survey
JPN,2019,R,1,30.978,LFS - Labour Force Survey
JPN,2019,R,2,272.78,LFS - Labour Force Survey
JPN,2019,R,4,326.907,LFS - Labour Force Survey
JPN,2019,R,5,522.16,LFS - Labour Force Survey
JPN,2019,R,6,36.291,LFS - Labour Force Survey
JPN,2019,R,7,11.623,LFS - Labour Force Survey
JPN,2019,R,8,16.542,LFS - Labour Force Survey
JPN,2019,R,9,82.388,LFS - Labour Force Survey
JPN,2019,R,TOTAL,1300.479,LFS - Labour Force Survey
JPN,2019,R,X,0.81,LFS - Labour Force Survey
JPN,2019,S,1,19.058,LFS - Labour Force Survey
JPN,2019,S,2,10.317,LFS - Labour Force Survey
JPN,2019,S,4,129.161,LFS - Labour Force Survey
JPN,2019,S,5,1248.337,LFS - Labour Force Survey
JPN,2019,S,6,0.897,LFS - Labour Force Survey
JPN,2019,S,7,27.727,LFS - Labour Force Survey
JPN,2019,S,8,20.445,LFS - Labour Force Survey
JPN,2019,S,9,123.438,LFS - Labour Force Survey
JPN,2019,S,TOTAL,1579.464,LFS - Labour Force Survey
JPN,2019,TOTAL,1,1269.948,LFS - Labour Force Survey
JPN,2019,TOTAL,2,11675.32,LFS - Labour Force Survey
JPN,2019,TOTAL,4,13133.768,LFS - Labour Force Survey
JPN,2019,TOTAL,5,18206.102,LFS - Labour Force Survey
JPN,2019,TOTAL,6,2128.844,LFS - Labour Force Survey
JPN,2019,TOTAL,7,6316.657,LFS - Labour Force Survey
JPN,2019,TOTAL,8,4910.208,LFS - Labour Force Survey
JPN,2019,TOTAL,9,7782.367,LFS - Labour Force Survey
JPN,2019,TOTAL,TOTAL,66769.405,LFS - Labour Force Survey
JPN,2019,TOTAL,X,1346.193,LFS - Labour Force Survey
JPN,2019,U,1,7.808,LFS - Labour Force Survey
JPN,2019,U,2,14.655,LFS - Labour Force Survey
JPN,2019,U,4,119.968,LFS - Labour Force Survey
JPN,2019,U,5,29.825,LFS - Labour Force Survey
JPN,2019,U,7,7.917,LFS - Labour Force Survey
JPN,2019,U,8,12.829,LFS - Labour Force Survey
JPN,2019,U,9,20.026,LFS - Labour Force Survey
JPN,2019,U,TOTAL,1514.928,LFS - Labour Force Survey
JPN,2019,U,X,1301.576,LFS - Labour Force Survey
JPN,2019,X,1,17.707,LFS - Labour Force Survey
JPN,2019,X,2,95.692,LFS - Labour Force Survey
JPN,2019,X,4,120.772,LFS - Labour Force Survey
JPN,2019,X,5,34.525,LFS - Labour Force Survey
JPN,2019,X,7,184.641,LFS - Labour Force Survey
JPN,2019,X,8,220.161,LFS - Labour Force Survey
JPN,2019,X,9,20.053,LFS - Labour Force Survey
JPN,2019,X,TOTAL,693.551,LFS - Labour Force Survey
JPN,2020,A,1,8.395,LFS - Labour Force Survey
JPN,2020,A,2,5.177,LFS - Labour Force Survey
JPN,2020,A,4,55.797,LFS - Labour Force Survey
JPN,2020,A,5,13.276,LFS - Labour Force Survey
JPN,2020,A,6,1927.975,LFS - Labour Force Survey
JPN,2020,A,7,11.202,LFS - Labour Force Survey
JPN,2020,A,8,4.636,LFS - Labour Force Survey
JPN,2020,A,9,61.329,LFS - Labour Force Survey
JPN,2020,A,TOTAL,2087.995,LFS - Labour Force Survey
JPN,2020,B,1,1.406,LFS - Labour Force Survey
JPN,2020,B,2,1.798,LFS - Labour Force Survey
JPN,2020,B,4,6.594,LFS - Labour Force Survey
JPN,2020,B,5,0.74,LFS - Labour Force Survey
JPN,2020,B,7,0.471,LFS - Labour Force Survey
JPN,2020,B,8,11.093,LFS - Labour Force Survey
JPN,2020,B,9,3.324,LFS - Labour Force Survey
JPN,2020,B,TOTAL,25.426,LFS - Labour Force Survey
JPN,2020,C,1,202.949,LFS - Labour Force Survey
JPN,2020,C,2,840.064,LFS - Labour Force Survey
JPN,2020,C,4,1659.413,LFS - Labour Force Survey
JPN,2020,C,5,501.401,LFS - Labour Force Survey
JPN,2020,C,6,3.006,LFS - Labour Force Survey
JPN,2020,C,7,4321.888,LFS - Labour Force Survey
JPN,2020,C,8,1559.136,LFS - Labour Force Survey
JPN,2020,C,9,484.141,LFS - Labour Force Survey
JPN,2020,C,TOTAL,9573.888,LFS - Labour Force Survey
JPN,2020,C,X,1.89,LFS - Labour Force Survey
JPN,2020,D,1,9.652,LFS - Labour Force Survey
JPN,2020,D,2,128.645,LFS - Labour Force Survey
JPN,2020,D,4,205.698,LFS - Labour Force Survey
JPN,2020,D,5,41.222,LFS - Labour Force Survey
JPN,2020,D,7,63.623,LFS - Labour Force Survey
JPN,2020,D,8,191.103,LFS - Labour Force Survey
JPN,2020,D,9,37.472,LFS - Labour Force Survey
JPN,2020,D,TOTAL,677.807,LFS - Labour Force Survey
JPN,2020,E,1,9.969,LFS - Labour Force Survey
JPN,2020,E,2,4.704,LFS - Labour Force Survey
JPN,2020,E,4,51.586,LFS - Labour Force Survey
JPN,2020,E,5,15.604,LFS - Labour Force Survey
JPN,2020,E,7,4.035,LFS - Labour Force Survey
JPN,2020,E,8,68.088,LFS - Labour Force Survey
JPN,2020,E,9,189.949,LFS - Labour Force Survey
JPN,2020,E,TOTAL,344.158,LFS - Labour Force Survey
JPN,2020,F,1,178.004,LFS - Labour Force Survey
JPN,2020,F,2,373.765,LFS - Labour Force Survey
JPN,2020,F,4,804.236,LFS - Labour Force Survey
JPN,2020,F,5,272.562,LFS - Labour Force Survey
JPN,2020,F,6,25.353,LFS - Labour Force Survey
JPN,2020,F,7,301.181,LFS - Labour Force Survey
JPN,2020,F,8,211.712,LFS - Labour Force Survey
JPN,2020,F,9,2714.201,LFS - Labour Force Survey
JPN,2020,F,TOTAL,4882.559,LFS - Labour Force Survey
JPN,2020,F,X,1.546,LFS - Labour Force Survey
JPN,2020,G,1,264.327,LFS - Labour Force Survey
JPN,2020,G,2,394.365,LFS - Labour Force Survey
JPN,2020,G,4,1934.032,LFS - Labour Force Survey
JPN,2020,G,5,5603.243,LFS - Labour Force Survey
JPN,2020,G,6,13.366,LFS - Labour Force Survey
JPN,2020,G,7,756.457,LFS - Labour Force Survey
JPN,2020,G,8,641.837,LFS - Labour Force Survey
JPN,2020,G,9,1186.165,LFS - Labour Force Survey
JPN,2020,G,TOTAL,10796.76,LFS - Labour Force Survey
JPN,2020,G,X,2.969,LFS - Labour Force Survey
JPN,2020,H,1,69.311,LFS - Labour Force Survey
JPN,2020,H,2,39.574,LFS - Labour Force Survey
JPN,2020,H,4,966.695,LFS - Labour Force Survey
JPN,2020,H,5,138.034,LFS - Labour Force Survey
JPN,2020,H,6,0.963,LFS - Labour Force Survey
JPN,2020,H,7,12.939,LFS - Labour Force Survey
JPN,2020,H,8,1430.984,LFS - Labour Force Survey
JPN,2020,H,9,1098.498,LFS - Labour Force Survey
JPN,2020,H,TOTAL,3758.454,LFS - Labour Force Survey
JPN,2020,H,X,1.456,LFS - Labour Force Survey
JPN,2020,I,1,47.058,LFS - Labour Force Survey
JPN,2020,I,2,32.452,LFS - Labour Force Survey
JPN,2020,I,4,134.637,LFS - Labour Force Survey
JPN,2020,I,5,3432.436,LFS - Labour Force Survey
JPN,2020,I,6,1.894,LFS - Labour Force Survey
JPN,2020,I,7,14.777,LFS - Labour Force Survey
JPN,2020,I,8,13.626,LFS - Labour Force Survey
JPN,2020,I,9,214.023,LFS - Labour Force Survey
JPN,2020,I,TOTAL,3891.066,LFS - Labour Force Survey
JPN,2020,J,1,72.967,LFS - Labour Force Survey
JPN,2020,J,2,1998.666,LFS - Labour Force Survey
JPN,2020,J,4,793.839,LFS - Labour Force Survey
JPN,2020,J,5,264.541,LFS - Labour Force Survey
JPN,2020,J,6,2.978,LFS - Labour Force Survey
JPN,2020,J,7,137.568,LFS - Labour Force Survey
JPN,2020,J,8,40.436,LFS - Labour Force Survey
JPN,2020,J,9,99.673,LFS - Labour Force Survey
JPN,2020,J,TOTAL,3413.663,LFS - Labour Force Survey
JPN,2020,J,X,2.994,LFS - Labour Force Survey
JPN,2020,K,1,41.094,LFS - Labour Force Survey
JPN,2020,K,2,62.471,LFS - Labour Force Survey
JPN,2020,K,4,911.411,LFS - Labour Force Survey
JPN,2020,K,5,633.64,LFS - Labour Force Survey
JPN,2020,K,8,2.712,LFS - Labour Force Survey
JPN,2020,K,9,3.66,LFS - Labour Force Survey
JPN,2020,K,TOTAL,1655.587,LFS - Labour Force Survey
JPN,2020,L,1,73.767,LFS - Labour Force Survey
JPN,2020,L,2,21.56,LFS - Labour Force Survey
JPN,2020,L,4,317.253,LFS - Labour Force Survey
JPN,2020,L,5,613.17,LFS - Labour Force Survey
JPN,2020,L,7,3.135,LFS - Labour Force Survey
JPN,2020,L,8,9.189,LFS - Labour Force Survey
JPN,2020,L,9,43.803,LFS - Labour Force Survey
JPN,2020,L,TOTAL,1083.364,LFS - Labour Force Survey
JPN,2020,L,X,1.099,LFS - Labour Force Survey
JPN,2020,M,1,26.977,LFS - Labour Force Survey
JPN,2020,M,2,719.408,LFS - Labour Force Survey
JPN,2020,M,4,518.91,LFS - Labour Force Survey
JPN,2020,M,5,86.827,LFS - Labour Force Survey
JPN,2020,M,6,8.758,LFS - Labour Force Survey
JPN,2020,M,7,15.619,LFS - Labour Force Survey
JPN,2020,M,8,5.047,LFS - Labour Force Survey
JPN,2020,M,9,13.21,LFS - Labour Force Survey
JPN,2020,M,TOTAL,1395.453,LFS - Labour Force Survey
JPN,2020,N,1,78.654,LFS - Labour Force Survey
JPN,2020,N,2,115.97,LFS - Labour Force Survey
JPN,2020,N,4,1211.129,LFS - Labour Force Survey
JPN,2020,N,5,824.66,LFS - Labour Force Survey
JPN,2020,N,6,7.541,LFS - Labour Force Survey
JPN,2020,N,7,73.077,LFS - Labour Force Survey
JPN,2020,N,8,175.444,LFS - Labour Force Survey
JPN,2020,N,9,1114.845,LFS - Labour Force Survey
JPN,2020,N,TOTAL,3616.829,LFS - Labour Force Survey
JPN,2020,N,X,15.509,LFS - Labour Force Survey
JPN,2020,O,1,49.817,LFS - Labour Force Survey
JPN,2020,O,2,177.377,LFS - Labour Force Survey
JPN,2020,O,4,1451.165,LFS - Labour Force Survey
JPN,2020,O,5,691.517,LFS - Labour Force Survey
JPN,2020,O,6,1.611,LFS - Labour Force Survey
JPN,2020,O,7,2.976,LFS - Labour Force Survey
JPN,2020,O,8,13.274,LFS - Labour Force Survey
JPN,2020,O,9,25.868,LFS - Labour Force Survey
JPN,2020,O,TOTAL,2413.93,LFS - Labour Force Survey
JPN,2020,P,1,23.434,LFS - Labour Force Survey
JPN,2020,P,2,2443.057,LFS - Labour Force Survey
JPN,2020,P,4,626.096,LFS - Labour Force Survey
JPN,2020,P,5,184.488,LFS - Labour Force Survey
JPN,2020,P,6,7.789,LFS - Labour Force Survey
JPN,2020,P,7,4.72,LFS - Labour Force Survey
JPN,2020,P,8,22.655,LFS - Labour Force Survey
JPN,2020,P,9,68.485,LFS - Labour Force Survey
JPN,2020,P,TOTAL,3380.891,LFS - Labour Force Survey
JPN,2020,Q,1,49.869,LFS - Labour Force Survey
JPN,2020,Q,2,4343.758,LFS - Labour Force Survey
JPN,2020,Q,4,1150.44,LFS - Labour Force Survey
JPN,2020,Q,5,2749.677,LFS - Labour Force Survey
JPN,2020,Q,6,3.856,LFS - Labour Force Survey
JPN,2020,Q,7,49.055,LFS - Labour Force Survey
JPN,2020,Q,8,98.372,LFS - Labour Force Survey
JPN,2020,Q,9,132.295,LFS - Labour Force Survey
JPN,2020,Q,TOTAL,8580.358,LFS - Labour Force Survey
JPN,2020,Q,X,3.036,LFS - Labour Force Survey
JPN,2020,R,1,29.375,LFS - Labour Force Survey
JPN,2020,R,2,271.679,LFS - Labour Force Survey
JPN,2020,R,4,336.893,LFS - Labour Force Survey
JPN,2020,R,5,485.6,LFS - Labour Force Survey
JPN,2020,R,6,39.832,LFS - Labour Force Survey
JPN,2020,R,7,8.961,LFS - Labour Force Survey
JPN,2020,R,8,19.828,LFS - Labour Force Survey
JPN,2020,R,9,77.084,LFS - Labour Force Survey
JPN,2020,R,TOTAL,1269.586,LFS - Labour Force Survey
JPN,2020,S,1,18.288,LFS - Labour Force Survey
JPN,2020,S,2,7.625,LFS - Labour Force Survey
JPN,2020,S,4,125.486,LFS - Labour Force Survey
JPN,2020,S,5,1207.031,LFS - Labour Force Survey
JPN,2020,S,7,35.408,LFS - Labour Force Survey
JPN,2020,S,8,20.43,LFS - Labour Force Survey
JPN,2020,S,9,114.346,LFS - Labour Force Survey
JPN,2020,S,TOTAL,1528.912,LFS - Labour Force Survey
JPN,2020,TOTAL,1,1287.941,LFS - Labour Force Survey
JPN,2020,TOTAL,2,12101.618,LFS - Labour Force Survey
JPN,2020,TOTAL,4,13482.027,LFS - Labour Force Survey
JPN,2020,TOTAL,5,17827.679,LFS - Labour Force Survey
JPN,2020,TOTAL,6,2046.114,LFS - Labour Force Survey
JPN,2020,TOTAL,7,6008.885,LFS - Labour Force Survey
JPN,2020,TOTAL,8,4766.013,LFS - Labour Force Survey
JPN,2020,TOTAL,9,7727.291,LFS - Labour Force Survey
JPN,2020,TOTAL,TOTAL,66329.864,LFS - Labour Force Survey
JPN,2020,TOTAL,X,1082.297,LFS - Labour Force Survey
JPN,2020,U,1,9.932,LFS - Labour Force Survey
JPN,2020,U,2,16.023,LFS - Labour Force Survey
JPN,2020,U,4,96.305,LFS - Labour Force Survey
JPN,2020,U,5,29.487,LFS - Labour Force Survey
JPN,2020,U,7,8.081,LFS - Labour Force Survey
JPN,2020,U,8,14.527,LFS - Labour Force Survey
JPN,2020,U,9,25.152,LFS - Labour Force Survey
JPN,2020,U,TOTAL,1248.521,LFS - Labour Force Survey
JPN,2020,U,X,1048.873,LFS - Labour Force Survey
JPN,2020,X,1,22.698,LFS - Labour Force Survey
JPN,2020,X,2,103.481,LFS - Labour Force Survey
JPN,2020,X,4,124.413,LFS - Labour Force Survey
JPN,2020,X,5,38.523,LFS - Labour Force Survey
JPN,2020,X,7,183.712,LFS - Labour Force Survey
JPN,2020,X,8,211.885,LFS - Labour Force Survey
JPN,2020,X,9,19.769,LFS - Labour Force Survey
JPN,2020,X,TOTAL,704.657,LFS - Labour Force Survey
JPN,2021,A,1,14.331,LFS - Labour Force Survey
JPN,2021,A,2,5.802,LFS - Labour Force Survey
JPN,2021,A,4,49.577,LFS - Labour Force Survey
JPN,2021,A,5,10.384,LFS - Labour Force Survey
JPN,2021,A,6,1873.499,LFS - Labour Force Survey
JPN,2021,A,7,11.772,LFS - Labour Force Survey
JPN,2021,A,8,6.168,LFS - Labour Force Survey
JPN,2021,A,9,55.538,LFS - Labour Force Survey
JPN,2021,A,TOTAL,2027.069,LFS - Labour Force Survey
JPN,2021,B,1,1.043,LFS - Labour Force Survey
JPN,2021,B,2,1.334,LFS - Labour Force Survey
JPN,2021,B,4,7.336,LFS - Labour Force Survey
JPN,2021,B,5,2.602,LFS - Labour Force Survey
JPN,2021,B,7,1.165,LFS - Labour Force Survey
JPN,2021,B,8,10.505,LFS - Labour Force Survey
JPN,2021,B,9,2.545,LFS - Labour Force Survey
JPN,2021,B,TOTAL,26.529,LFS - Labour Force Survey
JPN,2021,C,1,202.023,LFS - Labour Force Survey
JPN,2021,C,2,843.551,LFS - Labour Force Survey
JPN,2021,C,4,1668.283,LFS - Labour Force Survey
JPN,2021,C,5,487.02,LFS - Labour Force Survey
JPN,2021,C,6,3.586,LFS - Labour Force Survey
JPN,2021,C,7,4231.021,LFS - Labour Force Survey
JPN,2021,C,8,1577.379,LFS - Labour Force Survey
JPN,2021,C,9,491.396,LFS - Labour Force Survey
JPN,2021,C,TOTAL,9506.802,LFS - Labour Force Survey
JPN,2021,C,X,2.543,LFS - Labour Force Survey
JPN,2021,D,1,12.332,LFS - Labour Force Survey
JPN,2021,D,2,127.768,LFS - Labour Force Survey
JPN,2021,D,4,224.435,LFS - Labour Force Survey
JPN,2021,D,5,43.751,LFS - Labour Force Survey
JPN,2021,D,7,60.096,LFS - Labour Force Survey
JPN,2021,D,8,199.31,LFS - Labour Force Survey
JPN,2021,D,9,32.448,LFS - Labour Force Survey
JPN,2021,D,TOTAL,700.385,LFS - Labour Force Survey
JPN,2021,E,1,14.12,LFS - Labour Force Survey
JPN,2021,E,2,3.952,LFS - Labour Force Survey
JPN,2021,E,4,56.599,LFS - Labour Force Survey
JPN,2021,E,5,11.269,LFS - Labour Force Survey
JPN,2021,E,7,1.964,LFS - Labour Force Survey
JPN,2021,E,8,73.587,LFS - Labour Force Survey
JPN,2021,E,9,177.314,LFS - Labour Force Survey
JPN,2021,E,TOTAL,338.914,LFS - Labour Force Survey
JPN,2021,F,1,173.538,LFS - Labour Force Survey
JPN,2021,F,2,356.898,LFS - Labour Force Survey
JPN,2021,F,4,813.579,LFS - Labour Force Survey
JPN,2021,F,5,270.834,LFS - Labour Force Survey
JPN,2021,F,6,24.534,LFS - Labour Force Survey
JPN,2021,F,7,301.973,LFS - Labour Force Survey
JPN,2021,F,8,209.869,LFS - Labour Force Survey
JPN,2021,F,9,2620.671,LFS - Labour Force Survey
JPN,2021,F,TOTAL,4773.383,LFS - Labour Force Survey
JPN,2021,F,X,1.487,LFS - Labour Force Survey
JPN,2021,G,1,251.478,LFS - Labour Force Survey
JPN,2021,G,2,399.493,LFS - Labour Force Survey
JPN,2021,G,4,1967.156,LFS - Labour Force Survey
JPN,2021,G,5,5582.285,LFS - Labour Force Survey
JPN,2021,G,6,12.033,LFS - Labour Force Survey
JPN,2021,G,7,789.552,LFS - Labour Force Survey
JPN,2021,G,8,597.903,LFS - Labour Force Survey
JPN,2021,G,9,1194.856,LFS - Labour Force Survey
JPN,2021,G,TOTAL,10797.394,LFS - Labour Force Survey
JPN,2021,G,X,2.639,LFS - Labour Force Survey
JPN,2021,H,1,72.782,LFS - Labour Force Survey
JPN,2021,H,2,36.119,LFS - Labour Force Survey
JPN,2021,H,4,980.259,LFS - Labour Force Survey
JPN,2021,H,5,137.898,LFS - Labour Force Survey
JPN,2021,H,6,1.345,LFS - Labour Force Survey
JPN,2021,H,7,15.673,LFS - Labour Force Survey
JPN,2021,H,8,1390.412,LFS - Labour Force Survey
JPN,2021,H,9,1146.313,LFS - Labour Force Survey
JPN,2021,H,TOTAL,3782.865,LFS - Labour Force Survey
JPN,2021,H,X,2.064,LFS - Labour Force Survey
JPN,2021,I,1,36.264,LFS - Labour Force Survey
JPN,2021,I,2,42.406,LFS - Labour Force Survey
JPN,2021,I,4,126.205,LFS - Labour Force Survey
JPN,2021,I,5,3229.826,LFS - Labour Force Survey
JPN,2021,I,6,1.563,LFS - Labour Force Survey
JPN,2021,I,7,15.576,LFS - Labour Force Survey
JPN,2021,I,8,14.974,LFS - Labour Force Survey
JPN,2021,I,9,209.833,LFS - Labour Force Survey
JPN,2021,I,TOTAL,3677.492,LFS - Labour Force Survey
JPN,2021,J,1,70.768,LFS - Labour Force Survey
JPN,2021,J,2,2133.607,LFS - Labour Force Survey
JPN,2021,J,4,823.664,LFS - Labour Force Survey
JPN,2021,J,5,277.505,LFS - Labour Force Survey
JPN,2021,J,6,1.276,LFS - Labour Force Survey
JPN,2021,J,7,132.549,LFS - Labour Force Survey
JPN,2021,J,8,40.667,LFS - Labour Force Survey
JPN,2021,J,9,88.974,LFS - Labour Force Survey
JPN,2021,J,TOTAL,3571.902,LFS - Labour Force Survey
JPN,2021,J,X,2.892,LFS - Labour Force Survey
JPN,2021,K,1,41.154,LFS - Labour Force Survey
JPN,2021,K,2,52.662,LFS - Labour Force Survey
JPN,2021,K,4,941.977,LFS - Labour Force Survey
JPN,2021,K,5,637.286,LFS - Labour Force Survey
JPN,2021,K,8,2.335,LFS - Labour Force Survey
JPN,2021,K,9,2.752,LFS - Labour Force Survey
JPN,2021,K,TOTAL,1679.591,LFS - Labour Force Survey
JPN,2021,L,1,84.931,LFS - Labour Force Survey
JPN,2021,L,2,24.442,LFS - Labour Force Survey
JPN,2021,L,4,328.255,LFS - Labour Force Survey
JPN,2021,L,5,620.513,LFS - Labour Force Survey
JPN,2021,L,6,1.175,LFS - Labour Force Survey
JPN,2021,L,7,4.312,LFS - Labour Force Survey
JPN,2021,L,8,6.977,LFS - Labour Force Survey
JPN,2021,L,9,42.472,LFS - Labour Force Survey
JPN,2021,L,TOTAL,1113.987,LFS - Labour Force Survey
JPN,2021,M,1,32.467,LFS - Labour Force Survey
JPN,2021,M,2,799.759,LFS - Labour Force Survey
JPN,2021,M,4,533.926,LFS - Labour Force Survey
JPN,2021,M,5,79.31,LFS - Labour Force Survey
JPN,2021,M,6,9.896,LFS - Labour Force Survey
