iso3,year,sex,age,disabled,total,source
BEL,2016,F,GE65,210.95,1088.721,HIES - EU Statistics on Income and Living Conditions
BEL,2016,M,15-24,8.127,600.496,HIES - EU Statistics on Income and Living Conditions
BEL,2016,M,25-54,120.293,2270.769,HIES - EU Statistics on Income and Living Conditions
BEL,2016,M,55-64,80.521,707.31,HIES - EU Statistics on Income and Living Conditions
BEL,2016,M,GE65,144.332,872.542,HIES - EU Statistics on Income and Living Conditions
BEL,2017,F,15-24,11.826,578.734,HIES - EU Statistics on Income and Living Conditions
BEL,2017,F,25-54,146.771,2247.453,HIES - EU Statistics on Income and Living Conditions
BEL,2017,F,55-64,98.189,732.42,HIES - EU Statistics on Income and Living Conditions
BEL,2017,F,GE65,187.827,1102.105,HIES - EU Statistics on Income and Living Conditions
BEL,2017,M,15-24,14.428,595.943,HIES - EU Statistics on Income and Living Conditions
BEL,2017,M,25-54,116.934,2263.764,HIES - EU Statistics on Income and Living Conditions
BEL,2017,M,55-64,69.619,717.287,HIES - EU Statistics on Income and Living Conditions
BEL,2017,M,GE65,138.471,888.08,HIES - EU Statistics on Income and Living Conditions
BEL,2018,F,15-24,14.472,575.584,HIES - EU Statistics on Income and Living Conditions
BEL,2018,F,25-54,146.097,2250.549,HIES - EU Statistics on Income and Living Conditions
BEL,2018,F,55-64,95.557,743.577,HIES - EU Statistics on Income and Living Conditions
BEL,2018,F,GE65,208.929,1119.16,HIES - EU Statistics on Income and Living Conditions
BEL,2018,M,15-24,16.09,595.461,HIES - EU Statistics on Income and Living Conditions
BEL,2018,M,25-54,120.882,2269.787,HIES - EU Statistics on Income and Living Conditions
BEL,2018,M,55-64,70.248,729.843,HIES - EU Statistics on Income and Living Conditions
BEL,2018,M,GE65,126.696,909.677,HIES - EU Statistics on Income and Living Conditions
BEL,2019,F,15-24,11.884,573.969,HIES - EU Statistics on Income and Living Conditions
BEL,2019,F,25-54,157.685,2252.214,HIES - EU Statistics on Income and Living Conditions
BEL,2019,F,55-64,105.119,752.276,HIES - EU Statistics on Income and Living Conditions
BEL,2019,F,GE65,194.784,1120.403,HIES - EU Statistics on Income and Living Conditions
BEL,2019,M,15-24,16.009,596.054,HIES - EU Statistics on Income and Living Conditions
BEL,2019,M,25-54,131.703,2267.23,HIES - EU Statistics on Income and Living Conditions
BEL,2019,M,55-64,93.777,736.768,HIES - EU Statistics on Income and Living Conditions
BEL,2019,M,GE65,126.29,916.987,HIES - EU Statistics on Income and Living Conditions
BEL,2020,F,15-24,7.982,575.102,HIES - EU Statistics on Income and Living Conditions
BEL,2020,F,25-54,140.002,2248.571,HIES - EU Statistics on Income and Living Conditions
BEL,2020,F,55-64,107.614,760.98,HIES - EU Statistics on Income and Living Conditions
BEL,2020,F,GE65,190.89,1140.866,HIES - EU Statistics on Income and Living Conditions
BEL,2020,M,15-24,12.608,598.351,HIES - EU Statistics on Income and Living Conditions
BEL,2020,M,25-54,126.878,2265.575,HIES - EU Statistics on Income and Living Conditions
BEL,2020,M,55-64,67.775,750.821,HIES - EU Statistics on Income and Living Conditions
BEL,2020,M,GE65,120.677,936.621,HIES - EU Statistics on Income and Living Conditions
BEL,2021,F,15-24,10.614,575.441,HIES - EU Statistics on Income and Living Conditions
BEL,2021,F,25-54,134.314,2248.404,HIES - EU Statistics on Income and Living Conditions
BEL,2021,F,55-64,96.601,769.778,HIES - EU Statistics on Income and Living Conditions
BEL,2021,F,GE65,193.262,1153.113,HIES - EU Statistics on Income and Living Conditions
BEL,2021,M,15-24,13.336,600.177,HIES - EU Statistics on Income and Living Conditions
BEL,2021,M,25-54,134.754,2256.577,HIES - EU Statistics on Income and Living Conditions
BEL,2021,M,55-64,69.601,756.727,HIES - EU Statistics on Income and Living Conditions
BEL,2021,M,GE65,108.81,957.003,HIES - EU Statistics on Income and Living Conditions
BEL,2022,F,15-24,10.366,582.39,HIES - EU Statistics on Income and Living Conditions
BEL,2022,F,25-54,137.373,2247.216,HIES - EU Statistics on Income and Living Conditions
BEL,2022,F,55-64,98.767,770.439,HIES - EU Statistics on Income and Living Conditions
BEL,2022,F,GE65,213.178,1174.981,HIES - EU Statistics on Income and Living Conditions
BEL,2022,M,15-24,11.332,604.674,HIES - EU Statistics on Income and Living Conditions
BEL,2022,M,25-54,110.767,2259.82,HIES - EU Statistics on Income and Living Conditions
BEL,2022,M,55-64,76.518,766.023,HIES - EU Statistics on Income and Living Conditions
BEL,2022,M,GE65,135.053,970.682,HIES - EU Statistics on Income and Living Conditions
BEL,2023,F,15-24,8.269,593.479,HIES - EU Statistics on Income and Living Conditions
BEL,2023,F,25-54,145.087,2269.309,HIES - EU Statistics on Income and Living Conditions
BEL,2023,F,55-64,98.25,773.587,HIES - EU Statistics on Income and Living Conditions
BEL,2023,F,GE65,181.199,1194.28,HIES - EU Statistics on Income and Living Conditions
BEL,2023,M,15-24,12.754,614.406,HIES - EU Statistics on Income and Living Conditions
BEL,2023,M,25-54,131.275,2271.335,HIES - EU Statistics on Income and Living Conditions
BEL,2023,M,55-64,85.949,770.058,HIES - EU Statistics on Income and Living Conditions
BEL,2023,M,GE65,153.521,992.001,HIES - EU Statistics on Income and Living Conditions
BEL,2024,F,15-24,8.139,602.37,HIES - EU Statistics on Income and Living Conditions
BEL,2024,F,25-54,145.775,2275.555,HIES - EU Statistics on Income and Living Conditions
BEL,2024,F,55-64,97.869,773.286,HIES - EU Statistics on Income and Living Conditions
BEL,2024,F,GE65,178.377,1211.939,HIES - EU Statistics on Income and Living Conditions
BEL,2024,M,15-24,15.798,624.213,HIES - EU Statistics on Income and Living Conditions
BEL,2024,M,25-54,149.531,2273.998,HIES - EU Statistics on Income and Living Conditions
BEL,2024,M,55-64,72.187,771.234,HIES - EU Statistics on Income and Living Conditions
BEL,2024,M,GE65,128.249,1012.217,HIES - EU Statistics on Income and Living Conditions
BEL,2025,F,15-24,9.37,610.713,HIES - EU Statistics on Income and Living Conditions
BEL,2025,F,25-54,163.934,2279.598,HIES - EU Statistics on Income and Living Conditions
BEL,2025,F,55-64,92.041,771.187,HIES - EU Statistics on Income and Living Conditions
BEL,2025,F,GE65,203.585,1237.995,HIES - EU Statistics on Income and Living Conditions
BEL,2025,M,15-24,7.655,634.67,HIES - EU Statistics on Income and Living Conditions
BEL,2025,M,25-54,145.846,2273.883,HIES - EU Statistics on Income and Living Conditions
BEL,2025,M,55-64,81.677,771.866,HIES - EU Statistics on Income and Living Conditions
BEL,2025,M,GE65,135.372,1039.194,HIES - EU Statistics on Income and Living Conditions
BEN,2013,F,15-24,6.04,992.82,PC - Recensements de Population
BEN,2013,F,25-54,16.2,1544.28,PC - Recensements de Population
BEN,2013,F,55-64,4.55,155.63,PC - Recensements de Population
BEN,2013,F,GE65,9.33,167.09,PC - Recensements de Population
BEN,2013,M,15-24,6.09,919.06,PC - Recensements de Population
BEN,2013,M,25-54,19.22,1339.6,PC - Recensements de Population
BEN,2013,M,55-64,5.49,143.49,PC - Recensements de Population
BEN,2013,M,GE65,7.98,133.33,PC - Recensements de Population
BEN,2019,F,15-24,15.045,1017.358,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2019,F,25-54,58.917,1783.477,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2019,F,55-64,21.949,191.253,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2019,F,GE65,43.397,148.125,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2019,M,15-24,17.047,980.009,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2019,M,25-54,51.287,1545.365,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2019,M,55-64,17.366,175.521,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2019,M,GE65,29.048,142.456,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2022,F,15-24,9.677,1162.982,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2022,F,25-54,31.567,2193.881,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2022,F,55-64,17.077,279.681,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2022,F,GE65,36.8,218.209,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2022,M,15-24,9.391,1176.932,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2022,M,25-54,31.312,1784.402,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2022,M,55-64,18.621,251.627,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BEN,2022,M,GE65,34.307,192.851,HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages
BFA,2019,F,15-24,12.359,1777.157,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2019,F,25-54,55.955,3225.153,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2019,F,55-64,26.548,435.94,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2019,F,GE65,67.032,334.82,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2019,M,15-24,16.932,1575.936,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2019,M,25-54,74.168,2530.906,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2019,M,55-64,24.357,430.971,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2019,M,GE65,78.302,339.249,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2022,F,15-24,19.922,2032.459,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2022,F,25-54,72.891,3339.126,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2022,F,55-64,38.301,476.436,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2022,F,GE65,114.467,449.662,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2022,M,15-24,24.194,1658.115,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2022,M,25-54,53.199,2591.754,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2022,M,55-64,28.024,425.343,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2022,M,GE65,89.723,368.667,HIES - Enquête Harmonisée sur les Conditions de Vie des Ménages
BFA,2024,F,15-24,35.231,2046.172,LFS - Enquête sur la Population Active
BFA,2024,F,25-54,137.919,3352.429,LFS - Enquête sur la Population Active
BFA,2024,F,55-64,42.351,526.45,LFS - Enquête sur la Population Active
BFA,2024,F,GE65,93.205,384.446,LFS - Enquête sur la Population Active
BFA,2024,M,15-24,48.587,1660.325,LFS - Enquête sur la Population Active
BFA,2024,M,25-54,74.367,2681.862,LFS - Enquête sur la Population Active
BFA,2024,M,55-64,44.823,512.365,LFS - Enquête sur la Population Active
BFA,2024,M,GE65,120.004,480.311,LFS - Enquête sur la Population Active
BFA,2025,F,15-24,1041.768,1991.467,LFS - Enquête sur la Population Active
BFA,2025,F,25-54,1843.474,3496.269,LFS - Enquête sur la Population Active
BFA,2025,F,55-64,301.04,554.566,LFS - Enquête sur la Population Active
BFA,2025,F,GE65,307.668,504.232,LFS - Enquête sur la Population Active
BFA,2025,M,15-24,781.466,1595.691,LFS - Enquête sur la Population Active
BFA,2025,M,25-54,1511.544,2804.103,LFS - Enquête sur la Population Active
BFA,2025,M,55-64,328.235,561.03,LFS - Enquête sur la Population Active
BFA,2025,M,GE65,326.175,513.689,LFS - Enquête sur la Population Active
BGD,2011,F,15-24,127.54,13885,PC - Population Census
BGD,2011,F,25-54,325.12,27143.56,PC - Population Census
BGD,2011,F,55-64,102.92,3430.8,PC - Population Census
BGD,2011,F,GE65,201.86,3181.78,PC - Population Census
BGD,2011,M,15-24,153.36,12299.5,PC - Population Census
BGD,2011,M,25-54,376.86,26633.4,PC - Population Census
BGD,2011,M,55-64,116.04,4015.28,PC - Population Census
BGD,2011,M,GE65,206.48,3634.1,PC - Population Census
BGD,2022,F,15-24,125.438,15243.448,LFS - Labour Force Survey
BGD,2022,F,25-54,413.906,35746.154,LFS - Labour Force Survey
BGD,2022,F,55-64,320.919,5713.274,LFS - Labour Force Survey
BGD,2022,F,GE65,707.363,3576.342,LFS - Labour Force Survey
BGD,2022,M,15-24,187.968,14175.515,LFS - Labour Force Survey
BGD,2022,M,25-54,485.311,33391.828,LFS - Labour Force Survey
BGD,2022,M,55-64,342.606,6471.317,LFS - Labour Force Survey
BGD,2022,M,GE65,796.336,5046.076,LFS - Labour Force Survey
BGD,2023,F,15-24,113.41,15003.218,LFS - Labour Force Survey
BGD,2023,F,25-54,346.174,36469.334,LFS - Labour Force Survey
BGD,2023,F,55-64,268.741,5754.08,LFS - Labour Force Survey
BGD,2023,F,GE65,666.044,3730.765,LFS - Labour Force Survey
BGD,2023,M,15-24,171.957,14305.455,LFS - Labour Force Survey
BGD,2023,M,25-54,462.324,33589.898,LFS - Labour Force Survey
BGD,2023,M,55-64,281.519,6574.251,LFS - Labour Force Survey
BGD,2023,M,GE65,765.489,5181.902,LFS - Labour Force Survey
BGD,2024,F,15-24,123.199,14496.814,LFS - Labour Force Survey
BGD,2024,F,25-54,322.72,37830.12,LFS - Labour Force Survey
BGD,2024,F,55-64,223.659,5805.845,LFS - Labour Force Survey
BGD,2024,F,GE65,467.848,3512.476,LFS - Labour Force Survey
BGD,2024,M,15-24,192.563,13716.715,LFS - Labour Force Survey
BGD,2024,M,25-54,387.646,34460.04,LFS - Labour Force Survey
BGD,2024,M,55-64,222.597,6640.902,LFS - Labour Force Survey
BGD,2024,M,GE65,614.206,5206.896,LFS - Labour Force Survey
BGR,2010,F,25-54,18.269,1598.608,HIES - EU Statistics on Income and Living Conditions
BGR,2010,F,55-64,24.925,555.986,HIES - EU Statistics on Income and Living Conditions
BGR,2010,F,GE65,90.723,790.997,HIES - EU Statistics on Income and Living Conditions
BGR,2010,M,25-54,30.199,1626.968,HIES - EU Statistics on Income and Living Conditions
BGR,2010,M,55-64,23.848,484.139,HIES - EU Statistics on Income and Living Conditions
BGR,2010,M,GE65,56.476,538.76,HIES - EU Statistics on Income and Living Conditions
BGR,2011,F,15-24,4.569,400.737,HIES - EU Statistics on Income and Living Conditions
BGR,2011,F,25-54,20.038,1588.005,HIES - EU Statistics on Income and Living Conditions
BGR,2011,F,55-64,25.486,556.709,HIES - EU Statistics on Income and Living Conditions
BGR,2011,F,GE65,95.885,790.464,HIES - EU Statistics on Income and Living Conditions
BGR,2011,M,15-24,2.259,423.519,HIES - EU Statistics on Income and Living Conditions
BGR,2011,M,25-54,25.1,1614.293,HIES - EU Statistics on Income and Living Conditions
BGR,2011,M,55-64,28.488,484.13,HIES - EU Statistics on Income and Living Conditions
BGR,2011,M,GE65,57.379,539.813,HIES - EU Statistics on Income and Living Conditions
BGR,2012,F,25-54,13.704,1491.376,HIES - EU Statistics on Income and Living Conditions
BGR,2012,F,55-64,24.777,555.802,HIES - EU Statistics on Income and Living Conditions
BGR,2012,F,GE65,96.928,815.352,HIES - EU Statistics on Income and Living Conditions
BGR,2012,M,15-24,2.415,394.676,HIES - EU Statistics on Income and Living Conditions
BGR,2012,M,25-54,27.042,1568.572,HIES - EU Statistics on Income and Living Conditions
BGR,2012,M,55-64,18.287,492.265,HIES - EU Statistics on Income and Living Conditions
BGR,2012,M,GE65,56.273,559.513,HIES - EU Statistics on Income and Living Conditions
BGR,2013,F,15-24,3.599,355.964,HIES - EU Statistics on Income and Living Conditions
BGR,2013,F,25-54,16.614,1489.614,HIES - EU Statistics on Income and Living Conditions
BGR,2013,F,55-64,17.915,551.011,HIES - EU Statistics on Income and Living Conditions
BGR,2013,F,GE65,93.212,825.783,HIES - EU Statistics on Income and Living Conditions
BGR,2013,M,15-24,3.779,376.611,HIES - EU Statistics on Income and Living Conditions
BGR,2013,M,25-54,28.408,1565.476,HIES - EU Statistics on Income and Living Conditions
BGR,2013,M,55-64,18.952,491.816,HIES - EU Statistics on Income and Living Conditions
BGR,2013,M,GE65,51.196,567.034,HIES - EU Statistics on Income and Living Conditions
BGR,2014,F,15-24,3.593,335.659,HIES - EU Statistics on Income and Living Conditions
BGR,2014,F,25-54,16.364,1494.997,HIES - EU Statistics on Income and Living Conditions
BGR,2014,F,55-64,21.194,543.971,HIES - EU Statistics on Income and Living Conditions
BGR,2014,F,GE65,94.905,845.331,HIES - EU Statistics on Income and Living Conditions
BGR,2014,M,15-24,5.353,357.414,HIES - EU Statistics on Income and Living Conditions
BGR,2014,M,25-54,29.243,1574.391,HIES - EU Statistics on Income and Living Conditions
BGR,2014,M,55-64,16.328,487.575,HIES - EU Statistics on Income and Living Conditions
BGR,2014,M,GE65,61.529,574.921,HIES - EU Statistics on Income and Living Conditions
BGR,2015,F,15-24,3.973,307.355,HIES - EU Statistics on Income and Living Conditions
BGR,2015,F,25-54,22.48,1468.588,HIES - EU Statistics on Income and Living Conditions
BGR,2015,F,55-64,20.083,530.704,HIES - EU Statistics on Income and Living Conditions
BGR,2015,F,GE65,104.733,856.405,HIES - EU Statistics on Income and Living Conditions
BGR,2015,M,15-24,5.417,332.416,HIES - EU Statistics on Income and Living Conditions
