iso3,year,sex,class,employed,source
PRY,2024,F,6,5.637,HS - Encuesta Permanente de Hogares Continua
PRY,2024,F,TOTAL,1274.911,HS - Encuesta Permanente de Hogares Continua
PRY,2024,M,1,1067.312,HS - Encuesta Permanente de Hogares Continua
PRY,2024,M,2,131.133,HS - Encuesta Permanente de Hogares Continua
PRY,2024,M,3,533.335,HS - Encuesta Permanente de Hogares Continua
PRY,2024,M,5,60.982,HS - Encuesta Permanente de Hogares Continua
PRY,2024,M,6,6.805,HS - Encuesta Permanente de Hogares Continua
PRY,2024,M,TOTAL,1799.567,HS - Encuesta Permanente de Hogares Continua
PRY,2025,F,1,799.425,HS - Encuesta Permanente de Hogares Continua
PRY,2025,F,2,42.061,HS - Encuesta Permanente de Hogares Continua
PRY,2025,F,3,397.721,HS - Encuesta Permanente de Hogares Continua
PRY,2025,F,5,96.83,HS - Encuesta Permanente de Hogares Continua
PRY,2025,F,6,6.721,HS - Encuesta Permanente de Hogares Continua
PRY,2025,F,TOTAL,1342.758,HS - Encuesta Permanente de Hogares Continua
PRY,2025,M,1,1113.188,HS - Encuesta Permanente de Hogares Continua
PRY,2025,M,2,132.598,HS - Encuesta Permanente de Hogares Continua
PRY,2025,M,3,535.019,HS - Encuesta Permanente de Hogares Continua
PRY,2025,M,5,51.131,HS - Encuesta Permanente de Hogares Continua
PRY,2025,M,6,9.603,HS - Encuesta Permanente de Hogares Continua
PRY,2025,M,TOTAL,1841.539,HS - Encuesta Permanente de Hogares Continua
PSE,2010,F,1,84.828,LFS - Labour Force Survey
PSE,2010,F,2,1.804,LFS - Labour Force Survey
PSE,2010,F,3,15.088,LFS - Labour Force Survey
PSE,2010,F,5,24.402,LFS - Labour Force Survey
PSE,2010,F,TOTAL,126.122,LFS - Labour Force Survey
PSE,2010,M,1,414.683,LFS - Labour Force Survey
PSE,2010,M,2,45.43,LFS - Labour Force Survey
PSE,2010,M,3,124.585,LFS - Labour Force Survey
PSE,2010,M,5,28.321,LFS - Labour Force Survey
PSE,2010,M,TOTAL,613.042,LFS - Labour Force Survey
PSE,2011,F,1,93.031,LFS - Labour Force Survey
PSE,2011,F,2,2.364,LFS - Labour Force Survey
PSE,2011,F,3,15.078,LFS - Labour Force Survey
PSE,2011,F,5,32.961,LFS - Labour Force Survey
PSE,2011,F,TOTAL,143.435,LFS - Labour Force Survey
PSE,2011,M,1,458.073,LFS - Labour Force Survey
PSE,2011,M,2,50.964,LFS - Labour Force Survey
PSE,2011,M,3,140.026,LFS - Labour Force Survey
PSE,2011,M,5,35.699,LFS - Labour Force Survey
PSE,2011,M,TOTAL,684.82,LFS - Labour Force Survey
PSE,2012,F,1,92.323,LFS - Labour Force Survey
PSE,2012,F,2,2.388,LFS - Labour Force Survey
PSE,2012,F,3,15.445,LFS - Labour Force Survey
PSE,2012,F,5,35.878,LFS - Labour Force Survey
PSE,2012,F,TOTAL,146.034,LFS - Labour Force Survey
PSE,2012,M,1,472.102,LFS - Labour Force Survey
PSE,2012,M,2,52.114,LFS - Labour Force Survey
PSE,2012,M,3,137.251,LFS - Labour Force Survey
PSE,2012,M,5,37.301,LFS - Labour Force Survey
PSE,2012,M,TOTAL,698.768,LFS - Labour Force Survey
PSE,2013,F,1,93.681,LFS - Labour Force Survey
PSE,2013,F,2,2.636,LFS - Labour Force Survey
PSE,2013,F,3,17.964,LFS - Labour Force Survey
PSE,2013,F,5,30.195,LFS - Labour Force Survey
PSE,2013,F,TOTAL,144.476,LFS - Labour Force Survey
PSE,2013,M,1,495.868,LFS - Labour Force Survey
PSE,2013,M,2,51.663,LFS - Labour Force Survey
PSE,2013,M,3,140.759,LFS - Labour Force Survey
PSE,2013,M,5,33.529,LFS - Labour Force Survey
PSE,2013,M,TOTAL,721.819,LFS - Labour Force Survey
PSE,2014,F,1,98.819,LFS - Labour Force Survey
PSE,2014,F,2,2.997,LFS - Labour Force Survey
PSE,2014,F,3,26.983,LFS - Labour Force Survey
PSE,2014,F,5,29.572,LFS - Labour Force Survey
PSE,2014,F,TOTAL,158.371,LFS - Labour Force Survey
PSE,2014,M,1,504.565,LFS - Labour Force Survey
PSE,2014,M,2,54.54,LFS - Labour Force Survey
PSE,2014,M,3,143.236,LFS - Labour Force Survey
PSE,2014,M,5,31.508,LFS - Labour Force Survey
PSE,2014,M,TOTAL,733.85,LFS - Labour Force Survey
PSE,2015,F,1,105.515,LFS - Labour Force Survey
PSE,2015,F,2,3.312,LFS - Labour Force Survey
PSE,2015,F,3,22.029,LFS - Labour Force Survey
PSE,2015,F,5,26.631,LFS - Labour Force Survey
PSE,2015,F,TOTAL,157.486,LFS - Labour Force Survey
PSE,2015,M,1,532.054,LFS - Labour Force Survey
PSE,2015,M,2,55.446,LFS - Labour Force Survey
PSE,2015,M,3,148.353,LFS - Labour Force Survey
PSE,2015,M,5,35.526,LFS - Labour Force Survey
PSE,2015,M,TOTAL,771.379,LFS - Labour Force Survey
PSE,2016,F,1,104.711,LFS - Labour Force Survey
PSE,2016,F,2,3.619,LFS - Labour Force Survey
PSE,2016,F,3,20.733,LFS - Labour Force Survey
PSE,2016,F,5,18.974,LFS - Labour Force Survey
PSE,2016,F,TOTAL,148.038,LFS - Labour Force Survey
PSE,2016,M,1,547.942,LFS - Labour Force Survey
PSE,2016,M,2,57.207,LFS - Labour Force Survey
PSE,2016,M,3,154.795,LFS - Labour Force Survey
PSE,2016,M,5,31.647,LFS - Labour Force Survey
PSE,2016,M,TOTAL,791.591,LFS - Labour Force Survey
PSE,2017,F,1,104.84,LFS - Labour Force Survey
PSE,2017,F,2,2.712,LFS - Labour Force Survey
PSE,2017,F,3,20.344,LFS - Labour Force Survey
PSE,2017,F,5,14.09,LFS - Labour Force Survey
PSE,2017,F,TOTAL,141.987,LFS - Labour Force Survey
PSE,2017,M,1,563.261,LFS - Labour Force Survey
PSE,2017,M,2,59.265,LFS - Labour Force Survey
PSE,2017,M,3,155.542,LFS - Labour Force Survey
PSE,2017,M,5,28.677,LFS - Labour Force Survey
PSE,2017,M,TOTAL,806.745,LFS - Labour Force Survey
PSE,2018,F,1,111.934,LFS - Labour Force Survey
PSE,2018,F,2,3.6,LFS - Labour Force Survey
PSE,2018,F,3,19.767,LFS - Labour Force Survey
PSE,2018,F,5,13.023,LFS - Labour Force Survey
PSE,2018,F,TOTAL,148.324,LFS - Labour Force Survey
PSE,2018,M,1,554.598,LFS - Labour Force Survey
PSE,2018,M,2,64.066,LFS - Labour Force Survey
PSE,2018,M,3,160.496,LFS - Labour Force Survey
PSE,2018,M,5,28.275,LFS - Labour Force Survey
PSE,2018,M,TOTAL,807.436,LFS - Labour Force Survey
PSE,2019,F,1,124.114,LFS - Labour Force Survey
PSE,2019,F,2,4.385,LFS - Labour Force Survey
PSE,2019,F,3,18.827,LFS - Labour Force Survey
PSE,2019,F,5,13.272,LFS - Labour Force Survey
PSE,2019,F,TOTAL,160.598,LFS - Labour Force Survey
PSE,2019,M,1,599.875,LFS - Labour Force Survey
PSE,2019,M,2,61.793,LFS - Labour Force Survey
PSE,2019,M,3,165.106,LFS - Labour Force Survey
PSE,2019,M,5,26.127,LFS - Labour Force Survey
PSE,2019,M,TOTAL,852.901,LFS - Labour Force Survey
PSE,2020,F,1,118.388,LFS - Labour Force Survey
PSE,2020,F,2,3.215,LFS - Labour Force Survey
PSE,2020,F,3,16.705,LFS - Labour Force Survey
PSE,2020,F,5,12.04,LFS - Labour Force Survey
PSE,2020,F,TOTAL,150.348,LFS - Labour Force Survey
PSE,2020,M,1,573.51,LFS - Labour Force Survey
PSE,2020,M,2,52.614,LFS - Labour Force Survey
PSE,2020,M,3,153.149,LFS - Labour Force Survey
PSE,2020,M,5,27.152,LFS - Labour Force Survey
PSE,2020,M,TOTAL,806.426,LFS - Labour Force Survey
PSE,2021,F,1,122.402,LFS - Labour Force Survey
PSE,2021,F,2,3.309,LFS - Labour Force Survey
PSE,2021,F,3,18.251,LFS - Labour Force Survey
PSE,2021,F,5,13.583,LFS - Labour Force Survey
PSE,2021,F,TOTAL,157.544,LFS - Labour Force Survey
PSE,2021,M,1,625.935,LFS - Labour Force Survey
PSE,2021,M,2,60.163,LFS - Labour Force Survey
PSE,2021,M,3,162.059,LFS - Labour Force Survey
PSE,2021,M,5,30.492,LFS - Labour Force Survey
PSE,2021,M,TOTAL,878.67,LFS - Labour Force Survey
PSE,2022,F,1,140.737,LFS - Labour Force Survey
PSE,2022,F,2,3.715,LFS - Labour Force Survey
PSE,2022,F,3,24.122,LFS - Labour Force Survey
PSE,2022,F,5,14.14,LFS - Labour Force Survey
PSE,2022,F,TOTAL,182.713,LFS - Labour Force Survey
PSE,2022,M,1,724.554,LFS - Labour Force Survey
PSE,2022,M,2,58.158,LFS - Labour Force Survey
PSE,2022,M,3,142.324,LFS - Labour Force Survey
PSE,2022,M,5,28.209,LFS - Labour Force Survey
PSE,2022,M,TOTAL,953.246,LFS - Labour Force Survey
PSE,2024,F,1,104.653,LFS - Labour Force Survey
PSE,2024,F,2,3.171,LFS - Labour Force Survey
PSE,2024,F,3,13.436,LFS - Labour Force Survey
PSE,2024,F,5,10.845,LFS - Labour Force Survey
PSE,2024,F,TOTAL,132.104,LFS - Labour Force Survey
PSE,2024,M,1,342.802,LFS - Labour Force Survey
PSE,2024,M,2,45.085,LFS - Labour Force Survey
PSE,2024,M,3,135.037,LFS - Labour Force Survey
PSE,2024,M,5,27.933,LFS - Labour Force Survey
PSE,2024,M,TOTAL,550.857,LFS - Labour Force Survey
PSE,2025,F,1,109.103,LFS - Labour Force Survey
PSE,2025,F,2,3.038,LFS - Labour Force Survey
PSE,2025,F,3,16.958,LFS - Labour Force Survey
PSE,2025,F,5,10.903,LFS - Labour Force Survey
PSE,2025,F,TOTAL,140.003,LFS - Labour Force Survey
PSE,2025,M,1,365.37,LFS - Labour Force Survey
PSE,2025,M,2,43.146,LFS - Labour Force Survey
PSE,2025,M,3,145.891,LFS - Labour Force Survey
PSE,2025,M,5,25.453,LFS - Labour Force Survey
PSE,2025,M,TOTAL,579.889,LFS - Labour Force Survey
QAT,2011,F,1,152.228,LFS - Labor Force Sample Survey
QAT,2011,F,TOTAL,152.934,LFS - Labor Force Sample Survey
QAT,2011,M,1,1111.372,LFS - Labor Force Sample Survey
QAT,2011,M,TOTAL,1117.311,LFS - Labor Force Sample Survey
QAT,2012,F,1,166.672,LFS - Labor Force Sample Survey
QAT,2012,F,TOTAL,167.396,LFS - Labor Force Sample Survey
QAT,2012,M,1,1166.754,LFS - Labor Force Sample Survey
QAT,2012,M,TOTAL,1173.186,LFS - Labor Force Sample Survey
QAT,2013,F,1,191.47,LFS - Labor Force Sample Survey
QAT,2013,F,2,0.841,LFS - Labor Force Sample Survey
QAT,2013,F,3,0,LFS - Labor Force Sample Survey
QAT,2013,F,5,0,LFS - Labor Force Sample Survey
QAT,2013,F,6,1.114,LFS - Labor Force Sample Survey
QAT,2013,F,TOTAL,193.425,LFS - Labor Force Sample Survey
QAT,2013,M,1,1337.545,LFS - Labor Force Sample Survey
QAT,2013,M,2,3.779,LFS - Labor Force Sample Survey
QAT,2013,M,3,2.165,LFS - Labor Force Sample Survey
QAT,2013,M,5,0.808,LFS - Labor Force Sample Survey
QAT,2013,M,6,1.418,LFS - Labor Force Sample Survey
QAT,2013,M,TOTAL,1345.715,LFS - Labor Force Sample Survey
QAT,2015,F,1,259.696,LFS - Labor Force Sample Survey
QAT,2015,F,2,0.83,LFS - Labor Force Sample Survey
QAT,2015,F,3,0.126,LFS - Labor Force Sample Survey
QAT,2015,F,5,0.065,LFS - Labor Force Sample Survey
QAT,2015,F,TOTAL,260.717,LFS - Labor Force Sample Survey
QAT,2015,M,1,1685.48,LFS - Labor Force Sample Survey
QAT,2015,M,2,4.585,LFS - Labor Force Sample Survey
QAT,2015,M,3,2.656,LFS - Labor Force Sample Survey
QAT,2015,M,5,0,LFS - Labor Force Sample Survey
QAT,2015,M,TOTAL,1692.721,LFS - Labor Force Sample Survey
QAT,2016,F,1,268.374,LFS - Labor Force Sample Survey
QAT,2016,F,2,0.866,LFS - Labor Force Sample Survey
QAT,2016,F,3,0.125,LFS - Labor Force Sample Survey
QAT,2016,F,5,0.046,LFS - Labor Force Sample Survey
QAT,2016,F,TOTAL,269.411,LFS - Labor Force Sample Survey
QAT,2016,M,1,1772.532,LFS - Labor Force Sample Survey
QAT,2016,M,2,4.658,LFS - Labor Force Sample Survey
QAT,2016,M,3,2.673,LFS - Labor Force Sample Survey
QAT,2016,M,5,0,LFS - Labor Force Sample Survey
QAT,2016,M,TOTAL,1779.863,LFS - Labor Force Sample Survey
QAT,2017,F,1,272.23,LFS - Labor Force Sample Survey
QAT,2017,F,2,0.942,LFS - Labor Force Sample Survey
QAT,2017,F,3,0.129,LFS - Labor Force Sample Survey
QAT,2017,F,TOTAL,273.301,LFS - Labor Force Sample Survey
QAT,2017,M,1,1768.103,LFS - Labor Force Sample Survey
QAT,2017,M,2,4.723,LFS - Labor Force Sample Survey
QAT,2017,M,3,2.566,LFS - Labor Force Sample Survey
QAT,2017,M,TOTAL,1775.392,LFS - Labor Force Sample Survey
QAT,2018,F,1,280.892,LFS - Labor Force Sample Survey
QAT,2018,F,2,1.003,LFS - Labor Force Sample Survey
QAT,2018,F,3,0.082,LFS - Labor Force Sample Survey
QAT,2018,F,TOTAL,281.977,LFS - Labor Force Sample Survey
QAT,2018,M,1,1800.225,LFS - Labor Force Sample Survey
QAT,2018,M,2,5.046,LFS - Labor Force Sample Survey
QAT,2018,M,3,2.524,LFS - Labor Force Sample Survey
QAT,2018,M,TOTAL,1807.795,LFS - Labor Force Sample Survey
QAT,2019,F,1,281.068,LFS - Labor Force Sample Survey
QAT,2019,F,2,1.058,LFS - Labor Force Sample Survey
QAT,2019,F,3,0,LFS - Labor Force Sample Survey
QAT,2019,F,TOTAL,282.126,LFS - Labor Force Sample Survey
QAT,2019,M,1,1812.57,LFS - Labor Force Sample Survey
QAT,2019,M,2,5.99,LFS - Labor Force Sample Survey
QAT,2019,M,3,1.981,LFS - Labor Force Sample Survey
QAT,2019,M,TOTAL,1820.541,LFS - Labor Force Sample Survey
QAT,2020,F,1,285.22,LFS - Labor Force Sample Survey
QAT,2020,F,2,0.408,LFS - Labor Force Sample Survey
QAT,2020,F,3,0,LFS - Labor Force Sample Survey
QAT,2020,F,4,0,LFS - Labor Force Sample Survey
QAT,2020,F,5,0,LFS - Labor Force Sample Survey
QAT,2020,F,TOTAL,285.628,LFS - Labor Force Sample Survey
QAT,2020,M,1,1798.387,LFS - Labor Force Sample Survey
QAT,2020,M,2,6.355,LFS - Labor Force Sample Survey
QAT,2020,M,3,1.026,LFS - Labor Force Sample Survey
QAT,2020,M,4,0,LFS - Labor Force Sample Survey
QAT,2020,M,5,0,LFS - Labor Force Sample Survey
QAT,2020,M,TOTAL,1805.768,LFS - Labor Force Sample Survey
ROU,2010,F,1,2514.584,LFS - Household Labour Force Survey
ROU,2010,F,3,542.081,LFS - Household Labour Force Survey
ROU,2010,F,5,775.672,LFS - Household Labour Force Survey
ROU,2010,F,TOTAL,3832.338,LFS - Household Labour Force Survey
ROU,2010,M,1,3134.025,LFS - Household Labour Force Survey
ROU,2010,M,3,1427.107,LFS - Household Labour Force Survey
ROU,2010,M,5,319.362,LFS - Household Labour Force Survey
ROU,2010,M,TOTAL,4880.493,LFS - Household Labour Force Survey
ROU,2011,F,1,2530.973,LFS - Household Labour Force Survey
ROU,2011,F,3,523.748,LFS - Household Labour Force Survey
ROU,2011,F,5,739.055,LFS - Household Labour Force Survey
ROU,2011,F,TOTAL,3793.775,LFS - Household Labour Force Survey
ROU,2011,M,1,3166.263,LFS - Household Labour Force Survey
ROU,2011,M,3,1257.507,LFS - Household Labour Force Survey
ROU,2011,M,5,310.606,LFS - Household Labour Force Survey
ROU,2011,M,TOTAL,4734.375,LFS - Household Labour Force Survey
ROU,2012,F,1,2534.412,LFS - Household Labour Force Survey
ROU,2012,F,3,532.946,LFS - Household Labour Force Survey
ROU,2012,F,5,737.415,LFS - Household Labour Force Survey
ROU,2012,F,TOTAL,3804.772,LFS - Household Labour Force Survey
ROU,2012,M,1,3200.08,LFS - Household Labour Force Survey
ROU,2012,M,3,1290.609,LFS - Household Labour Force Survey
ROU,2012,M,5,309.59,LFS - Household Labour Force Survey
ROU,2012,M,TOTAL,4800.28,LFS - Household Labour Force Survey
ROU,2013,F,1,2529.471,LFS - Household Labour Force Survey
ROU,2013,F,3,523.485,LFS - Household Labour Force Survey
ROU,2013,F,5,705.292,LFS - Household Labour Force Survey
ROU,2013,F,TOTAL,3758.248,LFS - Household Labour Force Survey
ROU,2013,M,1,3214.022,LFS - Household Labour Force Survey
ROU,2013,M,3,1275.77,LFS - Household Labour Force Survey
ROU,2013,M,5,301.093,LFS - Household Labour Force Survey
ROU,2013,M,TOTAL,4790.885,LFS - Household Labour Force Survey
ROU,2014,F,1,2573.103,LFS - Household Labour Force Survey
ROU,2014,F,3,507.551,LFS - Household Labour Force Survey
ROU,2014,F,5,689.295,LFS - Household Labour Force Survey
ROU,2014,F,TOTAL,3769.948,LFS - Household Labour Force Survey
ROU,2014,M,1,3277.154,LFS - Household Labour Force Survey
ROU,2014,M,3,1260.801,LFS - Household Labour Force Survey
ROU,2014,M,5,305.839,LFS - Household Labour Force Survey
ROU,2014,M,TOTAL,4843.794,LFS - Household Labour Force Survey
ROU,2015,F,1,2663.649,LFS - Household Labour Force Survey
ROU,2015,F,3,473.396,LFS - Household Labour Force Survey
ROU,2015,F,5,549.994,LFS - Household Labour Force Survey
ROU,2015,F,TOTAL,3687.039,LFS - Household Labour Force Survey
ROU,2015,M,1,3398.595,LFS - Household Labour Force Survey
ROU,2015,M,3,1183.166,LFS - Household Labour Force Survey
ROU,2015,M,5,266.587,LFS - Household Labour Force Survey
ROU,2015,M,TOTAL,4848.348,LFS - Household Labour Force Survey
ROU,2016,F,1,2731.92,LFS - Household Labour Force Survey
ROU,2016,F,3,426.279,LFS - Household Labour Force Survey
ROU,2016,F,5,484.476,LFS - Household Labour Force Survey
ROU,2016,F,TOTAL,3642.675,LFS - Household Labour Force Survey
ROU,2016,M,1,3468.719,LFS - Household Labour Force Survey
ROU,2016,M,3,1105.285,LFS - Household Labour Force Survey
ROU,2016,M,5,232.097,LFS - Household Labour Force Survey
ROU,2016,M,TOTAL,4806.101,LFS - Household Labour Force Survey
ROU,2017,F,1,2850.769,LFS - Household Labour Force Survey
ROU,2017,F,3,447.051,LFS - Household Labour Force Survey
ROU,2017,F,5,479.529,LFS - Household Labour Force Survey
ROU,2017,F,TOTAL,3777.35,LFS - Household Labour Force Survey
ROU,2017,M,1,3538.963,LFS - Household Labour Force Survey
ROU,2017,M,3,1125.787,LFS - Household Labour Force Survey
ROU,2017,M,5,228.455,LFS - Household Labour Force Survey
ROU,2017,M,TOTAL,4893.205,LFS - Household Labour Force Survey
ROU,2018,F,1,2851.352,LFS - Household Labour Force Survey
ROU,2018,F,3,430.286,LFS - Household Labour Force Survey
ROU,2018,F,5,466.131,LFS - Household Labour Force Survey
ROU,2018,F,TOTAL,3747.77,LFS - Household Labour Force Survey
ROU,2018,M,1,3645.834,LFS - Household Labour Force Survey
ROU,2018,M,3,1073.365,LFS - Household Labour Force Survey
ROU,2018,M,5,221.57,LFS - Household Labour Force Survey
ROU,2018,M,TOTAL,4940.77,LFS - Household Labour Force Survey
ROU,2019,F,1,2882.851,LFS - Household Labour Force Survey
ROU,2019,F,3,404.479,LFS - Household Labour Force Survey
ROU,2019,F,5,435.231,LFS - Household Labour Force Survey
ROU,2019,F,TOTAL,3722.561,LFS - Household Labour Force Survey
ROU,2019,M,1,3694.397,LFS - Household Labour Force Survey
ROU,2019,M,3,1050.457,LFS - Household Labour Force Survey
ROU,2019,M,5,212.912,LFS - Household Labour Force Survey
ROU,2019,M,TOTAL,4957.766,LFS - Household Labour Force Survey
ROU,2020,F,1,2837.434,LFS - Household Labour Force Survey
ROU,2020,F,3,389.734,LFS - Household Labour Force Survey
ROU,2020,F,5,402.254,LFS - Household Labour Force Survey
ROU,2020,F,TOTAL,3629.422,LFS - Household Labour Force Survey
ROU,2020,M,1,3658.418,LFS - Household Labour Force Survey
ROU,2020,M,3,1020.674,LFS - Household Labour Force Survey
ROU,2020,M,5,212.543,LFS - Household Labour Force Survey
ROU,2020,M,TOTAL,4891.635,LFS - Household Labour Force Survey
ROU,2021,F,1,2858.391,LFS - Household Labour Force Survey
ROU,2021,F,3,225.509,LFS - Household Labour Force Survey
ROU,2021,F,5,151.824,LFS - Household Labour Force Survey
ROU,2021,F,TOTAL,3235.724,LFS - Household Labour Force Survey
ROU,2021,M,1,3725.987,LFS - Household Labour Force Survey
ROU,2021,M,3,711.659,LFS - Household Labour Force Survey
ROU,2021,M,5,82.113,LFS - Household Labour Force Survey
ROU,2021,M,TOTAL,4519.759,LFS - Household Labour Force Survey
ROU,2022,F,1,2942.917,LFS - Household Labour Force Survey
ROU,2022,F,3,226.915,LFS - Household Labour Force Survey
ROU,2022,F,5,143.965,LFS - Household Labour Force Survey
ROU,2022,F,TOTAL,3313.797,LFS - Household Labour Force Survey
ROU,2022,M,1,3714.442,LFS - Household Labour Force Survey
ROU,2022,M,3,702.026,LFS - Household Labour Force Survey
ROU,2022,M,5,76.184,LFS - Household Labour Force Survey
ROU,2022,M,TOTAL,4492.652,LFS - Household Labour Force Survey
ROU,2023,F,1,2926.494,LFS - Household Labour Force Survey
ROU,2023,F,3,213.911,LFS - Household Labour Force Survey
ROU,2023,F,5,143.873,LFS - Household Labour Force Survey
ROU,2023,F,TOTAL,3284.277,LFS - Household Labour Force Survey
ROU,2023,M,1,3670.797,LFS - Household Labour Force Survey
ROU,2023,M,3,666.437,LFS - Household Labour Force Survey
ROU,2023,M,5,74.935,LFS - Household Labour Force Survey
ROU,2023,M,TOTAL,4412.169,LFS - Household Labour Force Survey
ROU,2024,F,1,2977.923,LFS - Household Labour Force Survey
ROU,2024,F,3,247.541,LFS - Household Labour Force Survey
ROU,2024,F,5,132.397,LFS - Household Labour Force Survey
ROU,2024,F,TOTAL,3357.861,LFS - Household Labour Force Survey
ROU,2024,M,1,3724.198,LFS - Household Labour Force Survey
ROU,2024,M,3,694.613,LFS - Household Labour Force Survey
ROU,2024,M,5,76.666,LFS - Household Labour Force Survey
ROU,2024,M,TOTAL,4495.476,LFS - Household Labour Force Survey
ROU,2025,F,1,2949.085,LFS - Household Labour Force Survey
ROU,2025,F,2,25.706,LFS - Household Labour Force Survey
ROU,2025,F,3,193.621,LFS - Household Labour Force Survey
ROU,2025,F,5,104.048,LFS - Household Labour Force Survey
ROU,2025,F,TOTAL,3272.46,LFS - Household Labour Force Survey
ROU,2025,M,1,3739.501,LFS - Household Labour Force Survey
ROU,2025,M,2,83.178,LFS - Household Labour Force Survey
ROU,2025,M,3,534.947,LFS - Household Labour Force Survey
ROU,2025,M,5,64.258,LFS - Household Labour Force Survey
ROU,2025,M,TOTAL,4421.884,LFS - Household Labour Force Survey
RUS,2010,F,1,31501.606,LFS - Labour Force Survey
RUS,2010,F,2,313.19,LFS - Labour Force Survey
RUS,2010,F,3,1569.713,LFS - Labour Force Survey
RUS,2010,F,4,17.575,LFS - Labour Force Survey
RUS,2010,F,5,125.05,LFS - Labour Force Survey
RUS,2010,F,TOTAL,33527.134,LFS - Labour Force Survey
RUS,2010,M,1,32060.576,LFS - Labour Force Survey
RUS,2010,M,2,555.837,LFS - Labour Force Survey
RUS,2010,M,3,1940.146,LFS - Labour Force Survey
RUS,2010,M,4,30.361,LFS - Labour Force Survey
RUS,2010,M,5,165.003,LFS - Labour Force Survey
RUS,2010,M,TOTAL,34751.923,LFS - Labour Force Survey
RUS,2011,F,1,31839.851,LFS - Labour Force Survey
RUS,2011,F,2,303.944,LFS - Labour Force Survey
RUS,2011,F,3,1726.443,LFS - Labour Force Survey
RUS,2011,F,4,13.874,LFS - Labour Force Survey
RUS,2011,F,5,95.881,LFS - Labour Force Survey
RUS,2011,F,TOTAL,33979.992,LFS - Labour Force Survey
RUS,2011,M,1,32400.667,LFS - Labour Force Survey
RUS,2011,M,2,553.661,LFS - Labour Force Survey
RUS,2011,M,3,2126.424,LFS - Labour Force Survey
RUS,2011,M,4,27.218,LFS - Labour Force Survey
RUS,2011,M,5,106.141,LFS - Labour Force Survey
RUS,2011,M,TOTAL,35214.11,LFS - Labour Force Survey
RUS,2012,F,1,32133.231,LFS - Labour Force Survey
RUS,2012,F,2,293.152,LFS - Labour Force Survey
RUS,2012,F,3,1658.765,LFS - Labour Force Survey
RUS,2012,F,4,11.07,LFS - Labour Force Survey
RUS,2012,F,5,123.154,LFS - Labour Force Survey
RUS,2012,F,TOTAL,34219.372,LFS - Labour Force Survey
RUS,2012,M,1,32848.404,LFS - Labour Force Survey
RUS,2012,M,2,525.733,LFS - Labour Force Survey
RUS,2012,M,3,2090.996,LFS - Labour Force Survey
RUS,2012,M,4,19.075,LFS - Labour Force Survey
RUS,2012,M,5,154.162,LFS - Labour Force Survey
RUS,2012,M,TOTAL,35638.37,LFS - Labour Force Survey
RUS,2013,F,1,31858.852,LFS - Labour Force Survey
RUS,2013,F,2,299.343,LFS - Labour Force Survey
RUS,2013,F,3,1768.711,LFS - Labour Force Survey
RUS,2013,F,4,9.819,LFS - Labour Force Survey
RUS,2013,F,5,123.219,LFS - Labour Force Survey
RUS,2013,F,TOTAL,34059.944,LFS - Labour Force Survey
RUS,2013,M,1,32708.891,LFS - Labour Force Survey
RUS,2013,M,2,599.506,LFS - Labour Force Survey
RUS,2013,M,3,2177.196,LFS - Labour Force Survey
RUS,2013,M,4,15.234,LFS - Labour Force Survey
RUS,2013,M,5,139.215,LFS - Labour Force Survey
RUS,2013,M,TOTAL,35640.041,LFS - Labour Force Survey
RUS,2014,F,1,31933.072,LFS - Labour Force Survey
RUS,2014,F,2,294.217,LFS - Labour Force Survey
RUS,2014,F,3,1710.262,LFS - Labour Force Survey
RUS,2014,F,4,10.288,LFS - Labour Force Survey
RUS,2014,F,5,136.469,LFS - Labour Force Survey
RUS,2014,F,TOTAL,34084.308,LFS - Labour Force Survey
RUS,2014,M,1,32809.213,LFS - Labour Force Survey
RUS,2014,M,2,640.648,LFS - Labour Force Survey
RUS,2014,M,3,2149.248,LFS - Labour Force Survey
RUS,2014,M,4,12.758,LFS - Labour Force Survey
RUS,2014,M,5,138.055,LFS - Labour Force Survey
RUS,2014,M,TOTAL,35749.922,LFS - Labour Force Survey
RUS,2015,F,1,32090.909,LFS - Labour Force Survey
RUS,2015,F,2,294.657,LFS - Labour Force Survey
RUS,2015,F,3,1738.18,LFS - Labour Force Survey
RUS,2015,F,4,3.376,LFS - Labour Force Survey
RUS,2015,F,5,127.92,LFS - Labour Force Survey
RUS,2015,F,TOTAL,34255.041,LFS - Labour Force Survey
RUS,2015,M,1,33229.793,LFS - Labour Force Survey
RUS,2015,M,2,615.302,LFS - Labour Force Survey
RUS,2015,M,3,2207.531,LFS - Labour Force Survey
RUS,2015,M,4,4.873,LFS - Labour Force Survey
RUS,2015,M,5,130.581,LFS - Labour Force Survey
RUS,2015,M,TOTAL,36188.08,LFS - Labour Force Survey
RUS,2016,F,1,32078.463,LFS - Labour Force Survey
RUS,2016,F,2,287.809,LFS - Labour Force Survey
RUS,2016,F,3,1762.488,LFS - Labour Force Survey
RUS,2016,F,4,3.342,LFS - Labour Force Survey
RUS,2016,F,5,137.344,LFS - Labour Force Survey
RUS,2016,F,TOTAL,34269.445,LFS - Labour Force Survey
RUS,2016,M,1,33123.681,LFS - Labour Force Survey
RUS,2016,M,2,621.714,LFS - Labour Force Survey
RUS,2016,M,3,2356.635,LFS - Labour Force Survey
RUS,2016,M,4,5.394,LFS - Labour Force Survey
