iso3,year,function,sex,share,source
ITA,2018,pension,T,0.9440,ILO - Social Security Inquiry Database
ITA,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
ITA,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
ITA,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
ITA,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
ITA,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
ITA,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
ITA,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
JAM,2015,disab,T,0.0900,ILO - Social Security Inquiry Database
JAM,2015,pension,T,0.3030,ILO - Social Security Inquiry Database
JAM,2019,disab,T,0.3110,ILO - Social Security Inquiry Database
JAM,2019,pension,T,0.4030,ILO - Social Security Inquiry Database
JAM,2021,disab,T,0.3550,ILO - Social Security Inquiry Database
JAM,2022,pension,F,0.9050,ILO - Social Security Inquiry Database
JAM,2022,pension,M,0.8450,ILO - Social Security Inquiry Database
JAM,2022,pension,T,0.8780,ILO - Social Security Inquiry Database
JOR,2010,pension,F,0.1180,ILO - Social Security Inquiry Database
JOR,2010,pension,M,0.8230,ILO - Social Security Inquiry Database
JOR,2010,pension,T,0.4220,ILO - Social Security Inquiry Database
JOR,2019,pension,T,0.6000,ILO - Social Security Inquiry Database
JOR,2021,disab,T,0.4850,ILO - Social Security Inquiry Database
JOR,2021,pension,T,0.4610,ILO - Social Security Inquiry Database
JOR,2022,disab,T,0.2030,ILO - Social Security Inquiry Database
JOR,2022,pension,T,0.5750,ILO - Social Security Inquiry Database
JPN,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
JPN,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
JPN,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
JPN,2015,disab,T,0.5570,ILO - Social Security Inquiry Database
JPN,2015,pension,F,1.0000,ILO - Social Security Inquiry Database
JPN,2015,pension,M,1.0000,ILO - Social Security Inquiry Database
JPN,2015,pension,T,1.0000,ILO - Social Security Inquiry Database
JPN,2017,disab,T,0.4950,ILO - Social Security Inquiry Database
JPN,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
JPN,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
JPN,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
JPN,2019,disab,T,0.5610,ILO - Social Security Inquiry Database
JPN,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
JPN,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
JPN,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
JPN,2020,disab,T,0.5190,ILO - Social Security Inquiry Database
JPN,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
JPN,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
JPN,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
KAZ,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
KAZ,2015,pension,F,0.8190,ILO - Social Security Inquiry Database
KAZ,2015,pension,M,0.8420,ILO - Social Security Inquiry Database
KAZ,2015,pension,T,0.8260,ILO - Social Security Inquiry Database
KAZ,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
KAZ,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
KAZ,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
KAZ,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
KAZ,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
KAZ,2019,pension,F,0.9880,ILO - Social Security Inquiry Database
KAZ,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
KAZ,2019,pension,T,0.9960,ILO - Social Security Inquiry Database
KAZ,2020,disab,F,1.0000,ILO - Social Security Inquiry Database
KAZ,2020,disab,M,1.0000,ILO - Social Security Inquiry Database
KAZ,2020,disab,T,1.0000,ILO - Social Security Inquiry Database
KAZ,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
KAZ,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
KAZ,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
KAZ,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
KAZ,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
KAZ,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
KAZ,2023,pension,F,0.9490,ILO - Social Security Inquiry Database
KAZ,2023,pension,M,0.9750,ILO - Social Security Inquiry Database
KAZ,2023,pension,T,0.9570,ILO - Social Security Inquiry Database
KEN,2015,pension,T,0.2480,ILO - Social Security Inquiry Database
KEN,2019,disab,T,0.0020,ILO - Social Security Inquiry Database
KEN,2019,pension,T,0.1320,ILO - Social Security Inquiry Database
KEN,2021,disab,F,0.0080,ILO - Social Security Inquiry Database
KEN,2021,disab,M,0.0340,ILO - Social Security Inquiry Database
KEN,2021,disab,T,0.0240,ILO - Social Security Inquiry Database
KEN,2021,pension,T,0.1980,ILO - Social Security Inquiry Database
KGZ,2015,disab,T,0.7590,ILO - Social Security Inquiry Database
KGZ,2015,pension,F,1.0000,ILO - Social Security Inquiry Database
KGZ,2015,pension,M,1.0000,ILO - Social Security Inquiry Database
KGZ,2015,pension,T,1.0000,ILO - Social Security Inquiry Database
KGZ,2016,pension,F,1.0000,ILO - Social Security Inquiry Database
KGZ,2016,pension,M,1.0000,ILO - Social Security Inquiry Database
KGZ,2016,pension,T,1.0000,ILO - Social Security Inquiry Database
KGZ,2017,disab,T,0.7570,ILO - Social Security Inquiry Database
KGZ,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
KGZ,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
KGZ,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
KGZ,2019,disab,T,0.6510,ILO - Social Security Inquiry Database
KGZ,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
KGZ,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
KGZ,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
KGZ,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
KGZ,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
KGZ,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
KGZ,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
KGZ,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
KGZ,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
KGZ,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
KGZ,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
KGZ,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
KHM,2015,disab,T,0.0070,ILO - Social Security Inquiry Database
KHM,2015,pension,T,0.0320,ILO - Social Security Inquiry Database
KHM,2017,pension,F,0.0150,ILO - Social Security Inquiry Database
KHM,2017,pension,M,0.1010,ILO - Social Security Inquiry Database
KHM,2017,pension,T,0.0500,ILO - Social Security Inquiry Database
KHM,2018,pension,T,0.0660,ILO - Social Security Inquiry Database
KHM,2020,pension,F,0.0570,ILO - Social Security Inquiry Database
KHM,2020,pension,M,0.1150,ILO - Social Security Inquiry Database
KHM,2020,pension,T,0.0810,ILO - Social Security Inquiry Database
KIR,2019,pension,T,0.9380,ILO - Social Security Inquiry Database
KIR,2020,pension,T,0.9380,ILO - Social Security Inquiry Database
KNA,2010,pension,F,0.3970,ILO - Social Security Inquiry Database
KNA,2010,pension,M,0.5160,ILO - Social Security Inquiry Database
KNA,2010,pension,T,0.4470,ILO - Social Security Inquiry Database
KNA,2019,disab,T,0.3520,ILO - Social Security Inquiry Database
KNA,2019,pension,F,0.5210,ILO - Social Security Inquiry Database
KNA,2019,pension,M,0.6450,ILO - Social Security Inquiry Database
KNA,2019,pension,T,0.6230,ILO - Social Security Inquiry Database
KNA,2020,disab,T,0.2770,ILO - Social Security Inquiry Database
KNA,2020,pension,F,0.8310,ILO - Social Security Inquiry Database
KNA,2020,pension,M,0.8670,ILO - Social Security Inquiry Database
KNA,2020,pension,T,0.8470,ILO - Social Security Inquiry Database
KOR,2010,pension,T,0.7760,ILO - Social Security Inquiry Database
KOR,2013,disab,F,0.0150,ILO - Social Security Inquiry Database
KOR,2013,disab,M,0.2390,ILO - Social Security Inquiry Database
KOR,2013,disab,T,0.1270,ILO - Social Security Inquiry Database
KOR,2013,pension,F,1.0000,ILO - Social Security Inquiry Database
KOR,2013,pension,M,1.0000,ILO - Social Security Inquiry Database
KOR,2013,pension,T,1.0000,ILO - Social Security Inquiry Database
KOR,2014,disab,F,0.0160,ILO - Social Security Inquiry Database
KOR,2014,disab,M,0.2390,ILO - Social Security Inquiry Database
KOR,2014,disab,T,0.1280,ILO - Social Security Inquiry Database
KOR,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
KOR,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
KOR,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
KOR,2017,disab,T,0.1190,ILO - Social Security Inquiry Database
KOR,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
KOR,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
KOR,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
KOR,2019,disab,T,0.2480,ILO - Social Security Inquiry Database
KOR,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
KOR,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
KOR,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
KOR,2021,disab,T,0.2940,ILO - Social Security Inquiry Database
KOR,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
KOR,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
KOR,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
KWT,2019,disab,T,0.0840,ILO - Social Security Inquiry Database
KWT,2019,pension,F,0.2820,ILO - Social Security Inquiry Database
KWT,2019,pension,M,0.1410,ILO - Social Security Inquiry Database
KWT,2019,pension,T,0.2360,ILO - Social Security Inquiry Database
KWT,2022,disab,T,0.0990,ILO - Social Security Inquiry Database
KWT,2022,pension,F,0.3080,ILO - Social Security Inquiry Database
KWT,2022,pension,M,0.2130,ILO - Social Security Inquiry Database
KWT,2022,pension,T,0.2540,ILO - Social Security Inquiry Database
LAO,2010,pension,T,0.0560,ILO - Social Security Inquiry Database
LAO,2019,disab,T,0.0030,ILO - Social Security Inquiry Database
LAO,2019,pension,T,0.0630,ILO - Social Security Inquiry Database
LAO,2021,disab,T,0.0030,ILO - Social Security Inquiry Database
LAO,2021,pension,T,0.0700,ILO - Social Security Inquiry Database
LBN,2013,pension,T,0.0000,ILO - Social Security Inquiry Database
LBN,2018,pension,T,0.1000,ILO - Social Security Inquiry Database
LBR,2019,pension,T,0.0340,ILO - Social Security Inquiry Database
LBY,2019,disab,T,0.7440,ILO - Social Security Inquiry Database
LBY,2020,disab,T,0.8430,ILO - Social Security Inquiry Database
LBY,2020,pension,F,0.4000,ILO - Social Security Inquiry Database
LBY,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
LBY,2020,pension,T,0.7940,ILO - Social Security Inquiry Database
LCA,2016,pension,T,0.2650,ILO - Social Security Inquiry Database
LCA,2019,disab,T,0.1320,ILO - Social Security Inquiry Database
LCA,2019,pension,T,0.3250,ILO - Social Security Inquiry Database
LCA,2020,disab,F,0.1400,ILO - Social Security Inquiry Database
LCA,2020,disab,M,0.1230,ILO - Social Security Inquiry Database
LCA,2020,disab,T,0.1340,ILO - Social Security Inquiry Database
LCA,2020,pension,F,0.4060,ILO - Social Security Inquiry Database
LCA,2020,pension,M,0.5860,ILO - Social Security Inquiry Database
LCA,2020,pension,T,0.4840,ILO - Social Security Inquiry Database
LIE,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
LIE,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
LIE,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
LIE,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
LIE,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
LIE,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
LIE,2020,disab,F,1.0000,ILO - Social Security Inquiry Database
LIE,2020,disab,M,1.0000,ILO - Social Security Inquiry Database
LIE,2020,disab,T,1.0000,ILO - Social Security Inquiry Database
LIE,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
LIE,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
LIE,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
LIE,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
LIE,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
LIE,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
LIE,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
LIE,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
LIE,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
LKA,2015,disab,T,0.2080,ILO - Social Security Inquiry Database
LKA,2015,pension,T,0.2520,ILO - Social Security Inquiry Database
LKA,2017,pension,T,0.2150,ILO - Social Security Inquiry Database
LKA,2018,disab,T,0.2070,ILO - Social Security Inquiry Database
LKA,2019,disab,T,0.1800,ILO - Social Security Inquiry Database
LKA,2019,pension,T,0.3570,ILO - Social Security Inquiry Database
LKA,2021,disab,T,0.1780,ILO - Social Security Inquiry Database
LKA,2021,pension,T,0.3110,ILO - Social Security Inquiry Database
LSO,2015,pension,T,0.9400,ILO - Social Security Inquiry Database
LSO,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
LSO,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
LSO,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
LTU,2013,disab,F,1.0000,ILO - Social Security Inquiry Database
LTU,2013,disab,M,1.0000,ILO - Social Security Inquiry Database
LTU,2013,disab,T,1.0000,ILO - Social Security Inquiry Database
LTU,2013,pension,F,1.0000,ILO - Social Security Inquiry Database
LTU,2013,pension,M,1.0000,ILO - Social Security Inquiry Database
LTU,2013,pension,T,1.0000,ILO - Social Security Inquiry Database
LTU,2014,disab,F,1.0000,ILO - Social Security Inquiry Database
LTU,2014,disab,M,1.0000,ILO - Social Security Inquiry Database
LTU,2014,disab,T,1.0000,ILO - Social Security Inquiry Database
LTU,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
LTU,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
LTU,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
LTU,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
LTU,2016,disab,F,1.0000,ILO - Social Security Inquiry Database
LTU,2016,disab,M,1.0000,ILO - Social Security Inquiry Database
LTU,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
LTU,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
LTU,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
LTU,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
LTU,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
LTU,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
LTU,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
LTU,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
LTU,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
LTU,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
LTU,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
LTU,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
LTU,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
LTU,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
LUX,2013,disab,F,1.0000,ILO - Social Security Inquiry Database
LUX,2013,disab,M,1.0000,ILO - Social Security Inquiry Database
LUX,2013,disab,T,1.0000,ILO - Social Security Inquiry Database
LUX,2013,pension,F,1.0000,ILO - Social Security Inquiry Database
LUX,2013,pension,M,1.0000,ILO - Social Security Inquiry Database
LUX,2013,pension,T,1.0000,ILO - Social Security Inquiry Database
LUX,2014,disab,F,1.0000,ILO - Social Security Inquiry Database
LUX,2014,disab,M,1.0000,ILO - Social Security Inquiry Database
LUX,2014,disab,T,1.0000,ILO - Social Security Inquiry Database
LUX,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
LUX,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
LUX,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
LUX,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
LUX,2016,disab,F,1.0000,ILO - Social Security Inquiry Database
LUX,2016,disab,M,1.0000,ILO - Social Security Inquiry Database
LUX,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
LUX,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
LUX,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
LUX,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
LUX,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
LUX,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
LUX,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
LUX,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
LUX,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
LUX,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
LUX,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
LUX,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
LUX,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
LUX,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
LUX,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
LUX,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
LUX,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
LUX,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
LUX,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
LUX,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
LVA,2013,disab,F,1.0000,ILO - Social Security Inquiry Database
LVA,2013,disab,M,1.0000,ILO - Social Security Inquiry Database
LVA,2013,disab,T,1.0000,ILO - Social Security Inquiry Database
LVA,2013,pension,F,1.0000,ILO - Social Security Inquiry Database
LVA,2013,pension,M,1.0000,ILO - Social Security Inquiry Database
LVA,2013,pension,T,1.0000,ILO - Social Security Inquiry Database
LVA,2014,disab,F,1.0000,ILO - Social Security Inquiry Database
LVA,2014,disab,M,1.0000,ILO - Social Security Inquiry Database
LVA,2014,disab,T,1.0000,ILO - Social Security Inquiry Database
LVA,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
LVA,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
LVA,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
LVA,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
LVA,2016,disab,F,1.0000,ILO - Social Security Inquiry Database
LVA,2016,disab,M,1.0000,ILO - Social Security Inquiry Database
LVA,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
LVA,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
LVA,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
LVA,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
LVA,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
LVA,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
LVA,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
LVA,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
LVA,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
LVA,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
LVA,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
LVA,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
LVA,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
LVA,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
MAC,2016,pension,F,0.6480,ILO - Social Security Inquiry Database
MAC,2016,pension,M,0.5990,ILO - Social Security Inquiry Database
MAC,2016,pension,T,0.6250,ILO - Social Security Inquiry Database
MAC,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
MAC,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
MAC,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
MAC,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
MAC,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
MAC,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
MAC,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
MAC,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
MAC,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
MAC,2023,pension,F,1.0000,ILO - Social Security Inquiry Database
MAC,2023,pension,M,1.0000,ILO - Social Security Inquiry Database
MAC,2023,pension,T,1.0000,ILO - Social Security Inquiry Database
MAR,2019,disab,T,0.0680,ILO - Social Security Inquiry Database
MAR,2019,pension,T,0.2340,ILO - Social Security Inquiry Database
MAR,2022,disab,T,0.0650,ILO - Social Security Inquiry Database
MCO,2022,disab,T,0.5120,ILO - Social Security Inquiry Database
MCO,2022,pension,T,0.2420,ILO - Social Security Inquiry Database
MDA,2015,pension,T,0.7520,ILO - Social Security Inquiry Database
MDA,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
MDA,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
MDA,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
MDA,2020,disab,F,1.0000,ILO - Social Security Inquiry Database
MDA,2020,disab,M,1.0000,ILO - Social Security Inquiry Database
MDA,2020,disab,T,1.0000,ILO - Social Security Inquiry Database
MDA,2020,pension,F,0.9700,ILO - Social Security Inquiry Database
MDA,2020,pension,M,0.8400,ILO - Social Security Inquiry Database
MDA,2020,pension,T,0.9280,ILO - Social Security Inquiry Database
MDA,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
MDA,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
MDA,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
MDA,2022,pension,F,0.9440,ILO - Social Security Inquiry Database
MDA,2022,pension,M,0.9300,ILO - Social Security Inquiry Database
MDA,2022,pension,T,0.9400,ILO - Social Security Inquiry Database
MDG,2011,pension,T,0.0460,ILO - Social Security Inquiry Database
MDG,2022,pension,T,0.1920,ILO - Social Security Inquiry Database
MDV,2012,pension,T,0.9970,ILO - Social Security Inquiry Database
MDV,2019,disab,T,0.4270,ILO - Social Security Inquiry Database
MDV,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
MDV,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
MDV,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
MDV,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
MDV,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
MDV,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
MDV,2021,disab,T,0.6380,ILO - Social Security Inquiry Database
MDV,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
MDV,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
MDV,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
MEX,2014,pension,F,0.5890,ILO - Social Security Inquiry Database
MEX,2014,pension,M,0.7020,ILO - Social Security Inquiry Database
MEX,2014,pension,T,0.6410,ILO - Social Security Inquiry Database
MEX,2017,pension,F,0.7220,ILO - Social Security Inquiry Database
MEX,2017,pension,M,0.8610,ILO - Social Security Inquiry Database
MEX,2017,pension,T,0.7860,ILO - Social Security Inquiry Database
MEX,2018,disab,T,0.4040,ILO - Social Security Inquiry Database
MEX,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
MEX,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
MEX,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
MEX,2019,disab,T,0.4040,ILO - Social Security Inquiry Database
MEX,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
MEX,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
MEX,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
MEX,2021,disab,T,0.4710,ILO - Social Security Inquiry Database
MEX,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
MEX,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
MEX,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
MEX,2022,disab,F,0.3730,ILO - Social Security Inquiry Database
MEX,2022,disab,M,0.6890,ILO - Social Security Inquiry Database
MEX,2022,disab,T,0.5410,ILO - Social Security Inquiry Database
MEX,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
MEX,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
MEX,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
MHL,2010,pension,T,0.6420,ILO - Social Security Inquiry Database
MHL,2019,pension,T,0.6270,ILO - Social Security Inquiry Database
MKD,2015,pension,T,0.7140,ILO - Social Security Inquiry Database
MKD,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
MKD,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
MKD,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
MKD,2019,pension,F,0.4090,ILO - Social Security Inquiry Database
MKD,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
MKD,2019,pension,T,0.6860,ILO - Social Security Inquiry Database
MKD,2020,disab,F,1.0000,ILO - Social Security Inquiry Database
MKD,2020,disab,M,1.0000,ILO - Social Security Inquiry Database
MKD,2020,disab,T,1.0000,ILO - Social Security Inquiry Database
MKD,2021,disab,T,0.9630,ILO - Social Security Inquiry Database
MKD,2021,pension,F,0.4100,ILO - Social Security Inquiry Database
MKD,2021,pension,M,0.9630,ILO - Social Security Inquiry Database
MKD,2021,pension,T,0.6580,ILO - Social Security Inquiry Database
MLI,2015,disab,T,0.0060,ILO - Social Security Inquiry Database
MLI,2015,pension,F,0.0060,ILO - Social Security Inquiry Database
MLI,2015,pension,M,0.0530,ILO - Social Security Inquiry Database
MLI,2015,pension,T,0.0270,ILO - Social Security Inquiry Database
MLI,2019,pension,F,0.0240,ILO - Social Security Inquiry Database
MLI,2019,pension,M,0.0950,ILO - Social Security Inquiry Database
MLI,2019,pension,T,0.0730,ILO - Social Security Inquiry Database
MLI,2022,disab,T,0.0100,ILO - Social Security Inquiry Database
MLI,2022,pension,F,0.0190,ILO - Social Security Inquiry Database
MLI,2022,pension,M,0.0740,ILO - Social Security Inquiry Database
MLI,2022,pension,T,0.0560,ILO - Social Security Inquiry Database
MLT,2013,disab,F,0.4150,ILO - Social Security Inquiry Database
MLT,2013,disab,M,0.7560,ILO - Social Security Inquiry Database
MLT,2013,disab,T,0.5860,ILO - Social Security Inquiry Database
MLT,2013,pension,F,0.4190,ILO - Social Security Inquiry Database
MLT,2013,pension,M,1.0000,ILO - Social Security Inquiry Database
MLT,2013,pension,T,0.7930,ILO - Social Security Inquiry Database
MLT,2014,disab,F,0.4270,ILO - Social Security Inquiry Database
MLT,2014,disab,M,0.7460,ILO - Social Security Inquiry Database
MLT,2014,disab,T,0.5870,ILO - Social Security Inquiry Database
MLT,2015,disab,T,0.5980,ILO - Social Security Inquiry Database
MLT,2018,disab,T,0.6000,ILO - Social Security Inquiry Database
MLT,2018,pension,F,0.4600,ILO - Social Security Inquiry Database
MLT,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
MLT,2018,pension,T,0.8830,ILO - Social Security Inquiry Database
MLT,2021,disab,F,0.5290,ILO - Social Security Inquiry Database
MLT,2021,disab,M,0.7440,ILO - Social Security Inquiry Database
MLT,2021,disab,T,0.6410,ILO - Social Security Inquiry Database
MLT,2021,pension,F,0.4730,ILO - Social Security Inquiry Database
MLT,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
MLT,2021,pension,T,0.8290,ILO - Social Security Inquiry Database
MMR,2015,disab,T,0.0040,ILO - Social Security Inquiry Database
MMR,2016,pension,T,0.0090,ILO - Social Security Inquiry Database
MMR,2019,disab,T,0.1060,ILO - Social Security Inquiry Database
